player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sean Clifford,51708,QB,PENN STATE,1,62.2,45,47,8.9,2.69,0,3,6.4,57.4,27,0,13,3.6,51,1,15,266,70.8,64.3,64.0,63.9,0,0,51,1,23.1,103.4,5.9,3,1,0,2,3,1,2.0,363,7.7
Dequan Finn,97804,QB,TOLEDO,1,74.4,43,46,11.0,2.63,0,2,3.8,65.2,30,0,15,6.3,51,2,18,316,45.2,59.5,57.9,62.5,1,1,57,1,33.3,110.9,9.8,5,0,1,1,3,4,7.0,461,10.0
Timmy McClain,144488,QB,USF,1,60.0,40,46,10.1,3.33,0,5,10.6,47.8,22,0,26,8.3,52,2,17,327,43.1,69.0,65.3,68.8,0,2,53,2,3.8,64.5,1.9,1,5,0,6,2,3,5.7,289,6.3
Andrew Marty,60498,QB,NWESTERN,1,70.0,40,45,7.8,2.85,0,2,4.3,55.6,25,0,22,10.7,49,3,12,256,26.3,45.4,40.1,64.2,1,3,51,1,9.1,53.0,4.1,2,2,0,4,1,6,11.8,270,6.0
Kenny Pickett,60515,QB,PITTSBURGH,1,85.4,41,44,9.8,3.14,0,3,6.7,63.6,28,0,10,20.0,53,7,21,268,39.0,86.0,83.3,70.1,0,0,54,0,30.0,117.2,5.7,3,5,1,2,3,2,3.7,416,9.5
McKenzie Milton,40110,QB,FLORIDA ST,1,64.1,39,44,9.9,3.05,1,2,4.3,50.0,22,0,17,12.0,51,3,13,167,70.9,59.5,58.6,60.6,0,1,54,0,17.6,63.9,5.9,3,4,0,4,1,2,3.7,233,5.3
Chandler Rogers,98683,QB,LA MONROE,1,75.0,40,43,6.6,2.89,0,0,0.0,62.8,27,0,16,10.0,51,3,14,209,44.8,56.9,53.1,62.4,1,0,52,0,37.5,79.6,11.8,6,2,1,1,0,2,3.8,260,6.0
Hayden Wolff,98362,QB,DOMINION,1,76.9,39,42,8.2,2.23,2,0,0.0,52.4,22,0,4,26.7,43,8,14,263,69.2,63.8,62.6,,0,1,43,0,25.0,80.0,2.3,1,0,0,1,2,2,4.7,285,6.8
Nicholas Vattiato,145302,QB,MIDDLE TN,1,68.3,41,41,8.6,2.25,0,2,4.8,58.5,24,0,7,14.3,43,4,7,224,69.3,57.3,57.5,57.3,0,5,44,0,14.3,48.4,2.3,1,1,0,0,2,3,6.8,205,5.0
Bo Nix,97790,QB,AUBURN,1,57.9,38,41,7.1,2.72,0,1,2.4,48.8,20,0,12,9.1,46,2,8,115,16.4,43.1,39.0,67.7,0,1,47,0,33.3,48.1,8.7,4,1,0,3,0,4,8.5,153,3.7
Chandler Morris,122938,QB,TCU,1,72.5,40,41,12.0,3.09,0,4,9.5,70.7,29,0,15,0.0,47,0,21,305,39.3,89.5,87.1,72.2,0,0,48,0,6.7,124.1,2.1,1,5,0,1,2,2,4.2,461,11.2
Ben Bryant,77655,QB,E MICHIGAN,1,70.7,41,41,9.3,2.56,0,2,4.7,70.7,29,0,10,0.0,46,0,17,160,69.9,67.0,67.5,55.8,0,1,48,0,40.0,111.2,8.7,4,1,0,0,3,2,4.2,354,8.6
Nick Starkel,40326,QB,S JOSE ST,1,63.9,36,40,10.5,2.44,1,2,4.9,52.5,21,0,16,8.7,40,2,12,285,43.4,68.3,67.6,,0,1,41,0,0.0,88.6,0.0,0,0,0,3,3,1,2.4,271,6.8
Jake Haener,60596,QB,FRESNO ST,1,66.7,36,38,10.4,2.73,0,0,0.0,57.9,22,0,13,8.3,47,2,13,169,69.5,60.9,61.8,56.2,0,3,48,0,38.5,65.8,10.6,5,4,0,2,2,3,6.3,281,7.4
Brock Purdy,77672,QB,IOWA STATE,1,73.7,38,38,5.8,3.09,0,0,0.0,71.1,27,0,10,3.6,43,1,14,193,70.9,73.9,70.7,69.8,0,0,45,0,10.0,88.4,2.3,1,4,0,0,0,0,0.0,247,6.5
Bryce Young,123943,QB,ALABAMA,1,74.3,35,38,8.2,2.65,1,1,2.6,63.2,24,0,19,7.7,44,2,14,103,22.8,66.1,73.1,50.3,0,0,44,2,15.8,105.4,6.8,3,3,0,2,2,1,2.3,302,7.9
Chance Nolan,78493,QB,OREGON ST,1,60.5,38,38,12.0,2.96,0,1,2.6,52.6,20,0,16,13.0,42,3,8,265,71.6,55.5,52.9,61.3,0,1,44,0,6.3,71.7,2.4,1,3,0,0,1,1,2.3,255,6.7
Jeff Sims,122496,QB,GA TECH,1,61.1,36,38,4.8,2.48,0,0,0.0,55.3,21,0,16,4.5,43,1,9,176,26.8,47.6,42.0,70.1,0,1,45,1,18.8,67.2,7.0,3,1,0,2,1,2,4.4,194,5.1
Grant Wells,97784,QB,MARSHALL,1,84.2,38,38,4.5,2.38,0,2,5.1,68.4,26,0,5,18.8,39,6,12,214,70.3,70.2,71.4,55.9,0,1,40,1,20.0,95.8,2.6,1,0,0,0,1,1,2.5,355,9.3
Kaleb Eleby,77686,QB,W MICHIGAN,1,80.6,31,36,8.6,2.82,1,2,5.4,61.1,22,0,14,12.0,46,3,11,347,37.7,63.9,68.5,49.6,0,1,49,0,35.7,82.6,10.9,5,5,0,4,1,2,4.1,276,7.7
Todd Centeio,60552,QB,COLO STATE,1,70.0,30,36,6.8,2.81,3,0,0.0,55.6,20,0,14,4.8,44,1,15,144,70.6,56.5,57.8,58.6,1,2,46,1,14.3,65.4,4.5,2,6,0,2,2,1,2.2,187,5.2
JD Head,122677,QB,LA TECH,1,60.6,33,35,10.1,2.8,2,1,2.8,57.1,20,0,15,0.0,41,0,11,208,69.2,63.4,65.4,53.6,0,0,43,0,13.3,92.1,4.9,2,4,0,0,2,0,0.0,196,5.6
Jake Constantine,40166,QB,RICE,1,58.8,34,35,10.4,2.79,0,0,0.0,54.3,19,0,9,5.0,37,1,14,275,68.9,46.6,47.9,57.0,0,1,40,1,11.1,65.5,2.7,1,1,0,1,0,2,5.0,253,7.2
Chevan Cordeiro,75886,QB,HAWAII,1,79.3,29,35,7.0,3.12,0,0,0.0,54.3,19,0,19,17.4,43,4,10,180,69.8,71.0,66.8,69.7,0,1,46,1,21.1,65.8,9.3,4,4,1,5,1,0,0.0,175,5.0
Levi Lewis,60428,QB,LA LAFAYET,1,70.0,30,34,9.8,2.87,0,1,2.9,55.9,19,0,11,9.5,38,2,11,207,70.7,62.7,62.9,57.5,1,1,39,0,18.2,81.4,5.3,2,2,0,3,1,3,7.7,287,8.4
Tyler Van Dyke,122225,QB,MIAMI FL,1,75.0,32,34,13.3,2.78,1,2,5.4,64.7,22,0,5,8.3,37,2,13,220,70.3,75.7,73.9,64.6,0,0,40,0,20.0,131.5,2.7,1,2,0,1,3,3,7.5,376,11.1
Max Johnson,124099,QB,LSU,1,57.1,28,33,9.1,2.94,1,0,0.0,48.5,16,0,13,0.0,40,0,8,211,69.2,48.7,50.9,48.9,2,1,43,2,30.8,70.3,10.0,4,3,0,2,2,1,2.3,160,4.8
Cameron Friel,146195,QB,UNLV,1,66.7,33,33,9.8,2.06,0,1,3.0,60.6,20,0,7,9.1,34,2,9,325,68.6,67.0,67.2,60.0,0,1,36,0,0.0,88.8,0.0,0,0,0,0,2,1,2.8,227,6.9
Frank Harris,60586,QB,UTSA,1,65.6,32,33,9.2,2.21,1,3,8.6,63.6,21,0,6,0.0,35,0,16,331,71.7,88.2,80.5,78.6,0,0,37,0,0.0,111.3,0.0,0,2,0,0,2,1,2.7,285,8.6
Desmond Trotter,83552,QB,S ALABAMA,1,74.2,31,33,4.2,2.68,0,0,0.0,63.6,21,0,27,8.7,43,2,10,288,69.7,45.9,40.1,62.1,1,1,43,0,7.4,79.4,4.7,2,8,0,1,2,1,2.3,132,4.0
Devin Leary,77628,QB,NC STATE,1,79.3,29,32,8.4,2.84,0,3,9.4,65.6,21,0,12,8.7,36,2,13,248,70.9,75.1,74.6,62.1,0,1,36,1,25.0,124.2,8.3,3,1,0,3,4,0,0.0,314,9.8
Kurtis Rourke,97998,QB,OHIO,1,83.3,30,32,6.8,2.97,0,0,0.0,71.9,23,0,18,8.0,39,2,13,259,72.8,81.5,81.7,65.0,1,0,40,0,22.2,129.9,10.3,4,3,0,1,3,0,0.0,282,8.8
Logan Bonner,39990,QB,UTAH ST,1,78.1,32,32,11.9,2.42,0,5,14.3,71.9,23,0,8,8.0,33,2,17,329,31.1,90.6,91.1,54.6,0,1,36,0,12.5,134.8,3.0,1,0,0,0,4,2,5.6,355,11.1
Max Bortenschlager,46500,QB,FIU,1,73.3,30,32,10.1,2.72,0,4,12.1,56.3,18,0,13,18.2,37,4,10,166,68.9,78.6,77.8,,0,1,38,0,38.5,97.8,13.5,5,0,0,2,2,1,2.6,315,9.8
Zach Gibson,100201,QB,AKRON,1,83.3,30,31,7.4,2.62,0,1,3.0,77.4,24,0,13,4.0,36,1,15,102,31.8,79.0,82.5,50.8,0,0,39,0,23.1,132.6,8.3,3,2,0,1,2,1,2.6,331,10.7
N'Kosi Perry,60446,QB,FAU,1,74.1,27,31,19.0,2.72,0,4,12.9,48.4,15,0,14,25.0,42,5,10,165,71.5,85.0,84.5,66.7,0,0,42,0,42.9,79.8,14.3,6,5,2,2,1,0,0.0,198,6.4
Spencer Sanders,77660,QB,OKLA STATE,1,78.6,28,31,6.8,2.93,0,1,3.2,67.7,21,0,8,4.5,36,1,10,262,71.7,83.3,83.3,65.4,0,1,36,0,12.5,91.1,2.8,1,4,0,3,2,0,0.0,182,5.9
Drew Plitt,39879,QB,BALL ST,1,64.3,28,31,8.8,2.45,0,2,6.1,58.1,18,0,8,0.0,36,0,14,117,70.2,80.1,75.1,73.0,0,0,38,0,12.5,107.6,2.8,1,4,0,3,3,1,2.6,185,6.0
Austin Aune,83528,QB,N TEXAS,1,57.1,28,31,14.5,2.76,0,2,5.9,51.6,16,0,8,0.0,34,0,10,251,69.3,60.0,58.4,59.9,1,1,37,0,12.5,60.7,2.9,1,2,1,1,0,0,0.0,216,7.0
Adrian Martinez,83522,QB,NEBRASKA,1,64.3,28,31,9.2,3.17,1,1,3.1,51.6,16,0,18,11.1,40,2,9,238,42.0,71.5,61.8,74.9,0,1,41,0,27.8,75.7,12.5,5,4,0,2,1,1,2.4,248,8.0
Tyler Vitt,83566,QB,TEXAS ST,1,58.1,31,31,13.8,2.61,0,1,3.1,51.6,16,0,11,11.1,32,2,9,314,71.2,59.2,59.8,56.8,0,0,33,0,0.0,91.1,0.0,0,1,0,0,1,0,0.0,262,8.5
Payton Thorne,101629,QB,MICH STATE,1,69.0,29,30,10.3,3.13,1,1,3.1,66.7,20,0,10,0.0,35,0,13,223,70.6,70.7,67.4,67.3,0,1,37,0,30.0,104.3,8.6,3,2,0,0,2,1,2.7,276,9.2
Layne Hatcher,82068,QB,ARK STATE,1,66.7,27,30,11.3,2.42,1,0,0.0,56.7,17,0,10,5.6,34,1,7,113,29.4,48.5,47.9,,0,3,36,0,40.0,51.0,11.8,4,0,0,2,2,3,8.3,137,4.6
Emory Jones,82111,QB,FLORIDA,1,65.5,29,30,13.0,3.07,0,2,6.7,56.7,17,0,10,10.5,35,2,11,163,35.9,68.9,73.3,54.3,1,1,35,0,20.0,93.5,5.7,2,3,0,0,2,1,2.9,258,8.6
DJ Uiagalelei,122162,QB,CLEMSON,1,69.2,26,30,12.4,2.73,0,2,6.7,60.0,18,0,12,0.0,33,0,11,140,71.2,82.3,77.8,73.3,0,0,33,0,25.0,104.9,9.1,3,0,0,4,2,1,3.0,220,7.3
Gavin Hardison,100827,QB,UTEP,1,56.0,25,30,10.9,2.94,0,0,0.0,43.3,13,0,11,7.1,34,1,11,330,31.4,55.6,53.9,60.9,1,0,36,0,9.1,105.8,2.9,1,2,0,4,3,1,2.8,247,8.2
Dustin Crum,60418,QB,KENT STATE,1,73.3,30,30,12.5,2.55,0,6,18.8,66.7,20,0,2,9.1,31,2,13,201,70.8,94.4,93.6,79.5,0,0,33,1,0.0,124.9,0.0,0,1,0,0,2,0,0.0,324,10.8
Zach Calzada,98006,QB,TEXAS A&M,1,74.1,27,29,9.4,2.6,1,2,6.5,51.7,15,0,7,25.0,29,5,8,312,69.8,84.7,84.1,62.6,0,0,31,0,0.0,72.8,0.0,0,0,0,1,0,1,3.2,192,6.6
Jack Coan,60613,QB,NOTRE DAME,1,88.9,27,29,6.4,3.02,1,4,13.3,79.3,23,0,7,4.2,32,1,9,258,68.5,90.5,90.9,57.0,0,0,33,0,28.6,116.8,6.3,2,1,0,1,1,0,0.0,269,9.3
Chris Reynolds,60361,QB,CHARLOTTE,1,84.0,25,29,9.1,2.71,0,0,0.0,69.0,20,0,11,4.8,34,1,14,136,35.1,52.2,57.1,43.9,1,0,40,0,36.4,136.0,11.8,4,0,0,3,3,1,2.5,292,10.1
Ryan Glover,109047,QB,CAL,1,55.6,27,29,12.9,2.71,1,2,6.7,37.9,11,0,14,26.7,33,4,3,130,69.5,62.8,60.0,65.5,0,0,34,0,28.6,47.2,12.1,4,0,0,1,0,0,0.0,94,3.2
Michael Pratt,123229,QB,TULANE,1,72.0,25,29,5.5,2.91,1,0,0.0,58.6,17,0,13,5.6,34,1,8,319,70.5,59.7,57.3,66.9,1,0,35,2,30.8,72.1,11.8,4,1,0,2,0,0,0.0,147,5.1
Tanner Morgan,55239,QB,MINNESOTA,1,64.0,25,28,11.4,3.61,0,0,0.0,53.6,15,0,18,6.3,36,1,8,225,33.8,54.3,53.0,59.8,0,2,40,0,33.3,43.8,16.7,6,2,1,2,0,2,5.0,180,6.4
Tanner Mordecai,77656,QB,SMU,1,73.1,26,28,10.1,3.24,1,2,6.9,67.9,19,0,11,0.0,37,0,10,287,27.9,67.9,66.5,62.6,0,1,38,0,54.5,106.5,16.2,6,3,0,1,2,2,5.3,262,9.4
Will Plummer,131592,QB,ARIZONA,1,68.0,25,28,8.0,3.18,0,0,0.0,57.1,16,0,15,5.9,38,1,11,109,70.7,67.5,66.8,65.1,0,2,39,1,13.3,39.1,5.3,2,8,0,3,0,1,2.6,129,4.6
Kedon Slovis,100580,QB,USC,1,72.0,25,28,9.4,2.44,2,0,0.0,57.1,16,0,5,11.1,28,2,7,326,69.7,66.5,63.9,65.4,1,1,28,0,0.0,54.3,0.0,0,0,0,0,0,1,3.6,131,4.7
Alex Padilla,86285,QB,IOWA,1,80.0,25,28,6.3,2.51,0,3,10.3,64.3,18,0,8,10.0,30,2,10,192,69.8,80.6,80.1,60.8,1,0,31,0,25.0,81.3,6.7,2,0,0,2,0,0,0.0,172,6.1
Tyler Lytle,60364,QB,UMASS,1,69.2,26,28,12.9,2.76,0,2,6.3,53.6,15,0,16,16.7,33,3,11,216,69.7,66.4,62.5,69.4,0,1,37,0,31.3,77.5,15.2,5,0,0,2,1,2,5.4,227,8.1
Dylan Morris,100570,QB,WASHINGTON,1,75.0,24,27,5.0,2.34,1,0,0.0,55.6,15,0,8,16.7,29,3,4,340,68.8,52.2,54.7,56.9,0,1,30,1,12.5,50.1,3.4,1,1,0,2,0,1,3.3,111,4.1
Matt Corral,83517,QB,OLE MISS,1,84.6,26,27,10.5,2.52,1,1,3.4,74.1,20,0,5,9.1,33,2,14,226,68.6,76.7,82.5,49.0,0,0,35,1,40.0,126.2,6.1,2,4,0,0,1,0,0.0,324,12.0
Hank Bachmeier,101284,QB,BOISE ST,1,65.4,26,27,10.5,2.63,0,2,6.9,55.6,15,0,9,11.8,30,2,11,120,70.8,58.5,59.4,55.7,0,0,32,0,11.1,104.4,3.3,1,2,0,1,1,1,3.1,283,10.5
Davis Brin,77642,QB,TULSA,1,76.9,26,27,8.9,2.74,0,0,0.0,66.7,18,0,10,10.0,32,2,7,320,30.4,57.7,59.0,52.4,0,0,35,1,30.0,94.1,9.4,3,2,0,1,1,3,8.6,156,5.8
Chase Brice,60363,QB,APP STATE,1,65.2,23,26,11.9,2.32,2,0,0.0,57.7,15,0,2,0.0,29,0,9,108,30.4,54.6,56.1,54.2,0,1,31,0,100.0,73.1,6.9,2,1,0,1,1,1,3.2,163,6.3
Sam Howell,97599,QB,N CAROLINA,1,66.7,24,26,14.0,3.58,0,2,6.3,61.5,16,0,11,0.0,37,0,13,245,73.7,73.1,73.2,63.4,0,0,43,0,27.3,100.8,8.1,3,7,0,2,1,1,2.3,216,8.3
Clayton Tune,77652,QB,HOUSTON,1,88.5,26,26,10.4,2.98,0,2,7.1,80.8,21,0,8,8.7,30,2,19,182,69.3,94.2,94.3,62.5,0,0,32,1,25.0,157.2,6.7,2,2,0,0,3,0,0.0,385,14.8
Mikey Keene,70961,QB,UCF,1,83.3,24,25,5.5,2.47,1,1,4.0,76.0,19,0,4,5.0,30,1,8,323,69.2,77.1,82.0,53.2,0,0,30,0,75.0,130.3,10.0,3,2,0,0,2,0,0.0,229,9.2
Skylar Thompson,60417,QB,KANSAS ST,1,83.3,24,25,9.7,3.37,0,1,4.0,76.0,19,0,5,5.0,26,1,8,199,67.8,75.4,79.3,57.3,0,0,26,1,0.0,119.4,0.0,0,1,0,1,1,0,0.0,244,9.8
Donaven McCulley,144829,QB,INDIANA,1,55.0,20,25,5.0,2.77,0,0,0.0,44.0,11,0,12,0.0,29,0,5,190,23.4,52.8,51.1,58.6,1,0,29,0,16.7,53.6,6.9,2,2,0,4,0,1,3.4,89,3.6
Jake Lange,121467,QB,SO MISS,1,70.8,24,25,6.5,2.05,0,1,3.8,68.0,17,0,9,0.0,28,0,5,296,27.7,48.9,50.5,,1,0,29,1,33.3,91.4,10.7,3,0,0,0,1,1,3.4,116,4.6
Brendon Lewis,131687,QB,COLORADO,1,83.3,18,24,7.2,3.19,2,1,3.7,62.5,15,0,7,0.0,25,0,9,143,70.1,73.9,74.0,61.6,1,0,28,1,0.0,123.3,0.0,0,1,0,3,3,0,0.0,170,7.1
Jason Brown,109060,QB,S CAROLINA,1,78.9,19,24,11.6,3.12,2,2,8.3,58.3,14,0,9,6.7,26,1,7,289,68.3,77.9,75.7,63.2,0,0,26,0,11.1,108.9,3.8,1,0,0,3,2,0,0.0,175,7.3
Holton Ahlers,77651,QB,E CAROLINA,1,75.0,24,24,12.8,2.64,0,3,12.0,66.7,16,0,6,11.1,25,2,10,156,70.0,87.9,81.9,72.6,0,1,26,0,0.0,114.1,0.0,0,1,0,0,3,2,7.7,197,8.2
Hudson Card,123109,QB,TEXAS,1,68.2,22,24,8.0,3.73,1,0,0.0,58.3,14,0,14,6.7,27,1,5,311,28.9,47.8,48.5,59.0,0,0,27,1,21.4,81.8,11.1,3,0,0,1,1,2,7.4,99,4.1
KJ Jefferson,99129,QB,ARKANSAS,1,95.2,21,23,5.3,2.84,1,1,3.6,82.6,19,0,9,5.0,29,1,11,111,71.3,61.3,63.4,58.2,0,0,34,0,33.3,115.8,10.3,3,3,0,1,1,1,2.9,191,8.3
Gunnar Holmberg,77625,QB,DUKE,1,73.9,23,23,8.5,2.42,0,1,4.2,69.6,16,0,8,5.9,28,1,9,154,69.7,56.4,57.2,56.3,0,0,29,0,50.0,106.1,14.3,4,1,0,0,1,0,0.0,174,7.6
Desmond Ridder,55086,QB,CINCINNATI,1,78.3,23,23,15.5,2.74,0,3,13.0,65.2,15,0,7,16.7,27,3,13,138,37.1,91.7,93.0,63.7,0,1,27,0,28.6,116.6,7.4,2,2,0,0,2,0,0.0,272,11.8
Haaziq Daniels,125263,QB,AIR FORCE,1,65.0,20,22,12.2,3.26,0,3,13.6,59.1,13,0,10,0.0,25,0,11,101,50.5,82.2,90.3,59.6,1,0,25,0,10.0,109.3,4.0,1,2,0,1,1,0,0.0,226,10.3
Jarret Doege,60353,QB,W VIRGINIA,1,75.0,20,22,4.7,2.86,0,0,0.0,68.2,15,0,18,0.0,33,0,5,343,68.6,43.0,48.4,46.0,0,1,35,0,38.9,60.6,21.2,7,4,0,2,0,0,0.0,109,5.0
Justin Lynch,144392,QB,TEMPLE,1,57.9,19,22,7.3,2.5,0,0,0.0,36.4,8,0,5,27.3,24,3,3,306,70.4,59.0,54.4,64.6,0,0,24,0,0.0,44.9,0.0,0,2,0,3,0,0,0.0,50,2.3
Cameron Rising,77663,QB,UTAH,1,83.3,18,22,9.0,2.87,3,0,0.0,59.1,13,0,7,13.3,23,2,7,328,68.1,71.1,75.0,52.9,1,0,23,0,0.0,77.8,0.0,0,1,0,0,0,0,0.0,140,6.4
Malik Cunningham,60436,QB,LOUISVILLE,1,68.4,19,21,10.5,3.75,1,1,4.8,57.1,12,0,12,7.7,33,1,8,210,39.4,71.3,65.1,68.2,0,0,33,1,25.0,84.2,9.1,3,9,0,1,0,0,0.0,174,8.3
Gerry Bohanon,77636,QB,BAYLOR,1,73.7,19,20,15.1,3.4,0,2,9.1,70.0,14,0,8,0.0,23,0,9,118,69.5,68.8,68.4,60.7,0,2,25,0,12.5,105.0,4.3,1,2,0,1,3,1,4.0,214,10.7
Jayden Daniels,97993,QB,ARIZONA ST,1,65.0,20,20,11.0,2.67,0,0,0.0,55.0,11,0,6,15.4,24,2,6,110,70.5,51.5,45.7,64.4,0,2,25,0,0.0,38.5,0.0,0,3,0,0,0,2,8.0,145,7.3
Anthony Brown,40316,QB,OREGON,1,64.7,17,20,6.5,2.75,0,1,5.0,50.0,10,0,7,9.1,21,1,3,264,72.9,55.7,46.0,64.4,0,1,21,0,0.0,60.0,0.0,0,1,0,3,1,1,4.8,98,4.9
Hendon Hooker,60593,QB,TENNESSEE,1,78.9,19,20,10.6,2.56,0,2,9.5,75.0,15,0,9,0.0,29,0,13,307,29.7,86.0,79.8,74.7,0,0,30,0,66.7,156.3,20.7,6,3,0,1,4,1,3.3,316,15.8
Bryce Carpenter,82101,QB,COAST CAR,1,70.0,20,20,5.3,2.43,0,0,0.0,65.0,13,0,10,7.1,24,1,6,141,35.2,60.5,52.5,68.1,0,0,24,1,10.0,90.6,4.2,1,3,0,0,1,1,4.2,85,4.3
Dylan Hopkins,83571,QB,UAB,1,63.2,19,19,8.8,2.68,0,0,0.0,63.2,12,0,10,0.0,25,0,7,321,69.5,48.6,37.7,72.5,0,1,25,0,40.0,72.7,16.0,4,2,0,0,0,2,8.0,182,9.6
Jalon Daniels,122555,QB,KANSAS,1,72.2,18,19,7.7,2.39,1,1,5.3,68.4,13,0,6,0.0,21,0,6,198,24.3,63.1,59.5,64.0,0,0,21,0,16.7,99.7,4.8,1,1,0,0,1,1,4.8,105,5.5
Devin Grainger,78496,QB,GA STATE,1,56.3,16,19,9.4,2.74,2,0,0.0,42.1,8,0,11,11.1,25,1,6,175,70.5,54.6,45.0,66.6,0,0,25,0,27.3,76.2,12.0,3,3,0,1,1,0,0.0,98,5.2
Brady Cook,124199,QB,MISSOURI,1,82.4,17,19,5.4,2.76,1,1,5.3,73.7,14,0,6,0.0,25,0,5,229,28.5,60.5,65.9,53.9,0,0,25,0,33.3,80.6,8.0,2,4,0,1,0,0,0.0,78,4.1
Stetson Bennett,60387,QB,GEORGIA,1,83.3,18,19,15.3,3.07,0,2,10.5,68.4,13,0,4,13.3,20,2,12,173,67.8,78.6,82.7,53.1,0,0,20,0,0.0,146.3,0.0,0,1,0,1,2,1,5.0,255,13.4
Daniel Richardson,97103,QB,C MICHIGAN,1,76.5,17,18,13.6,2.86,0,4,21.1,55.6,10,0,10,23.1,21,3,6,134,68.7,88.4,90.6,55.3,0,0,22,0,20.0,119.0,9.5,2,1,0,1,1,0,0.0,230,12.8
Cade McNamara,101620,QB,MICHIGAN,1,68.8,16,18,10.7,3.23,0,1,5.6,55.6,10,0,7,9.1,20,1,8,222,67.9,64.9,61.3,70.8,0,0,21,1,14.3,124.3,5.0,1,1,0,2,2,1,4.8,168,9.3
Jack West,83558,QB,STANFORD,1,70.6,17,18,6.5,3.16,1,0,0.0,66.7,12,0,13,0.0,24,0,5,300,67.6,54.4,57.6,57.8,0,1,25,1,38.5,48.1,20.8,5,1,0,0,0,1,4.0,59,3.3
Jaxson Dart,146409,QB,USC,1,58.8,17,17,9.2,2.79,0,0,0.0,47.1,8,0,1,20.0,18,2,4,326,69.4,47.4,43.9,62.6,0,1,24,0,0.0,38.6,0.0,0,1,0,0,0,2,8.3,89,5.2
