player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Micah Alejado,184162,QB,HAWAII,1,70.0,50,53,10.6,2.58,1,2,3.8,62.3,33,0,20,5.7,63,2,21,180,70.7,78.9,81.0,53.7,0,1,63,0,25.0,96.6,7.9,5,4,0,2,3,1,1.6,402,7.6
Athan Kaliakmanis,144971,QB,RUTGERS,1,73.3,45,50,8.2,2.92,3,5,9.4,62.0,31,0,17,6.1,58,2,17,278,71.3,73.8,70.5,69.7,0,1,63,0,23.5,90.9,6.9,4,4,0,2,2,3,4.8,386,7.7
E.J. Warner,156185,QB,FRESNO ST,1,66.0,47,49,9.8,2.44,1,4,7.4,57.1,28,0,16,9.7,57,3,18,169,42.3,63.8,66.4,48.1,0,3,62,0,31.3,74.4,8.8,5,3,0,1,3,5,8.1,350,7.1
Cam Fancher,145266,QB,UCF,1,66.7,45,49,8.1,3.45,0,1,1.8,57.1,28,0,19,6.7,62,2,13,323,72.4,55.8,48.3,70.2,0,0,68,1,10.5,68.5,3.2,2,11,0,4,0,2,2.9,221,4.5
AJ Hairston,184157,QB,UMASS,1,69.0,42,48,8.9,3.0,2,2,3.8,54.2,26,0,26,10.3,54,3,11,216,42.3,68.3,68.2,58.3,2,1,58,0,15.4,58.2,7.4,4,2,0,2,0,2,3.4,227,4.7
Drew Mestemaker,190616,QB,N TEXAS,1,79.5,44,47,8.9,2.63,1,1,2.0,63.8,30,0,14,14.3,50,5,19,251,70.2,73.1,69.6,71.5,0,3,53,0,14.3,72.7,4.0,2,1,0,2,2,3,5.7,336,7.1
Josh Hoover,127148,QB,TCU,1,69.8,43,47,7.1,2.41,1,2,4.2,55.3,26,0,7,13.3,51,4,13,305,70.5,68.3,70.8,61.5,0,2,53,2,14.3,85.1,2.0,1,2,0,3,3,3,5.7,376,8.0
Noah Fifita,158722,QB,ARIZONA,1,67.5,40,45,10.2,3.36,1,4,8.3,55.6,25,0,18,7.4,49,2,10,109,71.2,81.5,83.9,57.0,0,1,52,0,0.0,74.2,0.0,0,4,0,4,2,2,3.8,219,4.9
Drake Lindsey,184727,QB,MINNESOTA,1,51.2,43,45,9.0,2.69,0,0,0.0,46.7,21,0,18,4.5,49,1,13,225,69.8,57.0,56.1,60.8,1,1,52,0,11.1,68.0,4.1,2,2,0,1,2,2,3.8,232,5.2
Luke Altmyer,146802,QB,ILLINOIS,1,73.8,42,44,8.9,2.87,0,1,2.1,68.2,30,0,15,3.2,49,1,13,187,49.1,77.0,77.9,54.7,0,1,53,0,26.7,80.5,8.2,4,1,0,2,1,1,1.9,248,5.6
JC French IV,162521,QB,GA SOUTHRN,1,69.0,42,43,12.2,2.59,0,4,8.9,55.8,24,0,17,17.2,51,5,16,174,71.6,66.0,63.6,68.6,0,3,53,1,29.4,65.4,9.8,5,3,0,1,2,3,5.7,313,7.3
Nicholas Vattiato,145302,QB,MIDDLE TN,1,78.9,38,43,5.7,2.44,1,1,2.3,69.8,30,0,11,0.0,48,0,12,224,70.4,68.1,71.4,51.1,0,0,50,0,18.2,101.6,4.2,2,3,1,3,2,1,2.0,267,6.2
Jalen Kitna,146688,QB,UAB,1,75.6,41,41,4.6,2.62,0,1,2.2,70.7,29,0,9,6.5,46,2,11,321,69.8,54.7,53.4,61.2,0,0,53,0,55.6,95.7,10.9,5,0,0,0,1,0,0.0,261,6.4
Ryan Browne,174949,QB,PURDUE,1,69.2,39,41,10.4,3.21,0,1,2.3,51.2,21,0,15,22.2,46,6,14,273,70.8,80.5,77.6,69.4,0,2,50,0,0.0,45.1,0.0,0,5,0,2,0,2,4.0,203,5.0
Ben Gulbranson,131734,QB,STANFORD,1,66.7,33,40,9.5,2.69,2,3,7.0,55.0,22,0,19,0.0,48,0,13,300,30.9,72.5,70.9,64.1,0,1,51,0,36.8,74.8,14.6,7,1,0,5,1,1,2.0,278,7.0
Tucker Kilcrease,156863,QB,TROY,1,94.1,34,40,10.5,2.72,0,5,11.4,75.0,30,0,18,6.3,50,2,21,318,44.2,77.5,90.0,38.3,0,0,56,0,27.8,147.4,10.0,5,5,1,5,5,0,0.0,415,10.4
Kaden Anderson,127312,QB,WYOMING,1,67.6,37,40,9.6,2.83,1,2,4.7,57.5,23,0,18,8.0,44,2,12,351,36.7,64.0,66.7,49.9,1,2,47,0,11.1,77.5,4.5,2,2,1,0,2,2,4.3,304,7.6
Alonza Barnett III,156710,QB,JAMES MAD,1,75.0,36,40,8.8,2.5,2,1,2.4,65.0,26,0,5,3.7,40,1,11,197,41.1,61.8,63.1,56.7,0,1,41,2,0.0,101.6,0.0,0,0,0,2,3,1,2.4,295,7.4
Ben Finley,122864,QB,AKRON,1,63.2,38,39,10.2,2.83,0,0,0.0,53.8,21,0,12,12.5,44,3,13,102,69.3,72.6,71.4,62.5,1,1,44,0,25.0,67.4,6.8,3,2,0,0,1,1,2.3,211,5.4
Malik Washington,198729,QB,MARYLAND,1,75.7,37,38,4.9,2.89,0,1,2.6,71.1,27,0,14,3.6,41,1,10,215,70.4,79.2,82.9,58.7,0,0,41,2,7.1,97.4,2.4,1,2,0,1,1,0,0.0,249,6.6
Walker Eget,146170,QB,S JOSE ST,1,77.1,35,38,10.9,2.5,0,2,5.1,60.5,23,0,10,14.8,39,4,12,285,32.5,59.9,59.6,59.5,0,0,40,0,10.0,120.0,2.6,1,0,1,2,4,2,5.0,295,7.8
Jeff Sims,122496,QB,ARIZONA ST,1,54.1,37,38,9.4,2.71,1,0,0.0,47.4,18,0,24,10.0,49,2,11,110,73.1,65.3,55.1,74.1,0,0,52,0,20.8,55.2,10.2,5,6,0,0,0,0,0.0,124,3.3
John Mateer,158516,QB,OKLAHOMA,1,63.9,36,38,8.4,2.79,0,0,0.0,52.6,20,0,17,13.0,47,3,11,261,42.6,36.8,31.1,62.1,1,3,47,0,29.4,35.2,10.6,5,3,0,1,0,4,8.5,202,5.3
Dexter Williams II,129457,QB,KENNESAW,1,93.8,32,37,5.5,2.54,1,1,2.6,73.0,27,0,11,10.0,39,3,15,200,70.7,80.6,83.2,56.1,1,0,40,1,18.2,131.6,5.1,2,0,1,2,4,1,2.5,290,7.8
