player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kenny Pickett,60515,QB,PITTSBURGH,1,75.5,53,55,9.5,3.03,0,3,5.4,70.9,39,0,18,2.5,64,1,24,268,70.6,80.3,83.7,51.9,0,2,67,0,22.2,103.5,6.3,4,5,0,2,3,2,3.0,519,9.4
Sean Clifford,51708,QB,PENN STATE,1,84.4,45,52,6.4,2.54,2,2,3.6,67.3,35,0,22,7.9,56,3,20,266,52.3,76.6,74.6,65.9,1,1,59,0,18.2,85.5,7.1,4,0,0,4,1,1,1.7,361,6.9
Carson Strong,83524,QB,NEVADA,1,84.4,45,49,6.3,2.53,0,2,3.9,75.5,37,0,12,2.6,51,1,23,239,69.8,77.5,79.5,57.3,0,1,53,1,8.3,119.2,2.0,1,1,0,4,4,1,1.9,417,8.5
Gavin Hardison,100827,QB,UTEP,1,59.1,44,47,14.9,2.81,1,2,4.1,48.9,23,0,8,11.5,51,3,13,330,70.5,58.6,55.0,74.7,0,2,54,1,37.5,69.0,5.9,3,1,1,1,2,3,5.6,335,7.1
Jarret Doege,60353,QB,W VIRGINIA,1,80.5,41,46,9.1,2.69,3,5,10.2,65.2,30,0,8,9.1,46,3,18,343,70.1,86.4,85.8,65.6,0,2,50,1,0.0,93.6,0.0,0,0,0,2,3,1,2.0,370,8.0
Bailey Zappe,60396,QB,W KENTUCKY,1,84.1,44,45,8.7,2.42,0,2,4.0,73.3,33,0,5,10.8,48,4,21,346,70.2,80.5,81.4,62.8,0,2,53,1,0.0,110.5,0.0,0,3,0,1,4,2,3.8,391,8.7
Aidan O'Connell,60516,QB,PURDUE,1,79.1,43,45,6.4,2.44,0,1,2.2,75.6,34,0,14,0.0,48,0,17,273,70.8,72.7,72.6,58.2,0,0,49,0,14.3,101.4,4.2,2,1,0,2,2,1,2.0,233,5.2
Cade McNamara,101620,QB,MICHIGAN,1,73.8,42,45,9.8,2.39,2,3,6.4,62.2,28,0,19,9.7,47,3,17,222,69.6,77.3,76.3,62.0,0,1,49,0,0.0,95.0,0.0,0,2,0,1,2,1,2.0,383,8.5
Ethan Garbers,131896,QB,UCLA,1,75.6,41,44,6.9,2.91,2,3,6.5,61.4,27,0,16,12.9,55,4,17,324,70.8,73.8,73.5,62.8,0,1,57,0,12.5,84.0,3.6,2,9,0,1,2,1,1.8,265,6.0
Jake Haener,60596,QB,FRESNO ST,1,63.4,41,42,12.0,2.46,0,2,4.3,61.9,26,0,16,0.0,46,0,11,169,70.0,66.7,66.7,57.0,0,0,50,0,12.5,92.0,4.3,2,1,0,1,1,1,2.0,306,7.3
Tyler Van Dyke,122225,QB,MIAMI FL,1,82.5,40,42,7.2,2.45,0,2,4.4,76.2,32,0,13,3.0,46,1,17,220,71.1,74.3,72.4,65.3,0,1,49,0,23.1,121.7,6.5,3,1,0,2,3,2,4.1,426,10.1
Cameron Friel,146195,QB,UNLV,1,82.1,39,41,7.6,2.55,1,1,2.3,65.9,27,0,23,15.6,47,5,14,325,69.6,68.6,69.0,57.3,0,3,49,1,21.7,71.5,10.6,5,1,0,1,2,4,8.2,283,6.9
Taulia Tagovailoa,97271,QB,MARYLAND,1,75.7,37,40,9.8,2.62,0,2,4.4,65.0,26,0,10,7.1,42,2,20,215,72.0,82.0,81.3,63.7,0,0,47,0,20.0,116.6,4.8,2,0,0,3,2,0,0.0,419,10.5
Will Rogers,124184,QB,MISS STATE,1,94.9,39,39,3.8,2.44,0,1,2.4,92.3,36,0,6,2.7,43,1,16,227,69.4,82.3,85.0,51.8,0,0,46,0,33.3,112.0,4.7,2,2,0,0,1,0,0.0,344,8.8
Chevan Cordeiro,75886,QB,HAWAII,1,64.1,39,39,11.4,3.19,0,4,10.0,59.0,23,0,14,8.0,44,2,13,180,37.3,72.7,78.6,47.3,0,1,47,0,14.3,97.8,4.5,2,3,0,0,3,0,0.0,296,7.6
Jake Bentley,40788,QB,S ALABAMA,1,78.9,38,39,9.6,2.34,0,3,7.5,74.4,29,0,13,3.3,45,1,14,288,69.4,83.3,82.9,60.7,0,1,46,0,23.1,114.0,6.7,3,2,0,1,4,0,0.0,248,6.4
Layne Hatcher,82068,QB,ARK STATE,1,67.6,34,38,10.7,2.91,0,0,0.0,50.0,19,0,20,17.4,44,4,12,113,69.5,67.0,67.0,58.4,0,3,47,1,15.0,31.3,6.8,3,3,0,4,0,4,8.5,186,4.9
Clayton Tune,77652,QB,HOUSTON,1,85.3,34,38,12.0,3.2,2,3,7.3,71.1,27,0,13,6.9,48,2,18,182,69.7,83.5,90.5,45.1,0,0,51,0,23.1,141.6,6.3,3,7,1,1,4,0,0.0,412,10.8
Casey Thompson,77677,QB,TEXAS,1,69.4,36,38,10.4,3.02,0,1,2.6,60.5,23,0,19,8.0,42,2,14,311,35.3,77.8,75.3,73.3,1,1,43,1,10.5,89.5,4.8,2,2,0,1,2,2,4.7,277,7.3
Austin Kendall,40056,QB,LA TECH,1,64.9,37,38,9.8,2.57,1,4,10.3,57.9,22,0,11,8.3,40,2,11,208,36.9,71.0,78.2,43.1,0,0,41,0,9.1,86.8,2.5,1,1,0,0,1,1,2.4,253,6.7
Sam Hartman,77618,QB,WAKE,1,71.4,35,37,15.2,3.11,2,5,13.2,64.9,24,0,14,4.0,43,1,19,339,69.4,92.8,90.8,86.6,0,0,45,0,21.4,128.4,7.0,3,3,0,0,3,0,0.0,402,10.9
Tanner Mordecai,77656,QB,SMU,1,67.6,37,37,11.1,2.67,0,1,2.6,64.9,24,0,9,4.0,41,1,12,287,70.1,59.4,58.1,61.9,0,1,44,0,33.3,106.3,7.3,3,1,0,0,3,1,2.3,305,8.2
Matt Corral,83517,QB,OLE MISS,1,65.7,35,37,9.1,2.67,0,0,0.0,56.8,21,0,11,8.7,42,2,16,226,70.9,75.7,75.0,63.5,1,1,45,0,9.1,70.7,2.4,1,4,0,1,0,1,2.2,289,7.8
Todd Centeio,60552,QB,COLO STATE,1,81.3,32,36,9.3,3.35,2,4,10.5,63.9,23,0,19,11.5,42,3,17,144,70.9,89.4,83.4,77.3,0,0,45,0,5.3,96.5,2.4,1,5,0,2,1,1,2.2,276,7.7
Devin Leary,77628,QB,NC STATE,1,71.4,35,35,9.6,2.38,0,2,5.6,68.6,24,0,8,4.0,38,1,14,248,33.2,79.8,80.4,58.6,0,0,39,0,25.0,135.5,5.3,2,1,0,0,4,1,2.6,321,9.2
