player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Terry Wilson,40709,QB,NEW MEXICO,1,75.0,36,38,10.5,2.68,0,1,2.6,68.4,26,0,9,3.7,42,1,16,241,70.5,66.0,76.8,41.3,0,0,43,1,22.2,127.2,4.8,2,2,0,2,3,0,0.0,381,10.0
Dylan Morris,100570,QB,WASHINGTON,1,65.6,32,37,9.4,2.84,1,0,0.0,54.1,20,0,16,4.8,43,1,13,340,69.8,52.7,54.5,56.2,2,0,45,1,25.0,89.1,9.3,4,2,0,2,1,1,2.2,293,7.9
Rocky Lombardi,60452,QB,N ILLINOIS,1,67.6,34,36,8.6,2.35,2,2,5.3,52.8,19,0,9,17.4,38,4,13,254,70.4,71.1,69.0,64.9,0,3,41,0,22.2,47.6,5.3,2,0,0,0,1,1,2.4,233,6.5
Kenny Pickett,60515,QB,PITTSBURGH,1,73.5,34,36,7.8,3.19,0,1,2.6,66.7,24,0,15,4.0,44,1,16,268,71.3,73.8,75.1,60.9,0,0,46,1,20.0,109.1,6.8,3,5,0,2,2,0,0.0,285,7.9
Brennan Armstrong,77696,QB,VIRGINIA,1,77.1,35,36,13.5,2.63,0,4,10.3,75.0,27,0,4,0.0,39,0,21,335,70.2,94.7,94.1,69.6,0,1,42,0,0.0,139.5,0.0,0,3,0,1,5,0,0.0,405,11.3
Dillon Gabriel,86272,QB,UCF,1,75.0,36,36,8.8,2.62,0,1,2.8,63.9,23,0,6,14.8,38,4,18,323,69.3,89.0,83.7,76.0,0,0,38,0,16.7,110.0,2.6,1,1,0,0,2,0,0.0,312,8.7
Anthony Brown,40316,QB,OREGON,1,62.5,32,35,11.1,2.42,2,1,2.7,48.6,17,0,10,15.0,37,3,15,264,72.1,71.7,65.0,72.4,0,0,39,0,0.0,79.3,0.0,0,2,0,1,1,1,2.6,229,6.5
Chase Brice,60363,QB,APP STATE,1,70.6,34,34,9.4,2.26,0,1,2.9,61.8,21,0,9,12.5,36,3,9,108,32.6,63.6,68.0,47.5,0,1,36,0,11.1,75.5,2.8,1,1,0,0,1,1,2.8,199,5.9
Matt Corral,83517,QB,OLE MISS,1,72.7,33,34,10.5,3.0,0,2,5.9,61.8,21,0,13,12.5,40,3,13,226,69.5,78.5,77.7,64.5,0,0,41,1,7.7,127.6,2.5,1,5,0,1,5,0,0.0,281,8.3
Levi Lewis,60428,QB,LA LAFAYET,1,71.0,31,33,12.2,2.64,1,4,11.1,57.6,19,0,9,13.6,37,3,13,207,33.8,70.8,76.3,44.5,0,0,40,0,22.2,108.6,5.4,2,2,0,1,2,0,0.0,304,9.2
Max Bortenschlager,46500,QB,FIU,1,63.0,27,33,16.4,3.08,2,3,7.7,51.5,17,0,13,0.0,36,0,11,166,34.0,70.4,71.9,52.7,1,0,43,0,15.4,97.9,5.6,2,1,0,3,2,1,2.3,259,7.8
Jack Coan,60613,QB,NOTRE DAME,1,75.0,28,33,9.5,2.78,2,2,5.4,63.6,21,0,16,0.0,41,0,13,258,69.7,64.4,63.4,62.4,1,1,45,0,37.5,92.9,14.6,6,2,0,2,2,1,2.2,239,7.2
Seth Henigan,144267,QB,MEMPHIS,1,75.0,32,33,8.5,2.13,0,1,2.7,66.7,22,0,11,8.3,38,2,12,218,69.1,83.0,83.6,57.3,0,0,42,0,36.4,149.3,10.5,4,1,0,1,5,0,0.0,417,12.6
D'Eriq King,26636,QB,MIAMI FL,1,80.0,30,33,7.7,3.24,2,3,8.6,60.6,20,0,16,16.7,45,4,12,220,72.7,91.0,91.9,67.1,1,0,47,0,6.3,77.8,2.2,1,11,0,0,0,0,0.0,200,6.1
Logan Bonner,39990,QB,UTAH ST,1,72.7,33,33,11.0,2.31,0,1,2.9,63.6,21,0,6,12.5,35,3,13,329,72.1,74.0,78.3,54.9,0,1,36,0,16.7,131.3,2.9,1,1,0,0,4,1,2.8,390,11.8
Max Duggan,99470,QB,TCU,1,64.3,28,32,15.8,3.14,0,2,5.9,53.1,17,0,14,5.6,36,1,13,305,74.8,62.9,54.7,68.9,1,1,38,1,14.3,95.1,5.6,2,2,0,3,3,2,5.3,234,7.3
Matt McDonald,60350,QB,BOWL GREEN,1,77.4,31,32,8.3,2.51,0,2,5.7,71.9,23,0,13,4.2,38,1,9,122,35.1,63.2,61.2,63.6,1,0,42,0,30.8,112.5,10.5,4,2,0,0,1,3,7.1,308,9.6
Bailey Hockman,60383,QB,MIDDLE TN,1,70.0,30,32,9.3,2.61,0,0,0.0,59.4,19,0,15,9.5,34,2,9,224,69.5,67.0,64.5,65.3,0,1,34,0,13.3,75.8,5.9,2,0,0,2,1,2,5.9,206,6.4
Tanner Mordecai,77656,QB,SMU,1,80.6,31,32,8.9,2.82,0,2,5.9,65.6,21,0,12,16.0,37,4,12,287,25.4,76.0,78.4,59.0,0,1,39,0,8.3,123.8,2.7,1,4,0,1,4,0,0.0,311,9.7
Brady McBride,77641,QB,TEXAS ST,1,72.4,29,31,9.4,2.97,0,0,0.0,58.1,18,0,10,14.3,41,3,11,314,71.2,65.9,63.5,63.7,2,0,42,0,40.0,83.8,9.8,4,6,0,0,1,1,2.4,168,5.4
McKenzie Milton,40110,QB,FLORIDA ST,1,65.5,29,31,8.7,2.78,0,1,2.8,58.1,18,0,10,5.3,33,1,9,167,68.9,68.3,76.2,41.2,0,1,39,0,0.0,65.7,0.0,0,2,0,2,1,1,2.6,133,4.3
Clayton Tune,77652,QB,HOUSTON,1,76.7,30,30,9.2,2.74,0,3,9.4,73.3,22,0,11,4.3,37,1,11,182,34.5,73.1,84.2,42.9,0,0,40,0,27.3,118.2,8.1,3,4,0,0,2,1,2.5,236,7.9
Chance Nolan,78493,QB,OREGON ST,1,78.6,28,29,12.5,3.16,1,0,0.0,72.4,21,0,10,4.5,33,1,16,265,70.9,79.5,83.7,55.4,0,0,36,0,10.0,128.8,3.0,1,3,0,0,2,0,0.0,302,10.4
Jayden de Laura,131928,QB,WASH STATE,1,77.8,27,29,11.0,2.93,0,2,6.9,72.4,21,0,7,0.0,32,0,16,341,70.8,78.6,72.2,74.6,0,1,32,0,28.6,126.1,6.3,2,1,0,2,3,1,3.1,303,10.4
Brett Gabbert,97404,QB,MIAMI OH,1,55.6,27,29,14.7,2.67,0,1,3.1,48.3,14,0,9,6.7,34,1,11,221,68.8,55.9,57.8,53.7,1,1,38,0,0.0,79.8,0.0,0,5,0,1,2,1,2.6,201,6.9
Sam Howell,97599,QB,N CAROLINA,1,81.5,27,29,13.1,2.91,0,4,12.9,72.4,21,0,12,4.5,37,1,19,245,70.2,94.5,92.2,88.2,0,0,39,0,25.0,147.5,8.1,3,5,0,2,3,0,0.0,352,12.1
Jayden Daniels,97993,QB,ARIZONA ST,1,79.3,29,29,6.4,2.69,0,0,0.0,69.0,20,0,7,13.0,41,3,16,110,69.5,78.4,69.3,75.3,0,1,41,0,14.3,93.3,2.4,1,11,0,0,2,1,2.4,175,6.0
Sean Clifford,51708,QB,PENN STATE,1,77.8,27,29,7.6,3.04,0,1,3.3,72.4,21,0,10,0.0,35,0,15,266,70.9,83.2,75.6,75.7,0,0,36,0,20.0,107.0,5.7,2,4,0,2,1,0,0.0,230,7.9
Brady Olson,147415,QB,UMASS,1,56.0,25,28,9.7,2.23,1,1,3.3,50.0,14,0,11,0.0,30,0,10,216,30.4,56.7,56.5,57.9,1,2,33,0,9.1,81.5,3.3,1,1,0,1,3,2,6.1,214,7.6
Gunnar Holmberg,77625,QB,DUKE,1,77.8,27,28,7.4,2.1,0,2,7.1,71.4,20,0,4,4.8,31,1,14,154,69.3,84.0,80.9,69.3,0,0,31,0,25.0,101.8,3.2,1,2,1,0,0,0,0.0,270,9.6
Austin Kendall,40056,QB,LA TECH,1,77.8,27,28,9.7,2.72,0,0,0.0,71.4,20,0,5,4.8,33,1,14,208,70.8,70.4,70.8,60.4,0,1,33,0,40.0,90.3,6.1,2,3,0,1,1,2,6.1,213,7.6
N'Kosi Perry,60446,QB,FAU,1,80.0,25,28,14.6,2.68,0,4,14.3,67.9,19,0,11,5.0,35,1,14,165,69.1,84.7,90.4,49.1,0,0,35,1,36.4,147.6,11.4,4,3,1,2,4,1,2.9,332,11.9
James Blackman,60382,QB,ARK STATE,1,67.9,28,28,13.0,3.11,0,4,12.5,67.9,19,0,6,0.0,30,0,14,113,68.5,88.1,87.4,62.0,0,0,34,1,0.0,143.8,0.0,0,2,0,0,4,0,0.0,306,10.9
Noah Vedral,55406,QB,RUTGERS,1,82.1,28,28,5.8,2.4,0,1,3.2,78.6,22,0,10,4.3,32,1,4,278,71.3,65.7,62.9,64.9,0,0,35,0,40.0,100.1,12.5,4,0,0,0,1,0,0.0,145,5.2
Brock Purdy,77672,QB,IOWA STATE,1,75.0,20,27,8.8,3.27,2,1,3.7,48.1,13,0,16,13.3,30,2,6,193,69.8,58.2,62.4,50.9,0,3,30,0,12.5,23.9,6.7,2,1,0,5,0,1,3.3,138,5.1
Chase Garbers,60356,QB,CAL,1,69.2,26,27,18.6,3.21,0,7,24.1,59.3,16,0,11,11.1,32,2,12,130,70.0,93.8,92.9,75.6,0,0,34,0,18.2,123.8,6.3,2,3,0,1,2,0,0.0,309,11.4
Taulia Tagovailoa,97271,QB,MARYLAND,1,85.2,27,27,6.6,2.54,0,2,7.4,81.5,22,0,5,4.3,30,1,12,215,68.8,88.2,87.3,65.3,0,0,30,0,20.0,146.0,3.3,1,2,0,0,3,0,0.0,274,10.1
Carter Bradley,77685,QB,TOLEDO,1,83.3,24,27,9.1,2.32,3,1,3.1,63.0,17,0,12,15.0,32,3,10,316,27.2,58.6,57.7,,0,0,37,0,41.7,100.2,15.6,5,0,0,0,1,2,5.4,216,8.0
Davis Brin,77642,QB,TULSA,1,77.8,27,27,9.4,3.03,0,1,3.1,70.4,19,0,13,9.5,34,2,12,320,69.8,68.6,64.1,68.3,0,0,39,0,15.4,95.3,5.9,2,5,0,0,0,1,2.6,224,8.3
Bryce Young,123943,QB,ALABAMA,1,84.0,25,27,9.7,2.52,0,2,6.7,70.4,19,0,8,9.5,29,2,12,103,68.4,89.6,87.5,64.2,0,0,32,0,12.5,132.8,3.4,1,1,0,2,3,0,0.0,227,8.4
Spencer Rattler,97408,QB,OKLAHOMA,1,91.7,24,26,7.7,2.63,1,0,0.0,76.9,20,0,4,9.1,30,2,17,261,68.8,91.7,91.7,64.7,0,0,30,0,25.0,144.7,3.3,1,3,0,1,5,0,0.0,243,9.3
Charlie Brewer,60344,QB,UTAH,1,69.6,23,26,7.3,3.12,2,1,3.7,57.7,15,0,11,6.3,29,1,5,328,69.3,62.4,59.8,69.7,0,1,30,1,18.2,70.5,6.9,2,1,0,1,1,1,3.3,147,5.7
Tommy DeVito,60545,QB,SYRACUSE,1,68.0,25,26,8.6,2.5,0,2,7.7,57.7,15,0,10,11.8,31,2,6,304,29.7,57.0,53.3,65.4,0,1,31,1,40.0,58.0,12.9,4,1,0,1,0,2,6.5,149,5.7
Max Johnson,124099,QB,LSU,1,79.2,24,26,7.7,2.62,2,2,7.7,65.4,17,0,7,10.5,31,2,11,211,69.8,72.5,83.3,42.4,0,0,31,0,28.6,120.0,6.5,2,2,0,0,3,0,0.0,156,6.0
Spencer Sanders,77660,QB,OKLA STATE,1,78.3,23,26,7.1,2.34,0,2,7.1,57.7,15,0,9,16.7,29,3,11,262,22.8,75.1,79.2,57.9,2,1,31,0,11.1,87.5,3.4,1,2,0,1,2,2,6.5,173,6.7
Steven Krajewski,77650,QB,UCONN,1,75.0,20,25,8.5,2.42,0,2,7.7,56.0,14,0,12,6.7,26,1,4,146,21.8,57.0,58.3,56.2,4,1,27,0,8.3,49.4,3.8,1,0,0,1,0,2,7.4,104,4.2
Brendon Lewis,131687,QB,COLORADO,1,65.0,20,25,6.8,2.65,4,1,3.7,52.0,13,0,9,0.0,28,0,5,143,71.5,74.8,65.4,75.1,0,1,30,0,11.1,43.6,3.6,1,2,0,1,0,0,0.0,89,3.6
Taylor Powell,60459,QB,TROY,1,86.4,22,25,6.0,2.68,0,2,7.4,72.0,18,0,14,5.3,32,1,9,318,69.1,85.4,85.5,62.4,1,1,34,0,35.7,93.9,15.6,5,2,0,2,1,1,2.9,211,8.4
Zeb Noland,40508,QB,S CAROLINA,1,54.2,24,25,11.8,2.31,0,4,15.4,52.0,13,0,7,0.0,28,0,5,289,68.7,80.3,84.1,60.0,0,1,29,1,28.6,79.3,7.1,2,0,0,1,1,0,0.0,223,8.9
Sam Hartman,77618,QB,WAKE,1,75.0,24,25,10.9,2.82,1,2,7.7,68.0,17,0,4,5.6,27,1,14,339,68.6,89.2,88.9,64.2,0,0,28,0,0.0,112.8,0.0,0,2,0,0,1,0,0.0,244,9.8
Cornelious Brown IV,98356,QB,GA STATE,1,48.0,25,25,9.2,2.48,0,1,3.7,44.0,11,0,6,8.3,26,1,3,175,35.1,42.9,48.5,45.4,0,1,28,0,16.7,34.6,3.8,1,0,0,0,0,1,3.6,68,2.7
Holton Ahlers,77651,QB,E CAROLINA,1,66.7,21,25,5.5,2.73,1,0,0.0,44.0,11,0,17,21.4,30,3,4,156,69.8,51.0,50.8,60.4,0,2,31,2,23.5,17.9,13.3,4,1,0,3,0,1,3.2,75,3.0
Braxton Burmeister,60513,QB,VA TECH,1,66.7,21,24,8.0,3.09,0,0,0.0,58.3,14,0,11,0.0,30,0,10,337,68.9,67.7,53.2,80.3,0,0,32,0,9.1,89.2,3.3,1,5,0,3,1,0,0.0,142,5.9
Hank Bachmeier,101284,QB,BOISE ST,1,70.8,24,24,11.9,2.57,0,2,7.7,70.8,17,0,12,0.0,26,0,11,120,68.6,67.4,69.5,54.2,0,0,28,0,8.3,141.0,3.8,1,1,0,0,2,0,0.0,331,13.8
Jordan Yates,97416,QB,GA TECH,1,85.7,21,24,9.2,2.98,0,2,8.0,70.8,17,0,10,5.6,29,1,15,176,68.8,87.1,86.9,64.4,1,0,30,1,20.0,144.8,6.9,2,3,0,2,4,1,3.3,254,10.6
DJ Uiagalelei,122162,QB,CLEMSON,1,60.9,23,24,10.7,2.16,0,1,4.0,58.3,14,0,4,0.0,24,0,7,140,70.9,63.2,56.1,70.0,0,1,25,0,0.0,76.9,0.0,0,0,0,1,1,1,4.0,171,7.1
Gavin Hardison,100827,QB,UTEP,1,62.5,24,24,12.3,2.96,0,0,0.0,62.5,15,0,7,0.0,26,0,9,330,28.8,34.0,33.6,53.9,0,3,30,0,14.3,67.2,3.8,1,1,0,0,1,4,13.3,223,9.3
Jason Bean,83529,QB,KANSAS,1,61.9,21,24,13.2,2.68,1,3,11.5,50.0,12,0,14,7.7,32,1,7,198,34.0,62.1,62.7,58.6,0,0,34,0,28.6,76.6,12.5,4,4,1,1,0,2,5.9,189,7.9
Gerry Bohanon,77636,QB,BAYLOR,1,81.0,21,23,12.0,3.09,0,1,4.3,73.9,17,0,9,0.0,26,0,12,118,69.0,91.5,92.0,63.9,0,0,26,0,0.0,148.0,0.0,0,3,0,2,3,0,0.0,247,10.7
Jarret Doege,60353,QB,W VIRGINIA,1,68.2,22,23,15.0,2.68,0,1,4.3,60.9,14,0,6,6.7,26,1,12,343,67.8,79.5,76.5,64.9,0,0,26,0,33.3,139.3,7.7,2,1,1,0,3,0,0.0,259,11.3
Sean Chambers,75888,QB,WYOMING,1,60.9,23,23,15.4,2.53,0,3,12.0,56.5,13,0,7,7.1,27,1,10,351,26.8,72.4,63.9,76.2,0,0,29,0,14.3,115.1,3.7,1,2,0,0,2,1,3.4,204,8.9
Malik Cunningham,60436,QB,LOUISVILLE,1,71.4,21,23,11.9,3.15,1,1,4.3,65.2,15,0,10,0.0,31,0,10,210,29.7,69.8,69.7,61.2,0,0,31,0,40.0,120.9,12.9,4,4,0,1,1,1,3.2,276,12.0
Tanner McKee,131770,QB,STANFORD,1,85.7,21,23,11.2,2.33,0,2,7.7,69.6,16,0,8,11.1,24,2,10,300,70.6,80.6,79.5,64.6,1,0,27,0,0.0,131.4,0.0,0,1,0,1,2,0,0.0,234,10.2
Desmond Ridder,55086,QB,CINCINNATI,1,70.0,20,22,13.0,2.7,0,2,8.7,63.6,14,0,7,0.0,24,0,11,138,68.9,71.8,73.2,56.1,0,0,25,0,28.6,131.4,8.3,2,0,0,2,2,1,4.0,243,11.0
Emory Jones,82111,QB,FLORIDA,1,68.2,22,22,10.7,3.1,0,3,13.6,63.6,14,0,7,6.7,24,1,9,163,72.9,66.6,59.1,68.7,0,2,24,0,14.3,61.0,4.2,1,1,0,0,1,3,12.5,151,6.9
D.J. Mack Jr.,55405,QB,DOMINION,1,54.5,22,22,15.0,3.03,0,1,4.3,50.0,11,0,8,8.3,27,1,11,263,71.5,68.8,55.1,75.7,0,0,28,0,0.0,89.6,0.0,0,5,0,0,1,1,3.6,162,7.4
Kurtis Rourke,97998,QB,OHIO,1,76.2,21,22,10.5,2.95,0,1,3.8,63.6,14,0,3,12.5,24,2,10,259,69.2,87.6,90.1,59.5,0,0,29,0,0.0,102.1,0.0,0,2,0,1,1,0,0.0,168,7.6
Tyler Shough,83537,QB,TEXAS TECH,1,73.7,19,22,8.5,2.75,1,0,0.0,54.5,12,0,11,14.3,25,2,5,315,70.4,69.8,67.0,65.0,0,2,25,0,9.1,57.8,4.0,1,2,0,2,1,1,4.0,174,7.9
DJ Irons,145585,QB,AKRON,1,65.0,20,22,8.0,3.59,0,0,0.0,54.5,12,1,18,7.7,28,1,9,102,70.1,49.8,47.4,66.8,0,1,28,2,16.7,64.4,10.7,3,3,0,2,1,1,3.6,109,5.0
Jake Haener,60596,QB,FRESNO ST,1,77.3,22,22,12.6,2.92,0,5,21.7,77.3,17,0,6,0.0,24,0,14,169,68.3,93.6,92.9,73.1,0,0,25,0,0.0,158.1,0.0,0,2,0,0,4,0,0.0,380,17.3
Justin Lynch,144392,QB,TEMPLE,1,85.7,21,22,3.6,1.88,0,1,4.5,77.3,17,0,5,5.6,25,1,10,306,70.9,78.2,79.1,62.8,0,0,25,0,0.0,144.3,0.0,0,1,0,1,2,0,0.0,251,11.4
Grayson McCall,98002,QB,COAST CAR,1,81.0,21,21,10.1,2.7,0,0,0.0,81.0,17,0,3,0.0,24,0,13,141,28.8,81.6,81.8,64.1,0,0,26,0,66.7,147.0,8.3,2,1,0,0,2,1,3.8,245,11.7
Hendon Hooker,60593,QB,TENNESSEE,1,83.3,18,21,5.7,2.59,1,0,0.0,71.4,15,0,9,0.0,27,0,9,307,29.1,53.4,41.2,74.6,2,1,29,0,33.3,110.8,11.1,3,3,0,0,2,2,6.9,188,9.0
Kaleb Eleby,77686,QB,W MICHIGAN,1,76.2,21,21,10.4,2.64,0,0,0.0,71.4,15,0,5,6.3,24,1,9,347,68.4,68.6,69.5,57.1,0,0,26,0,20.0,112.0,4.2,1,2,0,0,1,0,0.0,174,8.3
Cam'Ron Ransom,147110,QB,GA SOUTHRN,1,66.7,21,21,6.5,2.97,0,0,0.0,57.1,12,0,7,14.3,25,2,7,174,29.1,56.0,63.4,49.2,0,0,25,0,14.3,69.1,4.0,1,3,0,0,0,2,8.0,98,4.7
Spencer Petras,82136,QB,IOWA,1,65.0,20,21,11.3,2.88,0,2,9.1,52.4,11,0,10,15.4,28,2,5,192,69.2,75.1,75.7,59.8,1,0,29,0,40.0,82.6,14.3,4,2,0,0,1,1,3.4,106,5.0
Justin Ibieta,123220,QB,TULANE,1,65.0,20,20,8.5,2.77,0,0,0.0,65.0,13,0,4,0.0,22,0,9,319,68.8,68.2,55.4,81.8,0,2,23,0,0.0,84.6,0.0,0,2,0,0,2,2,8.7,166,8.3
Payton Thorne,101629,QB,MICH STATE,1,73.7,19,20,9.4,2.8,0,3,14.3,70.0,14,0,3,0.0,21,0,8,223,68.7,89.8,89.0,65.9,0,0,22,0,0.0,152.1,0.0,0,1,0,1,4,0,0.0,273,13.7
KJ Jefferson,99129,QB,ARKANSAS,1,78.9,19,19,5.6,2.39,0,1,5.3,73.7,14,0,5,6.7,20,1,5,111,72.1,69.2,65.0,65.7,0,1,20,0,0.0,71.8,0.0,0,1,0,0,0,1,5.0,138,7.3
Gunner Cruz,100575,QB,ARIZONA,1,64.7,17,19,7.1,2.99,0,0,0.0,52.6,10,0,14,9.1,24,1,1,109,67.6,48.9,44.8,64.3,1,1,24,0,21.4,56.9,12.5,3,1,0,1,1,0,0.0,70,3.7
Adrian Martinez,83522,QB,NEBRASKA,1,76.5,17,19,8.4,3.22,0,1,4.5,68.4,13,0,12,0.0,24,0,8,238,70.1,63.3,63.0,59.9,1,0,27,0,8.3,146.3,4.2,1,4,0,1,2,0,0.0,242,12.7
Luke McCaffrey,101634,QB,RICE,1,61.1,18,19,6.4,2.9,0,0,0.0,47.4,9,0,16,18.2,23,2,6,275,70.0,29.1,26.9,63.9,0,3,25,0,18.8,38.4,13.0,3,1,0,1,1,4,16.0,86,4.5
Jack Plummer,83543,QB,PURDUE,1,94.4,18,19,5.9,2.88,0,0,0.0,84.2,16,0,9,5.9,21,1,12,273,67.4,72.4,71.6,,0,0,22,0,22.2,158.3,9.5,2,0,0,1,4,1,4.5,245,12.9
Cade Fortin,77620,QB,USF,1,66.7,18,18,7.5,2.29,0,0,0.0,66.7,12,0,7,0.0,19,0,5,327,67.8,47.5,47.6,58.8,0,1,20,0,14.3,55.6,5.3,1,0,0,0,0,1,5.0,91,5.1
Will Levis,83542,QB,KENTUCKY,1,64.7,17,18,11.1,3.16,0,2,10.5,55.6,10,0,11,9.1,25,1,12,202,71.4,80.4,77.9,68.3,0,1,26,0,27.3,85.2,12.0,3,4,0,1,1,0,0.0,179,9.9
Chris Reynolds,60361,QB,CHARLOTTE,1,68.8,16,17,8.4,2.53,0,0,0.0,58.8,10,0,3,9.1,18,1,5,136,69.1,71.4,63.9,71.5,0,2,19,0,0.0,56.4,0.0,0,1,0,1,1,0,0.0,103,6.1
Bo Nix,97790,QB,AUBURN,1,81.3,16,17,9.9,2.38,0,1,5.3,52.9,9,0,2,30.8,18,4,5,115,25.1,60.6,61.7,61.7,1,0,21,1,50.0,111.9,5.6,1,0,0,0,2,2,9.5,108,6.4
Will Plummer,131592,QB,ARIZONA,1,58.8,17,17,11.5,2.66,0,1,5.9,47.1,8,0,8,20.0,20,2,4,109,24.2,49.6,57.5,44.3,0,0,20,0,12.5,87.6,5.0,1,2,0,0,1,1,5.0,109,6.4
