player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Caden Veltkamp,156642,QB,FAU,1,64.6,48,49,6.9,2.14,0,2,3.9,61.2,30,0,14,3.2,54,1,11,165,71.1,50.8,50.7,56.9,1,4,56,0,21.4,45.3,5.6,3,2,0,0,1,5,8.9,228,4.7
Sawyer Robertson,146839,QB,BAYLOR,1,63.8,47,48,10.0,2.38,1,2,3.6,56.3,27,0,15,10.0,52,3,16,118,70.2,60.1,59.4,,0,0,59,0,26.7,106.2,7.7,4,0,0,0,3,1,1.7,419,8.7
Jack Layne,158966,QB,NEW MEXICO,1,76.1,46,47,5.0,2.08,0,1,1.9,66.0,31,0,18,11.4,51,4,14,241,70.8,64.9,61.9,68.6,1,3,57,0,16.7,56.0,5.9,3,1,0,0,1,0,0.0,208,4.4
Maddux Madsen,163379,QB,BOISE ST,1,67.4,43,46,8.0,2.91,1,2,4.3,54.3,25,0,19,13.8,55,4,14,120,34.7,55.1,50.3,66.5,0,0,56,2,10.5,75.0,3.6,2,7,0,2,1,3,5.4,225,4.9
AJ Swann,157186,QB,APP STATE,1,79.5,44,46,10.2,2.53,0,1,2.1,67.4,31,0,12,11.4,49,4,21,108,70.1,90.4,89.0,69.8,0,0,51,0,8.3,113.3,2.0,1,2,0,2,3,0,0.0,368,8.0
Walker Eget,146170,QB,S JOSE ST,1,75.7,37,44,11.6,2.81,2,4,8.7,52.3,23,0,12,17.9,45,5,14,285,69.4,70.6,69.8,,0,2,47,0,8.3,70.5,2.2,1,0,2,3,2,4,8.5,303,6.9
Katin Houser,158386,QB,E CAROLINA,1,82.9,41,44,8.6,2.1,0,2,4.3,68.2,30,0,16,11.8,46,4,12,156,41.5,73.8,77.1,52.3,2,0,49,0,6.3,101.1,2.2,1,1,0,1,1,1,2.0,366,8.3
Ty Simpson,157008,QB,ALABAMA,1,69.2,39,43,9.2,3.38,1,1,2.2,53.5,23,0,19,14.8,51,4,14,103,33.7,62.1,66.0,52.7,2,0,54,1,15.8,86.8,5.9,3,5,0,1,2,1,1.9,254,5.9
Avery Johnson,173108,QB,KANSAS ST,1,72.1,43,43,7.9,2.51,0,1,2.3,65.1,28,0,15,9.7,46,3,15,199,41.7,43.9,43.8,55.2,0,0,47,0,6.7,110.4,2.2,1,2,0,0,3,6,12.8,318,7.4
Malik Washington,198729,QB,MARYLAND,1,69.0,42,43,8.0,2.53,0,3,6.8,62.8,27,0,8,6.9,43,2,15,215,69.4,73.0,73.6,57.0,1,0,45,0,0.0,102.7,0.0,0,0,0,0,3,1,2.2,258,6.0
Dylan Raiola,183581,QB,NEBRASKA,1,87.5,40,42,4.3,2.52,0,0,0.0,78.6,33,1,9,5.7,46,2,15,238,36.1,62.1,59.3,65.4,1,0,46,1,33.3,106.6,6.5,3,1,0,1,2,2,4.3,243,5.8
Steve Angeli,156966,QB,SYRACUSE,1,63.9,36,40,10.1,2.48,2,0,0.0,57.5,23,0,15,0.0,47,0,15,304,39.4,58.7,57.5,60.1,0,1,52,0,33.3,76.5,10.6,5,2,0,2,1,1,1.9,274,6.9
Tucker Gleason,122475,QB,TOLEDO,1,73.0,37,40,9.7,2.89,1,1,2.4,57.5,23,0,19,14.8,46,4,14,316,26.7,73.7,76.1,55.0,1,1,48,0,15.8,76.0,6.5,3,3,0,1,1,1,2.1,270,6.8
Braylon Braxton,144442,QB,SO MISS,1,70.3,37,39,7.5,2.93,1,2,4.8,66.7,26,0,12,0.0,47,0,12,296,71.5,67.0,58.4,74.1,0,1,50,1,8.3,85.3,2.1,1,7,0,1,2,4,8.0,199,5.1
Ben Finley,122864,QB,AKRON,1,50.0,36,38,10.4,2.87,0,0,0.0,42.1,16,0,18,11.1,43,2,8,102,70.1,52.4,51.3,62.9,0,1,44,0,22.2,41.4,9.3,4,1,0,2,0,1,2.3,139,3.7
Sam Leavitt,175465,QB,ARIZONA ST,1,67.6,37,38,7.7,2.67,1,3,7.1,63.2,24,0,11,4.0,43,1,14,110,70.3,70.7,67.9,71.0,0,1,47,1,18.2,89.5,4.7,2,3,0,0,2,2,4.3,257,6.8
Garrett Nussmeier,146757,QB,LSU,1,73.7,38,38,4.4,2.09,0,1,2.4,73.7,28,0,7,0.0,39,0,13,211,71.2,67.0,65.7,61.7,0,0,42,0,14.3,97.5,2.6,1,0,0,0,1,1,2.4,230,6.1
Cade Klubnik,156253,QB,CLEMSON,1,66.7,33,38,9.4,2.75,2,1,2.6,50.0,19,0,18,13.6,43,3,12,140,70.9,56.2,51.2,68.4,2,1,43,0,11.1,58.0,4.7,2,3,0,1,0,1,2.3,230,6.1
Brandon Rose,158503,QB,UMASS,1,76.5,34,38,7.3,2.81,1,1,2.5,60.5,23,0,15,11.5,44,3,11,216,37.3,40.8,48.0,39.6,1,1,46,0,13.3,62.7,4.5,2,4,0,2,0,3,6.5,193,5.1
John Mateer,158516,QB,OKLAHOMA,1,83.3,36,37,9.7,2.43,0,3,7.9,81.1,30,0,7,0.0,41,0,17,261,70.8,80.8,81.7,61.6,1,1,42,0,14.3,126.2,2.4,1,3,0,0,3,2,4.8,389,10.5
Josh Hoover,127148,QB,TCU,1,80.0,35,36,6.1,2.46,0,1,2.6,75.0,27,0,6,3.6,37,1,17,305,69.0,79.2,79.7,57.3,0,1,40,0,0.0,104.4,0.0,0,1,0,1,2,1,2.5,284,7.9
Nicholas Vattiato,145302,QB,MIDDLE TN,1,51.5,33,36,8.1,2.4,1,0,0.0,41.7,15,0,9,11.8,41,2,8,224,69.7,56.9,54.9,62.8,0,0,44,0,33.3,67.8,7.3,3,2,0,2,2,0,0.0,104,2.9
MJ Morris,157404,QB,COAST CAR,1,68.8,32,36,7.9,2.38,2,1,2.6,55.6,20,0,10,9.1,39,2,9,141,70.4,56.5,56.9,56.6,0,1,41,0,10.0,55.7,2.6,1,2,0,2,0,2,4.9,163,4.5
Preston Stone,124716,QB,NWESTERN,1,61.1,36,36,8.6,2.49,0,0,0.0,52.8,19,0,14,13.6,40,3,8,256,28.0,39.2,38.5,,0,4,41,0,28.6,25.0,10.0,4,0,0,0,0,5,12.2,160,4.4
Kaden Anderson,127312,QB,WYOMING,1,64.7,34,36,8.6,2.54,1,0,0.0,52.8,19,0,9,13.6,38,3,10,351,69.8,64.5,62.4,63.2,0,1,39,0,0.0,73.8,0.0,0,2,0,1,1,0,0.0,260,7.2
Nick Minicucci,173617,QB,DELAWARE,1,77.8,36,36,9.3,2.54,0,2,5.1,77.8,28,0,5,0.0,41,0,17,151,70.9,89.4,83.4,78.1,0,0,45,0,40.0,126.3,4.9,2,3,0,0,3,1,2.2,275,7.6
Kyron Drones,144506,QB,VA TECH,1,62.1,29,35,12.2,3.14,1,4,10.5,42.9,15,0,17,16.7,38,3,8,337,72.5,71.1,64.9,71.7,1,2,41,0,11.8,40.4,5.3,2,1,0,4,0,2,4.9,222,6.3
Drake Lindsey,184727,QB,MINNESOTA,1,60.0,35,35,11.2,2.8,0,0,0.0,54.3,19,0,13,9.5,38,2,16,225,68.9,81.2,83.5,57.3,0,1,39,1,15.4,89.0,5.3,2,1,0,0,2,1,2.6,290,8.3
Noah Kim,129623,QB,E MICHIGAN,1,75.0,32,34,7.6,2.76,0,1,2.7,67.6,23,0,14,4.2,37,1,12,160,45.1,57.9,59.4,57.8,1,0,40,1,14.3,98.7,5.4,2,1,0,1,1,1,2.5,248,7.3
Darian Mensah,169984,QB,DUKE,1,87.9,33,34,10.8,2.6,0,4,11.8,79.4,27,0,7,6.9,36,2,17,154,69.7,94.0,94.5,55.4,0,0,36,0,28.6,143.8,5.6,2,0,0,1,3,0,0.0,389,11.4
CJ Bailey,183349,QB,NC STATE,1,75.0,32,34,10.3,2.77,1,3,8.3,70.6,24,0,9,0.0,37,0,13,248,71.8,72.9,72.7,61.5,1,1,39,0,11.1,97.4,2.7,1,2,0,0,1,1,2.6,318,9.4
Dylan Lonergan,172386,QB,BOSTON COL,1,78.8,33,34,8.2,2.62,1,2,5.9,76.5,26,0,5,0.0,37,0,16,121,69.3,87.6,86.8,62.4,0,0,37,0,40.0,137.9,5.4,2,1,0,0,4,0,0.0,268,7.9
Maalik Murphy,157302,QB,OREGON ST,1,61.8,34,34,9.1,2.55,0,2,5.6,61.8,21,0,8,0.0,37,0,12,265,69.8,53.1,49.4,65.7,0,1,39,0,12.5,71.2,2.7,1,2,0,0,0,3,7.7,244,7.2
Malachi Nelson,174203,QB,UTEP,1,74.2,31,34,9.9,2.47,0,0,0.0,61.8,21,0,7,8.7,40,2,8,330,70.1,45.1,46.1,52.4,0,1,44,1,28.6,72.2,5.0,2,3,1,2,1,3,6.8,172,5.1
Marcel Reed,175940,QB,TEXAS A&M,1,69.7,33,34,9.2,2.93,1,0,0.0,64.7,22,0,9,4.3,41,1,16,312,69.7,70.8,74.2,59.1,0,0,43,1,0.0,130.6,0.0,0,7,0,0,4,0,0.0,289,8.5
Fernando Mendoza,158323,QB,INDIANA,1,65.5,29,33,12.1,2.76,0,1,2.9,54.5,18,0,7,5.3,36,1,9,190,70.2,66.8,61.4,70.0,1,0,38,0,14.3,71.9,2.8,1,2,2,1,0,1,2.6,193,5.8
Ethan Vasko,163817,QB,LIBERTY,1,66.7,30,33,11.0,2.69,2,0,0.0,57.6,19,0,10,5.0,34,1,12,206,73.4,78.5,74.2,70.1,0,0,35,0,0.0,105.2,0.0,0,1,0,1,3,0,0.0,197,6.0
Dexter Williams II,129457,QB,KENNESAW,1,50.0,28,33,11.8,2.89,1,1,2.9,36.4,12,0,18,14.3,38,2,7,200,71.8,51.9,46.7,61.9,1,0,40,0,0.0,51.2,0.0,0,5,0,3,0,1,2.5,149,4.5
Blake Shapen,122282,QB,MISS STATE,1,90.3,31,33,3.9,2.36,0,1,2.8,78.8,26,0,8,7.1,37,2,10,227,33.4,66.9,67.9,56.4,1,1,40,0,25.0,98.2,5.4,2,2,0,1,1,2,5.0,270,8.2
CJ Carr,184093,QB,NOTRE DAME,1,75.0,28,32,4.3,2.45,1,1,3.0,59.4,19,0,10,9.5,35,2,11,258,71.7,68.6,70.3,58.7,0,1,36,2,10.0,88.2,2.9,1,2,0,3,2,0,0.0,221,6.9
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,61.3,31,32,11.8,2.65,0,1,2.9,53.1,17,0,15,10.5,36,2,10,144,68.9,68.0,71.3,49.6,0,1,38,0,6.7,67.2,2.8,1,2,0,1,1,1,2.6,180,5.6
Kirk Francis,173296,QB,TULSA,1,71.0,31,32,8.2,1.95,0,1,2.9,62.5,20,0,5,9.1,33,2,10,320,69.7,80.8,80.6,66.7,0,0,36,1,0.0,103.4,0.0,0,1,0,1,2,0,0.0,218,6.8
Drew Mestemaker,190616,QB,N TEXAS,1,81.3,32,32,10.9,2.72,0,3,9.1,75.0,24,0,10,7.7,35,2,16,251,69.7,91.3,91.9,59.3,0,0,36,0,0.0,138.7,0.0,0,3,0,0,3,0,0.0,329,10.3
