player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Carson Strong,83524,QB,NEVADA,1,86.2,58,61,8.4,2.49,0,4,5.8,80.3,49,0,18,2.0,67,1,22,239,70.9,91.8,91.7,57.0,0,1,75,1,27.8,114.2,7.5,5,1,1,2,4,1,1.3,476,7.8
Will Rogers,124184,QB,MISS STATE,1,75.5,53,56,6.2,2.66,2,3,5.2,71.4,40,0,10,0.0,63,0,20,227,70.8,67.0,69.5,54.2,0,2,65,1,30.0,97.5,4.8,3,3,0,1,4,2,3.1,363,6.5
Bailey Zappe,60396,QB,W KENTUCKY,1,87.2,47,49,5.3,2.07,2,2,3.8,79.6,39,0,3,4.9,52,2,20,346,70.0,87.7,88.0,57.3,0,0,56,0,66.7,119.6,3.8,2,1,0,0,3,0,0.0,383,7.8
Peter Parrish,99138,QB,MEMPHIS,1,70.5,44,48,6.5,2.9,3,0,0.0,64.6,31,0,16,0.0,64,0,16,218,49.5,44.1,39.0,61.5,0,3,68,0,37.5,48.5,9.4,6,10,0,1,0,3,4.4,215,4.5
Brady McBride,77641,QB,TEXAS ST,1,65.9,41,47,9.8,2.79,0,2,3.8,57.4,27,0,27,0.0,58,0,18,314,46.4,68.9,63.3,71.3,0,1,63,1,14.8,64.1,6.9,4,7,0,6,0,1,1.6,260,5.5
Jeff Sims,122496,QB,GA TECH,1,75.6,41,44,9.1,2.71,1,2,4.3,61.4,27,0,13,12.9,47,4,15,176,72.1,67.0,63.0,68.0,0,1,50,0,7.7,94.9,2.1,1,2,0,2,3,2,4.0,300,6.8
Brennan Armstrong,77696,QB,VIRGINIA,1,78.9,38,43,10.6,2.84,0,4,9.3,67.4,29,0,16,3.3,49,1,19,335,71.8,90.3,88.0,72.7,4,0,49,0,12.5,127.7,4.1,2,4,0,1,4,0,0.0,396,9.2
Bryce Young,123943,QB,ALABAMA,1,80.5,41,43,8.9,3.36,0,2,4.5,72.1,31,0,13,6.1,54,2,24,103,70.0,83.1,80.5,72.2,0,0,55,1,15.4,113.4,3.7,2,8,0,2,2,0,0.0,369,8.6
Devin Leary,77628,QB,NC STATE,1,76.3,38,42,8.7,2.64,1,4,9.3,57.1,24,0,14,17.2,43,5,13,248,70.1,84.3,80.9,70.3,0,0,44,0,7.1,96.3,2.3,1,0,0,3,2,0,0.0,310,7.4
Tanner Mordecai,77656,QB,SMU,1,80.0,40,42,11.0,2.74,0,1,2.3,71.4,30,0,16,6.3,46,2,22,287,70.7,88.1,86.2,67.9,0,0,48,0,6.3,127.8,2.2,1,3,0,2,3,1,2.1,427,10.2
Jake Bentley,40788,QB,S ALABAMA,1,75.0,40,41,10.9,2.95,0,4,9.3,73.2,30,0,22,0.0,47,0,14,288,70.4,76.9,76.1,62.1,1,2,49,0,18.2,107.8,8.5,4,2,0,0,4,3,6.1,320,7.8
Dorian Thompson-Robinson,83574,QB,UCLA,1,62.2,37,41,10.3,2.93,0,0,0.0,53.7,22,0,22,4.3,54,1,18,324,71.0,69.7,63.2,73.1,0,1,57,0,22.7,67.1,9.3,5,7,0,4,1,0,0.0,220,5.4
Daniel Richardson,97103,QB,C MICHIGAN,1,84.4,32,40,8.0,2.39,2,2,5.0,60.0,24,0,11,11.1,41,3,14,134,69.5,75.7,76.9,57.0,0,0,41,0,0.0,108.5,0.0,0,1,3,3,3,0,0.0,302,7.6
Anthony Brown,40316,QB,OREGON,1,78.9,38,39,8.8,2.38,1,1,2.4,74.4,29,0,7,3.3,41,1,14,264,71.6,69.0,62.8,73.2,0,2,43,0,14.3,74.0,2.4,1,1,0,0,0,3,7.0,293,7.5
Kenny Pickett,60515,QB,PITTSBURGH,1,80.6,36,39,8.5,3.07,0,1,2.4,64.1,25,0,10,13.8,45,4,16,268,71.1,80.2,78.9,65.4,0,0,49,0,20.0,103.8,4.4,2,4,0,3,2,0,0.0,292,7.5
Kurtis Rourke,97998,QB,OHIO,1,88.9,36,38,5.1,2.73,0,0,0.0,81.6,31,0,5,3.1,40,1,18,259,71.1,83.0,78.9,75.3,1,1,41,1,0.0,89.5,0.0,0,2,0,1,0,0,0.0,308,8.1
