player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Hunter Dekkers,122511,QB,IOWA STATE,1,74.1,54,57,6.9,2.63,0,0,0.0,64.9,37,0,18,7.5,61,3,17,193,70.6,69.2,65.3,72.6,1,3,61,0,5.6,62.6,1.6,1,3,0,2,1,3,4.9,308,5.4
E.J. Warner,156185,QB,TEMPLE,1,70.5,44,49,7.4,2.43,1,0,0.0,49.0,24,0,18,22.6,52,7,10,306,69.8,45.3,44.9,,0,2,53,1,16.7,55.5,5.8,3,0,0,4,1,5,9.4,268,5.5
Austin Reed,111760,QB,W KENTUCKY,1,66.7,48,49,9.0,2.26,0,2,4.1,59.2,29,0,8,9.4,53,3,14,346,70.5,68.9,66.6,66.0,1,1,53,0,25.0,76.9,3.8,2,1,0,0,1,3,5.7,320,6.5
Grayson James,145214,QB,FIU,1,68.9,45,48,8.3,2.27,1,1,2.0,64.6,31,0,12,0.0,51,0,15,166,70.9,69.2,71.0,54.6,1,0,54,0,8.3,104.6,2.0,1,2,0,1,3,2,3.7,321,6.7
Ben Wooldridge,82115,QB,LA LAFAYET,1,64.1,39,48,10.8,2.68,2,2,3.9,45.8,22,0,24,12.0,53,3,13,207,25.0,40.2,41.5,50.8,3,3,56,1,12.5,60.2,5.7,3,2,0,4,2,7,12.5,370,7.7
DJ Irons,145585,QB,AKRON,1,75.0,44,48,11.7,3.01,0,4,8.2,62.5,30,0,19,9.1,55,3,14,102,47.1,82.3,81.0,67.6,0,1,56,1,21.1,79.3,7.3,4,2,0,4,1,2,3.6,309,6.4
Sean Clifford,51708,QB,PENN STATE,1,83.7,43,47,5.1,2.68,1,2,4.2,68.1,32,0,18,11.1,53,4,19,266,41.7,80.0,79.9,60.9,0,3,54,0,16.7,86.4,5.7,3,2,0,3,3,2,3.7,371,7.9
Ben Bryant,77655,QB,CINCINNATI,1,64.3,42,46,10.3,2.49,1,3,6.4,54.3,25,0,18,7.4,50,2,15,138,37.6,71.5,72.1,,1,0,51,1,22.2,81.6,8.0,4,0,1,1,1,2,3.9,298,6.5
Caleb Williams,144622,QB,USC,1,81.4,43,46,11.3,3.14,2,5,10.2,69.6,32,0,12,8.6,47,3,16,326,71.5,93.1,92.9,64.4,0,0,50,0,0.0,134.0,0.0,0,1,0,1,5,0,0.0,416,9.0
Brayden Schager,146078,QB,HAWAII,1,59.1,44,45,11.0,2.5,1,0,0.0,51.1,23,0,15,11.5,50,3,10,180,70.1,59.0,58.4,58.8,0,0,51,0,6.7,78.5,2.0,1,3,0,0,2,1,2.0,205,4.6
Chevan Cordeiro,75886,QB,S JOSE ST,1,75.6,45,45,9.9,2.89,0,3,6.0,73.3,33,0,15,2.9,56,1,21,285,45.5,64.5,65.0,58.2,0,0,61,0,40.0,109.5,10.7,6,5,0,0,2,3,4.9,340,7.6
Jake Haener,60596,QB,FRESNO ST,1,81.4,43,45,9.8,2.61,1,5,10.4,75.6,34,0,23,2.9,54,1,21,169,70.8,81.0,82.4,53.9,0,2,57,0,30.4,105.4,13.0,7,2,0,1,3,2,3.5,396,8.8
Jayden de Laura,131928,QB,ARIZONA,1,59.1,44,44,11.9,3.44,0,4,8.3,59.1,26,0,19,0.0,52,0,20,109,70.1,74.8,66.3,81.9,0,1,57,0,10.5,100.6,3.8,2,6,0,0,3,2,3.5,380,8.6
Drake Maye,143969,QB,N CAROLINA,1,81.4,43,44,7.1,2.76,0,3,6.5,77.3,34,0,20,2.9,53,1,22,245,72.6,90.9,90.7,69.6,0,0,55,0,10.0,141.1,3.8,2,7,0,1,5,0,0.0,388,8.8
Conner Weigman,158683,QB,TEXAS A&M,1,78.0,41,44,8.7,2.52,0,2,4.3,63.6,28,0,16,12.5,47,4,18,312,69.6,78.6,76.3,64.3,2,0,49,0,12.5,117.4,4.3,2,1,0,1,4,2,4.1,338,7.7
Trenton Bourguet,97285,QB,ARIZONA ST,1,86.8,38,43,7.8,2.26,2,1,2.2,74.4,32,0,8,3.0,43,1,19,110,70.9,70.4,69.3,61.3,1,1,45,0,0.0,119.8,0.0,0,0,0,2,3,2,4.4,435,10.1
Landry Lyddy,156581,QB,LA TECH,1,72.5,40,40,5.6,2.16,0,2,4.8,70.0,28,0,6,3.4,43,1,10,208,70.2,55.3,52.9,63.0,0,0,46,0,33.3,86.7,4.7,2,1,0,0,0,3,6.5,252,6.3
Jordan Travis,77615,QB,FLORIDA ST,1,72.2,36,39,10.6,2.57,2,4,9.1,61.5,24,0,12,7.7,41,2,14,167,69.4,85.2,84.3,,0,0,46,0,8.3,121.3,2.4,1,0,1,0,3,0,0.0,396,10.2
JT Daniels,83578,QB,W VIRGINIA,1,66.7,39,39,10.4,2.55,0,1,2.3,59.0,23,0,9,11.5,44,3,14,343,69.9,62.2,62.5,55.6,0,1,48,0,44.4,87.0,9.1,4,1,0,0,2,0,0.0,275,7.1
James Blackman,60382,QB,ARK STATE,1,73.5,34,39,7.8,2.77,1,1,2.6,56.4,22,0,20,12.0,43,3,8,113,33.7,65.2,64.5,,2,0,44,0,20.0,67.7,9.3,4,0,0,2,0,1,2.3,174,4.5
Anthony Richardson,124393,QB,FLORIDA,1,57.6,33,38,14.3,3.56,0,1,2.6,47.4,18,0,22,5.3,44,1,10,163,70.9,60.2,59.2,60.4,0,0,44,1,9.1,80.0,4.5,2,4,0,5,1,0,0.0,271,7.1
Cam Fancher,145266,QB,MARSHALL,1,70.0,30,38,10.6,2.67,0,1,2.6,50.0,19,0,16,9.5,43,2,13,214,40.0,57.4,60.0,56.4,1,0,43,1,18.8,75.7,7.0,3,2,1,6,0,2,4.7,291,7.7
Stetson Bennett,60387,QB,GEORGIA,1,60.6,33,37,13.2,2.37,1,3,7.9,48.6,18,0,5,10.0,38,2,14,173,69.8,67.4,64.6,65.1,0,2,39,0,0.0,74.3,0.0,0,0,0,3,2,3,7.7,321,8.7
Clayton Tune,77652,QB,HOUSTON,1,97.1,35,37,7.4,2.83,0,2,5.3,83.8,31,0,7,8.8,40,3,19,182,70.8,91.8,91.5,67.0,0,0,41,0,0.0,145.5,0.0,0,3,0,2,4,1,2.4,380,10.3
Will Howard,122599,QB,KANSAS ST,1,61.1,36,37,9.9,2.62,0,2,5.3,56.8,21,0,11,4.5,37,1,13,199,71.0,70.9,70.8,60.0,0,0,38,0,0.0,118.8,0.0,0,0,0,1,4,1,2.6,296,8.0
Gavin Hardison,100827,QB,UTEP,1,71.9,32,35,11.3,2.75,1,4,10.8,54.3,19,0,17,17.4,41,4,9,330,70.1,69.9,68.8,62.1,0,1,44,1,23.5,66.0,9.8,4,2,0,2,1,2,4.5,177,5.1
Bo Nix,97790,QB,OREGON,1,82.9,35,35,9.3,3.21,0,2,5.7,77.1,27,0,11,6.9,41,2,20,264,72.2,81.9,75.7,73.9,0,2,41,0,9.1,120.2,2.4,1,4,0,0,3,0,0.0,412,11.8
Sam Hartman,77618,QB,WAKE,1,67.6,34,35,12.6,2.84,0,2,5.1,57.1,20,0,17,13.0,45,3,13,339,23.8,53.9,52.9,59.7,1,3,49,0,41.2,55.5,15.6,7,3,0,0,1,4,8.2,269,7.7
Hayden Wolff,98362,QB,DOMINION,1,60.6,33,35,10.6,2.89,1,2,5.6,54.3,19,0,19,5.0,43,1,8,263,33.7,59.3,61.2,52.0,0,1,44,0,31.6,85.1,14.0,6,2,0,1,2,3,6.8,257,7.3
Jack Plummer,83543,QB,CAL,1,66.7,30,34,10.2,2.65,0,2,5.7,58.8,20,0,18,0.0,37,0,11,130,29.9,62.1,61.3,,0,2,38,1,16.7,62.6,8.1,3,0,0,4,1,3,7.9,214,6.3
C.J. Stroud,129759,QB,OHIO STATE,1,84.8,33,34,10.1,2.58,0,2,5.6,76.5,26,0,7,7.1,40,2,17,260,33.8,75.9,80.8,51.7,0,0,42,2,42.9,119.0,7.5,3,3,1,0,1,3,7.1,354,10.4
Katravis Marsh,123289,QB,USF,1,77.4,31,34,7.3,2.19,1,1,2.6,70.6,24,0,14,0.0,39,0,15,327,70.5,65.6,64.3,62.3,0,0,44,0,21.4,104.4,7.7,3,2,0,2,1,0,0.0,275,8.1
J.T. Shrout,83562,QB,COLORADO,1,47.1,34,34,14.4,2.65,0,2,5.6,38.2,13,0,11,18.8,35,3,10,143,68.8,57.3,56.3,,0,1,37,0,9.1,68.5,2.9,1,0,0,0,2,2,5.4,222,6.5
Behren Morton,144747,QB,TEXAS TECH,1,48.3,29,34,13.3,3.75,0,0,0.0,32.4,11,0,20,21.4,40,3,12,315,69.1,40.8,33.8,74.8,0,3,41,0,15.0,20.7,7.5,3,3,0,5,1,5,12.2,152,4.5
TJ McMahon,83521,QB,RICE,1,64.5,31,33,11.2,2.59,1,2,5.7,54.5,18,0,19,10.0,40,2,13,275,70.5,71.9,67.1,70.2,1,1,43,0,15.8,92.7,7.5,3,4,0,0,3,2,4.7,218,6.6
Jacob Zeno,98014,QB,UAB,1,62.1,29,33,8.3,2.37,0,0,0.0,51.5,17,0,7,5.6,35,1,9,321,70.9,66.8,65.5,61.8,1,0,35,0,0.0,79.5,0.0,0,1,2,1,1,0,0.0,193,5.8
Robby Ashford,131702,QB,AUBURN,1,80.0,30,33,8.2,3.21,0,1,2.9,72.7,24,0,14,0.0,46,0,15,115,71.7,68.4,63.3,67.5,0,0,48,0,28.6,108.8,8.7,4,9,0,3,1,2,4.2,285,8.6
Taylen Green,145996,QB,BOISE ST,1,86.7,30,32,10.3,2.66,0,1,3.0,75.0,24,0,11,7.7,32,2,16,120,30.4,87.8,86.7,64.3,0,0,33,0,0.0,125.1,0.0,0,0,1,1,2,2,6.1,305,9.5
Kedon Slovis,100580,QB,PITTSBURGH,1,63.0,27,31,13.4,2.82,1,3,9.4,45.2,14,0,12,17.6,32,3,6,268,28.9,69.8,69.1,,1,0,33,0,8.3,71.4,3.1,1,0,0,2,0,2,6.1,236,7.6
Cam Ward,133244,QB,WASH STATE,1,90.0,30,31,6.0,3.23,0,3,9.1,87.1,27,0,17,0.0,42,0,12,341,22.8,79.7,78.4,66.1,1,0,44,0,23.5,107.3,9.5,4,6,0,0,1,2,4.5,222,7.2
Jake Garcia,143941,QB,MIAMI FL,1,62.1,29,31,10.2,2.74,1,1,3.1,48.4,15,0,10,16.7,35,3,8,220,69.2,49.9,46.6,62.6,1,0,37,0,20.0,59.2,5.7,2,2,0,0,0,2,5.4,125,4.0
Brendan Sullivan,145034,QB,NWESTERN,1,80.0,30,30,5.1,2.78,0,0,0.0,76.7,23,0,12,4.2,41,1,11,256,70.4,69.0,68.9,61.1,0,1,41,0,66.7,96.4,19.5,8,3,0,0,2,0,0.0,159,5.3
MJ Morris,157404,QB,NC STATE,1,82.1,28,30,13.4,2.79,0,3,9.7,66.7,20,0,9,13.0,35,3,12,248,72.8,74.6,82.5,51.2,0,0,37,0,33.3,127.8,8.6,3,2,1,1,3,2,5.4,265,8.8
Spencer Rattler,97408,QB,S CAROLINA,1,75.0,28,30,5.3,2.73,0,0,0.0,66.7,20,0,15,4.8,38,1,9,289,31.8,50.7,57.0,47.0,1,1,41,1,26.7,68.3,10.5,4,4,0,1,0,2,4.9,177,5.9
Spencer Petras,82136,QB,IOWA,1,81.5,27,30,7.6,2.93,0,2,6.7,70.0,21,0,8,4.5,32,1,12,192,69.9,83.7,84.5,62.1,0,0,32,0,12.5,102.1,3.1,1,1,0,3,1,0,0.0,220,7.3
Blake Shapen,122282,QB,BAYLOR,1,71.4,28,30,10.8,2.84,0,3,9.4,63.3,19,0,11,5.0,37,1,12,118,69.8,72.7,75.7,57.3,1,0,39,0,9.1,95.3,2.7,1,6,0,1,1,0,0.0,211,7.0
Payton Thorne,101629,QB,MICH STATE,1,58.6,29,30,8.6,2.62,1,1,3.3,56.7,17,0,7,0.0,33,0,8,223,69.5,50.7,49.3,61.4,0,1,33,1,28.6,76.4,6.1,2,1,0,0,1,2,6.1,215,7.2
Dorian Thompson-Robinson,83574,QB,UCLA,1,72.4,29,29,6.8,2.78,0,0,0.0,62.1,18,0,14,14.3,38,3,14,324,70.7,65.2,59.0,67.9,0,0,39,0,14.3,82.4,5.3,2,7,0,0,0,1,2.6,199,6.9
Austin Aune,83528,QB,N TEXAS,1,74.1,27,29,9.2,2.12,0,1,3.2,69.0,20,0,11,0.0,33,0,15,251,69.2,84.5,89.0,50.1,0,0,36,0,9.1,140.3,3.0,1,1,0,2,3,0,0.0,322,11.1
Tanner McKee,131770,QB,STANFORD,1,58.3,24,29,9.2,2.84,0,2,6.5,44.8,13,0,21,7.1,38,1,7,300,68.9,59.7,65.6,47.0,1,1,40,0,19.0,53.1,10.5,4,5,0,4,1,1,2.5,115,4.0
