player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Hoover,127148,QB,TCU,1,81.1,53,58,10.3,2.54,4,4,6.7,63.8,37,0,9,14.0,59,6,24,305,70.6,93.0,92.1,72.6,0,2,61,0,0.0,95.4,0.0,0,1,0,1,4,1,1.6,439,7.6
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,67.9,53,55,9.0,2.55,0,3,5.4,58.2,32,0,12,11.1,57,4,19,144,70.5,73.3,74.7,52.3,0,1,58,1,8.3,88.4,1.8,1,1,1,1,3,3,5.2,359,6.5
Davis Brin,77642,QB,GA SOUTHRN,1,68.6,51,54,8.4,2.27,1,0,0.0,57.4,31,0,12,11.4,58,4,19,174,51.6,48.0,45.5,66.5,0,2,59,0,25.0,55.4,5.2,3,1,2,0,0,3,5.1,271,5.0
Jack Plummer,83543,QB,LOUISVILLE,1,70.8,48,53,10.3,2.59,0,2,3.4,54.7,29,0,16,14.7,57,5,18,210,25.9,61.0,65.3,44.1,0,2,62,1,18.8,65.8,5.3,3,1,0,5,1,1,1.6,350,6.6
Tyler Van Dyke,122225,QB,MIAMI FL,1,68.1,47,49,9.5,2.9,0,3,5.6,63.3,31,0,19,3.1,55,1,19,220,70.2,69.7,71.9,49.9,0,2,60,0,15.8,98.3,5.5,3,3,1,1,4,1,1.7,391,8.0
Graham Mertz,97994,QB,FLORIDA,1,71.1,45,49,11.2,2.75,2,2,3.9,61.2,30,0,22,6.3,54,2,19,163,71.7,69.8,70.6,58.1,0,0,57,1,13.6,109.5,5.6,3,2,0,2,3,0,0.0,423,8.6
Keegan Shoemaker,108983,QB,SM HOUSTON,1,73.9,46,49,9.2,2.66,0,1,2.0,65.3,32,0,14,5.9,52,2,14,281,71.3,63.8,65.6,55.1,0,0,54,0,0.0,94.3,0.0,0,3,1,2,2,0,0.0,285,5.8
Brayden Schager,146078,QB,HAWAII,1,72.1,43,48,13.2,2.62,2,6,12.2,60.4,29,0,14,6.5,50,2,16,180,70.1,75.4,72.1,70.3,2,1,51,0,7.1,100.4,2.0,1,1,1,0,3,1,2.0,413,8.6
Shedeur Sanders,131396,QB,COLORADO,1,78.3,46,48,9.5,3.13,1,2,4.1,68.8,33,0,20,8.3,58,3,22,143,70.9,80.1,77.2,68.9,0,1,60,1,15.0,120.1,5.2,3,7,0,1,5,1,1.7,400,8.3
T.J. Finley,124093,QB,TEXAS ST,1,68.9,45,46,8.4,2.5,0,0,0.0,52.2,24,0,11,22.6,51,7,13,314,71.3,48.3,45.6,65.1,0,1,55,1,18.2,71.1,3.9,2,2,0,1,2,1,1.8,222,4.8
Ashton Daniels,157259,QB,STANFORD,1,69.8,43,45,9.5,3.0,1,1,1.9,60.0,27,0,26,10.0,54,3,20,300,72.8,57.1,55.7,60.6,0,0,63,0,11.5,118.4,5.6,3,6,0,1,4,2,3.2,396,8.8
Bo Nix,97790,QB,OREGON,1,83.3,42,44,5.7,2.45,0,2,4.3,75.0,33,0,13,5.7,48,2,17,264,70.8,82.4,82.2,62.4,0,0,51,0,15.4,111.6,4.2,2,2,0,2,2,0,0.0,337,7.7
