player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
E.J. Warner,156185,QB,TEMPLE,1,76.7,60,65,7.2,2.57,1,0,0.0,64.6,42,0,24,8.7,68,4,29,306,70.7,68.4,67.6,60.6,0,0,71,0,4.2,111.8,1.5,1,2,0,4,5,2,2.8,472,7.3
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,54.9,51,55,11.1,2.65,0,3,5.3,45.5,25,0,14,10.7,57,3,10,144,25.4,30.0,34.3,42.7,0,3,59,0,7.1,34.1,1.8,1,0,0,4,0,5,8.5,222,4.0
Cam Fancher,145266,QB,MARSHALL,1,78.7,47,51,8.0,2.87,0,2,3.9,56.9,29,0,18,21.6,65,8,17,214,28.3,55.3,61.4,50.9,0,1,66,1,33.3,80.0,9.2,6,8,0,4,2,3,4.5,314,6.2
Jase Bauer,145714,QB,C MICHIGAN,1,81.8,44,50,8.3,3.05,0,1,1.9,56.0,28,0,23,22.2,53,8,17,134,71.1,78.2,71.9,78.4,0,3,56,0,4.3,60.3,1.9,1,2,0,6,2,2,3.6,279,5.6
Trenton Bourguet,97285,QB,ARIZONA ST,1,75.6,45,50,6.6,2.38,1,1,1.9,64.0,32,0,17,5.9,59,2,18,110,70.6,62.5,58.4,70.9,0,0,61,0,29.4,90.0,8.5,5,3,1,3,1,2,3.3,335,6.7
JT Daniels,83578,QB,RICE,1,78.7,47,49,6.9,2.81,0,1,2.0,67.3,33,0,21,10.8,53,4,18,275,19.8,50.8,51.1,57.3,1,1,54,0,9.5,93.8,3.8,2,1,0,1,2,3,5.6,359,7.3
Drake Maye,143969,QB,N CAROLINA,1,76.7,43,47,9.1,2.78,2,3,6.0,70.2,33,0,22,0.0,58,0,18,245,44.3,71.6,73.2,58.6,0,0,61,0,9.1,121.1,3.4,2,9,0,2,3,0,0.0,442,9.4
Luke Altmyer,146802,QB,ILLINOIS,1,80.0,40,47,6.1,2.75,2,3,6.3,61.7,29,0,17,9.4,52,3,14,187,50.2,68.7,72.0,52.5,0,1,54,0,11.8,77.2,3.8,2,3,0,5,1,1,1.9,287,6.1
Brady Cook,124199,QB,MISSOURI,1,79.5,44,47,10.0,2.49,1,4,8.3,63.8,30,0,12,14.3,50,5,19,229,25.2,72.6,72.5,60.4,0,2,53,0,16.7,88.2,4.0,2,1,0,2,2,3,5.7,411,8.7
Dante Moore,173983,QB,UCLA,1,63.2,38,45,11.4,2.35,1,3,6.7,48.9,22,0,17,8.3,49,2,14,324,40.7,70.5,73.7,47.2,1,2,49,1,17.6,58.6,6.1,3,1,0,5,1,1,2.0,290,6.4
Byrum Brown,156206,QB,USF,1,66.7,42,43,14.0,3.14,0,1,2.1,55.8,24,0,19,14.3,51,4,11,327,46.4,64.7,57.5,72.2,0,2,57,0,15.8,69.9,5.9,3,5,0,1,2,4,7.0,260,6.0
Shedeur Sanders,131396,QB,COLORADO,1,68.3,41,43,8.3,2.54,0,2,4.7,60.5,26,1,22,7.1,50,2,15,143,70.8,69.1,70.6,60.6,0,0,50,2,18.2,83.4,8.0,4,3,0,2,1,0,0.0,239,5.6
Hudson Card,123109,QB,PURDUE,1,75.7,37,42,9.2,3.15,1,2,4.5,59.5,25,0,13,10.7,46,3,12,273,37.7,56.0,60.6,41.2,0,2,49,2,30.8,64.3,8.7,4,0,0,4,1,3,6.1,247,5.9
Keegan Shoemaker,108983,QB,SM HOUSTON,1,73.0,37,42,7.3,2.4,0,1,2.2,64.3,27,0,8,0.0,44,0,13,281,71.7,65.6,62.1,67.1,0,1,48,0,0.0,86.9,0.0,0,2,1,4,2,2,4.2,255,6.1
