player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Cade Klubnik,156253,QB,CLEMSON,1,77.8,45,51,5.2,2.76,2,0,0.0,64.7,33,0,14,5.7,54,2,15,140,71.6,66.0,66.2,58.6,0,2,54,0,14.3,61.2,3.7,2,1,1,3,0,1,1.9,263,5.2
Cam Ward,133244,QB,WASH STATE,1,80.4,46,50,5.6,2.44,1,1,1.9,70.0,35,0,21,5.4,58,2,19,341,46.0,61.6,61.0,60.5,1,0,63,0,14.3,93.3,5.2,3,5,0,2,1,1,1.6,315,6.3
Chandler Rogers,98683,QB,N TEXAS,1,75.0,48,50,11.4,2.4,1,1,1.8,64.0,32,0,18,11.1,53,4,21,251,43.3,80.3,80.1,59.4,0,0,58,1,16.7,123.0,5.7,3,0,1,0,5,1,1.7,411,8.2
Carter Bradley,77685,QB,S ALABAMA,1,65.2,46,49,9.5,2.48,2,2,3.9,59.2,29,0,16,3.3,55,1,19,288,24.5,41.3,39.1,64.3,0,2,57,0,31.3,80.4,9.1,5,1,0,1,2,5,8.8,381,7.8
Ashton Daniels,157259,QB,STANFORD,1,81.0,42,48,10.8,2.9,0,4,7.7,66.7,32,0,26,5.9,58,2,17,300,47.4,81.3,79.6,68.2,0,0,62,1,7.7,97.6,3.4,2,8,1,5,1,1,1.6,380,7.9
Taulia Tagovailoa,97271,QB,MARYLAND,1,72.1,43,47,9.5,3.0,2,5,10.2,63.8,30,0,15,3.2,54,1,15,215,38.4,60.0,58.3,62.5,0,1,56,0,33.3,92.0,9.3,5,2,0,2,3,3,5.4,274,5.8
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,63.6,44,45,8.6,2.57,0,1,2.2,62.2,28,0,18,0.0,48,0,14,144,37.7,44.7,42.9,63.6,0,0,49,0,11.1,88.8,4.2,2,1,0,1,1,2,4.1,297,6.6
Blake Murphy,181169,QB,LA MONROE,1,65.9,41,44,10.7,2.96,1,1,2.2,56.8,25,0,21,7.4,51,2,14,209,70.0,66.2,66.7,58.4,0,0,55,0,4.8,93.0,2.0,1,6,0,2,2,1,1.8,300,6.8
Shedeur Sanders,131396,QB,COLORADO,1,77.8,36,44,5.7,2.54,3,2,4.3,61.4,27,0,26,3.6,56,1,14,143,41.1,55.8,56.1,57.0,0,0,59,1,23.1,81.3,10.7,6,6,0,5,1,1,1.7,217,4.9
Austin Reed,111760,QB,W KENTUCKY,1,82.5,40,44,8.0,2.33,3,1,2.0,68.2,30,0,9,9.1,47,3,17,346,69.8,76.1,75.3,61.7,0,1,53,0,11.1,115.8,2.1,1,2,0,1,4,1,1.9,381,8.7
Alex Flinn,123797,QB,E CAROLINA,1,60.0,40,43,6.5,3.18,0,1,2.3,53.5,23,0,24,4.2,56,1,14,156,72.3,43.6,35.5,64.6,0,1,57,0,20.8,74.3,8.9,5,8,0,3,2,3,5.3,225,5.2
Billy Wiles,144144,QB,SO MISS,1,66.7,36,42,13.5,2.93,0,1,2.2,54.8,23,0,12,4.2,44,1,16,296,36.1,63.7,62.0,63.2,2,0,48,1,8.3,84.1,2.3,1,1,0,4,1,3,6.3,287,6.8
Gunnar Watson,83570,QB,TROY,1,73.7,38,41,12.6,2.54,0,3,7.0,65.9,27,0,15,3.6,45,1,19,318,69.9,90.6,90.4,62.8,1,0,47,0,20.0,121.2,6.7,3,1,1,1,3,0,0.0,392,9.6
Mikey Keene,70961,QB,FRESNO ST,1,78.4,37,41,7.1,2.49,0,2,4.8,65.9,27,0,11,6.9,42,2,11,169,69.7,70.6,69.8,60.0,0,2,43,0,9.1,95.2,2.4,1,0,0,4,4,1,2.3,256,6.2
Caleb Williams,144622,QB,USC,1,68.6,35,40,10.9,3.56,2,5,11.6,57.5,23,0,18,4.2,44,1,15,326,44.7,90.9,90.3,71.1,0,0,47,0,16.7,105.1,6.8,3,1,0,3,2,1,2.1,369,9.2
Kedon Slovis,100580,QB,BYU,1,68.4,38,40,6.8,2.62,0,0,0.0,62.5,25,0,20,3.8,43,1,8,128,70.1,48.0,46.7,59.3,0,2,44,1,10.0,53.9,4.7,2,1,0,2,0,3,6.8,197,4.9
Braedyn Locke,157141,QB,WISCONSIN,1,69.4,36,40,7.9,2.59,1,1,2.4,47.5,19,0,10,24.0,41,6,9,349,70.4,61.1,60.6,59.2,0,0,42,1,10.0,67.1,2.4,1,0,0,3,1,1,2.4,164,4.1
Jordan McCloud,101058,QB,JAMES MAD,1,75.7,37,40,9.8,3.19,0,3,7.5,67.5,27,0,10,3.6,46,1,17,197,71.0,77.9,82.8,53.2,0,2,46,0,20.0,97.9,4.3,2,4,0,3,3,1,2.2,340,8.5
Blake Shapen,122282,QB,BAYLOR,1,72.2,36,39,8.2,2.82,1,1,2.4,56.4,22,0,11,15.4,43,4,10,118,70.9,59.4,58.7,59.6,1,1,45,0,18.2,71.7,4.7,2,2,0,1,1,3,6.7,232,5.9
Fernando Mendoza,158323,QB,CAL,1,75.0,36,39,10.4,2.48,2,5,11.1,64.1,25,0,14,7.4,43,2,18,130,70.8,79.7,76.6,69.4,1,1,49,0,0.0,93.1,0.0,0,4,0,0,2,2,4.1,292,7.5
Devin Leary,77628,QB,KENTUCKY,1,86.5,37,39,9.2,2.65,1,2,4.9,71.8,28,0,7,12.5,43,4,20,202,69.8,84.5,83.9,66.6,0,0,45,0,14.3,118.8,2.3,1,3,0,1,2,0,0.0,372,9.5
Kurtis Rourke,97998,QB,OHIO,1,71.8,39,39,11.3,2.89,0,3,7.1,64.1,25,0,13,10.7,42,3,13,259,39.9,85.4,83.4,67.5,0,0,45,0,23.1,97.5,7.1,3,0,0,0,1,1,2.2,313,8.0
Keegan Shoemaker,108983,QB,SM HOUSTON,1,73.0,37,39,7.4,2.42,1,1,2.5,56.4,22,0,11,18.5,42,5,12,281,71.9,63.0,60.1,64.7,0,1,43,0,9.1,76.4,2.4,1,2,0,1,2,1,2.3,196,5.0
T.J. Finley,124093,QB,TEXAS ST,1,70.3,37,38,10.0,2.61,0,1,2.5,63.2,24,0,15,7.7,42,2,15,314,36.2,69.2,74.5,44.8,0,2,44,0,13.3,70.3,4.8,2,2,0,1,1,0,0.0,262,6.9
Tony Muskett,142933,QB,VIRGINIA,1,86.7,30,38,4.0,2.86,2,0,0.0,63.2,24,0,18,7.7,45,2,10,335,71.6,66.3,61.9,66.9,0,1,46,0,27.8,70.0,11.1,5,2,0,6,0,1,2.2,239,6.3
Michael Penix Jr.,82134,QB,WASHINGTON,1,74.3,35,37,13.3,2.89,0,3,7.7,56.8,21,0,9,19.2,38,5,15,340,70.3,79.1,79.7,60.8,0,1,40,1,11.1,115.7,2.6,1,0,0,2,4,1,2.5,369,10.0
Devin Grainger,78496,QB,GA STATE,1,69.7,33,37,9.2,2.4,4,0,0.0,56.8,21,0,4,8.7,40,2,10,175,41.1,53.3,51.6,59.0,0,2,41,0,25.0,62.6,2.5,1,2,0,0,2,2,4.9,157,4.2
Grant Wilson,143041,QB,DOMINION,1,82.4,34,36,8.2,2.38,1,2,5.1,72.2,26,0,16,7.1,43,2,13,263,70.2,76.2,80.8,49.7,1,0,46,0,31.3,113.1,11.6,5,2,0,0,2,0,0.0,279,7.8
John Rhys Plumlee,97602,QB,UCF,1,72.2,36,36,11.9,2.48,0,3,7.7,69.4,25,0,8,3.8,38,1,16,323,71.5,73.7,67.5,74.3,0,3,41,0,12.5,84.7,2.6,1,1,0,0,3,4,9.8,274,7.6
Davis Brin,77642,QB,GA SOUTHRN,1,87.1,31,36,7.9,2.87,1,1,2.6,61.1,22,0,13,18.5,41,5,13,174,38.4,61.2,65.3,49.3,0,1,44,0,23.1,107.9,7.3,3,2,1,3,3,2,4.5,334,9.3
Jordan Travis,77615,QB,FLORIDA ST,1,70.6,34,35,9.7,2.75,0,4,10.5,62.9,22,0,11,8.3,40,2,16,167,35.6,76.4,74.1,66.9,0,0,43,0,9.1,125.8,2.5,1,4,0,1,3,1,2.3,359,10.3
Jayden Maiava,158135,QB,UNLV,1,67.6,34,35,8.6,2.61,0,1,2.9,60.0,21,0,9,8.7,36,2,16,325,71.0,58.5,59.6,54.9,0,2,37,1,11.1,79.2,2.8,1,0,0,1,2,2,5.4,268,7.7
Spencer Rattler,97408,QB,S CAROLINA,1,75.9,29,35,5.0,2.44,1,1,2.9,54.3,19,0,15,13.6,39,3,10,289,68.9,63.7,66.6,51.1,0,0,39,3,6.7,77.0,2.6,1,2,0,5,1,0,0.0,169,4.8
Dylan Hopkins,83571,QB,NEW MEXICO,1,59.4,32,35,15.1,2.6,0,1,2.4,51.4,18,0,8,5.3,39,1,11,241,69.4,46.7,50.3,50.3,0,3,45,1,0.0,51.0,0.0,0,3,0,3,1,2,4.4,271,7.7
Graham Mertz,97994,QB,FLORIDA,1,78.1,32,34,6.7,2.41,1,1,2.8,73.5,25,0,15,0.0,38,0,11,163,31.8,65.1,62.6,63.6,0,0,40,0,26.7,111.6,10.5,4,0,0,1,2,1,2.5,234,6.9
Alan Bowman,77679,QB,OKLA STATE,1,64.5,31,34,12.4,2.83,1,2,5.6,50.0,17,0,8,15.0,35,3,10,262,69.3,74.1,74.6,57.7,0,1,37,0,0.0,86.2,0.0,0,1,0,2,2,1,2.7,286,8.4
Joey Aguilar,174978,QB,APP STATE,1,72.7,33,34,10.9,2.58,0,1,2.9,67.6,23,0,6,4.2,40,1,17,108,36.6,57.8,49.6,76.1,0,1,41,1,50.0,133.3,7.5,3,3,0,1,4,4,9.8,391,11.5
Noah Fifita,158722,QB,ARIZONA,1,80.6,31,33,6.1,2.52,0,0,0.0,75.8,25,0,7,0.0,36,0,12,109,69.7,63.1,60.1,65.4,0,1,37,1,42.9,117.6,8.3,3,0,0,2,3,1,2.7,275,8.3
Jason Bean,83529,QB,KANSAS,1,62.1,29,32,10.9,2.98,0,1,2.9,46.9,15,0,8,16.7,34,3,13,198,70.1,49.2,41.7,70.6,1,2,36,0,0.0,43.5,0.0,0,2,0,2,0,4,11.1,218,6.8
Rocco Becht,157567,QB,IOWA STATE,1,67.9,28,32,5.8,2.11,1,0,0.0,59.4,19,0,9,0.0,33,0,11,193,34.7,48.0,50.9,49.3,0,1,33,1,0.0,79.9,0.0,0,1,0,3,1,2,6.1,238,7.4
Hudson Card,123109,QB,PURDUE,1,73.3,30,32,11.4,3.46,0,1,2.9,50.0,16,0,11,27.3,38,6,6,273,38.0,63.4,69.5,52.7,0,2,41,1,18.2,41.1,5.3,2,4,0,2,1,3,7.3,100,3.1
Drew Allar,164157,QB,PENN STATE,1,81.5,27,32,10.9,3.12,1,3,8.8,62.5,20,0,12,9.1,37,2,10,266,70.7,78.2,74.8,68.8,0,1,40,1,16.7,99.7,5.4,2,3,0,4,3,1,2.5,210,6.6
Mike Wright Jr.,124366,QB,MISS STATE,1,58.6,29,32,12.8,2.81,0,3,8.8,50.0,16,0,11,5.9,33,1,9,227,74.0,67.3,63.4,66.1,0,1,35,0,0.0,62.1,0.0,0,1,0,3,1,2,5.7,161,5.0
Bo Nix,97790,QB,OREGON,1,83.9,31,31,7.1,2.21,0,1,3.1,77.4,24,0,6,7.7,33,2,13,264,70.0,71.8,72.9,62.5,0,0,34,1,0.0,121.4,0.0,0,1,0,0,2,1,2.9,248,8.0
Frank Harris,60586,QB,UTSA,1,74.1,27,31,12.6,3.11,0,0,0.0,61.3,19,0,14,5.0,38,1,14,331,69.9,63.6,60.0,72.2,0,1,40,1,28.6,131.4,10.5,4,3,0,4,4,1,2.5,395,12.7
Jaylen Raynor,172203,QB,ARK STATE,1,57.7,26,30,14.5,2.89,0,2,6.3,50.0,15,0,14,0.0,32,0,10,113,37.4,63.3,61.3,62.6,0,1,34,0,7.1,82.4,3.1,1,1,0,4,1,3,8.8,298,9.9
Michael Pratt,123229,QB,TULANE,1,75.9,29,30,8.6,2.67,0,2,6.5,73.3,22,0,9,0.0,34,0,16,319,73.1,75.0,66.2,75.0,0,1,35,0,22.2,108.1,5.9,2,2,0,1,2,2,5.7,263,8.8
DJ Uiagalelei,122162,QB,OREGON ST,1,60.7,28,30,12.6,3.4,0,2,6.7,53.3,16,0,13,5.9,34,1,13,265,69.5,69.8,71.5,57.1,0,0,34,0,7.7,99.0,2.9,1,3,0,2,2,2,5.9,218,7.3
Tyler Van Dyke,122225,QB,MIAMI FL,1,69.0,29,30,6.3,2.69,1,0,0.0,66.7,20,0,2,0.0,30,0,9,220,68.8,54.2,54.6,56.9,0,2,30,0,0.0,52.5,0.0,0,0,0,0,0,3,10.0,163,5.4
Haynes King,124329,QB,GA TECH,1,80.0,30,30,7.9,2.89,0,3,9.4,76.7,23,0,10,4.2,34,1,13,176,71.3,75.5,76.6,61.2,0,1,36,0,0.0,131.5,0.0,0,4,0,0,4,1,2.8,287,9.6
Brayden Schager,146078,QB,HAWAII,1,69.2,26,30,6.6,3.23,0,0,0.0,56.7,17,0,19,5.6,38,1,8,180,69.9,63.5,61.9,62.6,0,1,40,1,15.8,53.8,7.9,3,5,0,4,0,0,0.0,132,4.4
Max Johnson,124099,QB,TEXAS A&M,1,66.7,30,30,9.1,2.65,0,0,0.0,66.7,20,0,14,0.0,34,0,9,312,32.6,71.3,66.8,69.7,0,0,34,0,21.4,103.3,8.8,3,1,0,0,1,1,2.9,249,8.3
Bryson Barnes,131845,QB,UTAH,1,65.2,23,29,7.8,3.11,1,0,0.0,51.7,15,0,18,0.0,35,0,6,328,70.6,54.5,56.7,53.7,2,2,37,0,11.1,36.0,5.7,2,3,0,3,0,1,2.7,136,4.7
JT Daniels,83578,QB,RICE,1,65.5,29,29,7.8,2.7,0,1,3.2,62.1,18,0,12,5.3,31,1,12,275,68.5,53.1,49.8,64.9,0,1,33,0,8.3,89.6,3.2,1,1,0,0,2,2,6.1,189,6.5
Christian Veilleux,145086,QB,PITTSBURGH,1,51.7,29,29,11.0,2.38,0,1,3.3,48.3,14,0,14,6.7,31,1,5,268,68.9,27.3,27.3,57.5,0,4,32,0,14.3,21.0,6.5,2,0,0,0,0,5,15.6,127,4.4
Donovan Smith,73929,QB,HOUSTON,1,62.5,24,28,8.8,2.76,1,0,0.0,46.4,13,0,11,13.3,30,2,4,182,69.8,56.2,52.0,66.4,2,1,31,1,9.1,39.0,3.3,1,1,0,1,0,1,3.2,88,3.1
Jaxson Dart,146409,QB,OLE MISS,1,71.4,28,28,10.1,2.7,0,1,3.4,67.9,19,0,8,5.0,34,1,11,226,31.9,48.3,43.9,63.2,0,1,37,0,37.5,91.4,8.8,3,3,0,0,1,2,5.4,240,8.6
Kyle McCord,145053,QB,OHIO STATE,1,72.0,25,28,10.9,2.83,0,2,7.1,60.7,17,0,13,5.6,31,1,13,260,30.4,67.5,62.7,74.2,0,2,31,2,15.4,80.4,6.5,2,1,0,3,2,3,9.7,226,8.1
Carson Beck,124010,QB,GEORGIA,1,80.0,25,28,10.3,2.14,2,0,0.0,67.9,19,0,6,5.0,29,1,13,173,70.6,75.1,75.2,60.8,0,0,29,2,16.7,129.3,3.4,1,0,0,1,2,0,0.0,315,11.3
Seth Henigan,144267,QB,MEMPHIS,1,89.3,28,28,9.4,2.95,0,4,14.3,78.6,22,0,11,12.0,32,3,14,218,69.4,89.9,91.7,52.4,0,0,32,0,9.1,127.7,3.1,1,3,0,0,1,1,3.1,330,11.8
Ethan Garbers,131896,QB,UCLA,1,84.6,26,27,6.2,2.67,1,0,0.0,74.1,20,0,4,9.1,35,2,16,324,69.3,62.4,64.4,55.7,0,1,38,0,50.0,114.6,5.7,2,6,0,0,2,1,2.6,269,10.0
Hank Bachmeier,101284,QB,LA TECH,1,88.5,26,27,10.7,2.88,0,2,7.1,74.1,20,0,9,13.0,34,3,14,208,34.2,73.8,71.9,65.4,1,0,36,0,44.4,112.9,11.8,4,3,0,0,1,2,5.6,238,8.8
Hayden Wolff,98362,QB,W MICHIGAN,1,77.3,22,26,6.2,2.2,4,1,3.7,57.7,15,0,9,11.8,28,2,8,347,22.9,65.1,68.1,54.2,0,0,29,0,22.2,90.1,7.1,2,0,0,0,1,1,3.4,169,6.5
Chevan Cordeiro,75886,QB,S JOSE ST,1,69.2,26,26,11.5,3.61,0,2,7.7,61.5,16,0,10,11.1,30,2,12,285,28.6,71.2,77.5,43.1,0,0,30,0,20.0,116.3,6.7,2,2,0,0,2,1,3.3,233,9.0
Austin Smith,145763,QB,E MICHIGAN,1,65.2,23,26,10.4,2.87,0,3,10.3,57.7,15,0,13,0.0,30,0,6,160,69.9,62.8,63.0,58.8,2,1,33,0,23.1,84.0,10.0,3,1,0,1,1,3,9.1,231,8.9
Cameran Brown,184894,QB,W GEORGIA,1,72.0,25,26,10.8,2.35,1,2,7.4,65.4,17,0,2,5.6,28,1,11,1177,71.1,71.4,69.8,63.9,0,2,30,1,50.0,96.0,3.6,1,1,0,0,3,1,3.3,206,7.9
Payton Thorne,101629,QB,AUBURN,1,91.3,23,26,7.1,2.68,0,1,3.1,76.9,20,0,5,4.8,28,1,11,115,72.4,77.0,73.9,68.1,0,0,34,0,0.0,141.5,0.0,0,2,0,3,3,0,0.0,230,8.8
Daniel Richardson,97103,QB,FAU,1,84.0,25,26,9.1,2.35,0,2,7.4,69.2,18,0,5,14.3,28,3,10,165,68.1,74.7,75.7,57.3,1,1,29,0,0.0,116.8,0.0,0,1,0,0,3,2,6.9,216,8.3
Trenton Bourguet,97285,QB,ARIZONA ST,1,82.6,23,26,8.3,2.6,0,2,6.7,73.1,19,0,10,0.0,29,0,13,110,70.8,71.4,74.9,55.9,0,0,33,1,0.0,106.9,0.0,0,3,0,3,0,1,3.0,274,10.5
Drake Maye,143969,QB,N CAROLINA,1,75.0,24,25,14.3,3.04,0,7,25.9,68.0,17,0,10,5.6,33,1,14,245,69.6,93.5,93.3,72.1,0,0,35,1,20.0,137.1,6.1,2,6,0,1,2,0,0.0,310,12.4
Maalik Murphy,157302,QB,TEXAS,1,76.0,25,25,7.4,1.99,0,2,8.0,64.0,16,0,6,15.8,27,3,8,311,26.7,72.0,71.3,,0,1,27,0,16.7,93.8,3.7,1,0,0,0,2,2,7.4,170,6.8
Kyron Drones,144506,QB,VA TECH,1,65.2,23,24,13.1,3.02,0,2,7.7,62.5,15,0,6,0.0,27,0,7,337,71.1,53.5,49.8,62.9,0,0,29,0,33.3,101.7,7.4,2,1,0,1,1,2,6.9,194,8.1
Tommy Castellanos,158433,QB,BOSTON COL,1,78.3,23,24,8.2,2.73,0,0,0.0,66.7,16,0,6,11.1,27,2,8,121,32.6,61.9,51.3,70.8,0,1,29,0,33.3,80.4,7.4,2,1,0,1,1,2,6.9,151,6.3
Ta'Quan Roberson,101625,QB,UCONN,1,61.9,21,24,8.1,2.77,1,1,4.0,45.8,11,0,9,15.4,24,2,6,146,68.3,50.2,49.1,60.0,1,0,25,0,0.0,62.8,0.0,0,0,0,1,0,1,4.0,130,5.4
Sam Hartman,77618,QB,NOTRE DAME,1,81.8,22,24,9.4,2.17,0,1,3.8,70.8,17,0,8,5.6,26,1,11,258,68.0,77.1,76.4,,0,2,28,0,12.5,77.6,3.8,1,0,0,2,0,0,0.0,295,12.3
Taisun Phommachanh,99577,QB,UMASS,1,81.8,22,23,2.6,2.21,0,0,0.0,73.9,17,0,5,5.6,23,1,7,216,67.6,77.1,76.4,,0,0,24,0,0.0,85.6,0.0,0,0,0,1,0,0,0.0,121,5.3
Garrett Greene,123420,QB,W VIRGINIA,1,81.0,21,23,9.5,2.83,0,0,0.0,60.9,14,0,7,17.6,26,3,9,343,38.3,76.6,61.6,80.2,1,0,27,0,14.3,80.3,3.8,1,2,0,1,0,1,3.7,152,6.6
Riley Leonard,143862,QB,DUKE,1,71.4,21,23,13.1,3.31,1,1,3.8,39.1,9,0,16,40.0,33,6,6,154,30.0,56.4,60.2,55.3,0,1,37,1,25.0,38.5,12.1,4,6,0,1,0,2,5.4,121,5.3
Brendan Sullivan,145034,QB,NWESTERN,1,84.2,19,23,8.1,3.51,0,3,13.0,69.6,16,0,17,0.0,33,0,14,256,71.6,80.4,78.1,68.4,0,0,34,0,29.4,137.0,15.2,5,5,0,4,2,1,2.9,265,11.5
Cole Pennington,156787,QB,MARSHALL,1,59.1,22,23,6.7,2.74,0,0,0.0,52.2,12,0,8,7.7,25,1,4,214,26.0,31.6,29.4,64.3,1,2,25,0,12.5,23.3,4.0,1,1,0,0,0,2,8.0,77,3.3
Cam Fancher,145266,QB,MARSHALL,1,63.6,22,22,7.4,2.44,0,1,4.3,50.0,11,0,6,21.4,26,3,5,214,69.6,60.3,54.5,68.5,0,2,27,1,33.3,29.5,7.7,2,2,0,0,0,1,3.7,125,5.7
