player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Will Rogers,124184,QB,MISS STATE,1,87.2,47,47,3.6,2.69,0,4,7.8,83.0,39,0,10,4.9,52,2,19,227,70.0,83.8,83.2,61.6,0,1,56,0,30.0,111.9,5.8,3,2,0,0,3,1,1.8,370,7.9
Nick Starkel,40326,QB,S JOSE ST,1,56.5,46,47,9.4,2.24,1,5,9.8,51.1,24,0,10,7.7,47,2,14,285,69.7,63.8,63.0,,0,2,51,0,0.0,54.2,0.0,0,0,0,0,0,3,5.9,308,6.6
Jacob Sirmon,83590,QB,C MICHIGAN,1,62.5,40,46,10.0,2.55,0,2,4.2,50.0,23,0,28,8.0,55,2,14,134,42.0,54.7,54.9,56.9,3,2,57,1,28.6,59.1,14.5,8,1,0,3,1,3,5.3,290,6.3
Max Johnson,124099,QB,LSU,1,73.2,41,46,8.8,2.74,1,0,0.0,56.5,26,0,21,13.3,55,4,19,211,25.4,50.0,48.5,59.6,0,1,57,0,14.3,91.8,5.5,3,6,0,4,3,4,7.0,330,7.2
Gunner Cruz,100575,QB,ARIZONA,1,83.7,43,46,5.3,2.94,0,1,2.0,76.1,35,0,20,2.8,55,1,16,109,70.9,52.7,50.9,60.9,0,1,59,0,20.0,94.1,7.3,4,5,0,3,1,3,5.1,336,7.3
Dylan Morris,100570,QB,WASHINGTON,1,68.9,45,46,7.2,2.58,0,0,0.0,58.7,27,0,10,12.9,49,4,14,340,70.1,54.3,51.9,63.2,0,3,51,0,30.0,44.3,6.1,3,0,0,1,0,2,3.9,226,4.9
Hunter Johnson,60362,QB,NWESTERN,1,79.5,39,44,7.4,3.1,2,2,4.3,68.2,30,0,18,3.2,52,1,13,256,70.6,70.4,71.6,61.2,0,0,55,2,22.2,108.4,7.7,4,4,0,3,3,0,0.0,283,6.4
Michael Pratt,123229,QB,TULANE,1,83.3,42,44,8.6,2.49,0,1,2.2,61.4,27,0,24,22.9,52,8,17,319,26.6,62.2,73.9,40.2,1,0,56,0,16.7,104.0,7.7,4,4,0,1,3,2,3.6,296,6.7
Jake Haener,60596,QB,FRESNO ST,1,71.4,42,43,9.2,2.68,0,2,4.3,69.8,30,0,12,0.0,51,0,16,169,39.6,66.4,73.6,39.2,0,0,54,0,33.3,96.9,7.8,4,4,0,1,1,1,1.9,298,6.9
Artur Sitkowski,83547,QB,ILLINOIS,1,61.5,39,43,10.5,2.59,0,2,4.3,51.2,22,0,16,8.3,47,2,16,187,70.1,43.9,45.4,50.9,1,0,51,0,0.0,93.8,0.0,0,4,1,2,3,3,5.9,266,6.2
