player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Hoover,127148,QB,TCU,1,63.5,52,58,7.1,2.38,1,2,3.3,55.2,32,0,18,3.0,59,1,20,305,70.9,63.5,62.1,62.7,2,1,62,0,5.6,88.6,1.7,1,0,0,3,4,3,4.8,344,5.9
Chandler Rogers,98683,QB,N TEXAS,1,66.0,50,53,11.0,2.65,2,0,0.0,56.6,30,0,22,9.1,59,3,20,251,71.9,76.3,76.0,61.8,1,1,62,0,18.2,92.0,6.8,4,2,0,0,3,1,1.6,404,7.6
Keegan Shoemaker,108983,QB,SM HOUSTON,1,75.0,44,48,5.2,2.19,2,0,0.0,64.6,31,0,10,6.1,49,2,12,281,71.7,64.2,59.8,71.4,0,1,52,0,10.0,64.4,2.0,1,0,0,2,0,1,1.9,198,4.1
Cam Ward,133244,QB,WASH STATE,1,84.1,44,48,7.5,2.57,1,4,8.0,66.7,32,0,17,13.5,55,5,16,341,71.5,78.4,79.9,59.0,1,2,59,0,29.4,88.6,9.1,5,2,0,2,3,1,1.7,317,6.6
Keyone Jenkins,170403,QB,FIU,1,63.6,44,48,6.9,2.61,0,2,4.1,54.2,26,0,19,7.1,54,2,12,166,71.3,55.2,50.9,65.7,0,2,55,1,5.3,72.3,1.9,1,5,0,4,3,4,7.3,249,5.2
E.J. Warner,156185,QB,TEMPLE,1,73.2,41,48,7.2,2.28,2,3,6.0,56.3,27,0,11,10.0,49,3,12,306,69.7,63.1,62.3,,0,1,51,0,9.1,82.8,2.0,1,0,0,5,2,4,7.8,330,6.9
Will Howard,122599,QB,KANSAS ST,1,51.1,47,48,9.3,3.02,0,2,3.7,50.0,24,0,10,0.0,48,0,14,199,73.4,60.1,57.3,63.4,0,1,54,0,0.0,67.0,0.0,0,0,0,1,1,3,5.6,288,6.0
Alan Bowman,77679,QB,OKLA STATE,1,72.7,44,47,8.1,2.52,0,0,0.0,66.0,31,0,8,3.1,48,1,14,262,70.7,65.8,66.0,55.5,0,2,55,0,12.5,67.8,2.1,1,0,0,3,0,4,7.3,321,6.8
Anthony Colandrea,170131,QB,VIRGINIA,1,73.2,41,45,8.2,2.94,1,3,6.4,62.2,28,0,24,6.7,54,2,10,335,70.7,68.1,73.2,47.9,0,1,56,0,20.8,82.4,9.3,5,4,0,3,2,1,1.8,247,5.5
Brayden Schager,146078,QB,HAWAII,1,82.5,40,44,8.1,2.64,0,0,0.0,68.2,30,0,11,9.1,47,3,16,180,71.5,79.1,72.9,76.4,0,0,50,0,9.1,96.8,2.1,1,2,1,3,1,0,0.0,320,7.3
Noah Fifita,158722,QB,ARIZONA,1,75.6,41,41,11.5,2.6,0,3,7.3,73.2,30,0,13,3.2,41,1,23,109,69.1,87.0,87.6,57.3,0,1,42,0,0.0,144.6,0.0,0,0,0,0,5,2,4.8,527,12.9
Bo Nix,97790,QB,OREGON,1,87.2,39,40,6.5,2.58,0,1,2.5,82.5,33,0,10,2.9,42,1,20,264,71.2,90.9,90.6,67.2,0,0,42,0,0.0,121.6,0.0,0,2,0,1,2,0,0.0,367,9.2
Frank Harris,60586,QB,UTSA,1,75.0,36,39,4.5,2.95,1,0,0.0,64.1,25,0,17,7.4,46,2,10,331,71.8,53.7,48.1,66.6,1,2,50,1,11.8,63.8,4.3,2,4,0,1,1,1,2.0,198,5.1
Will Rogers,124184,QB,MISS STATE,1,77.8,36,39,6.2,2.73,0,0,0.0,64.1,25,0,10,10.7,40,3,11,227,70.1,70.7,70.8,59.6,0,0,43,0,0.0,77.6,0.0,0,1,0,3,0,1,2.3,207,5.3
Dillon Gabriel,86272,QB,OKLAHOMA,1,76.5,34,38,14.3,3.3,2,4,10.0,63.2,24,0,11,7.7,41,2,15,261,70.9,91.6,91.1,68.5,0,1,43,0,27.3,113.9,7.3,3,0,0,2,3,1,2.3,400,10.5
Dante Moore,173983,QB,UCLA,1,70.6,34,38,6.7,2.63,2,0,0.0,60.5,23,0,20,4.2,48,1,14,324,24.0,43.5,42.3,58.5,0,2,48,0,40.0,68.5,16.7,8,2,0,2,1,3,6.3,266,7.0
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,75.0,36,38,11.9,3.31,0,2,4.8,68.4,26,0,9,3.7,40,1,12,144,69.7,70.2,70.4,56.9,0,1,44,0,11.1,99.6,2.5,1,1,0,2,2,3,6.8,309,8.1
Drake Maye,143969,QB,N CAROLINA,1,71.4,35,38,9.7,2.94,0,1,2.4,57.9,22,0,11,12.0,43,3,16,245,40.3,64.9,65.8,61.5,1,2,48,1,9.1,73.8,2.3,1,4,0,2,2,0,0.0,254,6.7
Jaylen Raynor,172203,QB,ARK STATE,1,61.1,36,38,13.5,3.04,1,1,2.3,50.0,19,0,19,13.6,44,3,14,113,41.6,46.3,46.0,56.3,0,1,49,0,15.8,70.4,6.8,3,3,0,1,1,3,6.1,263,6.9
Mikey Keene,70961,QB,FRESNO ST,1,70.6,34,37,4.9,2.43,0,0,0.0,56.8,21,0,4,12.5,39,3,11,169,69.0,63.4,64.0,57.3,0,1,40,0,25.0,59.5,2.6,1,1,1,2,0,1,2.5,190,5.1
Grayson Loftis,170054,QB,DUKE,1,61.8,34,37,9.4,2.18,2,2,4.9,54.1,20,0,11,4.8,37,1,9,154,71.1,61.8,57.0,71.7,1,1,41,0,0.0,81.8,0.0,0,0,0,0,2,1,2.4,248,6.7
AJ Padgett,163006,QB,RICE,1,68.6,35,37,7.9,2.54,1,0,0.0,64.9,24,0,12,0.0,41,0,14,275,71.3,57.0,58.4,57.9,0,1,44,1,8.3,100.6,2.4,1,3,0,1,3,3,6.8,255,6.9
Nicholas Vattiato,145302,QB,MIDDLE TN,1,86.1,36,37,5.3,2.87,0,1,2.6,78.4,29,0,10,6.5,46,2,12,224,70.7,61.6,62.4,58.6,0,3,47,0,40.0,60.0,8.7,4,5,0,1,0,2,4.3,241,6.5
Kirk Francis,173296,QB,TULSA,1,75.0,36,37,11.6,3.31,1,1,2.6,62.2,23,0,15,14.8,40,4,16,320,69.3,80.9,75.6,74.7,0,1,44,0,0.0,93.6,0.0,0,3,0,0,2,2,4.5,293,7.9
Nate Yarnell,144037,QB,PITTSBURGH,1,76.5,34,36,10.4,2.99,0,3,8.1,69.4,25,0,11,3.8,42,1,13,268,71.9,68.9,73.4,56.7,0,1,43,1,27.3,97.6,7.1,3,3,0,2,2,1,2.3,265,7.4
Devin Grainger,78496,QB,GA STATE,1,80.0,35,36,8.4,2.35,0,0,0.0,72.2,26,0,9,7.1,38,2,9,175,25.4,46.2,47.6,52.3,0,2,38,1,11.1,81.1,2.6,1,1,0,1,2,4,10.5,203,5.6
