player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Fernando Mendoza,158323,QB,CAL,1,80.8,52,56,7.1,2.26,0,0,0.0,71.4,40,0,18,4.8,60,2,24,130,72.5,78.5,75.3,70.4,1,1,62,0,16.7,94.7,5.0,3,1,0,3,2,2,3.2,385,6.9
Kyle McCord,145053,QB,SYRACUSE,1,72.1,43,48,10.7,2.43,1,2,3.9,64.6,31,0,14,0.0,53,0,19,304,25.4,79.0,74.6,74.8,3,0,57,0,28.6,103.8,7.5,4,1,0,1,2,3,5.3,392,8.2
E.J. Warner,156185,QB,RICE,1,75.0,40,45,7.1,2.92,0,4,8.5,64.4,29,0,13,3.3,46,1,13,275,38.3,78.7,85.2,37.7,0,0,48,0,0.0,93.6,0.0,0,1,0,5,2,0,0.0,248,5.5
Spencer Petras,82136,QB,UTAH ST,1,80.5,41,45,5.4,2.33,1,0,0.0,62.2,28,0,13,15.2,48,5,13,329,70.6,57.9,55.4,65.3,2,1,53,0,7.7,78.8,2.1,1,1,0,1,2,2,3.8,208,4.6
Max Brosmer,105568,QB,MINNESOTA,1,68.3,41,45,9.6,2.89,0,1,2.1,60.0,27,0,18,3.6,51,1,12,225,48.8,68.6,64.4,73.0,0,0,53,0,22.2,83.8,7.8,4,2,0,4,1,1,1.9,262,5.8
Billy Edwards Jr.,144185,QB,MARYLAND,1,62.2,37,44,8.8,2.63,6,0,0.0,50.0,22,0,23,4.3,51,1,12,215,71.1,58.2,57.7,59.1,0,2,57,1,4.3,51.9,2.0,1,6,0,1,1,2,3.5,206,4.7
Bryce Archie,156667,QB,USF,1,76.3,38,43,12.6,3.14,1,2,4.7,60.5,26,0,17,10.3,48,3,14,327,39.3,61.1,59.7,62.2,3,2,48,0,23.5,68.6,8.3,4,1,0,1,1,3,6.3,286,6.7
Shedeur Sanders,131396,QB,COLORADO,1,82.5,40,43,4.5,3.06,0,0,0.0,69.8,30,0,17,9.1,51,3,18,143,70.3,62.6,61.8,64.3,0,0,55,2,23.5,111.7,7.8,4,4,0,3,3,0,0.0,291,6.8
Danny O'Neil,184200,QB,S DIEGO ST,1,73.7,38,42,7.5,2.84,1,1,2.1,61.9,26,0,10,7.1,49,2,11,284,70.0,64.0,67.6,51.0,1,0,56,1,10.0,81.0,2.0,1,6,0,2,1,0,0.0,195,4.6
Garrett Nussmeier,146757,QB,LSU,1,72.5,40,42,6.1,2.71,1,1,2.2,64.3,27,0,16,6.9,47,2,14,211,38.2,60.5,59.3,61.7,0,2,50,0,12.5,67.5,4.3,2,3,0,1,1,3,6.0,239,5.7
Jalen Kitna,146688,QB,UAB,1,64.1,39,42,9.7,2.7,0,3,7.1,52.4,22,0,14,12.0,49,3,10,321,70.0,50.8,53.1,50.3,2,2,49,0,21.4,56.9,6.1,3,3,0,1,1,3,6.1,233,5.5
Behren Morton,144747,QB,TEXAS TECH,1,68.4,38,40,6.0,2.72,1,0,0.0,60.0,24,0,22,7.7,50,2,13,315,70.2,59.4,56.7,64.4,1,1,54,0,31.8,87.0,14.0,7,3,0,0,2,2,3.7,275,6.9
CJ Bailey,183349,QB,NC STATE,1,63.6,33,39,9.8,3.1,0,1,2.4,41.0,16,0,18,23.8,45,5,11,248,40.3,45.2,46.4,52.7,3,1,48,0,5.6,53.8,2.2,1,5,0,3,1,2,4.2,184,4.7
Cam Ward,133244,QB,MIAMI FL,1,72.2,36,39,11.1,3.2,1,1,2.4,64.1,25,0,9,3.8,44,1,16,220,21.4,67.0,65.9,61.6,0,0,48,0,33.3,118.3,6.8,3,2,0,2,3,2,4.2,348,8.9
Rocco Becht,157567,QB,IOWA STATE,1,72.7,33,38,11.1,2.56,2,3,7.5,63.2,24,0,16,0.0,44,0,18,193,70.6,76.9,76.8,65.5,0,1,46,1,25.0,112.1,9.1,4,2,1,2,3,1,2.2,383,10.1
Hank Bachmeier,101284,QB,WAKE,1,66.7,30,37,11.9,3.46,3,1,2.4,51.4,19,0,19,5.0,48,1,17,339,70.2,66.9,62.7,69.4,2,3,53,1,31.6,60.0,12.5,6,5,0,2,2,2,3.8,274,7.4
Chandler Morris,122938,QB,N TEXAS,1,77.8,36,37,8.9,2.22,0,2,5.3,64.9,24,0,6,14.3,38,4,10,251,68.9,60.6,60.0,,0,2,39,0,16.7,57.7,2.6,1,0,0,1,0,3,7.7,214,5.8
Zach Gibson,100201,QB,GA STATE,1,78.1,32,37,3.2,3.23,0,0,0.0,64.9,24,0,20,4.0,44,1,9,175,70.2,68.9,67.6,62.9,0,0,46,0,20.0,89.2,9.1,4,3,0,5,1,0,0.0,214,5.8
Ben Gulbranson,131734,QB,OREGON ST,1,73.5,34,37,11.0,2.85,0,1,2.4,64.9,24,0,11,4.0,41,1,13,265,70.2,55.8,51.9,68.2,1,2,45,1,27.3,66.5,7.3,3,1,0,2,0,3,6.7,292,7.9
Kadin Semonza,174001,QB,BALL ST,1,70.6,34,36,9.4,2.43,2,2,5.6,63.9,23,0,13,4.2,40,1,12,117,69.0,65.6,65.1,,0,2,40,0,30.8,73.8,10.0,4,0,0,0,1,2,5.0,280,7.8
Brendan Sorsby,156398,QB,CINCINNATI,1,75.8,33,36,6.9,3.15,0,0,0.0,69.4,25,0,11,0.0,44,0,14,138,23.1,39.0,37.7,54.0,0,1,45,0,27.3,89.9,6.8,3,5,0,3,1,4,8.9,279,7.8
Josh Hoover,127148,QB,TCU,1,76.5,34,35,7.9,2.49,1,1,2.6,74.3,26,0,9,0.0,38,0,15,305,69.1,78.6,78.8,61.8,0,0,41,0,11.1,107.6,2.6,1,2,0,0,1,1,2.4,286,8.2
Cade Klubnik,156253,QB,CLEMSON,1,60.6,33,35,12.0,2.71,0,2,5.4,45.7,16,0,21,20.0,44,4,13,140,43.8,64.5,62.4,63.1,1,1,46,1,14.3,82.0,6.8,3,5,0,1,3,2,4.3,211,6.0
