player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Will Rogers,124184,QB,MISS STATE,1,79.2,53,59,7.3,2.84,2,1,1.6,64.4,38,0,13,9.5,65,4,21,227,70.7,72.6,74.5,50.3,0,0,70,0,23.1,85.1,4.6,3,3,1,3,1,1,1.4,336,5.7
Bryce Young,123943,QB,ALABAMA,1,60.9,46,51,12.4,3.07,1,4,7.5,49.0,25,0,20,10.7,61,3,15,103,44.4,72.4,75.7,56.5,2,1,64,2,35.0,73.7,11.5,7,3,0,2,2,2,3.1,317,6.2
Brett Gabbert,97404,QB,MIAMI OH,1,62.0,50,51,12.7,2.71,0,7,12.3,51.0,26,0,13,16.1,56,5,21,221,71.6,76.1,77.4,57.9,0,2,62,0,0.0,87.9,0.0,0,5,0,1,4,5,8.1,410,8.0
Tyler Van Dyke,122225,QB,MIAMI FL,1,72.3,47,50,8.2,2.58,0,5,9.4,68.0,34,0,9,0.0,52,0,19,220,40.4,78.5,78.8,57.7,0,0,55,0,22.2,110.5,3.8,2,0,1,2,3,1,1.8,381,7.6
C.J. Stroud,129759,QB,OHIO STATE,1,79.2,48,49,8.0,2.65,1,1,2.0,69.4,34,0,25,10.5,53,4,19,260,70.0,75.2,72.5,68.6,0,0,55,0,16.0,107.0,7.5,4,0,0,0,2,1,1.8,394,8.0
N'Kosi Perry,60446,QB,FAU,1,84.1,44,49,8.3,2.13,2,2,4.1,65.3,32,0,14,13.5,55,5,12,165,42.2,74.7,75.4,61.5,2,1,55,0,14.3,89.5,3.6,2,4,0,1,2,2,3.6,328,6.7
Bailey Zappe,60396,QB,W KENTUCKY,1,61.4,44,48,12.1,2.88,1,4,8.0,52.1,25,0,11,7.4,51,2,14,346,38.6,63.8,63.8,57.3,0,0,53,0,18.2,101.7,3.9,2,1,0,3,4,4,7.5,328,6.8
Tanner Mordecai,77656,QB,SMU,1,71.1,45,46,7.9,2.56,0,2,4.3,56.5,26,0,17,18.8,51,6,12,287,71.2,68.6,62.3,74.3,0,2,52,0,11.8,65.3,3.9,2,3,0,1,1,3,5.8,298,6.5
Brennan Armstrong,77696,QB,VIRGINIA,1,72.7,44,45,7.9,2.82,1,3,6.3,64.4,29,0,15,9.4,52,3,22,335,41.7,72.0,68.4,70.0,0,1,56,0,13.3,91.4,3.8,2,4,0,0,1,4,7.1,405,9.0
Seth Henigan,144267,QB,MEMPHIS,1,68.3,41,42,7.8,2.74,0,1,2.3,64.3,27,0,16,3.6,48,1,18,218,72.1,63.4,65.2,54.9,0,0,50,0,25.0,112.8,8.3,4,2,0,1,3,1,2.0,336,8.0
