player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Behren Morton,144747,QB,TEXAS TECH,1,70.2,57,62,7.7,2.67,1,2,3.1,62.9,39,0,23,2.5,74,1,20,315,50.1,57.6,61.9,49.8,2,1,78,0,17.4,84.0,5.4,4,8,0,2,2,1,1.3,379,6.1
Clayton Tune,77652,QB,HOUSTON,1,73.1,52,58,9.6,3.09,2,4,6.6,62.1,36,0,13,5.3,62,2,21,182,71.4,71.7,68.8,68.6,1,1,65,0,7.7,90.2,1.6,1,3,1,2,3,2,3.1,366,6.3
Tyler Van Dyke,122225,QB,MIAMI FL,1,85.5,55,57,8.2,2.62,0,3,5.0,73.7,42,0,17,10.6,61,5,24,220,71.1,66.8,68.0,54.7,1,1,64,0,5.9,110.0,1.6,1,3,0,1,3,2,3.1,496,8.7
DJ Irons,145585,QB,AKRON,1,79.6,54,54,8.9,2.66,0,0,0.0,79.6,43,0,10,0.0,58,0,26,102,71.5,74.5,76.0,56.6,0,1,60,0,20.0,91.2,3.4,2,2,0,0,0,1,1.7,418,7.7
Michael Penix Jr.,82134,QB,WASHINGTON,1,67.3,52,53,9.9,2.43,0,1,1.8,62.3,33,0,10,5.7,55,2,18,340,70.9,66.6,65.3,62.6,0,1,59,0,10.0,70.6,1.8,1,1,0,1,0,0,0.0,311,5.9
Chase Brice,60363,QB,APP STATE,1,75.5,53,53,8.8,2.39,0,3,5.6,75.5,40,0,10,0.0,59,0,20,108,70.6,67.8,71.4,48.5,0,1,60,0,20.0,107.0,3.4,2,4,0,0,3,2,3.3,395,7.5
Holton Ahlers,77651,QB,E CAROLINA,1,72.9,48,52,6.5,2.58,2,0,0.0,61.5,32,0,19,8.6,58,3,15,156,70.2,64.1,64.1,58.9,1,2,60,0,5.3,66.8,1.7,1,5,1,0,1,2,3.3,288,5.5
Gavin Hardison,100827,QB,UTEP,1,54.2,48,50,13.1,3.07,0,0,0.0,46.0,23,0,11,11.5,54,3,17,330,71.1,48.7,47.0,60.4,1,3,57,0,9.1,56.0,1.9,1,3,0,1,2,3,5.3,327,6.5
Austin Reed,111760,QB,W KENTUCKY,1,80.0,45,50,5.9,2.4,4,1,1.9,72.0,36,0,8,0.0,53,0,21,346,72.6,73.7,73.0,63.5,0,0,55,0,0.0,106.5,0.0,0,3,0,1,2,1,1.8,373,7.5
Ethan Hampton,145858,QB,N ILLINOIS,1,71.7,46,49,6.3,2.69,2,0,0.0,61.2,30,0,19,9.1,54,3,19,254,70.0,54.1,53.6,57.7,0,4,56,0,10.5,56.7,3.7,2,3,0,1,2,4,7.1,282,5.8
Kyle Vantrease,55029,QB,GA SOUTHRN,1,70.8,48,49,8.4,2.2,0,1,1.9,63.3,31,0,9,8.8,49,3,16,174,70.2,71.5,71.1,59.7,0,4,53,0,0.0,71.5,0.0,0,0,0,1,3,2,3.8,356,7.3
Connor Bazelak,99135,QB,INDIANA,1,68.4,38,48,6.1,2.32,1,1,1.9,52.1,25,0,23,3.8,55,1,12,190,70.2,52.7,52.0,,1,1,60,0,30.4,61.4,12.7,7,0,0,8,1,1,1.7,203,4.2
Grant Wells,97784,QB,VA TECH,1,72.5,40,47,9.8,2.6,1,3,5.8,53.2,25,0,21,13.8,51,4,10,337,71.7,72.2,68.4,70.1,1,1,56,0,14.3,69.2,5.9,3,1,0,5,1,1,1.8,277,5.9
Will Rogers,124184,QB,MISS STATE,1,83.3,42,47,7.0,2.83,3,3,5.7,63.8,30,0,4,14.3,47,5,18,227,69.8,76.9,75.8,,0,0,53,1,0.0,111.0,0.0,0,0,0,2,3,3,5.7,389,8.3
Haynes King,124329,QB,TEXAS A&M,1,73.0,37,47,8.4,2.74,2,0,0.0,53.2,25,0,26,7.4,51,2,14,312,71.6,51.3,49.2,61.9,2,1,53,0,11.5,74.2,5.9,3,1,1,5,2,2,3.8,253,5.4
Spencer Sanders,77660,QB,OKLA STATE,1,60.0,40,46,10.5,2.91,0,2,4.1,50.0,23,0,16,4.2,53,1,18,262,73.2,71.7,68.6,67.2,3,0,56,1,25.0,78.4,7.5,4,3,0,3,1,1,1.8,302,6.6
Tanner Mordecai,77656,QB,SMU,1,74.4,43,45,10.0,2.77,0,1,2.0,62.2,28,0,11,12.5,47,4,14,287,41.8,59.2,63.0,47.2,1,1,52,0,9.1,72.0,2.1,1,1,0,1,0,1,1.9,295,6.6
