player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Cam Ward,133244,QB,WASH STATE,1,72.2,54,59,9.8,2.94,2,3,4.7,57.6,34,0,20,12.8,70,5,23,341,28.3,64.1,64.6,58.1,0,1,75,0,35.0,85.0,10.0,7,4,0,3,3,3,4.0,354,6.0
Davis Brin,77642,QB,GA SOUTHRN,1,64.7,51,55,8.7,2.42,2,1,1.8,52.7,29,0,19,12.1,60,4,15,174,70.6,69.1,69.9,55.6,1,0,61,0,10.5,87.5,3.3,2,3,1,0,3,0,0.0,307,5.6
Seth Henigan,144267,QB,MEMPHIS,1,68.1,47,48,9.9,2.44,0,2,3.6,66.7,32,0,11,0.0,50,0,18,218,70.5,65.7,66.2,56.5,0,1,58,0,0.0,91.4,0.0,0,2,0,1,2,0,0.0,329,6.9
E.J. Warner,156185,QB,TEMPLE,1,56.5,46,47,10.5,2.78,0,3,5.9,51.1,24,0,20,7.7,50,2,14,306,69.9,53.1,53.2,56.4,0,3,54,0,0.0,63.1,0.0,0,3,0,1,3,3,5.6,268,5.7
Blake Shapen,122282,QB,BAYLOR,1,64.3,42,45,7.8,2.84,0,0,0.0,48.9,22,0,9,18.5,51,5,14,118,70.8,47.8,47.6,55.4,0,1,55,0,33.3,86.4,5.9,3,3,0,3,4,3,5.5,251,5.6
Tanner Mordecai,77656,QB,WISCONSIN,1,79.1,43,45,8.2,3.11,1,1,2.0,68.9,31,0,6,8.8,49,3,12,349,42.7,71.9,76.4,50.0,0,0,54,0,33.3,83.1,4.1,2,2,0,1,0,1,1.9,255,5.7
Drake Maye,143969,QB,N CAROLINA,1,78.9,38,43,10.3,2.79,1,5,10.0,65.1,28,0,14,6.7,47,2,17,245,72.5,83.9,85.2,61.5,1,1,54,0,14.3,87.5,4.3,2,2,0,3,1,1,1.9,342,8.0
Hank Bachmeier,101284,QB,LA TECH,1,78.0,41,43,10.7,2.7,0,7,16.3,69.8,30,0,10,6.3,46,2,13,208,70.6,92.9,94.0,50.4,0,2,46,0,20.0,78.4,4.3,2,1,0,2,0,1,2.2,388,9.0
Grant Wilson,143041,QB,DOMINION,1,58.5,41,42,11.0,2.82,0,0,0.0,54.8,23,0,12,4.2,52,1,10,263,45.0,45.5,40.0,64.7,0,1,54,0,50.0,61.7,11.5,6,4,0,1,1,3,5.6,161,3.8
Michael Penix Jr.,82134,QB,WASHINGTON,1,64.1,39,42,11.9,2.73,0,4,8.5,57.1,24,0,18,4.0,44,1,14,340,41.6,68.0,68.8,63.1,0,0,49,1,11.1,98.5,4.5,2,0,0,3,2,1,2.0,332,7.9
Tommy Ulatowski,163150,QB,KENT STATE,1,73.0,37,41,9.8,3.05,2,2,4.3,56.1,23,0,15,14.8,47,4,16,201,70.5,68.7,69.7,55.9,1,1,52,1,20.0,75.6,6.4,3,3,0,1,1,2,3.8,283,6.9
Athan Kaliakmanis,144971,QB,MINNESOTA,1,56.4,39,41,13.9,2.9,1,3,7.0,41.5,17,0,14,22.7,45,5,12,225,70.3,72.3,69.5,67.6,1,0,47,0,7.1,90.5,2.2,1,3,0,0,3,1,2.1,290,7.1
Taulia Tagovailoa,97271,QB,MARYLAND,1,75.7,37,40,6.9,2.73,2,2,4.8,67.5,27,0,12,3.6,44,1,13,215,69.8,70.1,65.6,74.9,0,1,46,2,8.3,85.7,2.3,1,3,0,1,1,1,2.2,283,7.1
Graham Mertz,97994,QB,FLORIDA,1,74.3,35,39,6.5,2.5,3,3,7.3,66.7,26,0,14,0.0,45,0,17,163,36.7,60.4,62.5,55.9,0,0,48,1,28.6,99.4,8.9,4,2,1,0,1,2,4.2,311,8.0
Gunnar Watson,83570,QB,TROY,1,70.3,37,39,7.9,2.59,0,1,2.4,61.5,24,0,11,7.7,42,2,16,318,69.3,66.4,65.8,64.3,0,0,44,1,18.2,111.0,4.8,2,1,0,2,4,0,0.0,219,5.6
