player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
E.J. Warner,156185,QB,TEMPLE,1,78.0,59,63,9.4,2.39,3,3,4.7,71.4,45,0,11,2.2,63,1,27,306,43.0,81.0,80.0,,0,1,64,0,0.0,116.3,0.0,0,0,0,1,5,2,3.1,527,8.4
Haden Carlson,123620,QB,FIU,1,68.8,48,53,12.6,2.28,2,4,7.4,54.7,29,0,25,12.1,56,4,22,166,70.8,65.5,63.4,66.1,0,4,57,1,8.0,74.3,3.6,2,1,1,2,4,7,12.3,418,7.9
Austin Reed,111760,QB,W KENTUCKY,1,60.0,50,52,12.9,2.43,2,4,7.1,53.8,28,0,2,6.7,54,2,17,346,72.1,63.4,61.4,64.1,0,1,58,0,0.0,90.5,0.0,0,1,0,0,3,3,5.2,404,7.8
Cam Ward,133244,QB,WASH STATE,1,77.1,48,52,7.2,3.63,0,1,1.9,63.5,33,0,34,10.8,67,4,16,341,46.3,55.1,58.7,52.6,0,0,70,1,20.6,93.6,10.4,7,7,0,4,2,1,1.4,322,6.2
Kyle Vantrease,55029,QB,GA SOUTHRN,1,70.0,50,51,11.0,2.24,0,4,7.4,66.7,34,0,6,2.9,52,1,16,174,42.2,69.1,70.3,53.6,0,1,55,0,0.0,101.1,0.0,0,0,0,1,3,1,1.8,392,7.7
Tyler Shough,83537,QB,TEXAS TECH,1,75.6,45,51,7.9,2.8,2,3,5.9,60.8,31,0,17,8.8,55,3,22,315,71.7,89.0,83.0,78.3,0,1,55,0,5.9,93.3,1.8,1,3,1,3,2,1,1.8,436,8.5
Drake Maye,143969,QB,N CAROLINA,1,65.2,46,49,8.2,2.94,0,2,3.8,59.2,29,0,21,3.3,57,1,15,245,72.1,61.5,64.7,53.0,0,1,60,0,9.5,69.5,3.5,2,6,0,3,1,1,1.7,233,4.8
C.J. Stroud,129759,QB,OHIO STATE,1,73.3,45,48,8.2,2.91,1,3,6.1,64.6,31,0,10,6.1,50,2,16,260,70.1,81.6,81.8,57.0,0,2,51,0,10.0,82.7,2.0,1,1,0,2,2,0,0.0,349,7.3
Trenton Bourguet,97285,QB,ARIZONA ST,1,86.7,45,48,7.4,2.62,0,1,2.0,77.1,37,0,18,5.1,54,2,24,110,42.1,77.4,77.9,59.9,0,2,57,0,11.1,102.4,3.7,2,4,0,3,3,2,3.5,376,7.8
Nate Cox,60432,QB,NEVADA,1,64.4,45,47,8.4,2.5,1,3,6.1,59.6,28,0,18,3.4,49,1,12,239,45.6,64.9,65.0,59.5,0,2,51,0,5.6,67.0,2.0,1,1,1,0,1,2,3.9,292,6.2
Clayton Tune,77652,QB,HOUSTON,1,82.9,41,47,8.9,3.78,1,3,6.4,55.3,26,0,16,23.5,56,8,18,182,70.4,88.1,91.3,52.3,0,1,57,0,12.5,87.7,3.6,2,7,0,5,2,0,0.0,386,8.2
Seth Henigan,144267,QB,MEMPHIS,1,70.7,41,46,8.6,2.84,0,2,4.2,58.7,27,0,14,6.9,51,2,14,218,70.9,65.3,64.6,61.0,2,1,53,1,0.0,75.2,0.0,0,5,1,2,1,2,3.8,287,6.2
Aveon Smith,130529,QB,MIAMI OH,1,50.0,42,46,14.8,2.67,2,0,0.0,39.1,18,0,14,14.3,54,3,19,221,74.2,52.4,37.5,78.9,0,1,57,0,21.4,52.2,5.6,3,5,0,2,1,4,7.0,213,4.6
Brayden Schager,146078,QB,HAWAII,1,68.2,44,45,10.5,2.71,0,4,8.5,55.6,25,0,17,16.7,50,5,11,180,70.9,73.1,74.7,59.5,0,0,52,1,17.6,77.1,6.0,3,2,0,1,1,2,3.8,230,5.1
Payton Thorne,101629,QB,MICH STATE,1,75.0,36,44,9.4,2.46,3,3,5.8,54.5,24,0,24,11.1,48,3,12,223,42.4,60.7,59.1,63.1,0,1,56,0,12.5,67.3,6.3,3,0,1,4,1,2,3.6,229,5.2
Sam Hartman,77618,QB,WAKE,1,73.7,38,43,15.1,3.33,1,4,9.3,60.5,26,0,18,7.1,48,2,19,339,71.1,90.7,89.7,70.9,2,1,48,1,11.1,99.7,4.2,2,3,0,2,3,2,4.2,347,8.1
Michael Penix Jr.,82134,QB,WASHINGTON,1,66.7,42,43,14.0,2.58,0,6,13.6,58.1,25,0,6,10.7,43,3,15,340,70.2,91.0,90.9,60.5,0,1,45,1,0.0,111.1,0.0,0,0,0,1,3,1,2.2,485,11.3
Braylon Braxton,144442,QB,TULSA,1,71.8,39,43,12.7,2.88,0,5,11.6,58.1,25,0,15,10.7,48,3,14,320,43.0,79.7,75.5,71.4,1,0,48,0,20.0,104.4,6.3,3,2,0,3,3,1,2.1,316,7.3
Ben Finley,122864,QB,NC STATE,1,73.7,38,42,7.6,2.3,0,1,2.4,64.3,27,0,6,3.6,42,1,13,248,69.6,68.8,69.5,55.8,0,0,42,1,0.0,98.4,0.0,0,0,1,3,2,1,2.4,271,6.5
Garret Rangel,157795,QB,OKLA STATE,1,60.0,40,42,9.8,2.32,0,1,2.2,42.9,18,0,14,25.0,48,6,6,262,41.5,48.1,54.3,37.7,0,0,51,0,28.6,55.5,8.3,4,1,0,2,0,0,0.0,178,4.2
Chase Cunningham,78533,QB,MIDDLE TN,1,75.0,40,42,5.1,2.62,0,1,2.3,69.0,29,0,17,3.3,46,1,15,224,72.1,74.2,68.4,72.9,0,0,50,0,17.6,87.3,6.5,3,1,0,2,0,0,0.0,279,6.6
Connor Bazelak,99135,QB,INDIANA,1,64.1,39,42,7.7,2.94,0,1,2.2,57.1,24,0,15,4.0,44,1,9,190,38.8,55.3,59.3,43.8,0,1,47,0,13.3,67.7,4.5,2,0,0,3,1,3,6.4,201,4.8
Tanner McKee,131770,QB,STANFORD,1,82.1,39,41,7.0,2.63,0,0,0.0,75.6,31,0,15,3.1,46,1,17,300,69.5,78.8,75.5,70.0,0,0,48,0,20.0,105.0,6.5,3,2,1,1,1,0,0.0,313,7.6
Bo Nix,97790,QB,OREGON,1,71.8,39,41,7.8,2.36,0,1,2.3,65.9,27,0,8,3.6,43,1,16,264,69.8,58.0,59.3,51.5,1,0,45,0,12.5,106.5,2.3,1,1,0,1,2,1,2.2,327,8.0
Riley Leonard,143862,QB,DUKE,1,74.4,39,41,10.6,2.59,0,1,2.2,70.7,29,0,13,0.0,45,0,16,154,50.9,74.5,65.7,83.5,0,1,49,0,15.4,123.1,4.4,2,1,0,2,4,1,2.0,391,9.5
Dillon Gabriel,86272,QB,OKLAHOMA,1,75.0,40,41,11.0,2.43,0,4,9.1,70.7,29,0,13,3.3,46,1,16,261,71.6,86.0,83.6,63.4,0,1,49,0,15.4,137.4,4.3,2,1,0,1,6,0,0.0,462,11.3
Cooper Legas,101286,QB,UTAH ST,1,66.7,36,40,12.7,2.86,0,1,2.3,57.5,23,0,14,4.2,45,1,13,329,73.0,56.1,55.2,61.4,2,2,49,1,14.3,69.4,4.4,2,3,0,2,1,4,8.2,306,7.7
Spencer Rattler,97408,QB,S CAROLINA,1,73.5,34,40,8.8,2.34,0,2,5.0,62.5,25,0,11,0.0,46,0,12,289,70.2,48.4,46.8,61.0,0,2,46,1,27.3,87.5,6.5,3,1,0,6,2,3,6.5,360,9.0
Will Rogers,124184,QB,MISS STATE,1,80.0,35,40,4.6,2.86,2,0,0.0,67.5,27,0,15,3.6,47,1,13,227,18.3,46.1,49.4,47.8,0,1,48,0,26.7,89.5,8.5,4,3,1,2,2,3,6.3,239,6.0
N'Kosi Perry,60446,QB,FAU,1,73.0,37,40,5.4,2.4,0,1,2.5,67.5,27,0,9,0.0,45,0,14,165,72.6,63.4,66.7,55.6,0,0,45,0,0.0,104.5,0.0,0,5,1,2,2,0,0.0,283,7.1
Jaxson Dart,146409,QB,OLE MISS,1,89.5,38,38,3.9,2.52,0,0,0.0,78.9,30,0,16,11.8,46,4,14,226,71.0,77.4,78.0,63.3,0,0,47,0,12.5,111.6,4.3,2,4,0,0,2,0,0.0,250,6.6
Tucker Gleason,122475,QB,TOLEDO,1,56.7,30,38,10.4,2.82,1,2,5.0,34.2,13,0,25,23.5,45,4,9,316,38.8,42.4,48.5,42.3,4,1,47,0,12.0,50.3,6.7,3,4,0,3,1,1,2.1,200,5.3
Emmett Morehead,143834,QB,BOSTON COL,1,86.1,36,38,4.8,3.02,0,2,5.1,76.3,29,0,9,6.5,45,2,16,121,23.0,54.0,51.3,63.4,0,0,48,0,33.3,111.0,6.7,3,4,0,2,2,3,6.3,253,6.7
Holton Ahlers,77651,QB,E CAROLINA,1,70.3,37,37,7.9,2.68,0,2,5.4,67.6,25,0,10,3.8,39,1,15,156,35.4,69.5,72.4,51.5,0,0,39,0,10.0,120.8,2.6,1,1,0,0,3,1,2.6,314,8.5
Taulia Tagovailoa,97271,QB,MARYLAND,1,74.3,35,37,8.0,2.64,2,4,9.8,67.6,25,0,11,3.8,42,1,15,215,70.7,80.8,79.1,66.2,0,0,47,0,27.3,105.6,7.1,3,2,0,0,1,1,2.1,339,9.2
