player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
E.J. Warner,156185,QB,TEMPLE,1,75.4,57,59,7.4,2.2,0,1,1.6,71.2,42,0,14,2.3,62,1,27,306,52.1,67.9,69.0,52.7,0,0,67,0,14.3,112.7,3.2,2,1,0,2,3,2,3.0,486,8.2
Will Rogers,124184,QB,MISS STATE,1,77.3,44,52,5.2,2.47,2,0,0.0,55.8,29,0,10,14.7,53,5,13,227,70.1,59.8,59.3,,0,0,57,0,10.0,76.0,1.9,1,0,1,5,1,0,0.0,262,5.0
Kyle Vantrease,55029,QB,GA SOUTHRN,1,70.2,47,50,7.6,2.45,1,3,5.7,58.0,29,0,10,12.1,51,4,14,174,70.2,77.0,75.1,63.3,1,0,54,0,10.0,84.7,2.0,1,0,0,1,1,0,0.0,331,6.6
Chris Reynolds,60361,QB,CHARLOTTE,1,68.9,45,49,8.3,2.23,2,2,3.8,57.1,28,0,9,9.7,52,3,16,136,44.2,59.4,59.5,57.8,0,1,56,0,11.1,78.0,1.9,1,2,0,2,2,3,5.4,273,5.6
Drake Maye,143969,QB,N CAROLINA,1,81.0,42,49,11.6,3.09,2,4,8.0,63.3,31,0,19,8.8,62,3,23,245,72.5,90.4,90.1,69.4,0,0,63,0,26.3,113.3,8.1,5,8,0,5,3,0,0.0,448,9.1
Emmett Morehead,143834,QB,BOSTON COL,1,68.1,47,49,7.3,2.8,0,2,3.8,61.2,30,0,27,6.3,60,2,16,121,70.7,55.2,56.9,53.2,1,2,63,0,18.5,84.4,8.3,5,6,0,1,3,4,6.3,328,6.7
Brayden Schager,146078,QB,HAWAII,1,65.1,43,48,10.4,2.81,0,3,5.5,47.9,23,0,18,17.9,49,5,14,180,70.0,54.7,54.1,60.0,2,3,56,1,5.6,56.4,2.0,1,0,1,2,2,3,5.4,306,6.4
Holton Ahlers,77651,QB,E CAROLINA,1,69.8,43,46,8.9,2.57,3,1,2.0,56.5,26,0,19,13.3,48,4,12,156,71.3,65.7,67.3,54.8,0,0,53,0,0.0,89.0,0.0,0,2,0,0,2,2,3.8,280,6.1
Layne Hatcher,82068,QB,TEXAS ST,1,71.1,38,43,5.1,3.22,0,0,0.0,55.8,24,0,16,11.1,47,3,10,314,70.1,49.7,47.7,63.3,1,1,50,1,25.0,61.5,8.5,4,0,0,4,1,2,4.0,153,3.6
Hunter Dekkers,122511,QB,IOWA STATE,1,75.0,40,43,8.8,2.94,1,2,4.4,65.1,28,0,19,6.7,51,2,15,193,71.3,67.4,69.9,54.5,0,3,53,0,21.1,61.6,7.8,4,4,1,1,1,1,1.9,274,6.4
Devin Grainger,78496,QB,GA STATE,1,76.3,38,41,10.7,2.84,1,3,6.8,61.0,25,0,19,13.8,53,4,17,175,26.2,65.3,63.6,62.5,0,1,56,0,21.1,86.3,7.5,4,8,1,1,1,4,7.1,349,8.5
Aidan O'Connell,60516,QB,PURDUE,1,75.0,36,40,7.6,2.74,0,2,4.3,62.5,25,0,9,7.4,40,2,13,273,70.6,65.4,62.3,68.0,1,1,46,0,0.0,93.4,0.0,0,0,0,3,3,3,6.5,237,5.9
Clayton Tune,77652,QB,HOUSTON,1,81.6,38,40,10.7,2.67,0,3,7.5,72.5,29,0,10,6.5,45,2,17,182,40.8,83.7,80.2,70.8,0,1,47,0,20.0,107.2,4.4,2,3,0,2,3,2,4.3,289,7.2
Matt McDonald,60350,QB,BOWL GREEN,1,80.0,40,40,7.6,2.49,0,0,0.0,77.5,31,0,12,3.1,45,1,12,122,69.6,62.7,61.8,,0,1,49,0,41.7,90.2,11.1,5,0,0,0,1,2,4.1,246,6.2
Quinn Ewers,127253,QB,TEXAS,1,53.8,39,39,11.7,2.46,0,2,4.9,43.6,17,0,8,19.0,42,4,9,311,69.4,47.3,48.4,52.9,0,1,45,0,25.0,46.0,4.8,2,1,0,0,0,2,4.4,171,4.4
Michael Pratt,123229,QB,TULANE,1,87.5,32,39,6.9,2.53,1,0,0.0,59.0,23,0,16,17.9,44,5,14,319,26.0,64.2,69.9,49.5,4,0,46,1,12.5,102.1,4.5,2,2,0,2,3,0,0.0,236,6.1
Dorian Thompson-Robinson,83574,QB,UCLA,1,71.1,38,39,7.9,3.22,0,2,4.9,66.7,26,0,19,3.7,47,1,11,324,24.8,66.3,67.8,54.8,1,0,50,0,21.1,92.4,8.5,4,4,0,0,1,2,4.0,245,6.3
Dequan Finn,97804,QB,TOLEDO,1,58.3,36,38,15.7,3.15,1,3,7.3,55.3,21,0,7,0.0,42,0,13,316,71.6,65.5,66.8,55.9,0,1,45,0,28.6,96.5,4.8,2,2,0,1,3,1,2.2,301,7.9
Blake Shapen,122282,QB,BAYLOR,1,69.7,33,37,10.1,2.92,1,1,2.6,56.8,21,0,9,8.7,40,2,11,118,70.8,68.0,70.5,55.2,0,2,42,0,0.0,49.4,0.0,0,3,0,3,0,1,2.4,200,5.4
