player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Micah Alejado,184162,QB,HAWAII,1,73.6,53,57,10.3,2.81,1,2,3.4,64.9,37,0,11,5.1,63,2,25,180,72.3,81.6,87.1,51.8,0,0,65,0,0.0,119.7,0.0,0,6,0,3,5,0,0.0,469,8.2
Parker Awad,183974,QB,NEW MEX ST,1,62.2,45,54,13.4,2.88,1,4,7.0,44.4,24,0,26,14.3,65,4,19,242,72.4,70.0,64.1,75.6,2,1,69,1,26.9,77.7,10.8,7,4,0,6,3,2,2.9,360,6.7
Walker Eget,146170,QB,S JOSE ST,1,71.7,46,50,11.5,2.48,0,4,7.3,66.0,33,0,14,0.0,54,0,22,285,71.1,82.2,80.0,67.7,0,1,59,0,14.3,107.5,3.7,2,2,1,3,4,1,1.7,385,7.7
Jayden Maiava,158135,QB,USC,1,65.2,46,49,11.4,2.58,0,6,11.8,55.1,27,0,18,10.0,50,3,18,326,71.2,92.4,91.2,78.2,0,2,52,1,5.6,82.0,2.0,1,0,0,3,3,2,3.8,360,7.3
Caden Veltkamp,156642,QB,W KENTUCKY,1,73.2,41,48,9.6,3.17,1,0,0.0,58.3,28,0,15,6.7,51,2,16,346,45.3,71.5,73.9,56.3,0,0,55,0,13.3,83.8,3.9,2,1,1,5,1,1,1.8,301,6.3
Jack Lausch,162845,QB,NWESTERN,1,61.4,44,48,9.0,2.89,0,1,1.9,52.1,25,0,10,7.4,50,2,17,256,71.0,57.2,57.8,60.2,0,2,54,1,10.0,66.7,2.0,1,1,0,4,2,3,5.6,284,5.9
Kadin Semonza,174001,QB,BALL ST,1,83.3,42,47,7.8,2.3,2,3,6.1,61.7,29,0,13,17.1,52,6,15,117,24.1,77.8,78.0,57.3,1,0,54,0,30.8,104.3,7.7,4,1,0,2,3,2,3.7,333,7.1
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,79.1,43,46,6.4,2.41,0,3,6.1,67.4,31,0,10,8.8,47,3,14,144,70.1,71.0,70.4,60.8,0,1,51,0,0.0,111.7,0.0,0,1,0,3,4,1,2.0,370,8.0
E.J. Warner,156185,QB,RICE,1,72.5,40,44,10.4,2.58,2,4,8.7,61.4,27,0,17,6.9,47,2,19,275,69.6,74.4,77.0,50.8,0,0,49,2,0.0,117.3,0.0,0,3,0,2,3,1,2.0,437,9.9
Tucker Gleason,122475,QB,TOLEDO,1,81.0,42,44,8.5,2.53,1,0,0.0,70.5,31,0,6,8.8,48,3,17,316,72.2,78.2,73.7,71.6,0,0,51,0,33.3,103.3,4.2,2,2,0,1,2,0,0.0,289,6.6
Evan Simon,129906,QB,TEMPLE,1,69.0,42,44,7.7,2.69,0,2,4.3,61.4,27,0,22,6.9,48,2,12,306,70.8,63.0,63.4,56.9,2,1,50,1,9.1,69.1,4.2,2,2,0,0,0,3,6.0,268,6.1
Mikey Keene,70961,QB,FRESNO ST,1,76.2,42,44,4.5,2.46,0,2,4.3,68.2,30,0,9,6.3,46,2,11,169,70.0,68.9,68.5,59.7,0,0,49,0,22.2,87.2,4.3,2,0,1,1,1,0,0.0,219,5.0
Nate Yarnell,144037,QB,PITTSBURGH,1,62.5,40,43,11.9,2.82,0,3,6.4,53.5,23,0,31,8.0,52,2,17,268,39.5,68.0,72.6,41.8,1,1,56,1,16.1,88.9,9.6,5,3,0,2,3,4,7.1,296,6.9
Carson Beck,124010,QB,GEORGIA,1,75.6,41,43,7.8,2.75,2,3,6.1,65.1,28,0,9,9.7,49,3,20,173,70.7,78.4,82.0,52.8,0,0,57,0,22.2,123.6,4.1,2,4,0,0,5,0,0.0,294,6.8
Shedeur Sanders,131396,QB,COLORADO,1,90.0,40,42,7.6,3.16,1,4,8.7,81.0,34,0,18,5.6,51,2,20,143,70.0,88.9,88.4,63.7,0,1,55,1,27.8,139.8,9.8,5,4,0,1,5,1,1.8,438,10.4
Behren Morton,144747,QB,TEXAS TECH,1,81.1,37,41,5.6,2.38,1,0,0.0,68.3,28,0,8,6.7,41,2,18,315,69.6,66.6,68.2,53.8,0,1,42,0,0.0,101.6,0.0,0,0,0,3,2,0,0.0,359,8.8
Payton Thorne,101629,QB,AUBURN,1,72.2,36,41,8.3,3.18,0,0,0.0,58.5,24,0,16,7.7,47,2,15,115,71.0,59.9,59.0,60.7,0,1,47,1,6.3,79.4,2.1,1,5,0,5,1,2,4.3,301,7.3
Connor Bazelak,99135,QB,BOWL GREEN,1,71.8,39,41,6.7,2.48,0,0,0.0,63.4,26,0,10,7.1,45,2,10,122,69.8,52.5,53.1,56.1,1,1,45,0,40.0,65.2,8.9,4,0,0,1,0,2,4.4,201,4.9
Ethan Garbers,131896,QB,UCLA,1,71.8,39,40,7.1,2.71,0,0,0.0,65.0,26,0,13,7.1,46,2,17,324,70.3,71.3,73.1,54.7,1,0,47,0,23.1,94.7,6.5,3,3,0,0,1,1,2.1,289,7.2
Ashton Daniels,157259,QB,STANFORD,1,75.0,36,40,7.8,3.41,0,0,0.0,65.0,26,0,16,3.7,47,1,14,300,73.3,71.7,67.5,68.0,0,3,50,0,6.3,59.6,2.1,1,6,0,4,1,3,6.0,252,6.3
Jalen Kitna,146688,QB,UAB,1,70.0,40,40,10.1,2.79,0,2,4.9,65.0,26,0,11,7.1,42,2,13,321,35.0,64.9,70.3,39.9,0,1,44,0,9.1,100.0,2.4,1,1,0,0,3,1,2.3,280,7.0
Chandler Morris,122938,QB,N TEXAS,1,63.9,36,39,8.6,2.17,1,0,0.0,51.3,20,0,2,13.0,42,3,9,251,69.6,62.5,60.5,62.9,2,0,42,0,0.0,73.2,0.0,0,2,0,0,1,0,0.0,186,4.8
Garrett Greene,123420,QB,W VIRGINIA,1,78.9,38,39,7.0,2.77,0,1,2.4,74.4,29,0,11,3.3,45,1,18,343,41.0,69.0,67.8,63.0,0,2,48,0,36.4,79.5,8.9,4,2,0,1,1,2,4.2,265,6.8
Tony Muskett,142933,QB,VIRGINIA,1,60.0,35,37,9.9,2.96,0,0,0.0,51.4,19,0,16,9.5,44,2,10,335,72.9,65.1,52.3,79.6,1,2,47,1,25.0,42.4,9.1,4,3,0,1,0,3,6.4,178,4.8
Ben Gulbranson,131734,QB,OREGON ST,1,68.6,35,37,9.5,2.59,0,1,2.5,56.8,21,0,12,12.5,39,3,10,265,69.6,74.9,74.0,60.0,0,0,42,0,16.7,83.8,5.1,2,0,0,2,1,1,2.4,226,6.1
Brendon Lewis,131687,QB,NEVADA,1,81.8,33,37,10.1,3.28,0,1,2.6,73.0,27,0,22,0.0,47,0,19,239,42.1,75.9,71.7,69.6,0,1,48,0,22.7,102.5,10.6,5,5,0,4,2,2,4.2,292,7.9
Cade Klubnik,156253,QB,CLEMSON,1,76.5,34,37,8.6,2.13,2,1,2.6,64.9,24,0,9,7.7,41,2,12,140,71.5,72.5,66.0,72.9,0,1,42,0,22.2,76.4,4.9,2,2,1,0,0,0,0.0,280,7.6
Haynes King,124329,QB,GA TECH,1,81.3,32,37,6.4,2.67,2,2,4.7,70.3,26,0,10,0.0,40,0,16,176,53.2,76.7,76.2,65.6,0,0,47,0,10.0,112.8,2.5,1,2,1,2,2,0,0.0,303,8.2
Kaidon Salter,132046,QB,LIBERTY,1,42.4,33,36,12.4,2.48,1,0,0.0,33.3,12,0,15,14.3,38,2,6,206,69.0,40.2,35.6,69.3,0,2,40,1,6.7,28.5,2.6,1,1,0,2,1,5,12.5,83,2.3
Jaylen Raynor,172203,QB,ARK STATE,1,73.5,34,36,11.3,3.17,1,1,2.5,61.1,22,0,16,12.0,47,3,14,113,71.2,74.6,76.5,58.9,0,1,51,0,31.3,99.4,10.6,5,6,0,1,3,1,2.0,261,7.3
Taylen Green,145996,QB,ARKANSAS,1,70.0,30,36,10.6,3.08,3,1,2.8,58.3,21,0,14,0.0,40,0,10,111,40.6,73.7,67.4,71.9,0,0,40,1,14.3,77.2,5.0,2,2,0,3,0,1,2.5,229,6.4
Katin Houser,158386,QB,E CAROLINA,1,65.7,35,36,11.1,2.4,0,3,8.3,55.6,20,0,6,13.0,40,3,12,156,69.9,79.8,83.2,50.8,1,1,40,0,50.0,80.7,7.5,3,1,0,0,2,1,2.5,219,6.1
Kyle McCord,145053,QB,SYRACUSE,1,76.5,34,36,9.1,2.19,0,3,7.5,72.2,26,0,9,0.0,39,0,18,304,37.9,84.8,84.0,63.2,0,0,43,0,33.3,134.0,7.7,3,0,0,2,3,2,4.7,380,10.6
Cam Ward,133244,QB,MIAMI FL,1,76.5,34,36,10.3,2.76,1,2,5.0,69.4,25,0,12,3.8,40,1,18,220,69.7,92.4,92.4,64.1,0,0,44,0,8.3,118.9,2.5,1,3,0,1,2,0,0.0,349,9.7
