player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Seth Henigan,144267,QB,MEMPHIS,1,66.7,51,56,13.1,3.16,0,1,1.7,57.1,32,0,11,5.9,61,2,18,218,45.6,67.0,64.9,64.9,0,1,65,0,9.1,81.8,1.6,1,4,0,5,2,3,4.6,371,6.6
Emmett Brown,157344,QB,S JOSE ST,1,72.5,51,54,10.8,2.45,1,6,10.2,64.8,35,0,18,5.4,56,2,18,285,26.4,60.2,60.8,55.5,0,2,62,0,5.6,94.3,1.8,1,1,0,2,4,7,11.3,375,6.9
Devon Dampier,171556,QB,NEW MEXICO,1,72.0,50,53,9.8,2.68,0,2,3.5,62.3,33,0,15,8.3,56,3,18,241,72.4,74.8,75.0,61.3,0,2,60,0,0.0,70.8,0.0,0,3,0,3,1,2,3.3,334,6.3
Miller Moss,70727,QB,USC,1,69.0,42,51,6.5,2.52,2,1,1.9,54.9,28,0,25,3.4,55,1,14,326,41.5,60.6,60.4,,4,1,58,0,16.0,82.4,7.3,4,0,0,3,3,3,5.2,283,5.5
Jacolby Criswell,122830,QB,N CAROLINA,1,68.9,45,48,13.4,3.07,1,2,3.6,58.3,28,1,20,9.7,56,3,24,245,26.0,63.5,60.5,67.9,1,2,63,1,15.0,95.6,5.4,3,4,0,1,3,4,6.3,477,9.9
John Mateer,158516,QB,WASH STATE,1,69.0,42,46,14.8,3.12,1,4,8.2,56.5,26,0,19,10.3,60,3,20,341,72.3,78.1,71.5,74.1,1,2,64,0,15.8,95.4,5.0,3,9,0,2,4,2,3.1,390,8.5
Garrett Nussmeier,146757,QB,LSU,1,78.6,42,44,9.1,2.58,0,2,4.3,72.7,32,0,7,3.0,44,1,18,211,69.9,84.6,83.6,60.0,0,0,47,0,0.0,118.8,0.0,0,0,0,2,3,0,0.0,352,8.0
Behren Morton,144747,QB,TEXAS TECH,1,68.3,41,44,6.8,2.28,2,1,2.1,54.5,24,0,11,14.3,47,4,14,315,70.8,59.9,59.4,58.2,0,0,51,0,18.2,81.4,4.3,2,1,0,1,2,1,2.0,198,4.5
Spencer Petras,82136,QB,UTAH ST,1,69.0,42,44,9.0,2.6,0,1,2.2,59.1,26,0,8,10.3,47,3,16,329,36.6,55.9,55.9,57.3,0,1,49,0,25.0,84.8,4.3,2,1,0,2,2,4,8.2,293,6.7
E.J. Warner,156185,QB,RICE,1,74.4,43,43,7.4,2.57,0,1,2.3,65.1,28,0,8,12.5,45,4,11,275,69.5,87.9,88.2,60.6,0,2,47,0,0.0,75.2,0.0,0,1,0,0,2,0,0.0,235,5.5
Brayden Schager,146078,QB,HAWAII,1,86.0,43,43,7.1,2.65,0,3,7.0,81.4,35,0,12,5.4,46,2,24,180,69.4,92.3,91.2,75.3,0,2,46,0,0.0,114.5,0.0,0,3,0,0,4,1,2.2,374,8.7
Josh Hoover,127148,QB,TCU,1,80.0,40,43,9.6,2.52,1,3,6.5,65.1,28,0,10,12.5,45,4,17,305,37.8,73.9,79.3,41.2,1,2,48,0,10.0,98.6,2.2,1,1,0,1,3,2,4.2,396,9.2
Ethan Hampton,145858,QB,N ILLINOIS,1,70.3,37,43,7.8,2.66,2,1,2.3,53.5,23,0,17,11.5,48,3,12,254,36.6,68.2,69.2,56.3,1,1,49,0,5.9,55.8,2.1,1,4,0,3,0,2,4.1,194,4.5
