player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kyle McCord,145053,QB,SYRACUSE,1,75.4,57,63,6.2,2.46,1,4,5.8,63.5,40,0,14,7.0,65,3,22,304,71.4,63.6,63.4,63.5,1,1,72,1,0.0,87.7,0.0,0,2,0,4,3,2,2.8,355,5.6
Cam Ward,133244,QB,MIAMI FL,1,79.6,49,53,9.5,3.33,0,3,5.3,66.0,35,0,20,10.3,59,4,23,220,70.7,90.3,89.7,65.8,0,1,63,0,15.0,96.2,5.1,3,3,0,4,2,3,4.8,437,8.2
Noah Fifita,158722,QB,ARIZONA,1,65.9,44,49,9.9,3.25,0,0,0.0,57.1,28,0,13,3.4,55,1,16,109,70.1,47.0,46.4,57.2,2,2,57,1,15.4,58.0,3.6,2,4,0,3,0,2,3.5,298,6.1
Alonza Barnett III,156710,QB,JAMES MAD,1,63.2,38,47,10.5,2.83,1,2,4.1,42.6,20,0,15,16.7,53,4,15,197,47.1,60.2,54.6,68.3,1,0,56,0,20.0,59.8,5.7,3,3,0,7,0,1,1.8,251,5.3
Brett Gabbert,97404,QB,MIAMI OH,1,57.5,40,46,11.6,2.73,1,1,2.2,50.0,23,0,18,0.0,51,0,17,221,32.1,56.5,57.8,52.8,0,1,51,0,16.7,76.0,5.9,3,2,0,5,2,3,5.9,296,6.4
Jacolby Criswell,122830,QB,N CAROLINA,1,64.1,39,45,9.8,2.92,1,2,4.3,53.3,24,0,19,4.0,47,1,15,245,70.4,65.3,63.8,62.4,4,0,49,0,5.3,78.8,2.1,1,1,0,1,1,2,4.1,269,6.0
Joey Aguilar,174978,QB,APP STATE,1,65.1,43,44,12.2,2.7,0,2,3.8,59.1,26,0,17,7.1,51,2,19,108,45.0,63.0,51.5,89.4,0,2,61,1,23.5,75.3,7.8,4,3,0,1,2,6,9.8,293,6.7
Sawyer Robertson,146839,QB,BAYLOR,1,64.3,42,44,10.9,2.99,0,0,0.0,56.8,25,0,10,7.4,47,2,16,118,69.7,65.0,61.3,71.8,1,1,50,0,10.0,87.1,2.1,1,2,0,1,3,2,4.0,258,5.9
Brayden Schager,146078,QB,HAWAII,1,76.2,42,44,7.9,3.02,0,1,2.2,59.1,26,0,22,18.8,58,6,17,180,70.9,75.0,74.6,63.3,1,1,59,0,22.7,90.3,8.6,5,9,0,1,3,1,1.7,272,6.2
CJ Bailey,183349,QB,NC STATE,1,81.1,37,42,6.9,2.65,0,1,2.4,66.7,28,0,15,6.7,45,2,15,248,69.8,78.3,73.6,72.9,1,1,46,0,6.7,90.6,2.2,1,2,0,4,2,2,4.3,272,6.5
Eli Holstein,172381,QB,PITTSBURGH,1,68.4,38,42,10.6,2.86,1,2,4.7,59.5,25,0,11,3.8,45,1,18,268,44.3,66.0,61.9,66.8,3,1,47,0,0.0,103.4,0.0,0,3,0,0,3,1,2.1,381,9.1
Joe Fagnano,104768,QB,UCONN,1,76.3,38,42,6.6,2.63,0,1,2.2,57.1,24,0,16,17.2,46,5,12,146,39.2,63.9,69.0,47.9,2,2,50,1,6.3,64.8,2.2,1,3,0,2,1,0,0.0,272,6.5
Jalen Kitna,146688,QB,UAB,1,53.8,39,41,6.8,2.78,1,0,0.0,48.8,20,0,18,4.8,45,1,6,321,69.7,35.8,35.9,56.2,1,3,48,1,16.7,44.7,6.7,3,1,0,0,1,2,4.2,239,5.8
Brock Glenn,170335,QB,FLORIDA ST,1,77.1,35,41,9.6,2.91,2,3,6.7,56.1,23,0,18,14.8,46,4,12,167,70.0,80.9,82.3,57.0,2,1,50,0,11.1,77.5,4.3,2,3,0,2,2,1,2.0,222,5.4
Spencer Petras,82136,QB,UTAH ST,1,81.6,38,40,8.7,2.52,0,2,4.7,67.5,27,0,12,12.9,44,4,12,329,70.3,70.8,76.3,46.8,1,0,47,0,8.3,122.1,2.3,1,3,0,1,3,0,0.0,372,9.3
Jaylen Raynor,172203,QB,ARK STATE,1,82.5,40,40,9.6,2.61,0,2,4.7,77.5,31,0,14,6.1,44,2,17,113,71.3,86.3,90.3,50.4,0,0,47,0,14.3,110.8,4.5,2,1,0,0,1,1,2.1,344,8.6
Colton Joseph,172283,QB,DOMINION,1,59.0,39,40,11.2,2.89,0,2,4.7,55.0,22,0,18,4.3,47,1,12,263,25.1,59.4,62.0,52.4,1,1,50,0,5.6,89.8,2.1,1,6,0,0,3,2,4.0,262,6.6
Miller Moss,70727,QB,USC,1,68.6,35,39,6.6,2.59,2,0,0.0,59.0,23,0,9,4.2,39,1,13,326,69.4,64.2,65.6,59.4,0,2,39,2,0.0,59.8,0.0,0,0,0,2,1,1,2.6,200,5.1
Tucker Gleason,122475,QB,TOLEDO,1,81.1,37,39,10.8,2.61,0,3,7.5,69.2,27,0,16,10.0,44,3,18,316,42.7,91.3,91.5,66.5,0,2,45,0,12.5,89.5,4.5,2,3,1,1,2,2,4.4,318,8.2
Jack Lausch,162845,QB,NWESTERN,1,67.6,34,38,8.8,3.01,0,1,2.6,60.5,23,0,20,0.0,44,0,13,256,70.6,65.3,58.9,72.3,2,0,45,0,10.0,96.7,4.5,2,4,0,2,2,0,0.0,243,6.4
Josh Hoover,127148,QB,TCU,1,70.6,34,37,9.6,2.58,0,0,0.0,62.2,23,0,12,4.2,41,1,13,305,35.6,45.1,47.0,50.6,0,2,45,0,25.0,75.6,7.3,3,1,0,3,2,4,8.9,233,6.3
Athan Kaliakmanis,144971,QB,RUTGERS,1,54.8,31,37,10.0,2.76,2,2,5.0,40.5,15,0,24,11.8,44,2,9,278,70.3,53.6,52.9,58.5,2,2,47,0,16.7,43.3,9.1,4,3,0,2,1,3,6.4,186,5.0
Tyler Shough,83537,QB,LOUISVILLE,1,71.9,32,35,8.4,3.02,0,3,8.3,62.9,22,0,22,4.3,40,1,11,210,70.8,79.4,81.8,57.1,0,1,41,0,13.6,100.8,7.5,3,2,0,3,2,0,0.0,329,9.4
Gio Lopez,172309,QB,S ALABAMA,1,64.7,34,35,10.7,2.96,0,3,7.9,60.0,21,0,12,4.5,43,1,15,288,70.3,69.5,57.6,80.3,0,1,48,0,16.7,94.0,4.7,2,6,0,1,2,2,4.2,292,8.3
Kadin Semonza,174001,QB,BALL ST,1,65.6,32,35,8.1,2.47,2,2,5.1,60.0,21,0,7,0.0,39,0,16,117,37.3,59.3,65.3,47.1,1,2,44,1,14.3,93.4,2.6,1,3,0,0,3,1,2.3,307,8.8
Cade Klubnik,156253,QB,CLEMSON,1,70.0,30,34,9.3,2.58,0,1,2.9,55.9,19,0,11,9.5,38,2,12,140,71.8,73.6,70.0,68.0,0,0,39,0,27.3,97.5,7.9,3,1,1,3,2,0,0.0,239,7.0
LaNorris Sellers,174326,QB,S CAROLINA,1,69.0,29,33,5.8,3.1,0,0,0.0,60.6,20,0,20,0.0,44,0,12,289,71.1,57.8,47.5,74.0,1,1,50,0,30.0,60.4,13.6,6,5,1,2,0,1,2.0,162,4.9
Ben Finley,122864,QB,AKRON,1,71.0,31,33,8.7,2.58,0,1,2.9,63.6,21,0,9,4.5,37,1,10,102,46.3,66.1,58.4,77.3,0,0,38,1,33.3,81.1,8.1,3,1,0,2,0,0,0.0,206,6.2
Dillon Gabriel,86272,QB,OREGON,1,73.3,30,33,9.9,2.67,0,0,0.0,60.6,20,0,3,9.1,33,2,15,264,70.5,60.2,58.1,62.6,1,2,36,0,0.0,80.0,0.0,0,0,1,1,2,2,5.6,257,7.8
Danny O'Neil,184200,QB,S DIEGO ST,1,80.0,30,33,6.6,2.48,0,1,2.7,72.7,24,0,10,0.0,36,0,12,284,69.5,75.0,74.1,61.6,1,0,40,0,20.0,101.1,5.6,2,1,0,2,1,0,0.0,224,6.8
Kurtis Rourke,97998,QB,INDIANA,1,81.3,32,33,8.4,2.46,1,2,6.1,75.8,25,0,5,3.8,34,1,20,190,33.6,73.0,79.2,44.1,0,0,34,0,0.0,143.5,0.0,0,1,0,0,3,1,2.9,380,11.5
Hank Bachmeier,101284,QB,WAKE,1,54.8,31,32,12.1,2.65,0,0,0.0,50.0,16,0,19,5.9,37,1,11,339,35.8,52.9,47.4,68.7,0,1,40,0,21.1,71.6,10.8,4,1,0,1,2,2,5.0,154,4.8
Braedyn Locke,157141,QB,WISCONSIN,1,75.9,29,31,11.1,2.83,0,1,2.9,64.5,20,1,10,9.1,31,2,14,349,68.5,76.6,75.7,,0,2,34,1,0.0,109.5,0.0,0,0,0,2,3,2,5.9,359,11.6
Will Rogers,124184,QB,WASHINGTON,1,73.3,30,31,10.0,2.09,1,4,12.5,67.7,21,0,12,4.5,35,1,15,340,68.7,83.0,82.6,,0,1,36,0,25.0,103.0,8.6,3,0,0,0,2,1,2.8,271,8.7
Taisun Phommachanh,99577,QB,UMASS,1,61.5,26,31,12.6,2.84,1,1,3.1,48.4,15,0,15,6.3,38,1,9,216,38.1,63.9,66.6,56.0,1,0,39,1,20.0,99.9,7.9,3,4,0,3,2,0,0.0,268,8.6
Haynes King,124329,QB,GA TECH,1,86.2,29,31,2.7,2.08,0,0,0.0,74.2,23,0,7,8.0,33,2,10,176,73.1,69.3,70.1,60.3,0,0,36,0,14.3,107.9,3.0,1,1,0,2,2,0,0.0,167,5.4
Forrest Brock,173260,QB,TEMPLE,1,62.1,29,31,6.1,2.58,1,0,0.0,58.1,18,0,11,0.0,35,0,8,306,71.3,64.3,64.9,62.2,0,1,36,1,18.2,55.3,5.7,2,2,0,1,0,0,0.0,136,4.4
Brady Cook,124199,QB,MISSOURI,1,57.7,26,31,15.7,3.08,1,4,12.1,41.9,13,0,19,13.3,40,2,9,229,70.1,72.2,73.6,62.1,0,0,43,1,26.3,72.8,12.5,5,4,0,4,1,0,0.0,186,6.0
Maalik Murphy,157302,QB,DUKE,1,63.3,30,31,10.6,2.03,0,1,2.9,58.1,18,0,4,5.3,32,1,9,154,68.6,51.0,50.4,,0,1,35,0,25.0,86.1,3.1,1,0,0,1,2,1,2.9,205,6.6
Tommy Castellanos,158433,QB,BOSTON COL,1,73.3,30,30,8.8,3.02,0,0,0.0,73.3,22,0,9,0.0,35,0,11,121,19.4,48.1,51.0,57.7,0,2,36,2,44.4,92.9,11.4,4,1,0,0,2,4,11.1,254,8.5
Ben Wooldridge,82115,QB,LA LAFAYET,1,82.1,28,30,8.9,2.49,1,2,6.5,70.0,21,0,14,8.7,34,2,11,207,70.9,85.6,84.9,65.8,0,0,35,1,14.3,102.6,5.9,2,2,0,1,1,0,0.0,224,7.5
Connor Bazelak,99135,QB,BOWL GREEN,1,88.9,27,30,6.1,3.05,0,1,3.2,80.0,24,0,9,0.0,35,0,11,122,70.1,79.2,82.7,54.1,0,0,36,1,44.4,103.9,11.4,4,1,0,3,0,0,0.0,268,8.9
Aidan Armenta,175731,QB,LA MONROE,1,71.4,28,30,10.4,2.6,0,1,3.1,56.7,17,0,12,15.0,32,3,9,209,70.0,67.5,66.6,61.0,0,1,34,0,8.3,66.9,3.1,1,1,0,2,1,2,5.9,147,4.9
Jalon Daniels,122555,QB,KANSAS,1,66.7,27,30,12.8,2.59,0,0,0.0,60.0,18,0,11,0.0,31,0,12,198,71.3,60.9,55.9,72.7,2,0,33,1,9.1,110.4,3.2,1,0,0,1,2,1,3.0,260,8.7
Brendon Lewis,131687,QB,NEVADA,1,75.9,29,30,12.0,3.01,0,1,3.3,73.3,22,0,13,0.0,35,0,13,239,72.0,84.2,75.4,78.3,0,1,35,1,15.4,101.1,5.7,2,3,0,1,2,1,2.9,213,7.1
Justyn Martin,162461,QB,UCLA,1,82.1,28,30,2.8,2.45,0,0,0.0,73.3,22,0,20,4.3,35,1,11,324,31.1,70.1,68.7,63.0,2,0,36,0,15.0,97.5,8.6,3,2,0,0,1,1,2.8,167,5.6
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,71.4,28,30,10.3,2.6,1,1,2.9,66.7,20,0,6,0.0,32,0,10,144,69.3,68.8,71.5,56.9,1,0,38,1,33.3,116.4,6.3,2,0,0,0,2,0,0.0,263,8.8
