player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
AJ Hairston,184157,QB,UMASS,1,63.6,44,51,11.7,2.89,1,2,3.8,41.2,21,0,22,25.0,57,7,9,216,71.2,53.9,51.0,65.2,2,1,59,1,13.6,42.6,5.3,3,3,0,4,0,3,5.1,176,3.5
Nicholas Vattiato,145302,QB,MIDDLE TN,1,71.1,45,50,8.5,2.57,1,1,2.0,62.0,31,0,12,3.1,56,1,19,224,25.2,56.1,59.6,46.9,0,1,56,0,16.7,88.8,3.6,2,4,2,2,3,3,5.4,281,5.6
Drew Mestemaker,190616,QB,N TEXAS,1,89.1,46,49,6.5,2.45,1,1,2.0,75.5,37,0,15,9.8,53,4,28,251,39.6,75.0,78.5,45.5,0,1,53,0,20.0,135.4,5.7,3,1,0,2,4,2,3.8,608,12.4
Joe Fagnano,104768,QB,UCONN,1,77.3,44,48,5.8,2.47,2,0,0.0,66.7,32,0,12,5.9,51,2,14,146,70.2,65.8,65.8,58.4,1,0,52,0,0.0,108.3,0.0,0,3,0,1,3,0,0.0,344,7.2
Mason Heintschel,199088,QB,PITTSBURGH,1,63.8,47,48,10.2,2.69,0,1,1.8,58.3,28,0,8,6.7,50,2,20,268,70.4,59.8,60.8,52.9,0,0,57,0,0.0,108.2,0.0,0,2,0,1,3,2,3.5,423,8.8
Grayson James,145214,QB,BOSTON COL,1,55.8,43,47,10.3,2.95,1,2,4.2,48.9,23,0,27,4.2,53,1,15,121,72.3,50.0,47.7,60.1,0,2,54,0,7.4,68.0,3.8,2,4,0,3,3,5,9.3,244,5.2
Arch Manning,173162,QB,TEXAS,1,76.7,43,46,8.4,2.61,2,2,4.0,63.0,29,0,18,12.1,53,4,18,311,71.1,78.9,75.8,69.9,0,1,57,0,27.8,98.6,9.4,5,2,0,1,3,0,0.0,346,7.5
Blake Baker,170448,QB,LA TECH,1,74.4,43,46,7.9,2.5,0,1,2.2,67.4,31,0,7,3.1,51,1,17,208,71.6,66.8,69.9,55.4,0,1,52,0,0.0,87.2,0.0,0,5,1,2,1,2,3.8,340,7.4
Trinidad Chambliss,178723,QB,OLE MISS,1,64.9,37,44,8.4,2.33,3,4,8.5,54.5,24,0,12,0.0,47,0,15,226,72.8,81.2,80.8,67.2,1,0,51,0,8.3,84.9,2.1,1,2,0,3,1,0,0.0,315,7.2
Jacob Clark,101628,QB,MO STATE,1,73.8,42,44,8.1,2.79,2,2,4.3,63.6,28,0,15,9.7,48,3,12,230,69.7,66.5,65.6,,0,2,50,0,26.7,84.3,8.3,4,0,0,0,3,3,6.0,268,6.1
Brendon Lewis,131687,QB,MEMPHIS,1,75.7,37,44,7.7,3.01,3,2,4.3,61.4,27,0,11,3.6,52,1,19,218,43.7,76.7,73.0,69.4,1,0,58,0,27.3,97.4,5.8,3,5,0,3,2,3,5.3,307,7.0
Byrum Brown,156206,QB,USF,1,75.6,41,44,9.0,3.21,1,1,2.1,59.1,26,0,14,16.1,50,5,19,327,74.4,81.9,74.2,75.7,0,1,53,0,7.1,74.9,2.0,1,5,1,1,1,2,3.8,269,6.1
Ty Simpson,157008,QB,ALABAMA,1,64.3,42,43,11.7,2.79,1,1,2.2,55.8,24,0,14,11.1,48,3,17,103,39.4,55.7,53.9,63.0,0,0,51,0,14.3,88.6,4.2,2,3,0,0,2,2,3.9,253,5.9
