player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Malik Washington,198729,QB,MARYLAND,1,72.4,58,61,11.3,2.72,0,3,4.9,62.3,38,0,22,9.5,67,4,23,215,71.2,71.6,72.2,57.7,1,1,67,0,9.1,94.9,3.0,2,3,0,2,3,2,3.0,459,7.5
Max Cutforth,176220,QB,BOISE ST,1,67.4,46,49,8.2,2.89,1,2,3.8,53.1,26,0,16,16.1,53,5,16,120,70.1,59.6,57.2,64.2,0,0,57,0,12.5,88.9,3.8,2,1,0,2,2,4,7.0,341,7.0
Jaylen Raynor,172203,QB,ARK STATE,1,77.8,45,47,8.5,2.77,1,4,8.3,68.1,32,0,8,8.6,52,3,19,113,46.6,77.3,83.5,51.9,1,1,53,0,37.5,103.4,5.8,3,2,0,0,3,1,1.9,363,7.7
Ryan Browne,174949,QB,PURDUE,1,60.0,45,47,10.4,3.32,0,4,8.2,53.2,25,0,14,7.4,50,2,12,273,39.1,57.8,64.7,36.0,0,1,52,0,0.0,58.6,0.0,0,3,0,2,0,3,5.8,238,5.1
Sawyer Robertson,146839,QB,BAYLOR,1,57.1,42,46,8.9,2.62,1,2,4.3,50.0,23,0,13,4.2,47,1,16,118,71.4,63.4,58.6,71.5,1,1,48,0,7.7,69.9,2.1,1,0,0,2,1,1,2.1,309,6.7
Noah Fifita,158722,QB,ARIZONA,1,78.9,38,45,9.6,2.5,1,1,2.1,62.2,28,0,10,6.7,49,2,17,109,73.1,74.9,73.8,64.0,0,0,52,0,10.0,87.8,2.0,1,1,0,6,1,0,0.0,286,6.4
Adam Damante,170711,QB,NEW MEX ST,1,72.1,43,44,10.7,2.24,0,1,2.0,65.9,29,1,12,6.5,46,2,16,242,70.9,69.5,64.8,75.7,0,2,52,1,8.3,82.7,2.2,1,1,0,1,2,1,1.9,311,7.1
Joey Aguilar,174978,QB,TENNESSEE,1,69.8,43,44,9.3,2.34,1,1,2.1,65.9,29,0,18,3.3,48,1,11,307,71.6,84.8,80.3,74.9,0,0,52,0,22.2,92.9,8.3,4,0,0,0,1,0,0.0,299,6.8
Roman Gagliano,183961,QB,MIDDLE TN,1,67.5,40,43,11.3,2.53,0,3,6.7,55.8,24,0,17,11.1,46,3,15,224,71.7,90.9,87.5,79.5,1,0,48,2,11.8,97.0,4.3,2,1,1,1,3,1,2.1,260,6.0
Robby Ashford,131702,QB,WAKE,1,80.0,40,43,9.1,2.9,1,6,12.8,62.8,27,0,18,15.6,52,5,19,339,46.8,90.3,90.7,66.0,0,1,56,0,11.1,93.1,3.8,2,6,0,2,2,1,1.8,339,7.9
LaNorris Sellers,174326,QB,S CAROLINA,1,62.2,37,42,11.3,2.81,3,7,16.7,54.8,23,0,19,0.0,49,0,15,289,71.4,93.2,93.5,62.9,1,2,49,0,26.3,81.5,10.2,5,2,0,1,2,1,2.0,381,9.1
Tristan Ti'a,204242,QB,OREGON ST,1,76.9,39,41,8.8,2.81,1,1,2.3,68.3,28,0,17,6.7,50,2,12,265,17.5,43.0,51.1,35.9,1,2,54,1,35.3,71.2,12.0,6,3,0,0,1,5,9.3,240,5.9
Owen McCown,157688,QB,UTSA,1,79.5,39,41,6.9,2.31,0,2,4.9,65.9,27,0,8,12.9,43,4,13,331,69.7,66.9,66.6,63.3,0,1,43,1,25.0,90.1,4.7,2,0,1,1,2,1,2.3,266,6.5
Noah Kim,129623,QB,E MICHIGAN,1,77.1,35,41,7.3,2.68,0,1,2.2,58.5,24,0,10,11.1,42,3,12,160,38.3,77.3,79.4,52.4,0,3,47,0,10.0,69.9,2.4,1,0,0,6,2,1,2.1,327,8.0
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,82.1,39,40,6.1,2.26,1,2,4.3,77.5,31,0,8,3.1,40,1,17,130,69.8,82.1,81.2,60.0,0,0,46,0,0.0,134.4,0.0,0,0,0,0,4,0,0.0,330,8.3
Alessio Milivojevic,183542,QB,MICH STATE,1,76.3,38,39,7.8,2.66,1,0,0.0,69.2,27,0,12,6.9,41,2,15,223,70.8,78.9,77.0,66.2,0,1,42,0,0.0,114.5,0.0,0,2,0,0,4,2,4.8,292,7.5
JJ Kohl,174674,QB,APP STATE,1,82.9,35,39,8.7,2.55,2,2,5.0,66.7,26,0,11,10.3,42,3,17,108,69.2,89.3,84.2,76.5,1,0,43,0,9.1,103.7,2.4,1,2,0,1,2,0,0.0,271,6.9
Skyler Locklear,164027,QB,UTEP,1,66.7,33,39,9.8,3.34,1,3,7.0,56.4,22,0,22,0.0,49,0,11,330,70.6,43.8,39.4,66.6,0,5,55,1,22.7,79.8,10.2,5,5,0,5,4,5,9.1,338,8.7
Cade Klubnik,156253,QB,CLEMSON,1,68.4,38,39,11.1,2.48,0,3,6.7,61.5,24,0,17,7.7,42,2,13,140,40.3,73.1,79.0,49.7,0,1,48,1,5.9,71.3,2.4,1,2,0,1,0,3,6.3,268,6.9
Tad Hudson,170107,QB,COAST CAR,1,61.8,34,39,7.2,2.51,2,1,2.4,41.0,16,0,15,23.8,42,5,6,141,71.3,44.6,45.2,57.7,1,1,44,2,6.7,49.9,2.4,1,2,0,2,1,2,4.5,148,3.8
Ashton Daniels,157259,QB,AUBURN,1,67.6,37,39,9.4,2.95,1,1,2.4,46.2,18,0,18,28.0,51,7,14,115,73.4,61.4,58.8,62.5,0,1,54,0,5.6,66.1,2.0,1,11,0,1,1,2,3.7,259,6.6
Tayven Jackson,157615,QB,UCF,1,75.0,32,38,8.1,3.39,0,1,2.6,55.3,21,0,16,12.5,40,3,11,323,34.7,58.9,58.7,56.2,0,0,40,1,6.3,91.1,2.5,1,1,0,6,2,2,5.0,232,6.1
