player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Dillon Gabriel,86272,QB,OREGON,1,87.5,48,50,4.5,2.18,1,1,1.9,82.0,41,0,13,2.4,53,1,24,264,71.0,80.2,81.0,56.0,0,0,56,0,23.1,111.4,5.7,3,0,1,0,2,0,0.0,377,7.5
JC French IV,162521,QB,GA SOUTHRN,1,64.0,50,50,9.1,2.18,0,4,7.5,56.0,28,0,17,12.5,56,4,18,174,18.2,67.2,66.7,61.7,0,0,61,0,23.5,88.9,7.1,4,2,0,0,2,2,3.3,322,6.4
Gio Lopez,172309,QB,S ALABAMA,1,63.6,44,49,14.6,3.37,0,4,7.5,53.1,26,0,16,7.1,54,2,19,288,48.5,74.8,68.7,73.9,2,0,59,0,12.5,103.4,3.7,2,3,0,3,3,2,3.4,432,8.8
Jaylen Raynor,172203,QB,ARK STATE,1,57.8,45,47,10.1,2.22,2,2,4.2,51.1,24,0,14,7.7,53,2,16,113,72.8,73.4,67.1,73.1,0,1,54,0,21.4,71.0,5.7,3,3,0,0,1,0,0.0,317,6.7
Max Brown,157756,QB,CHARLOTTE,1,59.5,37,45,10.5,2.94,1,2,4.3,48.9,22,0,15,0.0,50,0,11,136,39.6,54.3,53.8,58.3,0,2,51,0,20.0,49.6,6.0,3,2,0,7,1,3,5.9,193,4.3
E.J. Warner,156185,QB,RICE,1,65.9,41,43,7.8,2.27,0,1,2.3,60.5,26,0,12,3.7,46,1,11,275,69.8,50.4,50.6,57.5,1,2,46,0,16.7,62.7,4.3,2,0,0,1,1,4,8.7,226,5.3
DJ Uiagalelei,122162,QB,FLORIDA ST,1,66.7,39,43,10.0,2.88,2,3,6.7,48.8,21,0,17,19.2,49,5,11,167,70.1,72.6,72.8,59.8,1,1,51,1,11.8,67.2,4.1,2,4,0,1,1,1,2.0,272,6.3
Behren Morton,144747,QB,TEXAS TECH,1,84.2,38,42,9.0,2.36,3,2,4.5,71.4,30,0,7,6.3,43,2,19,315,69.8,82.0,81.6,59.6,0,0,45,0,14.3,138.7,2.3,1,0,0,1,5,0,0.0,378,9.0
Josh Hoover,127148,QB,TCU,1,78.0,41,42,7.2,2.2,0,1,2.3,66.7,28,0,7,12.5,45,4,16,305,41.1,72.3,76.4,50.3,0,0,46,0,14.3,108.3,2.2,1,2,0,1,2,1,2.2,351,8.4
Devon Dampier,171556,QB,NEW MEXICO,1,69.2,39,42,9.8,2.99,0,2,4.3,57.1,24,0,17,11.1,52,3,18,241,71.7,77.6,73.4,70.2,0,2,56,0,0.0,79.5,0.0,0,10,0,3,3,1,1.8,260,6.2
Brayden Schager,146078,QB,HAWAII,1,70.0,40,42,8.5,2.79,1,0,0.0,59.5,25,0,17,10.7,52,3,13,180,70.0,43.6,45.7,58.7,1,2,56,2,41.2,61.8,13.5,7,3,0,0,1,3,5.4,222,5.3
Chandler Morris,122938,QB,N TEXAS,1,85.4,41,41,6.7,2.37,0,0,0.0,78.0,32,0,5,8.6,43,3,24,251,71.3,89.3,90.5,59.2,0,0,45,0,0.0,133.2,0.0,0,2,0,0,3,0,0.0,415,10.1
Grayson McCall,98002,QB,NC STATE,1,75.0,40,40,9.5,2.78,0,1,2.4,65.0,26,0,9,13.3,44,4,19,248,69.8,81.9,83.6,61.4,0,1,46,1,11.1,104.0,2.3,1,3,0,0,3,1,2.2,318,8.0
Eli Holstein,172381,QB,PITTSBURGH,1,83.8,37,40,8.2,2.12,1,3,7.3,75.0,30,0,11,3.2,46,1,21,268,69.9,80.3,77.8,67.4,1,1,47,0,27.3,114.0,6.5,3,2,0,1,3,3,6.4,334,8.4
Kyle McCord,145053,QB,SYRACUSE,1,73.7,38,40,12.6,2.75,0,4,9.8,67.5,27,0,11,3.6,44,1,20,304,69.8,74.2,74.8,58.4,1,1,45,0,18.2,118.1,4.5,2,2,1,0,4,3,6.7,354,8.9
Maalik Murphy,157302,QB,DUKE,1,67.5,40,40,12.5,2.07,0,3,7.1,65.0,26,0,6,3.7,40,1,16,154,69.6,75.7,74.8,60.0,0,1,42,0,0.0,92.7,0.0,0,0,0,0,2,2,4.8,290,7.3
Garrett Nussmeier,146757,QB,LSU,1,78.9,38,39,7.2,2.22,0,1,2.6,76.9,30,0,6,0.0,39,0,17,211,68.9,81.1,80.2,,0,1,39,1,0.0,105.5,0.0,0,0,0,1,2,0,0.0,308,7.9
Grant Wilson,143041,QB,DOMINION,1,66.7,36,39,7.5,2.66,0,1,2.5,59.0,23,0,21,4.2,47,1,14,263,13.4,42.7,41.4,57.8,0,2,48,0,28.6,60.5,12.8,6,2,0,3,1,5,10.4,207,5.3
Brett Gabbert,97404,QB,MIAMI OH,1,73.5,34,38,10.1,2.56,1,0,0.0,57.9,22,0,13,12.0,42,3,14,221,69.6,60.9,61.2,57.0,0,2,42,1,23.1,53.3,7.1,3,1,0,3,0,2,4.8,227,6.0
Ethan Garbers,131896,QB,UCLA,1,57.1,35,38,11.7,3.31,0,1,2.3,50.0,19,0,14,5.0,44,1,13,324,69.9,49.8,49.7,57.1,0,2,49,0,7.1,60.4,2.3,1,5,0,3,1,3,6.1,272,7.2
Miller Moss,70727,QB,USC,1,84.4,32,37,7.4,2.35,3,5,12.5,73.0,27,0,15,0.0,39,0,16,326,34.7,91.8,91.5,60.0,0,0,42,0,13.3,114.5,5.1,2,0,1,1,1,1,2.4,378,10.2
Owen McCown,157688,QB,UTSA,1,80.6,36,37,6.7,2.44,0,1,2.5,73.0,27,0,14,6.9,47,2,15,331,70.8,83.1,79.8,70.5,0,0,50,0,35.7,127.8,10.6,5,4,0,1,3,0,0.0,336,9.1
