player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Nico Iamaleava,174728,QB,UCLA,1,76.3,38,42,7.1,2.4,2,0,0.0,69.0,29,0,12,0.0,47,0,17,324,43.9,74.6,74.7,62.1,0,1,53,0,16.7,83.1,4.3,2,3,1,1,1,1,1.9,257,6.1
Jaxon Potter,176687,QB,WASH STATE,1,70.0,40,42,6.1,2.1,1,0,0.0,66.7,28,0,8,0.0,44,0,13,341,70.9,63.3,64.8,54.4,0,0,45,1,0.0,106.9,0.0,0,2,0,1,3,1,2.2,257,6.1
Garrett Nussmeier,146757,QB,LSU,1,78.9,38,41,9.1,2.9,1,3,6.5,63.4,26,0,9,13.3,44,4,14,211,70.0,78.8,78.0,60.0,0,1,49,0,33.3,77.0,6.8,3,0,0,2,1,2,4.1,237,5.8
Beau Pribula,164182,QB,MISSOURI,1,83.8,37,39,7.7,2.6,1,3,7.7,76.9,30,0,13,3.2,47,1,18,229,36.7,87.8,91.9,39.8,0,0,47,0,30.8,127.5,8.5,4,4,0,1,3,1,2.1,334,8.6
Caden Veltkamp,156642,QB,FAU,1,76.3,38,39,9.2,2.92,0,3,7.3,69.2,27,0,8,6.9,43,2,16,165,69.8,85.2,81.6,71.2,0,0,45,0,12.5,126.5,2.3,1,3,0,1,4,2,4.4,305,7.8
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,88.6,35,38,6.2,2.28,3,0,0.0,71.1,27,0,8,12.9,40,4,13,130,70.0,75.4,73.2,65.8,0,1,42,0,12.5,79.6,2.5,1,1,0,0,0,1,2.4,267,7.0
Drew Pyne,122910,QB,BOWL GREEN,1,85.7,35,37,4.1,2.23,0,1,2.6,78.4,29,0,11,3.3,43,1,12,122,69.8,74.1,72.1,65.4,1,0,45,0,36.4,106.5,9.3,4,2,1,0,1,0,0.0,274,7.4
Athan Kaliakmanis,144971,QB,RUTGERS,1,80.6,36,36,10.1,2.64,0,0,0.0,72.2,26,0,10,10.3,44,3,22,278,71.1,81.9,83.1,61.4,0,0,48,0,30.0,129.3,6.8,3,5,0,0,4,0,0.0,259,7.2
Maverick McIvor,99476,QB,W KENTUCKY,1,71.0,31,36,9.5,2.36,0,2,5.3,58.3,21,0,14,4.5,42,1,12,346,70.2,59.2,61.6,54.5,2,1,45,0,14.3,83.6,4.8,2,2,0,3,2,1,2.2,224,6.2
JC French IV,162521,QB,GA SOUTHRN,1,64.7,34,35,8.0,2.2,0,3,8.1,54.3,19,0,7,13.6,40,3,9,174,70.1,72.1,70.7,63.3,0,1,43,0,42.9,75.8,7.5,3,2,0,1,2,1,2.4,179,5.1
Byrum Brown,156206,QB,USF,1,64.7,34,35,6.6,2.8,0,1,2.7,62.9,22,0,10,0.0,41,0,10,327,73.5,50.3,48.6,57.7,1,0,44,0,10.0,91.8,2.4,1,4,0,0,1,1,2.3,234,6.7
Malik Washington,198729,QB,MARYLAND,1,71.0,31,35,8.1,2.64,1,0,0.0,54.3,19,0,4,13.6,36,3,11,215,31.9,61.1,60.4,59.7,0,0,37,0,25.0,96.6,2.8,1,0,0,3,2,1,2.7,254,7.3
Katin Houser,158386,QB,E CAROLINA,1,78.8,33,35,8.7,1.94,0,2,5.4,71.4,25,0,7,3.8,36,1,14,156,69.8,79.8,81.6,59.0,0,0,39,0,0.0,118.0,0.0,0,1,0,2,2,0,0.0,314,9.0
Nick Minicucci,173617,QB,DELAWARE,1,70.0,30,35,8.2,2.56,0,0,0.0,51.4,18,0,16,14.3,38,3,13,151,71.1,40.4,38.3,58.6,2,1,39,0,12.5,79.7,5.3,2,1,0,3,1,1,2.6,312,8.9
John Mateer,158516,QB,OKLAHOMA,1,73.3,30,34,9.3,2.49,1,3,8.6,61.8,21,0,10,4.5,35,1,12,261,75.3,73.4,68.7,68.5,0,1,36,0,10.0,84.1,2.9,1,0,0,3,1,2,5.6,269,7.9
Gunner Stockton,157072,QB,GEORGIA,1,87.1,31,34,3.2,2.42,1,0,0.0,76.5,26,0,8,3.7,38,1,15,173,69.5,63.6,66.4,53.4,1,0,40,0,0.0,93.5,0.0,0,4,0,1,0,0,0.0,226,6.6
Darian Mensah,169984,QB,DUKE,1,78.1,32,34,10.7,3.22,0,1,2.7,67.6,23,0,13,8.0,40,2,14,154,22.1,64.8,65.4,56.9,0,1,43,0,30.8,107.0,10.0,4,2,0,2,2,3,7.0,336,9.9
AJ Swann,157186,QB,APP STATE,1,67.6,34,34,10.8,2.67,0,2,5.7,55.9,19,0,3,17.4,38,4,14,108,69.8,73.4,71.8,64.5,0,1,39,0,33.3,91.9,2.6,1,3,0,0,2,2,5.1,293,8.6
Drew Mestemaker,190616,QB,N TEXAS,1,67.7,31,33,8.8,2.58,2,0,0.0,54.5,18,0,11,14.3,37,3,14,251,69.5,58.3,52.2,75.7,0,0,41,0,27.3,96.0,8.1,3,1,0,0,2,1,2.4,224,6.8
DJ Lagway,184426,QB,FLORIDA,1,75.8,33,33,7.9,2.7,0,1,2.9,69.7,23,0,3,8.0,38,2,10,163,68.9,64.7,63.4,62.0,0,1,39,0,33.3,85.7,2.6,1,4,0,0,1,1,2.6,222,6.7
Drew Allar,164157,QB,PENN STATE,1,66.7,30,33,9.1,2.4,1,0,0.0,57.6,19,0,5,5.0,35,1,10,266,68.8,60.2,59.4,,0,0,37,0,40.0,95.5,5.7,2,0,0,2,2,0,0.0,200,6.1
Jaylen Raynor,172203,QB,ARK STATE,1,71.0,31,33,5.9,2.8,0,1,2.7,63.6,21,0,15,4.5,45,1,10,113,41.5,56.6,48.6,69.9,0,2,51,0,33.3,55.7,11.1,5,7,0,2,1,4,8.0,125,3.8
Blake Shapen,122282,QB,MISS STATE,1,67.7,31,33,11.5,2.96,1,2,5.9,57.6,19,0,14,9.5,42,2,12,227,70.9,76.5,82.3,54.5,1,0,44,0,21.4,115.6,7.1,3,6,0,0,3,0,0.0,279,8.5
Jalen Kitna,146688,QB,UAB,1,83.9,31,32,9.0,2.52,1,0,0.0,68.8,22,0,10,15.4,33,4,12,321,68.9,74.1,71.9,,0,2,36,1,10.0,93.8,3.0,1,0,0,0,2,3,8.3,304,9.5
Ben Gulbranson,131734,QB,STANFORD,1,65.5,29,32,5.3,2.67,0,1,3.1,53.1,17,0,17,10.5,36,2,8,300,30.0,39.4,41.1,57.0,0,2,36,1,17.6,38.8,8.3,3,1,0,3,0,3,8.3,142,4.4
Nicholas Vattiato,145302,QB,MIDDLE TN,1,72.4,29,31,6.6,2.29,1,2,6.5,64.5,20,0,13,4.8,36,1,9,224,69.2,63.9,63.5,59.9,0,1,36,0,23.1,79.6,8.3,3,2,0,1,1,1,2.8,197,6.4
Jacob Clark,101628,QB,MO STATE,1,79.3,29,31,11.2,3.29,0,1,2.9,67.7,21,0,18,8.7,43,2,16,230,41.9,72.6,68.6,64.0,1,1,46,0,33.3,125.6,14.0,6,6,0,1,3,2,4.3,359,11.6
Parker Navarro,123758,QB,OHIO,1,75.9,29,31,6.9,2.99,1,2,5.6,71.0,22,0,18,0.0,41,0,16,259,72.3,62.2,54.6,74.3,1,3,46,3,11.1,67.2,4.9,2,8,0,0,1,2,4.3,259,8.4
Dylan Raiola,183581,QB,NEBRASKA,1,80.6,31,31,8.8,2.62,0,1,3.2,77.4,24,0,4,4.0,33,1,19,238,69.5,85.9,86.8,61.3,0,0,33,0,0.0,155.1,0.0,0,2,0,0,4,0,0.0,364,11.7
Joey Aguilar,174978,QB,TENNESSEE,1,90.0,30,31,8.5,2.45,0,0,0.0,74.2,23,0,3,14.8,31,4,14,307,68.4,81.5,80.7,,1,0,32,0,0.0,124.1,0.0,0,0,0,0,2,0,0.0,288,9.3
Bryson Barnes,131845,QB,UTAH ST,1,60.7,28,31,10.2,2.77,0,3,8.3,48.4,15,0,15,11.8,39,2,11,329,25.1,52.4,56.3,53.6,0,0,44,1,33.3,86.6,12.8,5,3,0,3,2,3,6.8,169,5.5
Goose Crowder,144781,QB,TROY,1,73.3,30,31,6.7,2.49,0,1,3.2,61.3,19,0,7,13.6,37,3,9,318,34.6,55.3,56.6,58.7,0,3,37,1,42.9,54.3,8.1,3,3,0,1,1,2,5.4,223,7.2
Luke Altmyer,146802,QB,ILLINOIS,1,77.4,31,31,8.7,2.37,0,0,0.0,71.0,22,0,16,8.3,36,2,16,187,70.3,75.6,76.5,57.8,0,0,39,0,25.0,133.3,11.1,4,1,0,0,3,0,0.0,296,9.5
Jayden Denegal,158533,QB,S DIEGO ST,1,60.7,28,30,12.9,2.71,2,3,9.7,50.0,15,0,13,11.8,33,2,7,284,70.4,67.8,64.9,66.3,0,0,34,0,23.1,73.3,9.1,3,0,0,0,1,2,5.9,133,4.4
Arch Manning,173162,QB,TEXAS,1,78.6,28,30,12.4,3.0,0,3,9.7,63.3,19,0,13,13.6,34,3,11,311,68.5,85.3,81.4,71.5,2,1,35,0,7.7,121.5,2.9,1,3,0,0,4,3,8.6,295,9.8
Jalon Daniels,122555,QB,KANSAS,1,72.4,29,30,12.1,3.04,0,3,9.7,60.0,18,0,18,14.3,34,3,12,198,20.7,65.9,65.6,60.9,0,1,36,0,11.1,91.5,5.9,2,2,0,1,2,2,5.6,224,7.5
Zach Calzada,98006,QB,KENTUCKY,1,64.3,28,30,8.4,2.92,0,1,3.1,50.0,15,0,11,16.7,33,3,4,202,69.2,51.9,48.1,71.4,0,0,36,1,18.2,64.4,6.1,2,1,0,2,0,1,2.8,149,5.0
Noah Kim,129623,QB,E MICHIGAN,1,76.0,25,29,9.1,3.02,1,1,3.3,62.1,18,0,12,5.3,31,1,11,160,70.3,81.3,80.0,65.8,0,0,32,0,0.0,104.0,0.0,0,2,0,3,2,0,0.0,189,6.5
Preston Stone,124716,QB,NWESTERN,1,82.8,29,29,9.9,2.56,0,2,6.7,72.4,21,0,8,12.5,31,3,14,256,68.9,79.0,78.4,61.2,0,0,32,0,12.5,132.1,3.2,1,1,0,0,3,0,0.0,245,8.4
T.J. Finley,124093,QB,GA STATE,1,75.0,28,29,7.2,2.6,0,0,0.0,72.4,21,0,16,0.0,33,0,11,175,69.7,36.0,39.0,53.0,0,1,37,1,12.5,76.9,6.1,2,2,0,1,0,3,8.6,201,6.9
Kyron Drones,144506,QB,VA TECH,1,72.0,25,29,5.9,2.83,1,1,3.2,58.6,17,0,7,5.6,34,1,7,337,72.1,67.3,56.9,75.9,2,0,36,0,42.9,81.7,8.8,3,1,0,1,1,0,0.0,134,4.6
Braylon Braxton,144442,QB,SO MISS,1,75.0,28,29,8.4,2.76,0,3,8.8,65.5,19,0,11,9.5,37,2,12,296,70.4,79.8,78.9,65.0,0,0,42,0,18.2,121.9,5.4,2,5,0,1,3,0,0.0,214,7.4
Aidan Chiles,173727,QB,MICH STATE,1,76.9,26,29,13.7,3.7,0,1,3.2,65.5,19,0,15,5.0,36,1,14,223,71.4,76.7,66.2,77.3,1,0,38,0,26.7,129.5,11.1,4,3,0,2,4,0,0.0,231,8.0
Conner Harrell,156352,QB,CHARLOTTE,1,70.4,27,29,8.0,2.98,0,1,3.4,58.6,17,0,8,10.5,33,2,8,136,69.9,74.8,72.0,66.9,0,0,33,0,12.5,71.0,3.0,1,3,0,2,0,0,0.0,140,4.8
Ethan Vasko,163817,QB,LIBERTY,1,70.4,27,29,10.7,3.01,1,2,6.5,65.5,19,0,12,0.0,38,0,12,206,37.2,71.2,68.6,65.8,0,1,40,0,33.3,113.4,10.5,4,5,0,1,2,3,7.5,335,11.6
Aaron Philo,183222,QB,GA TECH,1,84.6,26,28,9.7,2.27,0,3,10.0,75.0,21,0,8,4.5,30,1,11,176,28.8,78.6,76.0,66.8,1,1,32,0,12.5,113.7,3.3,1,1,0,1,1,2,6.3,368,13.1
Eli Holstein,172381,QB,PITTSBURGH,1,75.0,28,28,8.7,2.79,0,1,3.3,75.0,21,0,8,0.0,31,0,16,268,69.5,68.8,61.0,77.1,0,1,33,0,12.5,134.5,3.2,1,2,0,0,4,2,6.1,304,10.9
Jackson Arnold,173684,QB,AUBURN,1,88.9,27,28,7.0,2.67,0,0,0.0,85.7,24,0,5,0.0,35,0,13,115,33.3,76.5,72.5,69.3,0,0,37,0,80.0,139.7,11.4,4,3,0,1,3,1,2.7,251,9.0
Marcel Reed,175940,QB,TEXAS A&M,1,75.0,28,28,9.7,2.72,0,2,6.9,67.9,19,0,4,9.5,33,2,15,312,70.9,72.0,64.4,73.0,0,0,34,0,25.0,127.1,3.0,1,4,0,0,3,0,0.0,220,7.9
Keyone Jenkins,170403,QB,FIU,1,73.9,23,28,5.1,2.81,2,0,0.0,53.6,15,0,16,11.8,30,2,6,166,69.3,44.1,46.0,55.4,0,1,30,1,12.5,50.7,6.7,2,0,0,3,0,2,6.7,127,4.5
Rocco Becht,157567,QB,IOWA STATE,1,70.4,27,27,9.8,2.14,0,2,7.1,66.7,18,0,4,5.3,27,1,6,193,71.5,68.8,68.6,60.9,0,0,29,0,0.0,90.7,0.0,0,0,0,0,1,0,0.0,134,5.0
Bear Bachmeier,203434,QB,BYU,1,80.8,26,27,7.3,2.28,0,1,3.6,63.0,17,0,10,19.0,31,4,7,128,72.3,70.3,69.4,63.3,1,0,32,0,30.0,81.6,9.7,3,1,0,0,0,0,0.0,175,6.5
Danny O'Neil,184200,QB,WISCONSIN,1,85.2,27,27,5.5,2.37,0,1,3.6,85.2,23,0,5,0.0,29,0,15,349,69.3,89.0,89.6,61.5,0,1,30,0,20.0,131.9,3.4,1,1,0,0,3,0,0.0,283,10.5
Taylen Green,145996,QB,ARKANSAS,1,78.3,23,26,9.6,2.73,2,0,0.0,65.4,17,0,4,5.6,29,1,15,111,71.2,70.6,50.1,89.0,0,2,31,0,0.0,102.4,0.0,0,3,0,1,4,2,6.5,239,9.2
Behren Morton,144747,QB,TEXAS TECH,1,72.0,25,26,10.4,2.4,0,3,10.7,69.2,18,0,3,0.0,27,0,9,315,68.1,80.2,78.0,63.2,0,0,29,0,0.0,139.6,0.0,0,1,0,1,3,0,0.0,258,9.9
Maddux Madsen,163379,QB,BOISE ST,1,78.3,23,26,12.8,3.04,1,1,3.6,61.5,16,0,7,11.1,29,2,14,120,69.3,87.5,83.0,73.2,0,0,31,0,0.0,128.2,0.0,0,3,0,2,2,0,0.0,307,11.8
Nicco Marchiol,157363,QB,W VIRGINIA,1,60.0,25,26,9.2,2.86,1,1,3.7,57.7,15,0,10,0.0,33,0,7,343,70.4,57.5,56.0,60.6,0,1,34,0,50.0,62.7,15.2,5,2,0,0,0,0,0.0,178,6.8
Malachi Nelson,174203,QB,UTEP,1,68.0,25,26,11.5,2.58,0,1,3.8,53.8,14,0,5,17.6,28,3,10,330,67.9,56.5,58.0,57.3,0,0,28,0,20.0,131.1,3.6,1,1,0,1,4,2,7.1,278,10.7
Gio Lopez,172309,QB,N CAROLINA,1,78.3,23,25,6.9,2.86,1,1,3.8,68.0,17,0,7,5.6,31,1,8,245,69.9,90.0,75.1,85.2,0,0,32,0,0.0,97.9,0.0,0,6,0,1,1,0,0.0,155,6.2
Alonza Barnett III,156710,QB,JAMES MAD,1,72.7,22,25,5.8,2.38,2,0,0.0,60.0,15,0,14,6.3,29,1,5,197,21.2,43.8,42.6,57.8,1,0,35,0,28.6,82.4,13.8,4,0,0,0,1,2,6.1,102,4.1
Demond Williams Jr.,183648,QB,WASHINGTON,1,78.3,23,25,10.0,2.83,1,1,4.0,64.0,16,0,10,11.1,30,2,13,340,70.2,87.2,77.2,79.5,0,0,30,0,0.0,111.1,0.0,0,5,0,1,1,0,0.0,254,10.2
Fernando Mendoza,158323,QB,INDIANA,1,79.2,24,25,10.0,2.75,0,0,0.0,72.0,18,0,5,5.3,28,1,14,190,68.2,84.9,86.6,58.3,0,0,30,0,0.0,142.5,0.0,0,3,0,1,4,0,0.0,245,9.8
Avery Johnson,173108,QB,KANSAS ST,1,73.9,23,25,11.0,2.8,1,4,14.8,60.0,15,0,3,11.8,25,2,9,199,69.6,91.8,91.7,64.3,0,1,27,0,0.0,77.4,0.0,0,0,0,1,1,0,0.0,172,6.9
Bryce Underwood,198795,QB,MICHIGAN,1,57.1,21,24,11.2,2.83,1,0,0.0,37.5,9,0,10,25.0,26,3,5,222,68.6,42.9,38.3,64.9,1,0,28,0,10.0,58.0,3.8,1,1,0,1,0,1,3.6,142,5.9
Jayden Maiava,158135,QB,USC,1,73.9,23,24,11.0,2.95,0,1,4.0,66.7,16,0,6,5.9,25,1,12,326,68.4,80.7,83.9,53.5,0,0,26,0,0.0,149.3,0.0,0,1,0,1,4,0,0.0,412,17.2
Cade Klubnik,156253,QB,CLEMSON,1,82.6,23,24,8.8,2.43,1,2,7.4,75.0,18,0,9,5.3,27,1,8,140,69.3,86.2,90.5,55.0,0,1,31,0,11.1,109.0,3.7,1,2,0,0,2,0,0.0,196,8.2
Bishop Davenport,163426,QB,S ALABAMA,1,82.6,23,24,9.8,2.49,0,1,3.7,70.8,17,0,7,10.5,26,2,8,288,37.3,53.0,47.2,61.8,0,0,29,1,14.3,129.0,3.8,1,1,0,1,2,3,10.3,231,9.6
Jake Retzlaff,70874,QB,TULANE,1,73.9,23,24,7.2,3.06,1,1,4.0,54.2,13,0,5,23.5,29,4,8,319,35.4,66.7,68.6,59.0,0,0,30,1,20.0,82.8,3.4,1,4,0,0,1,1,3.3,125,5.2
Kirk Francis,173296,QB,TULSA,1,60.9,23,24,6.8,2.05,1,0,0.0,58.3,14,0,4,0.0,25,0,6,320,69.1,54.8,55.3,56.7,0,1,27,0,25.0,51.0,4.0,1,0,0,0,0,0,0.0,102,4.3
Zion Turner,158636,QB,MARSHALL,1,60.9,23,24,8.8,2.68,1,0,0.0,54.2,13,0,9,7.1,26,1,4,214,71.8,65.7,63.4,66.5,0,1,26,1,11.1,44.3,3.8,1,1,0,0,0,0,0.0,83,3.5
Mark Gronowski,138303,QB,IOWA,1,76.2,21,24,7.0,3.49,0,0,0.0,54.2,13,0,11,18.8,32,3,7,192,37.7,69.2,66.1,65.2,1,1,34,0,27.3,44.3,9.4,3,5,0,2,0,1,2.9,83,3.5
Austin Simmons,175891,QB,OLE MISS,1,56.5,23,24,10.9,2.1,0,0,0.0,54.2,13,0,5,0.0,26,0,9,226,71.4,47.3,37.3,66.5,0,2,26,0,0.0,53.3,0.0,0,2,0,1,0,2,7.7,235,9.8
Kaden Anderson,127312,QB,WYOMING,1,81.8,22,24,5.9,2.95,1,1,3.8,70.8,17,0,6,5.6,26,1,8,351,28.0,64.7,64.7,59.6,0,0,28,1,33.3,117.9,7.7,2,0,0,1,2,2,7.1,167,7.0
Carson Beck,124010,QB,MIAMI FL,1,91.7,24,24,6.0,2.06,0,1,4.2,91.7,22,0,2,0.0,24,0,15,220,67.6,82.8,82.2,,0,0,24,0,0.0,140.8,0.0,0,0,0,0,2,0,0.0,267,11.1
Miller Moss,70727,QB,LOUISVILLE,1,61.9,21,23,8.7,2.96,0,0,0.0,56.5,13,0,10,0.0,27,0,6,210,68.7,63.1,61.3,67.1,1,0,30,1,30.0,91.0,11.1,3,1,0,1,1,1,3.3,151,6.6
Brendan Sorsby,156398,QB,CINCINNATI,1,76.2,21,23,12.4,2.51,0,4,16.7,69.6,16,0,3,0.0,27,0,16,138,71.0,91.3,92.1,63.7,0,0,28,0,0.0,151.7,0.0,0,3,0,2,3,0,0.0,334,14.5
Josh Holst,171312,QB,N ILLINOIS,1,81.0,21,23,5.7,2.78,0,0,0.0,60.9,14,0,13,17.6,30,3,6,254,69.3,67.6,68.6,62.7,0,0,31,1,23.1,69.3,10.0,3,4,0,2,0,0,0.0,91,4.0
Devon Dampier,171556,QB,UTAH,1,81.8,22,23,9.0,2.46,0,1,4.3,73.9,17,0,7,5.6,26,1,10,328,68.5,76.7,72.5,70.6,1,0,27,0,14.3,138.0,3.8,1,2,0,0,3,0,0.0,192,8.3
Colton Joseph,172283,QB,DOMINION,1,82.6,23,23,13.3,2.94,0,1,4.2,78.3,18,0,4,5.3,28,1,14,263,32.0,81.4,82.1,64.7,0,0,29,0,50.0,154.3,7.1,2,3,0,0,3,1,3.4,265,11.5
Sam Leavitt,175465,QB,ARIZONA ST,1,50.0,22,23,11.6,3.63,0,0,0.0,43.5,10,0,13,9.1,31,1,9,110,68.6,54.9,45.1,71.2,0,2,35,0,15.4,31.4,6.5,2,6,1,0,1,3,8.6,82,3.6
CJ Bailey,183349,QB,NC STATE,1,85.0,20,23,8.2,2.98,0,1,4.3,69.6,16,0,11,5.9,26,1,13,248,70.5,81.5,82.2,63.8,1,0,26,0,0.0,110.8,0.0,0,3,0,2,1,0,0.0,200,8.7
Kevin Jennings,158272,QB,SMU,1,80.0,20,22,11.6,3.7,1,2,8.3,72.7,16,0,12,0.0,30,0,9,287,35.4,49.5,51.2,54.2,0,1,32,1,16.7,135.4,6.7,2,6,0,1,3,4,12.5,295,13.4
Daniel Beale,197861,QB,LA LAFAYET,1,76.2,21,22,5.0,2.73,1,0,0.0,63.6,14,0,7,12.5,25,2,6,207,68.3,54.8,51.8,62.8,0,0,31,0,14.3,86.6,4.0,1,2,0,0,1,0,0.0,86,3.9
MJ Morris,157404,QB,COAST CAR,1,63.6,22,22,8.4,2.23,0,1,4.3,59.1,13,0,3,7.1,23,1,7,141,69.3,42.8,39.5,62.0,0,3,24,0,33.3,31.1,4.3,1,0,0,0,0,4,16.7,102,4.6
Grant Jordan,151147,QB,UMASS,1,59.1,22,22,9.0,3.53,0,3,13.0,59.1,13,0,8,0.0,28,0,11,216,70.6,80.5,72.3,74.8,0,1,29,0,25.0,71.2,7.1,2,4,0,0,0,1,3.4,205,9.3
Ryan Browne,174949,QB,PURDUE,1,71.4,21,22,12.1,2.84,0,1,4.0,59.1,13,0,5,13.3,25,2,11,273,71.1,79.7,73.7,73.8,0,1,29,0,0.0,91.9,0.0,0,3,0,1,2,1,3.6,154,7.0
Robby Ashford,131702,QB,WAKE,1,71.4,21,22,11.5,2.62,0,1,4.0,59.1,13,0,1,13.3,25,2,8,339,31.3,69.4,69.1,61.8,0,1,28,0,0.0,90.5,0.0,0,2,0,1,1,2,7.1,227,10.3
Noah Fifita,158722,QB,ARIZONA,1,95.0,20,22,11.6,3.33,1,2,8.3,77.3,17,0,12,10.5,27,2,15,109,68.9,91.7,91.5,69.6,0,0,32,0,16.7,158.1,7.4,2,3,0,1,5,0,0.0,373,17.0
Dequan Finn,97804,QB,MIAMI OH,1,66.7,21,22,13.7,2.94,0,1,3.8,63.6,14,0,12,0.0,29,0,10,221,70.4,79.8,65.6,86.8,1,1,33,1,16.7,83.7,6.9,2,5,0,0,0,1,3.0,251,11.4
Ben Finley,122864,QB,AKRON,1,68.4,19,21,10.9,2.91,0,2,8.3,33.3,7,0,8,46.2,23,6,2,102,68.5,77.4,82.8,49.9,0,0,27,0,0.0,42.4,0.0,0,2,0,2,0,0,0.0,54,2.6
Anthony Colandrea,170131,QB,UNLV,1,78.9,19,21,11.7,2.94,0,2,8.0,71.4,15,0,11,0.0,27,0,9,325,72.3,80.7,77.8,68.9,0,0,32,0,18.2,141.5,7.4,2,3,0,2,3,0,0.0,203,9.7
Dante Moore,173983,QB,OREGON,1,80.0,20,21,7.9,2.63,0,2,9.1,76.2,16,0,6,0.0,22,0,9,264,68.1,86.1,81.7,71.4,0,0,23,0,0.0,157.2,0.0,0,1,0,1,3,0,0.0,266,12.7
Conner Weigman,158683,QB,HOUSTON,1,70.0,20,21,8.1,3.42,1,1,4.5,66.7,14,0,10,0.0,27,0,7,182,70.2,58.4,59.1,57.7,0,0,29,0,30.0,110.4,11.1,3,3,0,0,1,0,0.0,186,8.9
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,60.0,20,21,5.8,2.69,0,0,0.0,57.1,12,0,3,0.0,24,0,10,144,28.6,43.2,31.5,76.9,0,1,31,0,33.3,53.3,4.2,1,2,0,1,0,2,7.7,118,5.6
Tayven Jackson,157615,QB,UCF,1,61.9,21,21,14.7,2.84,0,2,9.5,57.1,12,0,2,7.7,22,1,7,323,68.7,64.7,60.7,67.8,0,0,22,0,50.0,87.2,4.5,1,0,0,0,0,1,4.5,189,9.0
Chubba Purdy,122412,QB,NEVADA,1,76.2,21,21,9.0,3.13,0,2,8.7,57.1,12,0,6,25.0,30,4,9,239,73.6,78.0,78.9,65.8,0,2,32,0,0.0,38.7,0.0,0,9,0,0,0,1,3.1,144,6.9
