player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Nick Minicucci,173617,QB,DELAWARE,1,61.4,44,52,10.5,3.03,1,0,0.0,50.0,26,0,13,3.7,57,1,14,151,71.6,52.0,49.4,62.1,3,2,63,1,0.0,64.9,0.0,0,5,0,4,2,2,3.2,304,5.8
AJ Swann,157186,QB,APP STATE,1,71.4,49,51,10.7,2.79,1,4,7.5,66.7,34,0,13,2.9,55,1,20,108,25.0,69.7,73.0,43.8,0,1,57,0,23.1,91.0,5.5,3,1,0,1,2,4,7.0,348,6.8
Josh Hoover,127148,QB,TCU,1,73.5,49,50,8.3,2.62,0,0,0.0,68.0,34,0,8,5.6,51,2,22,305,69.9,66.2,64.2,64.3,0,2,54,0,0.0,75.3,0.0,0,1,0,1,1,4,7.4,319,6.4
Jaylen Raynor,172203,QB,ARK STATE,1,80.9,47,50,8.9,2.6,1,2,3.8,74.0,37,0,10,2.6,55,1,19,113,71.7,78.5,79.8,59.4,0,4,57,0,10.0,71.3,1.8,1,4,2,0,2,4,7.0,331,6.6
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,66.7,45,47,8.0,2.55,2,3,6.3,63.8,30,0,16,0.0,50,0,17,130,70.2,64.0,65.0,58.3,0,0,52,0,18.8,98.1,6.0,3,0,0,0,2,0,0.0,323,6.9
Baylor Hayes,192135,QB,TULSA,1,67.5,40,47,8.4,3.07,2,2,4.0,51.1,24,0,17,11.1,59,3,17,320,72.5,64.8,62.5,65.9,2,2,63,1,23.5,47.7,6.8,4,8,0,3,0,1,1.6,235,5.0
Ashton Daniels,157259,QB,AUBURN,1,82.1,39,47,9.8,2.55,2,2,4.0,66.0,31,0,17,3.1,54,1,24,115,48.3,82.0,74.7,76.0,0,0,58,1,11.8,102.5,3.7,2,5,2,4,2,1,1.7,353,7.5
Logan Fife,128176,QB,NEW MEX ST,1,65.9,44,47,7.6,2.72,0,0,0.0,59.6,28,0,15,3.4,57,1,17,242,44.9,57.5,60.4,54.6,0,2,63,1,33.3,69.5,8.8,5,5,0,3,2,4,6.3,241,5.1
Tommy Castellanos,158433,QB,FLORIDA ST,1,66.7,42,44,10.4,3.05,0,0,0.0,52.3,23,0,20,17.9,51,5,13,167,42.3,60.5,61.3,60.2,0,1,53,1,20.0,67.4,7.8,4,2,0,2,1,0,0.0,250,5.7
Gabarri Johnson,175905,QB,OREGON ST,1,73.8,42,42,6.4,2.87,0,3,6.8,69.0,29,0,9,6.5,48,2,16,265,70.1,70.0,70.2,59.2,0,2,51,0,22.2,68.2,4.2,2,4,0,0,0,2,3.9,286,6.8
Walker Eget,146170,QB,S JOSE ST,1,77.1,35,42,11.1,2.88,4,2,4.5,64.3,27,0,15,0.0,45,0,16,285,69.5,71.4,71.7,58.5,0,2,47,0,0.0,68.9,0.0,0,3,0,3,0,2,4.3,334,8.0
Noah Kim,129623,QB,E MICHIGAN,1,64.7,34,40,9.1,2.53,1,2,4.3,55.0,22,0,14,0.0,41,0,7,160,71.4,63.7,59.0,69.4,0,0,49,0,0.0,78.1,0.0,0,1,1,4,1,1,2.0,210,5.3
Katin Houser,158386,QB,E CAROLINA,1,82.1,39,40,8.8,2.38,0,0,0.0,62.5,25,0,8,21.9,47,7,15,156,42.4,71.7,74.3,57.0,1,0,51,0,25.0,94.7,4.3,2,4,0,0,2,1,2.0,229,5.7
Elijah Brown,183276,QB,STANFORD,1,73.7,38,40,7.7,2.35,1,1,2.3,67.5,27,0,17,3.6,48,1,16,300,37.6,48.7,49.6,,0,1,51,1,47.1,85.8,16.7,8,0,0,1,1,2,3.9,284,7.1
