player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Aidan O'Connell,60516,QB,PURDUE,1,76.5,51,56,10.0,2.49,0,3,5.2,69.6,39,0,15,0.0,57,0,18,273,70.2,71.9,72.2,57.3,1,1,60,0,0.0,102.1,0.0,0,1,0,4,3,1,1.7,424,7.6
Connor Bazelak,99135,QB,INDIANA,1,67.9,53,55,9.2,2.28,0,2,3.3,60.0,33,0,16,8.3,59,3,17,190,71.6,64.1,62.8,62.2,0,0,64,0,18.8,91.8,5.1,3,0,0,2,2,1,1.6,364,6.6
Tanner Mordecai,77656,QB,SMU,1,65.3,49,54,9.5,2.9,0,5,8.6,53.7,29,0,12,9.4,61,3,20,287,44.8,69.8,74.2,45.7,0,2,65,0,25.0,78.4,4.9,3,4,0,5,3,1,1.5,369,6.8
Kyle Vantrease,55029,QB,GA SOUTHRN,1,50.0,48,50,10.2,2.49,1,0,0.0,48.0,24,0,13,0.0,54,0,15,174,70.0,43.1,43.3,54.2,0,3,55,0,0.0,40.8,0.0,0,4,0,1,1,4,7.3,204,4.1
Cole Snyder,97617,QB,BUFFALO,1,65.2,46,48,9.3,2.39,1,1,2.0,60.4,29,0,19,3.3,57,1,19,126,71.1,51.1,54.1,49.0,0,2,58,0,31.6,71.9,10.5,6,3,0,1,2,4,6.9,264,5.5
DJ Irons,145585,QB,AKRON,1,89.7,39,46,6.3,2.76,0,1,2.0,69.6,32,0,19,8.6,54,3,16,102,70.5,71.7,74.9,55.7,1,0,58,1,21.1,81.9,7.4,4,4,1,5,0,1,1.7,241,5.2
Austin Reed,111760,QB,W KENTUCKY,1,80.5,41,45,7.0,2.04,1,2,4.1,73.3,33,0,9,0.0,48,0,13,346,26.7,72.7,74.7,56.7,1,1,52,0,22.2,99.6,4.2,2,1,2,0,2,2,3.8,333,7.4
Matt McDonald,60350,QB,BOWL GREEN,1,69.0,42,45,10.0,2.87,1,1,2.2,60.0,27,0,21,6.9,54,2,15,122,71.0,63.3,63.3,60.8,1,0,56,0,9.5,107.8,3.7,2,5,0,1,4,0,0.0,282,6.3
Ryan Hilinski,71295,QB,NWESTERN,1,66.7,42,44,7.8,2.61,0,0,0.0,61.4,27,1,9,3.6,47,1,14,256,38.7,53.9,52.4,65.3,0,2,49,3,22.2,62.5,4.3,2,1,0,2,1,2,4.1,218,5.0
John Paddock,77689,QB,BALL ST,1,69.0,42,44,6.9,1.97,2,0,0.0,61.4,27,0,18,6.9,45,2,14,117,69.4,61.2,60.0,,0,1,45,0,5.6,89.1,2.2,1,0,0,0,3,1,2.2,239,5.4
