player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Spencer Petras,82136,QB,UTAH ST,1,79.6,54,59,8.4,2.95,0,0,0.0,69.5,41,0,14,4.7,64,2,25,329,44.8,71.1,72.4,54.1,1,3,65,0,21.4,88.3,4.7,3,2,0,4,3,3,4.6,461,7.8
Noah Fifita,158722,QB,ARIZONA,1,68.3,41,52,7.3,3.37,2,1,1.8,50.0,26,0,25,7.1,58,2,17,109,43.5,54.0,51.6,62.5,1,3,61,0,4.0,48.2,1.7,1,5,0,8,1,4,6.6,275,5.3
Billy Edwards Jr.,144185,QB,MARYLAND,1,66.7,48,52,10.2,2.24,2,3,5.5,53.8,28,0,16,12.5,58,4,17,215,72.7,62.8,61.1,64.3,1,1,61,0,18.8,62.6,5.2,3,3,1,0,0,2,3.3,295,5.7
Garrett Nussmeier,146757,QB,LSU,1,50.0,48,51,15.4,3.1,0,3,5.5,43.1,22,0,19,8.3,52,2,18,211,70.4,70.5,68.7,65.1,1,2,56,0,0.0,68.8,0.0,0,1,0,2,3,2,3.6,337,6.6
Carson Beck,124010,QB,GEORGIA,1,87.0,46,48,9.1,2.52,0,5,10.2,75.0,36,0,6,10.0,49,4,22,173,70.8,91.8,91.9,57.4,1,2,50,0,0.0,107.9,0.0,0,1,0,1,3,2,4.0,459,9.6
Anthony Colandrea,170131,QB,VIRGINIA,1,64.3,42,45,6.5,2.76,0,1,2.1,57.8,26,0,22,3.7,51,1,12,335,72.8,62.5,59.0,66.0,0,0,53,0,13.6,83.5,5.9,3,3,0,3,1,1,1.9,279,6.2
Chandler Morris,122938,QB,N TEXAS,1,70.5,44,45,9.5,2.5,1,4,8.5,60.0,27,0,16,12.9,48,4,17,251,70.8,75.7,74.1,64.9,0,1,51,0,6.3,103.8,2.1,1,2,0,0,4,2,3.9,339,7.5
Drew Allar,164157,QB,PENN STATE,1,78.6,42,43,9.0,2.54,0,2,4.5,69.8,30,0,14,9.1,46,3,21,266,69.9,75.2,74.7,64.1,1,3,47,0,0.0,84.5,0.0,0,3,0,0,2,2,4.3,391,9.1
Joey Aguilar,174978,QB,APP STATE,1,48.8,41,43,13.5,2.63,0,1,2.3,46.5,20,0,20,0.0,46,0,16,108,69.9,54.4,51.4,66.7,1,4,47,1,5.0,48.2,2.2,1,2,0,1,3,4,8.5,236,5.5
Kyle McCord,145053,QB,SYRACUSE,1,86.8,38,43,7.1,2.29,1,4,9.1,72.1,31,0,14,6.1,45,2,19,304,69.9,91.5,91.8,56.9,0,0,47,0,14.3,111.2,4.4,2,0,1,3,2,0,0.0,346,8.0
Owen McCown,157688,QB,UTSA,1,70.7,41,43,7.7,2.5,0,4,9.1,65.1,28,0,15,3.4,51,1,14,331,70.5,76.9,75.9,64.4,0,0,52,0,13.3,103.2,3.9,2,6,0,2,3,1,1.9,244,5.7
Gevani McCoy,147609,QB,OREGON ST,1,70.0,40,42,10.0,2.79,0,4,8.7,64.3,27,0,16,3.6,47,1,20,265,18.7,64.7,70.8,42.9,0,4,51,0,12.5,58.5,4.3,2,3,0,2,1,3,5.9,348,8.3
Jaxson Dart,146409,QB,OLE MISS,1,67.6,37,42,15.2,2.86,1,2,4.8,57.1,24,0,21,4.0,51,1,11,226,44.4,57.6,56.4,62.8,3,1,52,1,28.6,75.9,11.8,6,3,0,1,1,4,7.7,284,6.8
Cade Klubnik,156253,QB,CLEMSON,1,82.5,40,42,8.0,2.65,0,0,0.0,73.8,31,0,11,6.1,46,2,21,140,38.3,72.1,74.6,56.7,0,0,46,0,9.1,118.1,2.2,1,3,1,1,3,1,2.2,309,7.4
Shedeur Sanders,131396,QB,COLORADO,1,89.7,39,42,8.0,2.9,0,1,2.2,81.0,34,0,22,2.9,49,1,18,143,69.8,77.8,75.7,66.4,0,1,52,2,18.2,119.0,8.2,4,3,0,3,3,1,1.9,388,9.2
Cole Snyder,97617,QB,E MICHIGAN,1,81.1,37,42,9.3,2.74,2,1,2.3,64.3,27,0,18,10.0,51,3,15,160,73.1,65.4,62.3,64.6,1,1,53,0,16.7,66.7,5.9,3,6,0,2,0,2,3.8,211,5.0
Bryce Archie,156667,QB,USF,1,65.0,40,41,8.5,3.12,0,1,2.3,53.7,22,0,16,15.4,44,4,11,327,70.2,52.5,54.1,52.1,0,1,46,0,6.3,60.4,2.3,1,1,0,1,0,2,4.3,234,5.7
Christian Veilleux,145086,QB,GA STATE,1,59.0,39,40,10.9,2.38,1,2,4.8,55.0,22,0,9,4.3,43,1,10,175,69.4,43.1,41.6,60.6,0,1,46,1,22.2,68.3,4.7,2,1,0,0,1,4,8.7,216,5.4
Seth Henigan,144267,QB,MEMPHIS,1,78.9,38,40,6.5,3.09,0,1,2.3,70.0,28,0,13,6.7,44,2,10,218,71.4,56.0,56.1,57.0,1,1,48,0,7.7,88.3,2.3,1,3,0,1,2,1,2.1,208,5.2
E.J. Warner,156185,QB,RICE,1,76.5,34,39,9.6,2.73,2,0,0.0,64.1,25,0,16,3.8,41,1,12,275,71.1,70.3,71.3,57.1,1,0,49,0,6.3,109.8,2.4,1,1,0,2,2,0,0.0,348,8.9
Jalen Kitna,146688,QB,UAB,1,78.9,38,39,8.3,2.85,0,2,5.0,64.1,25,0,15,16.7,47,5,12,321,69.9,72.1,71.1,63.2,0,2,48,0,26.7,68.5,8.5,4,3,0,1,1,1,2.1,242,6.2
Nicholas Vattiato,145302,QB,MIDDLE TN,1,69.2,39,39,10.9,2.66,0,3,7.5,61.5,24,0,13,11.1,45,3,12,224,69.8,83.8,81.0,69.3,0,1,46,0,15.4,89.0,4.4,2,4,0,0,2,0,0.0,274,7.0
Jaylen Raynor,172203,QB,ARK STATE,1,68.6,35,38,8.6,2.78,1,0,0.0,63.2,24,0,18,0.0,46,0,13,113,70.4,54.0,54.1,56.7,0,1,49,0,16.7,66.4,6.5,3,5,0,2,0,1,2.0,207,5.4
Brendan Sorsby,156398,QB,CINCINNATI,1,71.4,35,38,8.8,2.69,1,1,2.6,65.8,25,0,11,0.0,42,0,16,138,71.2,68.0,68.0,63.5,0,2,43,1,18.2,70.2,4.8,2,2,0,2,1,1,2.3,241,6.3
Brayden Schager,146078,QB,HAWAII,1,62.9,35,37,10.1,3.01,1,2,5.0,56.8,21,0,24,4.5,50,1,13,180,71.3,77.8,71.3,74.8,0,0,54,1,33.3,88.1,16.0,8,5,0,1,1,1,1.9,264,7.1
Max Brosmer,105568,QB,MINNESOTA,1,79.4,34,37,7.4,2.8,0,1,2.5,70.3,26,0,8,3.7,42,1,13,225,69.4,74.8,76.7,52.8,0,0,45,0,37.5,100.4,7.1,3,2,0,3,2,0,0.0,193,5.2
Cameron Rising,77663,QB,UTAH,1,55.6,36,37,8.2,2.84,0,0,0.0,43.2,16,0,15,20.0,39,4,11,328,69.0,38.6,37.4,,0,3,40,1,13.3,27.9,5.1,2,0,0,1,0,3,7.5,209,5.6
Fernando Mendoza,158323,QB,CAL,1,75.0,36,37,7.6,2.59,0,1,2.4,73.0,27,0,16,0.0,44,0,15,130,70.8,66.9,67.9,57.2,1,0,50,0,37.5,102.5,13.6,6,1,0,0,1,2,4.0,272,7.4
Michael Van Buren Jr.,184764,QB,MISS STATE,1,62.5,32,37,14.4,2.5,2,3,7.5,54.1,20,0,12,0.0,41,0,14,227,69.8,73.3,78.3,52.6,1,1,45,1,0.0,97.4,0.0,0,4,0,2,3,0,0.0,306,8.3
Ben Finley,122864,QB,AKRON,1,84.8,33,37,10.6,2.51,1,2,5.1,67.6,25,0,11,10.7,38,3,15,102,38.6,59.9,69.6,39.1,1,1,40,0,0.0,93.3,0.0,0,1,0,2,0,3,7.5,410,11.1
Mikey Keene,70961,QB,FRESNO ST,1,80.6,31,36,7.9,2.85,0,3,7.5,63.9,23,0,7,8.0,38,2,12,169,70.0,64.4,66.1,57.8,0,2,42,1,14.3,66.8,2.6,1,0,0,5,1,4,9.5,219,6.1
Tommy Ulatowski,163150,QB,KENT STATE,1,54.8,31,36,17.3,3.01,1,5,12.8,47.2,17,0,29,0.0,44,0,13,201,47.9,60.5,57.4,67.4,1,1,47,0,24.1,112.5,15.9,7,1,0,3,4,2,4.3,394,10.9
Ethan Garbers,131896,QB,UCLA,1,71.4,35,36,8.5,2.79,1,1,2.8,69.4,25,0,19,0.0,44,0,16,324,69.3,70.3,73.2,53.7,0,3,44,1,15.8,68.4,6.8,3,5,0,0,1,1,2.3,293,8.1
John Mateer,158516,QB,WASH STATE,1,60.6,33,35,8.6,3.28,1,1,2.6,48.6,17,0,11,15.0,43,3,13,341,45.1,55.1,54.3,58.7,0,1,47,0,36.4,51.1,9.3,4,4,0,1,0,3,6.4,172,4.9
Miller Moss,70727,QB,USC,1,60.6,33,34,7.7,2.45,0,1,2.9,58.8,20,0,10,0.0,35,0,11,326,68.7,61.5,60.7,,0,1,36,0,10.0,85.4,2.9,1,0,0,1,2,2,5.6,220,6.5
Dillon Gabriel,86272,QB,OREGON,1,75.0,32,34,7.5,2.61,1,2,5.4,67.6,23,0,13,4.2,36,1,9,264,69.8,79.2,76.7,67.4,1,0,39,0,0.0,119.9,0.0,0,2,0,0,2,0,0.0,341,10.0
Kadin Semonza,174001,QB,BALL ST,1,63.6,33,34,8.1,2.23,1,1,2.8,61.8,21,0,6,0.0,36,0,9,117,33.9,55.5,54.4,58.6,0,0,38,0,16.7,89.7,2.8,1,1,0,0,1,0,0.0,215,6.3
Will Howard,122599,QB,OHIO STATE,1,84.4,32,34,8.7,2.68,0,1,2.8,79.4,27,0,12,0.0,38,0,16,260,39.6,73.6,78.4,53.3,1,0,40,0,8.3,125.9,2.6,1,2,0,1,2,0,0.0,323,9.5
Will Rogers,124184,QB,WASHINGTON,1,79.3,29,34,7.9,2.78,2,0,0.0,64.7,22,0,17,4.3,39,1,14,340,30.3,45.2,44.2,57.3,0,1,40,0,23.5,77.5,10.3,4,1,0,3,1,3,7.5,195,5.7
Luke Altmyer,146802,QB,ILLINOIS,1,66.7,33,34,14.2,3.14,0,4,11.1,58.8,20,0,16,9.1,40,2,19,187,37.4,82.6,76.0,78.5,0,0,42,0,31.3,127.0,12.5,5,1,0,1,3,1,2.4,379,11.1
Jake Retzlaff,70874,QB,BYU,1,75.0,28,32,8.9,2.72,0,0,0.0,56.3,18,0,7,14.3,32,3,11,128,71.2,80.9,80.4,66.4,1,0,33,0,0.0,98.2,0.0,0,0,0,3,2,0,0.0,218,6.8
Athan Kaliakmanis,144971,QB,RUTGERS,1,60.7,28,32,9.1,2.88,1,1,3.1,37.5,12,0,11,29.4,34,5,4,278,70.4,53.3,51.6,66.7,0,1,34,2,0.0,33.7,0.0,0,2,0,3,0,2,5.9,103,3.2
LaNorris Sellers,174326,QB,S CAROLINA,1,82.1,28,31,8.9,3.31,1,2,6.1,74.2,23,0,19,0.0,40,0,14,289,24.3,58.8,60.6,55.9,0,1,43,0,21.1,104.0,10.0,4,5,0,2,2,2,4.7,238,7.7
Cam Fancher,145266,QB,FAU,1,88.9,27,31,11.1,3.22,1,2,6.5,71.0,22,0,11,8.3,37,2,16,165,72.8,88.1,89.5,66.8,0,1,38,0,27.3,127.2,8.1,3,3,1,2,3,1,2.6,351,11.3
Garrett Greene,123420,QB,W VIRGINIA,1,63.3,30,31,9.9,3.25,0,0,0.0,58.1,18,0,10,5.3,35,1,15,343,71.4,85.8,81.0,73.3,0,2,38,0,10.0,62.0,2.9,1,3,0,1,1,0,0.0,206,6.6
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,79.3,29,31,8.6,2.94,0,1,3.2,71.0,22,0,10,4.3,37,1,14,144,69.7,76.8,71.9,71.3,0,1,37,1,10.0,94.7,2.7,1,5,0,2,1,2,5.4,269,8.7
Jacolby Criswell,122830,QB,N CAROLINA,1,71.4,28,31,10.4,2.99,2,2,6.3,54.8,17,0,18,15.0,41,3,15,245,46.9,81.5,76.8,74.1,1,0,42,0,11.1,86.6,4.9,2,8,0,0,1,0,0.0,209,6.7
Jordan McCloud,101058,QB,TEXAS ST,1,86.2,29,30,7.6,2.43,0,2,6.3,83.3,25,0,5,0.0,33,0,17,314,70.1,89.8,88.5,67.8,1,0,35,0,0.0,151.4,0.0,0,3,0,0,4,0,0.0,325,10.8
Walker Eget,146170,QB,S JOSE ST,1,72.4,29,30,12.1,2.61,0,0,0.0,70.0,21,0,6,0.0,33,0,12,285,68.8,76.9,77.4,58.9,0,1,37,0,0.0,81.1,0.0,0,3,0,1,0,1,2.7,249,8.3
Michael Hawkins Jr.,184595,QB,OKLAHOMA,1,87.0,23,30,5.0,3.4,0,0,0.0,63.3,19,0,21,5.0,41,1,9,261,25.6,52.7,59.0,49.7,0,0,43,0,28.6,75.4,14.6,6,5,0,7,0,1,2.3,148,4.9
Evan Svoboda,157664,QB,WYOMING,1,53.6,28,30,16.4,3.23,0,1,3.1,40.0,12,0,14,20.0,36,3,8,351,72.1,53.5,46.5,69.7,0,2,38,0,42.9,45.3,16.7,6,0,0,2,1,3,7.9,191,6.4
Tyler Shough,83537,QB,LOUISVILLE,1,75.9,29,30,11.2,2.96,0,2,6.5,56.7,17,0,11,22.7,34,5,10,210,68.6,68.0,68.3,57.8,0,1,35,0,18.2,78.6,5.9,2,1,0,1,1,2,5.7,231,7.7
Keyone Jenkins,170403,QB,FIU,1,75.0,28,29,10.4,2.54,0,2,6.3,65.5,19,0,9,9.5,32,2,9,166,38.0,69.2,65.5,66.9,0,1,35,0,11.1,77.5,3.1,1,2,0,1,0,1,2.9,245,8.4
Danny O'Neil,184200,QB,S DIEGO ST,1,69.2,26,28,13.3,3.15,0,2,6.7,57.1,16,0,10,11.1,30,2,9,284,69.5,79.5,82.3,56.5,0,1,33,1,0.0,84.5,0.0,0,2,0,2,1,0,0.0,254,9.1
Braedyn Locke,157141,QB,WISCONSIN,1,84.0,25,28,10.6,2.58,2,2,6.9,71.4,20,0,3,4.8,29,1,11,349,69.8,85.7,82.5,69.6,0,1,30,0,33.3,94.3,3.4,1,0,0,1,1,1,3.3,240,8.6
Alonza Barnett III,156710,QB,JAMES MAD,1,70.8,24,28,9.3,2.93,1,1,3.6,57.1,16,0,6,5.9,32,1,11,197,28.8,51.8,59.6,41.2,1,0,32,1,16.7,115.0,3.1,1,3,0,2,3,4,12.5,199,7.1
Eli Holstein,172381,QB,PITTSBURGH,1,56.0,25,28,10.1,2.78,3,0,0.0,50.0,14,0,11,0.0,33,0,7,268,33.6,34.1,36.2,48.8,0,2,35,0,27.3,33.8,9.1,3,2,0,0,0,3,8.6,133,4.8
Quinn Ewers,127253,QB,TEXAS,1,70.4,27,28,6.1,2.75,0,1,3.4,67.9,19,0,9,0.0,32,0,9,311,29.1,53.5,54.5,55.4,0,1,33,0,11.1,84.7,3.1,1,2,0,1,1,2,6.1,195,7.0
JC French IV,162521,QB,GA SOUTHRN,1,69.6,23,27,8.7,3.08,0,0,0.0,59.3,16,0,10,0.0,35,0,10,174,34.5,34.8,38.7,46.6,0,1,39,0,30.0,66.9,8.6,3,5,1,3,0,3,7.7,200,7.4
