player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Bailey Zappe,60396,QB,W KENTUCKY,1,79.0,62,65,7.4,2.52,0,4,5.8,72.3,47,0,15,4.1,70,2,25,346,46.8,73.0,76.2,43.3,0,0,74,1,20.0,108.8,4.3,3,2,0,3,3,0,0.0,485,7.5
Will Rogers,124184,QB,MISS STATE,1,84.5,58,59,5.3,2.38,1,2,3.2,78.0,46,0,6,6.1,63,3,24,227,71.2,87.3,85.3,65.9,0,0,67,0,50.0,112.4,4.8,3,1,0,0,3,0,0.0,408,6.9
Aidan O'Connell,60516,QB,PURDUE,1,68.0,50,51,9.8,2.47,0,5,9.6,64.7,33,0,15,2.9,55,1,21,273,24.8,63.4,62.6,,0,1,56,0,26.7,84.5,7.3,4,0,0,1,1,5,8.9,369,7.2
Jake Haener,60596,QB,FRESNO ST,1,61.7,47,50,11.4,3.16,1,2,3.8,56.0,28,0,18,3.4,56,1,20,169,52.3,53.1,50.5,63.7,1,4,59,0,11.1,67.6,3.6,2,4,0,1,3,5,8.5,386,7.7
Hank Bachmeier,101284,QB,BOISE ST,1,86.4,44,49,7.8,2.76,1,3,5.9,69.4,34,1,23,10.5,56,4,18,120,43.3,74.6,73.9,62.0,2,1,58,2,21.7,111.6,8.9,5,2,0,2,4,1,1.7,388,7.9
Grant Wells,97784,QB,MARSHALL,1,76.1,46,48,9.0,2.48,0,1,2.0,64.6,31,0,9,11.4,51,4,17,214,42.2,61.2,65.1,48.7,1,2,53,1,22.2,72.9,3.9,2,1,0,1,1,2,3.8,316,6.6
D'Wan Mathis,99130,QB,TEMPLE,1,73.9,46,47,7.7,2.44,0,2,4.3,70.2,33,0,13,2.9,52,1,15,306,70.5,65.0,61.6,67.8,1,0,52,0,0.0,109.3,0.0,0,3,0,0,3,0,0.0,309,6.6
Max Johnson,124099,QB,LSU,1,64.3,42,46,9.2,2.65,2,1,2.1,56.5,26,0,17,3.7,55,1,15,211,42.5,51.4,55.8,47.7,0,1,58,0,17.6,76.8,5.5,3,6,0,2,1,3,5.2,325,7.1
Matt McDonald,60350,QB,BOWL GREEN,1,89.7,39,45,6.8,2.61,4,1,2.2,64.4,29,0,11,17.1,54,6,13,122,40.0,65.2,72.2,45.3,0,1,55,1,45.5,78.3,9.3,5,4,0,2,1,3,5.5,263,5.8
Connor Bazelak,99135,QB,MISSOURI,1,71.4,42,44,8.0,2.45,0,1,2.3,61.4,27,0,15,10.0,45,3,15,229,69.4,69.9,69.0,,1,2,45,0,6.7,64.8,2.2,1,0,0,1,0,2,4.4,322,7.3
