player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
T.J. Finley,124093,QB,TEXAS ST,1,70.9,55,56,10.1,2.62,0,1,1.7,67.9,38,0,15,2.6,59,1,17,314,43.5,60.9,61.3,55.1,0,2,61,0,13.3,89.1,3.4,2,1,0,1,3,6,9.8,369,6.6
Bryson Barnes,131845,QB,UTAH,1,68.1,47,54,10.0,3.45,1,3,5.4,57.4,31,0,34,3.1,66,1,20,328,72.7,79.7,75.8,71.0,1,2,69,1,11.8,71.5,6.1,4,8,0,5,2,1,1.4,320,5.9
Seth Henigan,144267,QB,MEMPHIS,1,75.5,49,51,8.8,2.5,0,3,5.5,68.6,35,0,11,5.4,55,2,19,218,44.3,76.8,81.1,46.8,0,0,59,0,18.2,104.8,3.6,2,2,0,2,2,0,0.0,397,7.8
Joey Aguilar,174978,QB,APP STATE,1,70.5,44,48,10.8,2.47,0,2,4.1,58.3,28,0,14,9.7,49,3,20,108,70.4,72.7,72.1,60.1,1,1,50,1,7.1,90.3,2.0,1,0,0,3,3,2,4.0,316,6.6
John Paddock,77689,QB,ILLINOIS,1,53.5,43,47,9.6,2.21,4,0,0.0,46.8,22,0,17,4.3,48,1,14,187,39.6,49.6,49.0,59.3,0,0,51,0,5.9,60.2,2.1,1,0,0,0,0,3,5.9,215,4.6
Jordan McCloud,101058,QB,JAMES MAD,1,65.1,43,46,9.5,3.19,0,2,4.2,58.7,27,0,23,3.6,56,1,19,197,25.5,51.7,53.7,51.5,1,1,58,1,21.7,75.4,8.9,5,5,0,2,1,4,6.9,289,6.3
E.J. Warner,156185,QB,TEMPLE,1,59.5,42,46,10.0,2.44,1,0,0.0,54.3,25,0,16,0.0,49,0,14,306,69.7,58.3,56.1,64.2,1,1,51,0,12.5,81.9,4.1,2,1,0,2,2,3,5.9,321,7.0
Frank Harris,60586,QB,UTSA,1,68.9,45,46,11.5,2.65,0,3,6.4,67.4,31,0,13,0.0,48,0,19,331,72.4,84.4,75.1,85.5,0,0,49,1,7.7,117.2,2.1,1,1,0,1,3,1,2.0,411,8.9
Caleb Williams,144622,QB,USC,1,80.0,40,45,7.5,2.9,0,3,6.1,71.1,32,0,17,0.0,51,0,14,326,70.3,78.8,78.9,59.4,0,1,55,0,23.5,95.0,7.8,4,2,2,3,1,0,0.0,384,8.5
Keegan Shoemaker,108983,QB,SM HOUSTON,1,64.3,42,45,8.0,2.71,1,1,2.1,55.6,25,0,15,7.4,49,2,14,281,71.8,62.2,59.8,63.9,0,2,51,0,13.3,62.0,4.1,2,2,0,2,1,3,5.9,267,5.9
Brayden Schager,146078,QB,HAWAII,1,64.3,42,44,11.8,3.2,0,2,4.4,56.8,25,0,19,7.4,51,2,12,180,43.6,55.1,62.2,46.5,1,2,52,1,15.8,64.4,5.9,3,4,0,1,1,3,5.8,278,6.3
Grayson Loftis,170054,QB,DUKE,1,69.2,39,43,7.8,2.77,2,1,2.1,60.5,26,0,11,3.7,45,1,17,154,69.6,65.1,65.3,57.3,0,1,49,0,9.1,84.4,2.2,1,1,0,2,2,1,2.0,270,6.3
Alan Bowman,77679,QB,OKLA STATE,1,78.9,38,43,8.7,2.44,0,4,8.9,67.4,29,0,7,3.3,43,1,21,262,48.1,81.8,82.6,56.5,0,1,45,0,0.0,97.8,0.0,0,0,0,5,2,2,4.4,348,8.1
Austin Reed,111760,QB,W KENTUCKY,1,72.5,40,41,9.3,2.45,0,4,9.5,68.3,28,0,7,3.4,42,1,13,346,39.0,56.0,59.5,48.0,0,4,43,0,14.3,83.6,2.4,1,0,0,1,3,4,9.3,392,9.6
Cade McConnell,73935,QB,UTEP,1,64.9,37,41,10.1,2.71,0,3,7.0,58.5,24,0,14,0.0,45,0,14,330,37.8,63.6,70.2,36.7,0,1,47,0,21.4,94.0,6.7,3,1,0,4,2,3,6.4,364,8.9
Chandler Fields,97286,QB,LA LAFAYET,1,81.6,38,39,7.5,2.38,0,1,2.4,74.4,29,0,10,6.5,46,2,17,207,70.4,71.9,70.5,63.6,0,1,49,0,50.0,109.1,10.9,5,2,0,1,3,0,0.0,282,7.2
Byrum Brown,156206,QB,USF,1,68.6,35,39,11.0,2.95,1,3,7.3,59.0,23,0,13,4.2,43,1,10,327,72.6,73.1,73.6,61.4,0,2,46,0,15.4,69.1,4.7,2,2,0,3,1,1,2.2,287,7.4
