player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Hoover,127148,QB,TCU,1,64.0,50,52,10.3,2.62,0,3,5.5,61.5,32,0,11,0.0,55,0,20,305,70.5,60.0,62.8,48.3,0,2,58,0,0.0,72.0,0.0,0,3,0,2,1,2,3.4,353,6.8
Braedyn Locke,157141,QB,WISCONSIN,1,65.7,35,43,7.8,2.67,3,1,2.2,48.8,21,0,8,8.7,46,2,10,349,70.7,52.8,51.3,65.8,0,0,48,1,37.5,81.6,6.5,3,0,2,3,2,1,2.1,241,5.6
Will Howard,122599,QB,KANSAS ST,1,93.8,32,43,8.8,3.0,3,4,9.1,60.5,26,0,23,13.3,48,4,16,199,40.7,81.0,86.4,50.4,1,1,49,0,13.0,105.5,6.3,3,2,1,6,4,1,2.0,327,7.6
Maddux Madsen,163379,QB,BOISE ST,1,61.9,42,43,10.7,2.71,0,1,2.3,53.5,23,0,15,11.5,51,3,17,120,70.1,48.2,44.5,64.1,0,1,51,0,6.7,70.3,2.0,1,7,1,0,1,4,7.8,264,6.1
Jake Retzlaff,70874,QB,BYU,1,68.3,41,42,8.4,2.84,1,0,0.0,57.1,24,0,15,14.3,50,4,13,128,70.5,64.6,62.3,68.2,0,0,51,1,20.0,70.5,6.0,3,5,0,0,0,2,3.9,210,5.0
Alan Bowman,77679,QB,OKLA STATE,1,78.4,37,42,8.7,2.42,0,2,4.5,66.7,28,0,6,3.4,42,1,18,262,70.5,77.0,75.4,64.5,0,0,44,0,0.0,90.8,0.0,0,0,0,5,0,0,0.0,334,8.0
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,64.1,39,42,8.1,2.42,2,1,2.2,57.1,24,0,10,4.0,43,1,14,144,36.9,51.6,53.1,60.0,0,2,46,1,10.0,67.6,2.3,1,0,0,1,2,2,4.3,220,5.2
Graham Mertz,97994,QB,FLORIDA,1,65.0,40,42,7.2,2.66,0,2,4.7,61.9,26,0,11,0.0,46,0,13,163,36.4,57.1,57.3,57.3,0,0,47,0,27.3,105.5,6.5,3,1,0,2,3,2,4.3,282,6.7
Max Johnson,124099,QB,TEXAS A&M,1,80.0,40,42,9.2,2.66,0,2,4.4,73.8,31,0,13,3.1,43,1,17,312,72.0,69.7,65.4,69.6,0,1,46,0,7.7,91.9,2.3,1,0,0,2,1,5,10.9,305,7.3
Cole Snyder,97617,QB,BUFFALO,1,40.5,37,41,12.2,2.57,0,0,0.0,34.1,14,0,20,6.7,45,1,7,126,71.4,29.9,28.3,62.0,1,2,47,0,5.0,33.7,2.2,1,3,0,3,1,5,10.6,151,3.7
Taulia Tagovailoa,97271,QB,MARYLAND,1,76.9,39,40,5.1,2.41,0,3,7.0,72.5,29,0,17,3.3,45,1,13,215,38.3,62.7,63.4,56.6,0,1,48,1,29.4,98.5,11.1,5,0,0,1,2,3,6.3,286,7.2
Seth Henigan,144267,QB,MEMPHIS,1,65.0,40,40,10.1,2.67,0,3,7.3,57.5,23,0,19,11.5,45,3,20,218,71.0,74.8,72.6,66.5,0,0,46,0,5.3,119.7,2.2,1,4,0,0,4,1,2.2,349,8.7
Ta'Quan Roberson,101625,QB,UCONN,1,64.9,37,40,6.0,2.44,2,0,0.0,60.0,24,0,16,0.0,41,0,8,146,70.1,52.7,54.4,51.7,0,2,44,0,0.0,54.4,0.0,0,1,0,1,0,1,2.3,222,5.6
Cam Ward,133244,QB,WASH STATE,1,75.0,36,40,6.2,2.87,0,1,2.4,60.0,24,0,12,11.1,45,3,12,341,37.3,66.6,67.8,55.0,0,1,46,0,33.3,75.2,8.9,4,0,0,4,1,0,0.0,242,6.1
Spencer Rattler,97408,QB,S CAROLINA,1,78.4,37,39,8.8,2.72,2,2,5.0,71.8,28,0,15,3.4,45,1,17,289,71.3,72.2,70.4,64.6,0,1,46,0,33.3,111.5,11.1,5,1,0,0,2,1,2.2,404,10.4
Byrum Brown,156206,QB,USF,1,84.2,38,39,9.8,3.12,0,3,6.8,82.1,32,0,16,0.0,50,0,22,327,18.4,60.5,65.9,52.7,0,1,55,2,18.8,135.8,6.0,3,7,0,1,5,3,5.5,377,9.7
Shedeur Sanders,131396,QB,COLORADO,1,76.5,34,39,5.8,2.99,1,0,0.0,61.5,24,0,16,7.7,45,2,12,143,37.3,45.1,53.8,32.9,2,0,47,0,25.0,96.6,8.9,4,2,0,2,2,1,2.1,245,6.3
Jeff Undercuffler,78501,QB,AKRON,1,66.7,36,39,12.3,2.54,1,1,2.4,59.0,23,0,13,4.2,41,1,11,102,69.7,70.1,70.0,63.1,0,0,43,1,15.4,100.2,4.9,2,0,0,2,2,1,2.3,298,7.6
Jalen Mayden,83520,QB,S DIEGO ST,1,78.9,38,39,6.8,2.92,0,1,2.4,64.1,25,0,8,16.7,42,5,11,284,38.4,50.7,51.0,52.4,0,1,44,0,25.0,98.8,4.8,2,1,0,1,3,3,6.8,265,6.8
Tyler Van Dyke,122225,QB,MIAMI FL,1,67.6,34,38,5.9,2.93,1,2,5.1,55.3,21,0,10,8.7,42,2,10,220,69.2,46.9,42.0,69.3,1,3,44,0,30.0,34.2,7.1,3,1,0,2,0,4,9.1,173,4.6
Keegan Shoemaker,108983,QB,SM HOUSTON,1,83.8,37,38,6.0,2.58,1,1,2.4,78.9,30,0,12,3.2,45,1,13,281,24.9,66.0,72.9,47.0,0,1,48,0,33.3,108.6,8.9,4,3,0,0,3,2,4.2,242,6.4
Bo Nix,97790,QB,OREGON,1,84.2,38,38,9.4,2.59,0,2,4.9,76.3,29,0,6,9.4,39,3,16,264,70.8,91.7,91.4,67.9,0,1,42,0,0.0,132.1,0.0,0,1,0,0,4,0,0.0,386,10.2
Mikey Keene,70961,QB,FRESNO ST,1,65.8,38,38,12.2,2.49,0,5,12.8,63.2,24,0,7,4.0,39,1,17,169,69.5,78.0,77.2,60.0,0,1,40,0,14.3,84.3,2.6,1,0,0,0,1,1,2.5,290,7.6
Nicholas Vattiato,145302,QB,MIDDLE TN,1,67.6,34,37,8.2,2.85,0,2,5.4,56.8,21,0,15,8.7,47,2,10,224,72.7,71.9,62.2,73.6,0,1,48,0,13.3,66.6,4.3,2,8,0,3,1,1,2.1,173,4.7
Tommy Castellanos,158433,QB,BOSTON COL,1,62.9,35,37,10.6,2.58,1,1,2.6,54.1,20,0,8,9.1,42,2,13,121,49.5,50.0,38.4,66.0,1,0,43,0,0.0,74.7,0.0,0,5,0,0,1,4,9.3,165,4.5
Anthony Colandrea,170131,QB,VIRGINIA,1,69.7,33,37,8.2,2.42,3,1,2.6,56.8,21,0,10,8.7,42,2,14,335,37.8,53.3,53.6,56.5,0,1,47,0,20.0,78.7,4.8,2,3,0,1,2,2,4.3,200,5.4
Chandler Rogers,98683,QB,N TEXAS,1,61.1,36,37,13.1,2.97,1,0,0.0,54.1,20,0,11,9.1,42,2,14,251,43.0,69.7,63.1,73.6,0,2,46,0,27.3,73.5,7.1,3,2,0,0,2,2,4.3,274,7.4
