player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Terrell Vaughn,157634,WR,UTAH ST,13,122,0,329,0,-2.5,8,97.1,0.0,0,1,0.0,0,7,0,99.9,69.9,1,19,0.0,0,89,34,96.6,86,80.7,35,40.7,1,138,222,6.5,4.1,1.6,9.4,18,72.5,42.9,6,14,2.5,2,35,0,92.1,74.5,4,76,0.0,0,492,79,94.3,464,107.9,109,23.5,9,867,372,4.7,11.0,1.87
Pofele Ashlock,158166,WR,HAWAII,13,121,0,180,0,-2.5,2,91.7,,0,0,8.3,1,1,1,69.2,41.8,0,8,0.0,0,33,11,100.0,33,79.2,12,36.4,0,20,48,4.4,1.8,0.61,9.9,12,68.6,43.8,7,16,10.0,9,41,2,58.3,74.2,5,53,0.0,0,450,81,94.9,427,95.6,118,27.6,9,808,295,3.6,10.0,1.89
Jacob Cowing,100894,WR,ARIZONA,13,121,0,109,0,-3.2,4,93.9,,0,0,3.1,1,4,1,96.2,82.1,0,30,1.2,1,81,31,96.3,78,95.8,33,42.3,1,151,251,8.1,4.9,1.94,6.6,5,72.9,42.9,3,7,8.8,6,30,0,66.7,79.2,1,37,0.3,1,331,62,95.5,316,117.3,85,26.9,8,571,332,5.4,9.2,1.81
Joshua Cephus,98095,WR,UTSA,13,121,0,331,0,-0.9,6,93.5,,0,0,0.0,0,12,0,99.9,94.0,0,44,0.0,0,87,29,98.9,86,113.8,31,36.0,1,271,296,10.2,9.3,3.15,7.4,12,78.6,28.6,2,7,0.0,0,32,0,96.8,87.5,2,65,0.0,0,297,55,94.9,282,134.0,70,24.8,8,691,428,7.8,12.6,2.45
Luke McCaffrey,101634,WR,RICE,13,120,0,275,0,-3.2,0,80.0,0.0,0,1,7.7,1,5,0,77.3,67.0,0,16,0.0,0,72,12,97.2,70,121.3,15,21.4,2,54,92,7.7,4.5,0.77,9.0,6,60.6,69.2,9,13,2.3,1,30,0,92.9,83.1,8,51,0.0,0,356,43,94.4,336,77.9,71,21.1,6,627,316,7.3,14.6,1.87
Sean Atkins,101127,WR,USF,13,120,0,327,0,-1.8,6,96.6,,0,0,0.0,0,11,0,99.9,93.1,0,20,0.0,0,77,28,97.4,75,93.8,29,38.7,0,189,241,8.6,6.8,2.52,8.0,18,77.8,68.8,11,16,5.6,5,42,2,83.5,80.7,1,88,0.0,0,461,84,92.4,426,117.4,108,25.4,6,936,443,5.3,11.1,2.2
Luther Burden III,157170,WR,MISSOURI,13,120,0,229,0,-3.3,9,96.9,,0,0,0.0,0,7,0,99.9,99.9,0,26,0.0,0,43,31,95.3,41,103.5,32,78.0,1,203,301,9.7,6.5,4.95,10.0,15,70.5,59.1,13,22,5.6,4,37,0,87.3,91.3,4,48,0.0,0,316,67,94.9,300,119.1,95,31.7,9,1007,527,7.9,15.0,3.36
Xavier Worthy,144718,WR,TEXAS,14,119,0,311,0,-2.5,4,89.7,,0,0,3.7,1,9,1,93.5,76.4,0,54,0.0,0,80,26,98.8,79,93.8,29,36.7,0,189,255,9.8,7.3,2.39,9.7,3,59.2,14.3,1,7,9.4,3,17,1,72.7,65.7,0,54,0.0,0,196,29,96.9,190,101.9,49,25.8,2,434,278,9.6,15.0,2.28
Xavier Restrepo,122220,WR,MIAMI FL,13,119,0,220,0,-2.4,3,87.5,,0,0,0.0,0,3,1,98.6,57.1,0,23,0.0,0,71,14,100.0,71,84.4,16,22.5,0,68,105,7.5,4.9,0.96,9.9,13,70.9,46.7,7,15,3.7,3,52,0,90.4,92.0,4,48,0.5,2,395,78,94.4,373,104.9,110,29.5,6,1074,331,4.2,13.8,2.88
Caullin Lacy,121426,WR,S ALABAMA,12,119,0,288,0,-3.1,8,100.0,,0,0,0.0,0,12,0,99.9,93.6,0,34,0.0,0,84,31,96.4,81,100.8,31,38.3,0,254,350,11.3,8.2,3.14,8.2,17,75.0,44.4,4,9,3.2,2,30,0,78.1,81.0,0,72,0.0,0,307,60,93.8,288,126.5,80,27.8,5,789,512,8.5,13.2,2.74
Lincoln Victor,97215,WR,WASH STATE,11,118,0,341,0,-1.8,6,92.1,,0,0,2.8,1,11,0,98.0,78.0,0,31,0.0,0,88,35,98.9,87,106.6,38,43.7,2,204,262,7.5,5.8,2.34,7.4,12,70.9,28.6,2,7,9.9,8,36,0,67.7,71.7,1,50,0.0,0,413,73,95.2,393,103.5,103,26.2,5,746,406,5.6,10.2,1.9
Malachi Corley,66272,WR,W KENTUCKY,12,115,0,346,0,-2.0,8,82.4,,0,0,6.7,3,14,0,86.6,96.8,0,70,0.0,0,92,42,97.8,90,126.3,51,56.7,5,330,415,9.9,7.9,3.67,6.2,11,66.3,21.4,3,14,9.0,6,31,2,60.9,82.0,4,75,0.0,0,324,61,93.8,304,97.1,92,30.3,6,798,517,8.5,13.1,2.63
Jabre Barber,123689,WR,TROY,14,115,0,318,0,-2.3,2,87.0,0.0,0,1,4.8,1,4,0,88.9,89.9,0,29,0.0,0,35,20,100.0,35,91.1,23,65.7,0,135,177,8.9,6.8,3.86,10.2,8,68.9,38.5,5,13,7.5,5,35,2,81.1,80.9,2,47,0.0,0,304,62,96.4,293,104.5,90,30.7,4,853,348,5.6,13.8,2.91
Marvin Harrison Jr.,145056,WR,OHIO STATE,12,114,0,260,0,-2.3,1,72.7,,0,0,20.0,2,4,0,26.0,74.5,0,20,0.0,0,34,8,100.0,34,119.5,11,32.4,1,70,89,11.1,8.8,2.06,11.2,1,72.4,57.1,4,7,4.5,1,15,0,72.9,90.2,0,44,0.0,0,71,21,95.8,68,153.0,29,42.6,5,355,105,5.0,16.9,5.22
Troy Franklin,146567,WR,OREGON,13,114,0,264,0,-1.2,3,100.0,,0,0,0.0,0,5,0,98.6,70.9,0,18,0.0,0,88,14,95.5,84,133.3,14,16.7,2,91,108,7.7,6.5,1.08,14.4,1,75.0,33.3,1,3,6.3,1,12,0,60.0,89.6,0,41,0.0,0,80,15,97.5,78,152.5,20,25.6,3,232,75,5.0,15.5,2.97
Sam Pinckney,84197,WR,COAST CAR,13,111,0,141,0,-2.2,0,80.0,100.0,1,1,20.0,1,0,0,29.3,32.0,0,-1,0.0,0,83,4,94.0,78,79.2,5,6.4,0,-12,-1,-0.3,-3.0,-0.15,14.1,0,71.4,100.0,2,2,0.0,0,8,0,84.2,88.0,0,31,0.0,0,55,10,89.1,49,144.6,14,28.6,2,146,34,3.4,14.6,2.98
Will Pauling,144234,WR,WISCONSIN,13,109,0,349,0,-2.6,0,85.7,100.0,1,1,14.3,1,2,0,46.4,59.6,0,20,0.0,0,37,6,94.6,35,93.5,7,20.0,0,45,58,9.7,7.5,1.29,10.7,8,66.4,52.4,11,21,9.0,7,42,1,68.4,79.9,0,53,0.0,0,406,71,95.8,389,108.0,107,27.5,6,820,264,3.7,11.5,2.11
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,13,109,0,174,0,-2.6,1,92.9,,0,0,0.0,0,1,1,98.6,42.4,0,8,1.3,1,78,13,96.2,75,79.2,14,18.7,0,41,75,5.8,3.2,0.55,6.6,3,89.5,100.0,2,2,5.6,1,4,1,61.5,59.3,1,30,0.0,0,90,17,94.4,85,82.2,19,22.4,0,171,62,3.6,10.1,2.01
Ja'Lynn Polk,123153,WR,WASHINGTON,15,108,0,340,0,-3.1,4,92.9,,0,0,0.0,0,5,1,98.1,58.6,0,18,0.0,0,63,13,96.8,61,90.8,14,23.0,0,81,123,9.5,6.2,1.33,12.4,7,68.1,54.5,6,11,5.9,2,18,1,82.2,79.0,1,92,0.0,0,222,32,94.1,209,111.4,47,22.5,3,453,176,5.5,14.2,2.17
Drake Stoops,78087,WR,OKLAHOMA,13,107,0,261,0,-0.5,10,96.7,,0,0,3.3,1,13,0,95.7,93.9,0,21,0.0,0,78,29,98.7,77,118.9,30,39.0,2,216,229,7.9,7.4,2.81,7.9,14,76.3,58.8,10,17,7.5,6,41,0,76.8,86.9,4,60,0.3,1,398,74,93.5,372,112.9,97,26.1,8,859,404,5.5,11.6,2.31
Daniel Jackson,129654,WR,MINNESOTA,13,107,0,225,0,-2.8,1,83.3,,0,0,16.7,1,1,0,38.7,53.3,0,10,0.0,0,16,5,100.0,16,79.2,6,37.5,0,10,25,5.0,2.0,0.63,13.0,1,52.6,57.1,4,7,9.1,2,11,0,58.5,79.2,2,35,0.0,0,106,20,96.2,102,64.3,38,37.3,2,207,21,1.1,10.4,2.03
Elic Ayomanor,157263,WR,STANFORD,12,107,0,300,0,-2.0,1,100.0,,0,0,0.0,0,2,0,86.7,58.9,0,16,0.0,0,29,2,96.6,28,118.8,2,7.1,0,26,30,15.0,13.0,0.93,14.1,1,63.6,50.0,2,4,0.0,0,6,0,58.7,77.5,1,17,1.5,1,68,7,83.8,57,47.9,11,19.3,0,81,-2,-0.3,11.6,1.42
Tez Johnson,123709,WR,OREGON,14,106,0,264,0,-3.3,6,96.0,,0,0,4.0,1,7,0,92.4,89.8,0,24,0.0,0,62,24,95.2,59,119.3,25,42.4,2,156,236,9.8,6.5,2.64,7.8,17,80.0,66.7,2,3,8.4,7,47,0,72.3,92.1,0,77,0.0,0,336,76,94.3,317,148.5,95,30.0,10,1065,652,8.6,14.0,3.36
Dallin Holker,83946,TE,COLO STATE,12,105,0,144,0,-1.8,1,100.0,,0,0,0.0,0,2,1,97.1,37.1,0,19,1.4,1,72,9,91.7,66,87.0,9,13.6,0,44,60,6.7,4.9,0.67,10.2,5,52.6,46.2,6,13,6.3,2,19,1,78.1,68.4,4,42,2.6,7,267,30,94.0,251,54.6,57,22.7,2,358,130,4.3,11.9,1.43
Jordan Moore,143865,WR,DUKE,13,105,0,154,0,-2.4,2,90.0,50.0,1,2,0.0,0,1,0,95.9,78.1,1,25,0.0,0,32,9,96.9,31,46.3,10,32.3,0,46,67,7.4,5.1,1.48,11.4,5,58.8,100.0,1,1,0.0,0,7,0,70.0,76.2,1,31,0.0,0,77,10,92.2,71,72.9,17,23.9,1,109,57,5.7,10.9,1.54
KC Concepcion,170362,WR,NC STATE,13,105,0,248,0,-4.3,7,95.8,,0,0,0.0,0,5,0,99.9,90.5,0,38,0.0,0,59,23,98.3,58,105.2,24,41.4,1,142,238,10.3,6.2,2.45,8.5,16,67.0,38.5,5,13,7.1,5,32,1,77.4,82.0,3,48,0.0,0,356,65,96.3,343,107.4,97,28.3,9,731,435,6.7,11.2,2.13
Robert Lewis,123858,WR,GA STATE,12,103,0,175,0,-3.1,5,94.1,,0,0,5.9,1,9,0,81.6,74.6,0,16,0.0,0,66,16,100.0,66,90.9,17,25.8,0,99,147,9.2,6.2,1.5,10.7,4,73.1,33.3,1,3,5.0,1,11,0,78.1,79.8,1,97,0.0,0,77,19,92.2,71,134.1,26,36.6,3,304,224,11.8,16.0,4.28
Roc Taylor,144283,WR,MEMPHIS,13,102,0,218,0,-1.3,5,100.0,,0,0,0.0,0,4,0,96.5,91.0,0,33,0.0,0,45,10,97.8,44,152.1,10,22.7,1,125,138,13.8,12.5,2.84,15.8,1,50.0,,0,0,33.3,1,1,0,74.5,80.8,0,18,0.0,0,14,2,78.6,11,70.8,4,36.4,0,26,8,4.0,13.0,2.36
Smoke Harris,78918,WR,LA TECH,12,102,0,208,0,-2.7,16,100.0,,0,0,0.0,0,15,1,99.9,97.0,0,36,0.0,0,81,44,96.3,78,109.5,44,56.4,2,292,412,9.4,6.6,3.74,3.9,28,82.6,28.6,2,7,2.6,2,34,0,93.6,80.5,2,64,0.0,0,380,76,95.3,362,107.0,92,25.4,4,771,629,8.3,10.1,2.13
Noah Smith,104112,WR,SM HOUSTON,12,101,0,281,0,-2.5,2,100.0,,0,0,0.0,0,0,0,79.6,56.2,0,8,0.0,0,71,15,95.8,68,81.7,15,22.1,0,54,91,6.1,3.6,0.79,8.4,11,77.8,45.5,5,11,2.8,2,36,1,79.5,77.6,2,42,0.0,0,349,70,94.8,331,110.5,90,27.2,5,746,338,4.8,10.7,2.25
Kenneth Womack,142085,WR,W MICHIGAN,12,101,0,347,0,-2.5,10,92.5,0.0,0,1,2.6,1,8,0,92.1,91.3,0,24,0.0,0,70,37,95.7,67,91.1,40,59.7,0,235,325,8.8,6.4,3.51,5.2,17,73.7,37.5,6,16,5.4,4,28,0,87.0,74.3,2,34,0.2,1,408,70,94.1,384,85.3,95,24.7,1,617,468,6.7,8.8,1.61
Malachi Fields,151069,WR,VIRGINIA,12,100,0,335,0,-1.4,1,80.0,,0,0,20.0,1,2,0,29.3,39.9,0,14,0.0,0,57,4,98.2,56,83.3,5,8.9,0,20,24,6.0,5.0,0.36,19.0,2,100.0,100.0,1,1,0.0,0,2,0,58.7,73.6,0,39,0.0,0,29,3,100.0,29,158.3,3,10.3,1,66,16,5.3,22.0,2.28
Kris Mitchell,97659,WR,FIU,12,100,0,166,0,-0.7,1,100.0,,0,0,0.0,0,1,1,95.2,52.1,0,31,0.0,0,48,7,97.9,47,107.1,7,14.9,0,68,73,10.4,9.7,1.45,17.9,0,57.1,50.0,1,2,20.0,1,2,0,73.5,72.9,1,29,0.0,0,28,4,100.0,28,44.0,7,25.0,0,57,11,2.8,14.3,2.04
Ja'Mori Maclin,124211,WR,N TEXAS,12,100,0,251,0,-0.4,4,100.0,,0,0,0.0,0,3,0,95.2,50.4,0,18,0.0,0,63,7,95.2,60,101.8,7,11.7,0,59,62,8.9,8.4,0.98,16.9,1,57.1,,0,0,20.0,1,4,0,66.7,67.1,0,17,0.0,0,43,4,93.0,40,124.4,7,17.5,1,59,16,4.0,14.8,1.48
Xavier Weaver,101130,WR,COLORADO,11,99,0,143,0,-1.5,2,100.0,,0,0,0.0,0,2,0,97.1,58.1,0,39,0.0,0,77,10,98.7,76,96.3,10,13.2,0,71,86,8.6,7.1,0.93,7.7,2,85.7,,0,0,0.0,0,6,0,83.9,70.9,0,26,0.0,0,55,12,94.5,52,134.2,14,26.9,1,147,61,5.1,12.3,2.83
Elijhah Badger,131603,WR,ARIZONA ST,11,99,0,110,0,-3.4,18,97.1,,0,0,0.0,0,10,0,99.9,93.3,0,30,0.0,0,72,34,94.4,68,90.2,35,51.5,0,198,317,9.3,5.8,2.91,4.5,16,78.6,40.0,2,5,2.9,1,13,0,95.5,83.4,0,65,0.0,0,129,33,93.8,121,114.9,42,34.7,1,406,361,10.9,12.3,3.36
Rashod Owens,122979,WR,OKLA STATE,14,99,0,262,0,-1.3,2,100.0,,0,0,0.0,0,3,0,93.6,55.1,0,12,0.0,0,58,6,100.0,58,92.4,6,10.3,0,37,45,7.5,6.2,0.64,9.5,3,60.0,0.0,0,1,0.0,0,4,0,83.3,79.6,1,12,0.0,0,49,6,95.9,47,65.8,10,21.3,1,48,41,6.8,8.0,1.02
Jalen Royals,163442,WR,UTAH ST,13,99,0,329,0,-1.6,7,100.0,,0,0,0.0,0,5,0,99.9,76.7,0,71,0.0,0,89,16,96.6,86,132.6,16,18.6,1,173,198,12.4,10.8,2.01,16.8,1,80.0,66.7,2,3,0.0,0,2,0,77.9,82.2,0,52,0.0,0,45,4,95.6,43,158.3,5,11.6,1,82,32,8.0,20.5,1.91
Kole Wilson,168441,WR,TEXAS ST,13,99,0,314,0,-2.5,2,94.1,0.0,0,1,0.0,0,1,0,99.5,59.8,0,9,0.0,0,78,16,97.4,76,98.8,17,22.4,1,50,90,5.6,3.1,0.66,13.2,6,67.9,100.0,2,2,9.5,2,11,0,81.9,71.9,0,77,0.0,0,95,19,95.8,91,146.3,28,30.8,4,323,161,8.5,17.0,3.55
Elijah Sarratt,159499,WR,JAMES MAD,13,99,0,197,0,-2.7,0,100.0,,0,0,0.0,0,1,1,90.0,40.5,0,24,0.0,0,41,3,100.0,41,142.4,3,7.3,1,26,34,11.3,8.7,0.63,10.0,1,100.0,,0,0,0.0,0,7,0,93.2,91.2,0,32,0.0,0,41,8,95.1,39,158.3,8,20.5,3,136,56,7.0,17.0,3.49
Steven McBride,122570,WR,HAWAII,13,99,0,180,0,-1.8,1,100.0,,0,0,0.0,0,1,0,91.4,51.5,0,2,0.0,0,35,4,100.0,35,118.8,4,11.4,1,5,12,3.0,1.3,0.14,20.7,0,66.7,,0,0,0.0,0,1,0,82.0,78.5,0,9,0.0,0,8,2,100.0,8,82.6,3,37.5,0,18,8,4.0,9.0,2.25
Xzavier Henderson,124380,WR,CINCINNATI,12,98,0,138,0,-1.0,0,66.7,,0,0,14.3,1,1,0,46.4,44.0,0,30,0.0,0,45,6,100.0,45,80.8,9,20.0,0,50,52,8.7,8.3,1.11,12.7,1,46.2,33.3,1,3,0.0,0,3,0,79.9,69.7,2,22,0.0,0,35,6,97.1,34,22.8,13,38.2,0,68,25,4.2,11.3,2.0
Jeremiah Hunter,131650,WR,CAL,13,98,0,130,0,-2.0,5,91.7,100.0,2,2,0.0,0,7,0,99.9,76.7,0,26,0.0,0,79,22,97.5,77,86.8,24,31.2,0,116,160,7.3,5.3,1.51,5.6,2,75.0,100.0,1,1,0.0,0,1,0,93.1,73.9,0,50,0.0,0,36,6,75.0,27,95.3,8,29.6,0,59,18,3.0,9.8,2.19
Xavier Legette,99197,WR,S CAROLINA,12,97,0,289,0,-3.1,0,100.0,,0,0,0.0,0,3,0,97.1,50.2,0,19,0.0,0,75,11,98.7,74,93.2,11,14.9,0,70,104,9.5,6.4,0.95,14.7,3,70.6,42.9,3,7,4.0,1,17,0,91.3,85.0,1,65,0.0,0,141,24,97.2,137,130.1,34,24.8,3,443,155,6.5,18.5,3.23
Joey Hobert,131934,WR,TEXAS ST,11,97,0,314,0,-2.2,8,96.2,0.0,0,1,0.0,0,11,0,99.9,92.9,0,39,0.0,0,64,25,98.4,63,97.9,26,41.3,0,195,250,10.0,7.8,3.1,8.7,14,77.5,63.6,7,11,5.5,4,40,1,80.8,83.1,1,83,0.0,0,344,69,96.8,333,127.8,89,26.7,7,846,451,6.5,12.3,2.54
Anthony Simpson,146244,WR,UMASS,12,97,0,216,0,-3.1,5,85.7,,0,0,7.7,2,6,0,76.6,82.3,0,58,0.0,0,53,24,94.3,50,104.3,28,56.0,1,173,247,10.3,7.2,3.46,10.4,10,58.3,40.0,4,10,10.6,5,23,0,56.6,73.2,3,71,0.0,0,285,42,93.3,266,86.5,72,27.1,3,679,404,9.6,16.2,2.55
Jamari Thrash,97399,WR,LOUISVILLE,12,96,0,210,0,-1.5,1,90.9,,0,0,0.0,0,3,0,96.5,67.8,0,31,0.0,0,49,10,100.0,49,90.9,11,22.4,0,64,78,7.8,6.4,1.31,5.8,7,80.0,0.0,0,2,0.0,0,6,0,57.9,84.5,0,23,0.0,0,41,8,90.2,37,99.2,10,27.0,0,78,57,7.1,9.8,2.11
Squirrel White,163776,WR,TENNESSEE,13,96,0,307,0,-1.4,7,91.7,,0,0,5.7,2,12,0,88.9,84.7,0,27,0.0,0,102,33,98.0,100,94.4,36,36.0,0,240,289,8.8,7.3,2.4,9.2,8,68.1,42.9,3,7,10.1,7,29,0,56.1,68.0,1,83,0.0,0,359,62,96.4,346,95.1,91,26.3,2,731,424,6.8,11.8,2.11
Erik Brooks,84187,WR,FRESNO ST,13,96,0,169,0,-2.1,0,75.0,,0,0,25.0,2,1,0,17.6,42.2,0,13,0.0,0,33,6,100.0,33,78.1,8,24.2,0,26,38,6.3,4.3,0.79,9.5,5,62.7,66.7,8,12,16.1,10,36,0,46.6,72.0,2,49,0.0,0,319,52,95.6,305,97.9,83,27.2,5,669,223,4.3,12.9,2.19
Deion Burks,145107,WR,PURDUE,12,95,0,273,0,-2.6,3,70.0,,0,0,22.2,2,2,0,25.7,53.7,0,16,0.0,0,37,7,94.6,35,106.3,10,28.6,1,28,47,6.7,4.0,0.8,6.8,4,69.2,0.0,0,1,18.2,2,5,0,46.5,61.5,0,42,0.0,0,33,9,93.9,31,125.3,13,41.9,3,81,49,5.4,9.0,2.61
Jasaiah Gathings,145586,WR,AKRON,12,95,0,102,0,-2.4,0,60.0,,0,0,0.0,0,0,0,90.0,36.5,0,4,0.0,0,49,3,98.0,48,64.6,5,10.4,0,5,12,4.0,1.7,0.1,11.1,0,52.9,40.0,2,5,0.0,0,4,0,62.0,58.2,0,22,0.0,0,106,9,95.3,101,87.1,17,16.8,1,87,11,1.2,9.7,0.86
Tyrone Howell,144588,WR,LA MONROE,12,94,0,209,0,0.5,1,100.0,,0,0,0.0,0,1,0,91.4,51.4,0,9,0.0,0,35,4,97.1,34,83.3,4,11.8,0,16,14,3.5,4.0,0.47,11.5,0,66.7,0.0,0,2,0.0,0,0,0,72.7,70.8,0,11,0.0,0,23,4,91.3,21,75.0,6,28.6,0,25,7,1.8,6.3,1.19
Daniel George,84378,WR,AKRON,12,93,0,102,0,-1.1,3,100.0,,0,0,0.0,0,3,0,95.2,75.0,0,46,0.0,0,51,8,98.0,50,107.3,8,16.0,0,78,87,10.9,9.8,1.56,25.8,0,25.0,,0,0,0.0,0,1,0,81.1,59.2,0,15,0.0,0,23,1,95.7,22,42.7,4,18.2,0,15,3,3.0,15.0,0.68
Logan Loya,131801,WR,UCLA,13,92,0,324,0,-0.7,1,100.0,,0,0,0.0,0,1,0,93.6,57.5,0,20,0.0,0,43,6,100.0,43,92.4,6,14.0,0,37,41,6.8,6.2,0.86,9.0,6,64.8,42.9,3,7,13.2,9,38,0,51.4,80.2,5,49,0.0,0,345,59,97.4,336,81.5,91,27.1,5,654,235,4.0,11.1,1.95
