player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Robert Lewis,123858,WR,GA STATE,12,103,0,175,16.4,1,60.0,40.0,2,5,11.8,2,8,0,58.6,68.0,0,38,0.0,0,86,15,95.3,82,117.0,25,30.5,5,152,36,2.4,10.1,1.85,0,9.0,12,76.1,37.5,3,8,7.3,4,27,0,71.7,74.8,2,97,0.0,0,241,51,95.4,230,103.3,67,29.1,2,647,322,6.3,12.7,2.81
Roc Taylor,144283,WR,MEMPHIS,13,102,0,218,15.9,3,58.6,75.0,6,8,5.6,1,13,0,71.9,79.3,0,34,0.0,0,106,17,94.3,100,104.0,29,29.0,1,289,105,6.2,17.0,2.89,0,9.5,14,69.8,57.1,4,7,7.5,3,23,0,69.1,69.0,1,85,0.0,0,256,37,94.9,243,107.7,53,21.8,2,543,302,8.2,14.7,2.23
Smoke Harris,78918,WR,LA TECH,12,102,0,208,6.6,7,68.0,25.0,1,4,5.6,1,10,0,74.4,69.4,1,42,0.0,0,124,17,91.1,113,88.9,25,22.1,1,201,160,9.4,11.8,1.78,0,2.2,13,90.6,0.0,0,2,0.0,0,23,1,92.9,72.3,1,64,0.0,0,243,58,95.5,232,107.5,64,27.6,3,487,417,7.2,8.4,2.1
Noah Smith,104112,WR,SM HOUSTON,12,101,0,281,5.2,2,76.9,100.0,1,1,4.8,1,12,1,53.5,67.9,0,30,0.0,0,91,20,92.3,84,112.5,26,31.0,1,209,115,5.8,10.5,2.49,0,7.4,8,81.0,55.6,5,9,4.1,2,23,0,80.6,78.3,2,42,0.0,0,228,47,95.2,217,109.2,58,26.7,4,472,224,4.8,10.0,2.18
Kenneth Womack,142085,WR,W MICHIGAN,12,101,0,347,8.1,7,66.7,0.0,0,4,9.1,2,12,0,75.9,75.8,0,25,0.0,0,113,20,94.7,107,88.6,30,28.0,0,223,173,8.7,11.2,2.08,0,4.6,8,77.3,62.5,5,8,5.6,2,15,0,68.1,67.2,1,34,0.5,1,218,34,95.0,207,88.3,44,21.3,0,330,210,6.2,9.7,1.59
Malachi Fields,151069,WR,VIRGINIA,12,100,0,335,14.9,2,46.4,27.3,3,11,13.3,2,9,0,53.9,59.5,1,29,0.0,0,148,13,94.6,140,61.9,28,20.0,1,162,58,4.5,12.5,1.16,0,14.4,3,65.5,66.7,6,9,7.7,3,21,0,68.5,72.1,5,39,0.0,0,235,36,96.2,226,67.8,55,24.3,2,488,113,3.1,13.6,2.16
Kris Mitchell,97659,WR,FIU,12,100,0,166,13.4,2,55.6,44.4,4,9,6.3,1,12,1,69.9,74.4,0,80,0.0,0,92,15,98.9,91,108.4,27,29.7,1,309,129,8.6,20.6,3.4,0,14.6,8,64.4,41.7,5,12,5.0,2,24,2,77.3,75.0,1,64,0.0,0,253,38,97.6,247,117.5,59,23.9,4,655,250,6.6,17.2,2.65
Ja'Mori Maclin,124211,WR,N TEXAS,12,100,0,251,13.3,2,59.1,50.0,3,6,7.1,1,10,0,69.0,63.6,1,64,0.0,0,162,13,92.6,150,103.2,22,14.7,5,165,74,5.7,12.7,1.1,0,16.2,10,57.6,22.2,2,9,7.3,3,25,0,64.6,71.3,2,59,0.0,0,289,38,97.2,281,100.9,66,23.5,4,685,214,5.6,18.0,2.44
Xavier Weaver,101130,WR,COLORADO,11,99,0,143,14.5,5,66.7,40.0,2,5,4.3,1,11,0,76.5,69.4,1,45,0.0,0,159,22,96.2,153,93.5,33,21.6,0,384,174,7.9,17.5,2.51,0,12.2,3,63.3,0.0,0,6,8.8,3,15,0,65.7,62.2,0,48,0.0,0,301,31,94.7,285,100.1,49,17.2,2,373,99,3.2,12.0,1.31
Elijhah Badger,131603,WR,ARIZONA ST,11,99,0,110,8.6,3,56.3,50.0,6,12,0.0,0,10,0,87.0,75.9,0,30,0.0,0,107,18,89.7,96,94.1,32,33.3,2,187,103,5.7,10.4,1.95,0,7.8,19,64.7,16.7,1,6,5.7,2,16,0,74.5,71.9,3,52,0.0,0,206,33,96.1,198,62.2,51,25.8,0,376,314,9.5,11.4,1.9
Rashod Owens,122979,WR,OKLA STATE,14,99,0,262,13.9,0,53.3,57.1,4,7,20.0,2,5,0,41.2,56.1,0,30,0.0,0,101,8,97.0,98,98.2,15,15.3,1,106,28,3.5,13.3,1.08,0,11.9,12,69.1,53.3,8,15,6.0,3,30,1,74.6,81.3,3,45,0.0,0,245,47,95.9,235,88.3,68,28.9,1,687,242,5.1,14.6,2.92
Jalen Royals,163442,WR,UTAH ST,13,99,0,329,15.9,3,64.3,66.7,6,9,10.0,2,10,0,61.3,74.7,1,57,0.0,0,139,18,89.2,124,118.8,28,22.6,4,258,41,2.3,14.3,2.08,0,12.6,9,72.6,76.9,10,13,4.3,2,26,0,80.3,75.1,0,71,0.0,0,322,45,95.3,307,150.9,62,20.2,9,725,321,7.1,16.1,2.36
Kole Wilson,168441,WR,TEXAS ST,13,99,0,314,9.9,4,57.1,50.0,1,2,5.9,1,9,0,70.9,65.0,1,37,0.0,0,141,16,94.3,133,93.3,28,21.1,3,153,89,5.6,9.6,1.15,0,9.3,7,71.0,37.5,3,8,4.3,2,23,0,79.5,72.3,1,77,0.0,0,276,44,97.5,269,101.8,62,23.0,2,544,224,5.1,12.4,2.02
Elijah Sarratt,159499,WR,JAMES MAD,13,99,0,197,10.7,2,81.8,85.7,6,7,0.0,0,15,1,85.1,83.2,0,39,0.0,0,92,18,94.6,87,158.3,22,25.3,3,279,106,5.9,15.5,3.21,0,10.3,7,88.3,66.7,4,6,1.9,1,35,0,88.7,87.2,0,48,0.0,0,247,53,98.0,242,134.8,60,24.8,3,741,259,4.9,14.0,3.06
Steven McBride,122570,WR,HAWAII,13,99,0,180,14.8,1,66.7,40.0,4,10,0.0,0,17,0,87.4,89.1,1,55,0.0,0,134,22,93.3,125,136.7,33,26.4,4,417,111,5.0,19.0,3.34,0,17.3,6,58.5,60.0,3,5,6.1,2,16,0,65.7,68.7,0,65,0.0,0,230,31,97.8,225,100.7,53,23.6,2,475,94,3.0,15.3,2.11
Xzavier Henderson,124380,WR,CINCINNATI,12,98,0,138,11.7,2,50.0,50.0,3,6,8.3,1,8,1,66.1,68.8,0,29,0.0,0,81,11,93.8,76,86.9,22,28.9,1,148,36,3.3,13.5,1.95,0,13.6,4,60.3,10.0,1,10,5.0,2,22,0,76.7,68.8,3,55,0.0,0,248,38,98.0,243,70.7,63,25.9,1,498,200,5.3,13.1,2.05
Jeremiah Hunter,131650,WR,CAL,13,98,0,130,13.8,0,50.0,66.7,6,9,6.7,1,10,0,69.0,64.6,3,50,0.0,0,140,14,92.9,130,32.4,28,21.5,0,190,71,5.1,13.6,1.46,0,9.3,9,67.8,75.0,6,8,0.0,0,22,0,91.1,77.1,1,49,0.0,0,231,40,94.4,218,106.9,59,27.1,4,464,206,5.2,11.6,2.13
Xavier Legette,99197,WR,S CAROLINA,12,97,0,289,14.3,0,75.9,62.5,5,8,4.3,1,16,0,75.9,85.6,0,76,0.0,0,113,22,96.5,109,157.0,29,26.6,4,436,168,7.6,19.8,4.0,0,12.8,4,73.5,25.0,2,8,2.7,1,23,0,83.6,78.5,3,65,0.0,0,216,36,94.9,205,95.6,49,23.9,1,600,241,6.7,16.7,2.93
Joey Hobert,131934,WR,TEXAS ST,11,97,0,314,12.4,6,62.5,33.3,2,6,9.1,2,13,0,63.6,77.1,1,26,0.0,0,105,20,93.3,98,102.5,32,32.7,3,231,98,4.9,11.6,2.36,0,6.8,8,82.7,83.3,5,6,4.4,2,23,0,79.4,76.3,0,39,0.0,0,200,43,98.5,197,123.0,52,26.4,3,463,249,5.8,10.8,2.35
Anthony Simpson,146244,WR,UMASS,12,97,0,216,14.6,2,32.4,33.3,2,6,26.7,4,8,1,22.7,56.8,2,65,0.0,0,109,11,90.8,99,41.7,34,34.3,1,223,79,7.2,20.3,2.25,0,5.6,8,75.0,40.0,2,5,2.5,1,16,0,84.2,70.6,1,58,0.0,0,190,39,94.7,180,95.0,52,28.9,1,399,302,7.7,10.2,2.22
Jamari Thrash,97399,WR,LOUISVILLE,12,96,0,210,10.6,8,59.0,14.3,1,7,11.5,3,16,1,58.6,71.2,2,31,0.0,0,140,23,94.3,132,73.6,39,29.5,2,249,122,5.3,10.8,1.89,0,11.0,7,69.8,18.2,2,11,9.8,4,24,0,63.4,79.6,0,85,0.0,0,204,37,97.1,198,129.8,53,26.8,4,564,265,7.2,15.2,2.85
Squirrel White,163776,WR,TENNESSEE,13,96,0,307,10.6,3,63.0,66.7,2,3,15.0,3,10,0,49.2,64.7,0,50,0.0,0,102,17,94.1,96,86.8,27,28.1,0,209,90,5.3,12.3,2.18,0,8.2,6,73.4,33.3,1,3,7.8,4,21,0,69.2,71.5,1,83,0.0,0,249,47,97.2,242,104.4,64,26.4,2,572,361,7.7,12.2,2.36
Erik Brooks,84187,WR,FRESNO ST,13,96,0,169,10.8,3,51.7,66.7,4,6,21.1,4,11,0,34.7,65.0,1,49,0.0,0,109,15,95.4,104,88.6,29,27.9,2,242,89,5.9,16.1,2.33,0,8.4,4,72.9,57.1,4,7,12.5,5,24,0,54.2,71.9,0,40,0.0,0,191,35,97.9,187,114.1,48,25.7,2,430,154,4.4,12.3,2.3
Deion Burks,145107,WR,PURDUE,12,95,0,273,12.7,4,50.0,27.3,3,11,18.2,4,16,0,42.6,72.1,0,44,0.0,0,141,18,92.2,130,111.5,36,27.7,4,265,88,4.9,14.7,2.04,0,15.0,10,46.5,20.0,2,10,13.0,3,9,0,55.2,58.1,5,84,0.0,0,234,20,96.6,226,45.3,43,19.0,2,295,113,5.7,14.8,1.31
Jasaiah Gathings,145586,WR,AKRON,12,95,0,102,14.3,0,53.3,40.0,4,10,0.0,0,7,0,84.2,70.1,0,28,0.0,0,112,16,94.6,106,80.1,30,28.3,1,162,22,1.4,10.1,1.53,0,10.9,1,60.7,33.3,4,12,10.5,4,15,1,60.9,59.2,2,35,0.0,0,281,34,95.7,269,62.5,56,20.8,0,332,82,2.4,9.8,1.23
Tyrone Howell,144588,WR,LA MONROE,12,94,0,209,14.8,4,52.2,63.6,7,11,7.7,1,10,0,66.4,78.1,1,46,0.0,0,91,12,95.6,87,104.9,23,26.4,3,209,65,5.4,17.4,2.4,0,13.5,5,49.1,44.4,4,9,6.9,2,11,0,70.9,64.8,3,39,0.0,0,201,27,94.5,190,53.2,55,28.9,2,275,40,1.5,10.2,1.45
Daniel George,84378,WR,AKRON,12,93,0,102,9.9,0,42.9,25.0,1,4,0.0,0,3,0,77.5,55.4,2,46,0.0,0,120,6,94.2,113,20.2,14,12.4,0,74,60,10.0,12.3,0.65,0,11.1,4,61.3,22.2,2,9,2.6,1,10,1,84.0,58.7,1,50,0.0,0,286,38,96.2,275,71.0,62,22.5,0,366,115,3.0,9.6,1.33
Logan Loya,131801,WR,UCLA,13,92,0,324,9.7,1,46.2,0.0,0,3,20.0,3,12,0,38.9,69.9,1,30,0.0,0,97,12,96.9,94,63.1,26,27.7,1,161,81,6.8,13.4,1.71,0,8.6,3,73.2,60.0,3,5,10.9,5,23,0,59.7,74.4,4,49,0.0,0,222,41,97.3,216,82.1,56,25.9,3,416,122,3.0,10.1,1.93
