player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Corey Crooms Jr.,97276,WR,W MICHIGAN,12,115,0,347,0,-1.9,7,77.8,,0,0,0.0,0,3,0,99.1,86.4,1,10,0.0,0,41,14,95.1,39,56.5,18,46.2,0,56,76,5.4,4.0,1.44,12.4,5,47.1,31.6,6,19,4.8,2,25,0,87.6,82.5,3,74,0.0,0,329,40,93.3,307,71.2,85,27.7,4,589,190,4.8,14.7,1.92
Jason Brownlee,121451,WR,SO MISS,13,115,0,296,0,-1.8,4,100.0,,0,0,0.0,0,3,1,95.2,48.1,0,10,0.0,0,40,8,100.0,40,92.7,8,20.0,0,50,64,8.0,6.3,1.25,11.6,0,40.0,0.0,0,2,20.0,1,3,0,76.1,78.1,2,23,0.0,0,36,4,94.4,34,46.3,10,29.4,1,41,6,1.5,10.3,1.21
Jalen Cropper,97273,WR,FRESNO ST,14,113,0,169,0,-2.2,8,90.9,,0,0,4.8,1,5,0,88.5,70.7,0,28,0.0,0,70,20,100.0,70,94.1,22,31.4,0,145,187,9.4,7.3,2.07,5.9,5,83.3,0.0,0,1,4.8,1,11,0,79.0,76.6,0,65,0.0,0,82,20,97.6,80,122.6,24,30.0,1,242,134,6.7,12.1,3.03
Xavier Worthy,144718,WR,TEXAS,13,113,0,311,0,-3.1,2,100.0,,0,0,0.0,0,5,0,99.9,67.0,0,18,1.2,1,81,19,95.1,77,89.7,19,24.7,0,105,163,8.6,5.5,1.36,23.9,1,36.4,0.0,0,2,11.1,1,2,1,55.4,66.5,1,15,0.0,0,92,8,95.7,88,25.9,22,25.0,0,57,28,3.5,7.1,0.65
Joshua Cephus,98095,WR,UTSA,13,112,0,331,0,-1.7,4,88.5,0.0,0,1,4.2,1,5,0,91.5,79.0,0,13,0.0,0,80,23,98.8,79,99.2,26,32.9,1,123,162,7.0,5.3,1.56,8.3,15,76.8,53.3,8,15,1.3,1,41,0,93.8,77.5,1,65,0.0,0,454,76,94.9,431,113.7,99,23.0,5,832,429,5.6,10.9,1.93
Jose Barbon,78032,WR,TEMPLE,12,111,0,306,0,-1.9,1,81.8,50.0,1,2,18.2,2,1,0,29.2,43.0,0,11,0.0,0,67,9,100.0,67,114.4,11,16.4,1,46,64,7.1,5.1,0.69,13.6,5,62.1,20.0,1,5,5.3,1,11,0,77.7,71.9,2,43,0.0,0,105,18,96.2,101,65.3,29,28.7,0,280,114,6.3,15.6,2.77
Sam Pinckney,84197,WR,COAST CAR,13,110,0,141,0,,0,,,0,0,,0,0,0,,37.1,0,0,2.5,1,40,0,95.0,38,0.0,0,0.0,0,0,0,,,0.0,12.4,0,60.0,100.0,1,1,0.0,0,3,0,61.1,74.2,0,32,0.0,0,29,3,100.0,29,131.7,5,17.2,1,48,10,3.3,16.0,1.66
Keylon Stokes,65080,WR,TULSA,12,110,0,320,0,-3.1,4,88.9,,0,0,0.0,0,4,0,95.2,95.2,1,31,0.0,0,21,8,100.0,21,109.3,9,42.9,2,92,122,15.3,11.5,4.38,12.2,17,68.8,62.5,15,24,8.5,7,47,1,67.4,82.6,4,76,0.0,0,448,75,94.0,421,112.3,109,25.9,7,1223,414,5.5,16.3,2.9
Trey Palmer,99248,WR,NEBRASKA,12,110,0,238,0,-3.2,3,90.9,0.0,0,1,0.0,0,5,0,99.9,96.4,0,16,0.0,0,29,20,100.0,29,82.6,22,75.9,0,84,149,7.5,4.2,2.9,12.2,12,65.2,33.3,4,12,15.7,8,24,1,53.1,86.3,4,72,0.0,0,226,43,96.5,218,96.2,66,30.3,5,631,267,6.2,14.7,2.89
Rome Odunze,73774,WR,WASHINGTON,12,110,0,340,0,-0.7,2,66.7,0.0,0,1,20.0,1,2,0,29.3,49.2,0,30,0.0,0,68,4,98.5,67,108.3,6,9.0,0,73,72,18.0,18.3,1.09,14.0,2,77.3,60.0,3,5,5.6,1,14,0,86.5,85.5,0,48,0.0,0,77,17,97.4,75,133.7,22,29.3,1,291,68,4.0,17.1,3.88
Justin Marshall,61394,WR,BUFFALO,13,110,0,126,0,,0,,,0,0,,0,0,0,,38.7,0,0,0.0,0,32,0,100.0,32,0.0,0,0.0,0,0,0,,,0.0,16.6,0,80.0,,0,0,0.0,0,4,0,71.8,74.7,0,49,0.0,0,26,4,100.0,26,158.3,5,19.2,1,108,36,9.0,27.0,4.15
Shocky Jacques-Louis,77960,WR,AKRON,12,110,0,102,0,-1.5,2,90.9,100.0,1,1,0.0,0,2,0,96.5,57.6,0,10,2.7,2,74,10,94.6,70,81.8,11,15.7,0,40,55,5.5,4.0,0.57,4.0,0,83.3,50.0,1,2,0.0,0,2,0,82.8,70.9,0,12,1.4,1,70,5,94.3,66,85.4,6,9.1,0,27,20,4.0,5.4,0.41
Mac Hippenhammer,61591,WR,MIAMI OH,13,109,0,221,0,0.0,0,100.0,,0,0,0.0,0,2,0,91.4,53.7,0,8,0.0,0,45,4,97.8,44,93.8,4,9.1,0,26,26,6.5,6.5,0.59,11.7,0,42.9,50.0,1,2,0.0,0,3,0,83.0,71.6,1,25,0.0,0,30,3,96.7,29,29.2,7,24.1,0,52,27,9.0,17.3,1.79
Tory Horton,128232,WR,COLO STATE,12,109,0,144,0,-3.4,5,100.0,,0,0,0.0,0,5,0,99.9,79.1,0,20,0.0,0,55,20,92.7,51,86.5,20,39.2,0,95,163,8.2,4.8,1.86,14.1,4,60.0,40.0,2,5,6.3,1,8,0,61.0,83.3,2,52,0.0,0,81,15,96.3,78,71.1,25,32.1,1,234,72,4.8,15.6,3.0
Elijah Cooks,61501,WR,S JOSE ST,12,109,0,285,0,-1.1,3,71.4,,0,0,0.0,0,1,0,93.6,75.0,0,25,0.0,0,40,5,97.5,39,95.5,7,17.9,0,57,61,12.2,11.4,1.46,15.8,0,66.7,75.0,3,4,0.0,0,5,0,83.4,86.9,0,20,0.0,0,55,6,98.2,54,132.4,9,16.7,2,76,12,2.0,12.7,1.41
Daniel George,84378,WR,AKRON,12,108,0,102,0,-1.2,2,94.4,0.0,0,1,0.0,0,5,0,99.9,70.5,0,20,1.2,1,81,17,95.1,77,90.5,18,23.4,0,103,123,7.2,6.1,1.34,13.3,0,63.6,100.0,1,1,0.0,0,4,0,94.2,70.7,1,25,1.3,1,77,7,94.8,73,44.5,11,15.1,0,72,27,3.9,10.3,0.99
Jaylen Hall,61825,WR,W KENTUCKY,14,107,0,346,0,-2.7,6,96.3,0.0,0,1,0.0,0,3,0,99.9,46.5,0,16,0.0,0,173,26,98.3,170,88.0,27,15.9,0,138,205,7.9,5.3,0.81,6.8,2,75.0,0.0,0,1,0.0,0,2,0,63.7,56.4,0,46,0.0,0,51,6,100.0,51,145.3,8,15.7,1,79,51,8.5,13.2,1.55
Grant DuBose,111276,WR,CHARLOTTE,12,106,0,136,0,-1.3,4,100.0,,0,0,0.0,0,6,0,98.1,71.9,0,25,1.5,1,65,13,90.8,59,102.2,13,22.0,0,111,128,9.8,8.5,1.88,3.8,1,71.4,50.0,1,2,9.1,1,3,0,70.1,73.6,0,12,0.0,0,63,10,95.2,60,80.7,14,23.3,0,64,42,4.2,6.4,1.07
Emeka Egbuka,145055,WR,OHIO STATE,13,106,0,260,0,-2.4,3,93.8,,0,0,6.3,1,5,0,79.6,82.6,0,28,0.0,0,41,15,97.6,40,94.8,16,40.0,0,108,143,9.5,7.2,2.7,10.4,6,71.0,50.0,6,12,5.8,3,37,0,82.0,85.4,1,69,0.0,0,276,49,95.3,263,134.3,69,26.2,7,750,345,7.0,15.3,2.85
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,12,105,0,343,0,-0.8,1,84.6,0.0,0,1,4.3,1,6,0,90.8,80.1,0,67,0.0,0,66,22,98.5,65,108.0,26,40.0,1,178,192,8.7,8.1,2.74,14.4,0,60.0,100.0,2,2,0.0,0,3,0,66.2,72.8,0,35,0.0,0,24,3,91.7,22,132.5,5,22.7,1,49,16,5.3,16.3,2.23
Ryan O'Keefe,101139,WR,UCF,13,104,0,323,0,-2.8,7,90.2,,0,0,5.1,2,9,0,91.8,82.7,0,58,2.2,2,90,37,92.2,83,107.1,41,49.4,2,238,347,9.4,6.4,2.87,5.6,11,73.0,40.0,2,5,9.8,5,21,0,50.0,59.0,1,68,0.0,0,181,46,92.8,168,110.4,63,37.5,4,498,405,8.8,10.8,2.96
Isaiah Williams,97156,WR,ILLINOIS,13,104,0,187,0,-3.3,13,95.2,,0,0,4.8,2,10,1,93.4,97.6,0,21,0.0,0,62,40,98.4,61,101.5,42,68.9,2,191,326,8.2,4.8,3.13,4.2,19,78.5,80.0,4,5,3.1,2,28,1,82.2,82.8,3,63,0.3,1,305,62,93.8,286,94.6,79,27.6,3,589,533,8.6,9.5,2.06
Jeremy Singleton,61289,WR,GA SOUTHRN,12,103,0,174,0,-1.6,0,93.8,100.0,1,1,0.0,0,7,0,99.5,67.5,0,24,0.0,0,83,15,97.6,81,113.0,16,19.8,1,98,122,8.1,6.5,1.21,0.9,0,85.7,,0,0,0.0,0,3,0,93.7,70.3,0,24,0.0,0,32,6,90.6,29,137.8,7,24.1,1,53,45,7.5,8.8,1.83
Quian Williams,61237,WR,BUFFALO,13,102,0,126,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,42.3,0,3,0.0,0,30,2,100.0,30,79.2,2,6.7,0,1,5,2.5,0.5,0.03,11.8,4,71.9,33.3,1,3,0.0,0,19,1,91.0,71.5,0,59,0.0,0,167,23,92.8,155,142.1,32,20.6,3,375,132,5.7,16.3,2.42
Tyler Hudson,102567,WR,LOUISVILLE,12,102,0,210,0,-1.5,1,100.0,,0,0,0.0,0,0,0,92.6,50.5,0,8,0.0,0,41,4,95.1,39,90.6,4,10.3,0,23,29,7.3,5.8,0.59,12.8,2,72.7,0.0,0,1,0.0,0,7,0,90.6,84.4,1,18,0.0,0,33,8,100.0,33,62.3,11,33.3,0,99,26,3.3,12.4,3.0
Tre Harris,122676,WR,LA TECH,12,102,0,208,0,-1.5,3,93.8,,0,0,6.3,1,2,0,81.6,62.0,0,32,1.2,1,81,15,91.4,74,112.5,16,21.6,1,96,120,8.0,6.4,1.3,10.8,1,53.8,33.3,1,3,12.5,1,5,0,66.8,81.5,1,64,0.0,0,53,7,98.1,52,64.9,13,25.0,0,156,81,11.6,22.3,3.0
J. Michael Sturdivant,146288,WR,CAL,12,102,0,130,0,-2.3,2,100.0,,0,0,0.0,0,2,0,98.6,54.9,0,11,0.0,0,49,14,95.9,47,79.2,14,29.8,0,39,71,5.1,2.8,0.83,8.8,2,64.7,16.7,1,6,15.4,4,10,0,35.2,69.3,1,33,0.0,0,157,22,96.2,151,97.2,34,22.5,3,196,88,4.0,8.9,1.3
Michael Mayer,122906,TE,NOTRE DAME,12,101,0,258,0,-2.0,6,93.8,,0,0,6.3,1,7,0,79.6,93.9,0,14,3.7,2,54,15,96.3,52,93.2,16,30.8,0,102,130,8.7,6.8,1.96,10.3,3,55.6,66.7,8,12,16.7,4,16,0,78.5,86.3,1,37,0.6,1,161,20,95.0,153,104.6,36,23.5,4,266,84,4.2,13.3,1.74
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,10,101,0,174,0,-2.1,0,92.9,0.0,0,1,0.0,0,4,0,98.1,55.8,0,12,0.0,0,86,13,96.5,83,114.9,14,16.9,1,82,108,8.3,6.3,0.99,8.8,1,60.0,33.3,1,3,0.0,0,6,0,72.1,62.7,2,34,0.0,0,81,12,91.4,74,70.4,20,27.0,2,118,51,4.3,9.8,1.59
LaJohntay Wester,123616,WR,FAU,12,101,0,165,0,-2.7,6,78.8,33.3,1,3,3.7,1,9,0,93.5,90.5,0,24,1.7,1,60,26,98.3,59,115.7,33,55.9,3,148,225,8.7,5.7,2.51,11.2,7,59.8,38.9,7,18,7.5,4,31,0,64.2,71.2,3,36,0.3,1,366,49,96.2,352,89.3,82,23.3,5,637,240,4.9,13.0,1.81
Malik Washington,97108,WR,NWESTERN,12,101,0,256,0,-2.4,8,100.0,,0,0,0.0,0,3,1,99.9,72.0,0,9,0.0,0,51,19,100.0,51,84.0,19,37.3,0,79,125,6.6,4.2,1.55,9.6,22,66.3,45.5,10,22,0.0,0,26,2,96.1,81.8,6,49,0.0,0,316,55,95.9,303,62.3,83,27.4,1,619,302,5.5,11.3,2.04
Javon Baker,123904,WR,UCF,14,100,0,323,0,-1.7,2,88.9,0.0,0,1,0.0,0,2,0,95.2,50.0,0,53,0.0,0,77,8,96.1,74,106.5,9,12.2,0,86,96,12.0,10.8,1.16,16.1,0,62.5,50.0,1,2,16.7,1,5,0,38.0,65.2,1,28,0.0,0,46,5,97.8,45,95.8,8,17.8,1,80,3,0.6,16.0,1.78
Jalen Wayne,61640,WR,S ALABAMA,13,100,0,288,0,-2.0,0,85.7,,0,0,0.0,0,1,0,94.5,45.9,1,11,0.0,0,87,6,97.7,85,50.3,7,8.2,0,39,51,8.5,6.5,0.46,15.7,0,35.7,25.0,1,4,0.0,0,3,0,82.4,69.0,2,64,0.0,0,85,5,97.6,83,61.0,14,16.9,2,98,31,6.2,19.6,1.18
Elijhah Badger,131603,WR,ARIZONA ST,12,100,0,110,0,-2.4,7,100.0,,0,0,0.0,0,5,0,98.6,80.0,0,26,0.0,0,53,14,100.0,53,119.3,14,26.4,1,97,130,9.3,6.9,1.83,8.5,7,69.2,66.7,2,3,14.3,3,7,1,69.2,71.2,0,30,0.0,0,98,18,91.8,90,99.5,26,28.9,1,168,97,5.4,9.3,1.87
Malik Nabers,146759,WR,LSU,14,100,0,211,0,-3.1,9,100.0,,0,0,0.0,0,6,0,98.1,89.0,0,75,2.2,1,46,13,93.5,43,144.4,13,30.2,1,165,205,15.8,12.7,3.84,6.6,13,82.5,66.7,4,6,0.0,0,21,0,85.5,79.0,1,75,0.6,1,179,33,95.5,171,119.9,40,23.4,2,451,296,9.0,13.7,2.64
Evan Stewart,158674,WR,TEXAS A&M,10,99,0,312,0,-4.0,1,100.0,,0,0,0.0,0,0,0,86.7,51.6,0,6,0.0,0,20,1,95.0,19,104.2,1,5.3,0,9,13,13.0,9.0,0.47,11.3,1,50.0,33.3,1,3,16.7,1,3,0,47.0,68.3,0,25,0.0,0,43,5,97.7,42,97.5,10,23.8,1,49,11,2.2,9.8,1.17
Dorian Singer,146243,WR,ARIZONA,12,98,0,109,0,-3.1,1,84.6,,0,0,15.4,2,1,0,39.1,50.3,0,12,0.0,0,56,11,98.2,55,82.4,13,23.6,0,49,84,7.6,4.5,0.89,9.6,2,66.7,33.3,2,6,0.0,0,6,0,69.4,74.4,1,48,0.0,0,163,14,95.1,155,86.8,21,13.5,1,167,94,6.7,11.9,1.08
Sam Wiglusz,88315,WR,OHIO,14,98,0,259,0,-2.4,5,100.0,,0,0,0.0,0,2,0,99.9,82.4,0,9,0.0,0,49,21,100.0,49,95.0,21,42.9,1,60,110,5.2,2.9,1.22,10.1,6,73.9,50.0,6,12,6.8,5,40,0,77.4,84.1,0,75,0.5,2,386,68,95.3,368,138.5,92,25.0,10,852,320,4.7,12.5,2.32
Smoke Harris,78918,WR,LA TECH,12,98,0,208,0,-2.9,11,87.9,,0,0,9.4,3,9,1,72.8,90.3,0,21,0.0,0,78,29,92.3,72,97.7,33,45.8,1,166,248,8.6,5.7,2.31,4.6,22,67.5,41.7,5,12,13.8,9,21,0,45.3,61.5,3,74,0.0,0,348,56,93.4,325,79.7,83,25.5,2,567,467,8.3,10.1,1.74
Ronnie Bell,84288,WR,MICHIGAN,14,97,0,222,0,-2.2,1,100.0,,0,0,0.0,0,1,0,95.2,76.9,0,28,0.0,0,37,6,94.6,35,97.2,6,17.1,0,44,57,9.5,7.3,1.26,12.8,3,57.9,10.0,1,10,8.3,2,16,1,66.0,74.2,2,44,0.0,0,151,22,96.0,145,71.7,38,26.2,0,395,119,5.4,18.0,2.72
Quentin Johnston,123085,WR,TCU,14,97,0,305,0,-3.2,8,90.9,,0,0,9.1,2,5,0,67.6,63.2,0,76,0.0,0,83,20,100.0,83,113.3,22,26.5,1,166,231,11.6,8.3,2.0,12.2,4,68.0,40.0,2,5,10.5,2,11,0,59.3,75.0,1,76,0.0,0,57,17,98.2,56,133.8,25,44.6,3,344,224,13.2,20.2,6.14
Nikko Remigio,84150,WR,FRESNO ST,14,96,0,169,0,-2.0,7,95.2,,0,0,4.8,1,5,2,88.5,60.5,0,20,0.0,0,51,20,100.0,51,102.6,21,41.2,1,101,142,7.1,5.1,1.98,7.7,10,74.4,14.3,1,7,4.9,3,39,1,83.3,77.6,1,39,0.0,0,304,58,94.1,286,120.7,78,27.3,5,760,363,6.3,13.1,2.66
Devontez Walker,145773,WR,KENT STATE,12,95,0,201,0,-1.3,4,87.5,0.0,0,1,0.0,0,5,0,98.6,69.7,0,56,0.0,0,63,14,96.8,61,121.4,16,26.2,1,130,147,10.5,9.3,2.13,14.3,1,56.3,0.0,0,2,10.0,1,7,0,60.2,75.3,0,56,0.0,0,68,9,97.1,66,137.0,16,24.2,3,186,96,10.7,20.7,2.82
Daewood Davis,61584,WR,W KENTUCKY,12,95,0,346,0,-1.2,5,94.7,,0,0,5.3,1,8,0,87.0,51.8,0,21,0.0,0,148,18,98.0,145,89.5,19,13.1,0,104,125,6.9,5.8,0.72,4.5,3,100.0,,0,0,0.0,0,2,0,58.0,68.6,0,13,0.0,0,29,2,100.0,29,147.9,2,6.9,1,20,14,7.0,10.0,0.69
JuanCarlos Santana,78056,WR,TULSA,12,94,0,320,0,-5.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.1,0,5,0.0,0,19,1,100.0,19,87.5,1,5.3,0,5,10,10.0,5.0,0.26,16.9,0,54.5,33.3,1,3,14.3,1,4,0,54.6,65.1,0,38,0.0,0,18,6,94.4,17,91.1,11,64.7,0,115,11,1.8,19.2,6.76
Jamari Thrash,97399,WR,GA STATE,12,94,0,175,0,-3.0,3,100.0,,0,0,0.0,0,3,0,99.1,78.0,0,75,0.0,0,41,15,97.6,40,141.8,15,37.5,2,128,173,11.5,8.5,3.2,5.5,4,83.3,0.0,0,1,0.0,0,7,0,80.3,84.3,0,75,0.0,0,55,10,90.9,50,158.3,12,24.0,2,179,127,12.7,17.9,3.58
