player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jamie Romo,101029,T,NAVY,1,0,237,69.9,100.0,17,27.4,17,72.5,0,100.0,62,62,62.7,100.0,13,21.0,13
Kip Frankland,100901,T,NAVY,1,0,237,59.7,100.0,17,27.4,17,73.5,0,100.0,62,62,75.5,100.0,13,21.0,13
Ahmad Bradley,121835,G,NAVY,1,0,237,54.5,100.0,17,27.4,17,53.4,0,100.0,62,62,44.8,100.0,13,21.0,13
Joshua Pena,121864,G,NAVY,1,0,237,51.1,100.0,17,27.4,17,75.5,0,100.0,62,62,61.8,100.0,13,21.0,13
David Hixon,144315,C,NAVY,1,0,237,57.9,100.0,16,28.6,16,55.9,0,100.0,56,56,62.2,100.0,13,23.2,13
Jakarius Caston,145419,WR,SO MISS,1,0,296,72.5,100.0,35,64.8,35,69.0,0,100.0,54,54,59.7,100.0,17,31.5,17
Jason Brownlee,121451,WR,SO MISS,1,0,296,59.1,100.0,35,64.8,35,60.2,0,100.0,54,54,62.9,100.0,17,31.5,17
Briason Mays,77469,C,SO MISS,1,0,296,64.3,100.0,34,64.2,34,64.5,0,100.0,53,53,62.5,100.0,17,32.1,17
Donnell Wilson,98382,T,COAST CAR,1,0,141,80.4,100.0,40,78.4,40,71.2,0,100.0,51,51,44.2,100.0,10,19.6,10
Antwine Loper,54534,T,COAST CAR,1,0,141,56.8,100.0,40,78.4,40,56.9,0,100.0,51,51,58.8,100.0,10,19.6,10
Willie Moise,122351,G,COAST CAR,1,0,141,63.1,100.0,40,78.4,40,62.0,0,100.0,51,51,58.2,100.0,10,19.6,10
Willie Lampkin,122344,C,COAST CAR,1,0,141,79.2,100.0,39,78.0,39,83.9,1,100.0,50,50,77.0,100.0,10,20.0,10
Mark Walker,101120,WR,NAVY,1,0,237,58.6,100.0,16,32.0,16,65.1,0,100.0,50,50,77.0,100.0,12,24.0,12
Will McDonald,97835,G,COAST CAR,1,0,141,85.7,100.0,39,78.0,39,79.0,0,100.0,50,50,52.9,100.0,10,20.0,10
Jonny Hassard,128082,T,UMASS,1,0,216,67.4,100.0,45,91.8,45,66.5,0,100.0,49,49,58.4,100.0,3,6.1,3
Valentin Senn,100533,T,UCONN,1,0,146,68.1,100.0,21,42.9,21,84.6,0,100.0,49,49,85.7,100.0,23,46.9,23
Sam Pinckney,84197,WR,COAST CAR,1,0,141,67.7,100.0,38,77.6,38,67.8,0,100.0,49,49,61.6,100.0,10,20.4,10
Max Longman,98411,T,UMASS,1,0,216,66.1,100.0,45,91.8,45,64.8,1,100.0,49,49,56.5,100.0,3,6.1,3
Cole Garcia,75872,G,UMASS,1,0,216,60.1,100.0,45,91.8,45,62.3,0,100.0,49,49,66.2,100.0,3,6.1,3
Christian Haynes,77339,G,UCONN,1,1,146,62.6,100.0,21,42.9,21,81.4,1,100.0,49,49,89.1,100.0,23,46.9,23
Ethan Mottinger,128100,G,UMASS,1,0,216,56.6,100.0,45,91.8,45,56.7,1,100.0,49,49,59.7,100.0,3,6.1,3
Jake Guidone,106564,C,UCONN,1,0,146,67.7,100.0,21,42.9,21,83.2,0,100.0,49,49,87.1,100.0,23,46.9,23
Noel Ofori-Nyadu,77430,G,UCONN,1,0,146,67.2,100.0,21,42.9,21,88.8,0,100.0,49,49,93.5,100.0,23,46.9,23
Jayden Umbarger,121874,WR,NAVY,1,0,237,70.7,100.0,13,26.5,13,76.8,0,98.0,49,50,83.5,100.0,13,26.5,13
Josh Atwood,128073,C,UMASS,1,0,216,67.9,100.0,45,91.8,45,65.6,0,100.0,49,49,54.9,100.0,3,6.1,3
Everett Smalley,131512,T,AIR FORCE,1,0,101,64.0,100.0,15,31.3,15,61.3,0,100.0,48,48,64.6,100.0,7,14.6,7
Alex Pihlstrom,60911,C,ILLINOIS,1,0,187,65.6,100.0,11,23.4,11,62.4,0,100.0,47,47,60.0,100.0,34,72.3,34
Tykeem Doss,121454,T,SO MISS,1,0,296,55.5,100.0,34,72.3,34,60.2,0,100.0,47,47,69.2,100.0,11,23.4,11
Alex Palczewski,59738,T,ILLINOIS,1,0,187,62.4,100.0,11,23.4,11,70.0,0,100.0,47,47,70.6,100.0,34,72.3,34
Paul Gainer Jr.,60079,T,SO MISS,1,0,296,58.4,100.0,34,72.3,34,57.7,0,100.0,47,47,57.8,100.0,11,23.4,11
Isaiah Adams,158192,G,ILLINOIS,1,0,187,56.3,100.0,11,23.4,11,65.6,0,100.0,47,47,68.7,100.0,34,72.3,34
Isaac Cochran,101273,G,AIR FORCE,1,0,101,69.9,100.0,15,31.9,15,72.7,0,100.0,47,47,62.8,100.0,7,14.9,7
Gerquan Scott,100792,G,SO MISS,1,0,296,57.6,100.0,34,72.3,34,59.0,0,100.0,47,47,62.4,100.0,11,23.4,11
Zylon Crisler,158202,G,ILLINOIS,1,0,187,55.4,100.0,11,23.4,11,51.8,0,100.0,47,47,52.3,100.0,34,72.3,34
Jordyn Slaughter,81674,G,ILLINOIS,1,0,187,57.3,100.0,11,23.4,11,59.7,0,100.0,47,47,61.0,100.0,34,72.3,34
John Bolding,81641,G,SO MISS,1,0,296,57.8,100.0,30,65.2,30,54.4,0,100.0,46,46,53.3,100.0,14,30.4,14
Aireontae Ersery,129649,T,MINNESOTA,1,0,225,68.0,100.0,19,42.2,19,69.6,1,100.0,45,45,67.2,100.0,24,53.3,24
Tai Lavatai,121854,QB,NAVY,1,0,237,60.0,64.7,11,24.4,17,60.0,0,72.6,45,62,60.0,69.2,9,20.0,13
Quinn Carroll,98517,T,MINNESOTA,1,0,225,77.7,100.0,19,42.2,19,81.4,1,100.0,45,45,76.0,100.0,24,53.3,24
Chuck Filiaga,59858,G,MINNESOTA,1,0,225,79.7,100.0,19,42.2,19,71.0,0,100.0,45,45,62.0,100.0,24,53.3,24
John Michael Schmitz Jr.,55238,C,MINNESOTA,1,0,225,75.2,100.0,19,42.2,19,80.3,0,100.0,45,45,73.3,100.0,24,53.3,24
Cole Cavallo,84050,TE,SO MISS,1,0,296,51.3,100.0,27,60.0,27,50.3,0,100.0,45,45,56.2,100.0,16,35.6,16
Kai Puailoa-Rojas,121867,HB,NAVY,1,0,237,49.9,100.0,13,28.9,13,55.3,0,100.0,45,45,67.2,100.0,10,22.2,10
Tyshawn Wyatt,138471,T,JAMES MAD,1,0,197,58.0,100.0,14,31.8,14,76.2,0,100.0,44,44,83.1,100.0,29,65.9,29
Cole Potts,138463,G,JAMES MAD,1,0,197,53.7,100.0,14,31.8,14,58.8,0,100.0,44,44,62.5,100.0,29,65.9,29
Jett Duncan,121886,T,N TEXAS,1,0,251,58.8,100.0,21,47.7,21,54.4,0,100.0,44,44,52.5,100.0,22,50.0,22
Gabe Blair,145323,G,N TEXAS,1,0,251,41.0,100.0,21,47.7,21,54.1,0,100.0,44,44,69.6,100.0,22,50.0,22
Tanner Morris,102305,C,JAMES MAD,1,0,197,63.6,100.0,14,31.8,14,56.2,0,100.0,44,44,53.7,100.0,29,65.9,29
Tyler Stephens,138468,G,JAMES MAD,1,0,197,49.3,100.0,14,31.8,14,66.4,0,100.0,44,44,76.4,100.0,29,65.9,29
Manase Mose,59950,C,N TEXAS,1,0,251,60.2,100.0,21,47.7,21,63.8,0,100.0,44,44,70.5,100.0,22,50.0,22
Nick Kidwell,78403,T,JAMES MAD,1,0,197,60.0,100.0,14,31.8,14,60.6,0,100.0,44,44,60.5,100.0,29,65.9,29
Brevyn Spann-Ford,84006,TE,MINNESOTA,1,0,225,68.7,100.0,19,44.2,19,74.6,0,100.0,43,43,68.0,100.0,22,51.2,22
Tommy DeVito,60545,QB,ILLINOIS,1,0,187,60.0,100.0,11,25.6,11,60.0,0,91.5,43,47,60.0,94.1,32,74.4,34
George Johnson III,101696,WR,UMASS,1,0,216,60.7,97.6,40,93.0,41,60.2,0,97.7,43,44,60.0,100.0,2,4.7,2
Cameron Sullivan-Brown,61594,WR,UMASS,1,0,216,61.8,100.0,39,90.7,39,50.3,0,100.0,43,43,60.0,100.0,3,7.0,3
Ise Matautia,146116,G,NEW MEXICO,1,0,241,57.1,100.0,24,55.8,24,54.2,0,100.0,43,43,52.9,100.0,16,37.2,16
CJ James Jr.,151192,C,NEW MEXICO,1,0,241,58.6,100.0,24,55.8,24,65.6,0,100.0,43,43,70.7,100.0,16,37.2,16
Isaak Gutierrez,128263,G,NEW MEXICO,1,0,241,52.4,100.0,24,55.8,24,56.8,0,100.0,43,43,63.5,100.0,16,37.2,16
J.C. Davis,157231,T,NEW MEXICO,1,0,241,58.5,100.0,24,55.8,24,64.2,0,100.0,43,43,69.5,100.0,16,37.2,16
Grayson McCall,98002,QB,COAST CAR,1,0,141,60.2,91.4,32,76.2,35,60.2,0,91.3,42,46,60.0,100.0,10,23.8,10
Tanner Morgan,55239,QB,MINNESOTA,1,0,225,60.0,100.0,19,45.2,19,60.0,0,93.3,42,45,60.0,95.8,23,54.8,24
Chris Martinez,60046,G,ARIZONA ST,1,0,110,50.3,100.0,25,59.5,25,49.0,0,100.0,42,42,58.0,100.0,14,33.3,14
Ben Scott,98398,C,ARIZONA ST,1,0,110,53.1,100.0,25,59.5,25,58.7,0,100.0,42,42,66.4,100.0,14,33.3,14
LaDarius Henderson,98275,G,ARIZONA ST,1,0,110,67.0,100.0,25,59.5,25,73.9,0,100.0,42,42,76.3,100.0,14,33.3,14
Tylan Grable,109425,T,UCF,1,0,323,54.4,100.0,12,29.3,12,66.9,0,100.0,41,41,89.3,100.0,21,51.2,21
Matt Lee,98544,C,UCF,1,0,323,62.0,100.0,12,29.3,12,65.4,0,100.0,41,41,62.1,100.0,21,51.2,21
Nick Broeker,99084,G,OLE MISS,1,0,226,52.0,100.0,4,9.8,4,65.7,0,100.0,41,41,69.1,100.0,35,85.4,35
Anderson Hardy,81549,T,APP STATE,1,0,108,59.1,100.0,8,19.5,8,56.9,2,100.0,41,41,56.6,100.0,31,75.6,31
Caleb Warren,99083,C,OLE MISS,1,0,226,60.8,100.0,4,9.8,4,52.4,0,100.0,41,41,58.4,100.0,35,85.4,35
Isaiah Helms,104720,G,APP STATE,1,0,108,58.4,100.0,8,19.5,8,73.7,0,100.0,41,41,76.8,100.0,31,75.6,31
Troy Everett,147024,C,APP STATE,1,0,108,59.7,100.0,8,19.5,8,64.7,1,100.0,41,41,65.5,100.0,31,75.6,31
Samuel Jackson,55403,G,UCF,1,0,323,55.5,100.0,12,29.3,12,60.7,0,100.0,41,41,68.4,100.0,21,51.2,21
Ryan Swoboda,77576,T,UCF,1,0,323,72.1,100.0,12,29.3,12,81.0,0,100.0,41,41,81.5,100.0,21,51.2,21
Jeremy James,98423,G,OLE MISS,1,0,226,58.3,100.0,4,9.8,4,64.7,0,100.0,41,41,65.4,100.0,35,85.4,35
Cooper Hodges,81548,T,APP STATE,1,0,108,67.9,100.0,8,19.5,8,72.2,0,100.0,41,41,70.6,100.0,31,75.6,31
Josiah Johnson,75883,TE,UMASS,1,0,216,56.8,100.0,39,95.1,39,56.6,0,100.0,41,41,60.0,100.0,1,2.4,1
Tyson Mobley,122350,WR,COAST CAR,1,0,141,52.2,100.0,30,75.0,30,53.0,0,100.0,40,40,58.3,100.0,10,25.0,10
Axel Ruschmeyer,55236,G,MINNESOTA,1,0,225,48.6,100.0,16,40.0,16,62.6,0,100.0,40,40,75.0,100.0,22,55.0,22
Zion Turner,158636,QB,UCONN,1,0,146,60.0,100.0,18,45.0,18,60.0,0,88.9,40,45,60.0,90.9,20,50.0,22
Cole Brown,81768,T,N TEXAS,1,0,251,60.2,100.0,21,52.5,21,65.5,0,100.0,40,40,68.8,100.0,18,45.0,18
Trente Jones,101538,T,MICHIGAN,1,0,222,62.7,100.0,23,57.5,23,53.7,0,100.0,40,40,44.9,100.0,16,40.0,16
Jamari Thrash,97399,WR,GA STATE,1,0,175,60.0,100.0,3,7.7,3,63.9,0,100.0,39,39,63.8,100.0,33,84.6,33
Josh Baker,131560,C,ARIZONA,1,0,109,43.8,100.0,19,48.7,19,49.0,0,100.0,39,39,58.6,100.0,18,46.2,18
Lokahi Pauole,98548,G,UCF,1,0,323,53.6,100.0,12,30.8,12,70.1,0,100.0,39,39,78.3,100.0,21,53.8,21
Bryson Broadway,137997,T,GA STATE,1,0,175,42.6,100.0,3,7.7,3,48.8,0,100.0,39,39,53.9,100.0,33,84.6,33
Jayden de Laura,131928,QB,ARIZONA,1,0,109,60.0,100.0,19,48.7,19,60.0,0,100.0,39,39,60.0,100.0,18,46.2,18
Pat Bartlett,55191,G,GA STATE,1,0,175,54.9,100.0,3,7.7,3,60.0,0,100.0,39,39,62.4,100.0,33,84.6,33
Jordan Morgan,98652,T,ARIZONA,1,0,109,60.0,100.0,19,48.7,19,58.9,0,100.0,39,39,58.3,100.0,18,46.2,18
Travis Glover,81658,T,GA STATE,1,0,175,52.8,100.0,3,7.7,3,51.2,0,100.0,39,39,56.0,100.0,33,84.6,33
Makilan Thomas,147058,T,ARK STATE,1,0,113,55.0,100.0,9,23.7,9,57.8,0,100.0,38,38,60.1,100.0,29,76.3,29
Jesse Hanson,99672,G,VA TECH,1,0,337,57.5,100.0,17,44.7,17,60.7,0,100.0,38,38,63.2,100.0,17,44.7,17
Derek Devine,99664,G,VIRGINIA,1,0,335,53.0,100.0,3,7.9,3,56.2,1,100.0,38,38,58.9,100.0,35,92.1,35
Connor Finucane,121569,G,ARMY,1,0,114,69.1,100.0,19,50.0,19,69.7,0,100.0,38,38,,,0,0.0,0
Montavious Cunningham,147281,T,GA STATE,1,0,175,59.2,100.0,3,7.9,3,57.4,1,100.0,38,38,57.0,100.0,32,84.2,32
Nick Gallo,98296,TE,VA TECH,1,0,337,49.4,100.0,17,44.7,17,39.0,0,100.0,38,38,49.6,100.0,17,44.7,17
Mehki Butler,147056,G,ARK STATE,1,0,113,80.0,100.0,9,23.7,9,67.5,0,100.0,38,38,58.2,100.0,29,76.3,29
Cade Bennett,122956,G,S DIEGO ST,1,0,284,55.0,100.0,11,28.9,11,55.3,0,100.0,38,38,57.9,100.0,23,60.5,23
Parker Clements,123345,T,VA TECH,1,0,337,59.9,100.0,17,44.7,17,58.1,0,100.0,38,38,55.9,100.0,17,44.7,17
Ireland Brown,155565,C,RUTGERS,1,0,278,61.3,100.0,9,23.7,9,65.4,0,100.0,38,38,65.5,100.0,25,65.8,25
Kaden Moore,123357,G,VA TECH,1,0,337,56.2,100.0,17,44.7,17,60.2,0,100.0,38,38,63.9,100.0,17,44.7,17
Terrance Dixon,84195,WR,GA STATE,1,0,175,60.0,100.0,3,7.9,3,63.6,0,100.0,38,38,63.1,100.0,32,84.2,32
Jackson Filipowicz,121567,G,ARMY,1,0,114,72.0,100.0,19,50.0,19,69.9,0,100.0,38,38,,,0,0.0,0
Shayne Buckingham,102911,T,ARMY,1,0,114,86.4,100.0,19,50.0,19,82.6,0,100.0,38,38,,,0,0.0,0
