player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Enrique Cruz Jr.,144041,T,SYRACUSE,1,0,304,67.4,100.0,32,52.5,32,64.9,0,100.0,61,61,60.3,100.0,27,44.3,27
Christopher Bleich,81634,G,SYRACUSE,1,0,304,63.8,100.0,32,52.5,32,61.8,0,100.0,61,61,58.7,100.0,27,44.3,27
J'Onre Reed,176030,C,SYRACUSE,1,0,304,57.4,100.0,32,52.5,32,52.1,0,100.0,61,61,55.7,100.0,27,44.3,27
Mark Petry,123053,T,SYRACUSE,1,0,304,55.3,100.0,32,52.5,32,56.6,0,100.0,61,61,53.1,100.0,27,44.3,27
Joe Cruz,158295,G,SYRACUSE,1,1,304,52.8,100.0,32,52.5,32,49.4,1,100.0,61,61,50.8,100.0,27,44.3,27
Damien Alford,123029,WR,SYRACUSE,1,0,304,57.3,100.0,29,50.9,29,48.7,0,100.0,57,57,59.4,100.0,27,47.4,27
Preston Stone,124716,QB,SMU,1,0,287,60.0,100.0,20,39.2,20,60.0,0,94.4,51,54,60.0,100.0,30,58.8,30
Branson Hickman,121928,C,SMU,1,0,287,65.0,100.0,18,36.0,18,56.7,0,100.0,50,50,52.1,100.0,30,60.0,30
Justin Osborne,99071,G,SMU,1,0,287,73.6,100.0,18,36.0,18,75.4,0,100.0,50,50,71.0,100.0,30,60.0,30
Marcus Bryant,121917,T,SMU,1,0,287,61.4,100.0,18,36.0,18,63.6,0,100.0,50,50,63.7,100.0,30,60.0,30
Ben Sparks,121949,G,SMU,1,0,287,76.2,100.0,18,36.0,18,78.5,0,100.0,50,50,73.0,100.0,30,60.0,30
Juwaun Price,97204,HB,SYRACUSE,1,0,304,45.2,84.0,21,42.9,25,48.9,0,90.7,49,54,68.1,96.3,26,53.1,27
Bryce Ramsey,99086,C,SO MISS,1,0,296,60.7,100.0,12,25.0,12,56.1,0,100.0,48,48,54.8,100.0,32,66.7,32
