player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jackson Filipowicz,121567,G,ARMY,1,0,114,58.2,100.0,7,11.3,7,63.2,0,100.0,62,62,68.1,100.0,16,25.8,16
Shayne Buckingham,102911,T,ARMY,1,0,114,74.2,100.0,7,11.3,7,70.5,0,100.0,62,62,69.5,100.0,16,25.8,16
Lucas Scott,147358,G,ARMY,1,0,114,57.9,100.0,7,11.5,7,77.4,0,100.0,61,61,61.7,100.0,16,26.2,16
Adam Karas,145965,T,AIR FORCE,1,0,101,62.5,100.0,15,24.6,15,69.1,0,100.0,61,61,67.0,100.0,3,4.9,3
Connor Finucane,121569,T,ARMY,1,0,114,74.2,100.0,7,11.5,7,81.3,0,100.0,61,61,58.6,100.0,16,26.2,16
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,73.6,100.0,14,23.7,14,66.9,0,100.0,59,59,71.0,100.0,3,5.1,3
Veshe Daniyan,102946,WR,ARMY,1,0,114,60.3,100.0,6,10.9,6,57.3,0,100.0,55,55,61.1,100.0,14,25.5,14
Cade Harris,157896,WR,AIR FORCE,1,0,101,44.3,100.0,13,24.5,13,70.2,0,96.4,53,55,68.6,66.7,2,3.8,3
Ay'Jaun Marshall,121589,WR,ARMY,1,0,114,70.2,85.7,6,11.3,7,72.3,0,88.3,53,60,60.3,86.7,13,24.5,15
Brady Small,171015,C,ARMY,1,0,114,56.2,100.0,7,14.0,7,64.7,0,100.0,50,50,65.8,100.0,13,26.0,13
Tristan Leigh,144121,T,CLEMSON,1,0,140,47.5,100.0,20,40.0,20,62.3,0,100.0,50,50,75.9,100.0,23,46.0,23
Will Putnam,99655,C,CLEMSON,1,0,140,61.9,100.0,20,40.0,20,60.4,0,100.0,50,50,59.4,100.0,23,46.0,23
Blake Miller,156248,T,CLEMSON,1,1,140,68.1,100.0,20,40.8,20,62.1,1,100.0,49,49,59.1,100.0,23,46.9,23
Evan Malcore,158043,T,N ILLINOIS,1,0,254,69.1,100.0,18,36.7,18,59.2,0,100.0,49,49,49.2,100.0,21,42.9,21
Taran Tyo,163098,G,BALL ST,1,0,117,69.1,100.0,23,46.9,23,63.9,0,100.0,49,49,60.8,100.0,23,46.9,23
Nolan Potter,77521,T,N ILLINOIS,1,0,254,62.6,100.0,18,36.7,18,67.3,0,100.0,49,49,68.5,100.0,21,42.9,21
Pete Nygra,145875,C,N ILLINOIS,1,0,254,76.9,100.0,18,36.7,18,78.9,0,100.0,49,49,74.6,100.0,21,42.9,21
Xavier Bausley,163939,T,JVILLE ST,1,0,196,68.9,100.0,21,43.8,21,78.4,0,100.0,48,48,79.6,100.0,25,52.1,25
Will O'Steen,125373,T,JVILLE ST,1,0,196,78.3,100.0,21,43.8,21,83.7,0,100.0,48,48,80.2,100.0,25,52.1,25
Ty'Kieast Crawford,122177,T,ARKANSAS,1,0,111,46.7,100.0,11,23.4,11,59.0,0,100.0,47,47,65.6,100.0,28,59.6,28
Gus Hartwig,129814,C,PURDUE,1,0,273,67.7,100.0,29,61.7,29,68.3,0,100.0,47,47,66.4,100.0,10,21.3,10
Jalen Grant,130364,G,PURDUE,1,0,273,55.0,100.0,29,61.7,29,58.1,0,100.0,47,47,55.9,100.0,10,21.3,10
Brady Latham,99068,G,ARKANSAS,1,0,111,67.6,100.0,11,23.4,11,66.4,0,100.0,47,47,60.7,100.0,28,59.6,28
Beaux Limmer,99067,C,ARKANSAS,1,0,111,67.6,100.0,11,23.4,11,69.3,0,100.0,47,47,68.3,100.0,28,59.6,28
Joshua Braun,124371,G,ARKANSAS,1,0,111,55.0,100.0,11,23.4,11,58.7,0,100.0,47,47,61.2,100.0,28,59.6,28
Devon Manuel,146633,T,ARKANSAS,1,0,111,71.5,100.0,11,23.4,11,70.7,0,100.0,47,47,66.7,100.0,28,59.6,28
John Lee Eldridge III,131515,HB,AIR FORCE,1,0,101,56.7,71.4,10,21.3,14,61.7,0,83.9,47,56,60.0,33.3,1,2.1,3
CJ James Jr.,151192,C,NEW MEXICO,1,0,241,59.9,100.0,4,8.7,4,91.5,1,100.0,46,46,92.4,100.0,39,84.8,39
Brent Self,144344,C,NAVY,1,0,237,62.6,100.0,15,32.6,15,62.1,0,100.0,46,46,60.4,100.0,12,26.1,12
Ben Purvis,162577,G,NAVY,1,0,237,43.5,100.0,15,32.6,15,44.3,0,100.0,46,46,53.8,100.0,12,26.1,12
Joshua Pena,121864,G,NAVY,1,0,237,51.2,100.0,15,32.6,15,53.8,0,100.0,46,46,49.0,100.0,12,26.1,12
Devon Smith,171564,T,NEW MEXICO,1,0,241,59.4,100.0,4,8.7,4,59.1,0,100.0,46,46,59.0,100.0,39,84.8,39
J.C. Davis,157231,T,NEW MEXICO,1,0,241,59.4,100.0,4,8.7,4,62.0,0,100.0,46,46,62.1,100.0,39,84.8,39
Sam Glover,121844,T,NAVY,1,0,237,66.3,100.0,15,32.6,15,57.2,0,100.0,46,46,48.6,100.0,12,26.1,12
Thor Paglialong,145955,C,AIR FORCE,1,0,101,53.7,100.0,13,28.9,13,62.7,0,100.0,45,45,59.8,100.0,2,4.4,2
