player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Valentin Senn,100533,T,UCONN,1,0,146,58.0,100.0,16,27.1,16,77.9,0,100.0,59,59,83.4,100.0,41,69.5,41
Chase Lundt,98515,T,UCONN,1,0,146,65.9,100.0,16,27.1,16,81.5,0,100.0,59,59,83.4,100.0,41,69.5,41
Wes Hoeh,144049,C,UCONN,1,0,146,64.9,100.0,16,27.1,16,65.5,0,100.0,59,59,64.1,100.0,41,69.5,41
Christopher Fortin,147384,G,UCONN,1,0,146,56.9,100.0,16,27.1,16,55.9,0,100.0,59,59,56.6,100.0,41,69.5,41
Gerad Christian-Lichtenhan,131673,T,OREGON ST,1,0,265,53.9,100.0,32,65.3,32,64.4,0,100.0,49,49,80.2,100.0,12,24.5,12
Joshua Gray,98252,G,OREGON ST,1,0,265,43.0,100.0,32,65.3,32,48.5,0,100.0,49,49,63.1,100.0,12,24.5,12
Tanoa Togiai,131879,G,UTAH,1,0,328,64.0,100.0,26,53.1,26,63.7,0,100.0,49,49,61.5,100.0,22,44.9,22
Jaren Kump,131859,C,UTAH,1,0,328,63.5,100.0,26,53.1,26,59.4,0,100.0,49,49,55.5,100.0,22,44.9,22
Caleb Lomu,176655,T,UTAH,1,0,328,64.5,100.0,26,53.1,26,55.2,0,100.0,49,49,53.4,100.0,22,44.9,22
Spencer Fano,174217,T,UTAH,1,0,328,71.6,100.0,26,53.1,26,71.6,0,100.0,49,49,66.3,100.0,22,44.9,22
James Dawn II,160282,G,SM HOUSTON,1,0,281,55.2,100.0,17,34.7,17,51.5,0,100.0,49,49,58.7,100.0,30,61.2,30
Grant Starck,128245,T,OREGON ST,1,0,265,61.3,100.0,32,65.3,32,63.4,0,100.0,49,49,64.6,100.0,12,24.5,12
Noah Josey,126259,G,VIRGINIA,1,0,335,57.4,100.0,10,21.3,10,72.9,0,100.0,47,47,77.0,100.0,34,72.3,34
Brian Stevens,108439,C,VIRGINIA,1,0,335,65.8,100.0,10,21.3,10,79.3,1,100.0,47,47,75.3,100.0,34,72.3,34
Trent Walker,146340,WR,OREGON ST,1,0,265,64.8,100.0,31,66.0,31,54.7,0,97.9,47,48,62.4,100.0,12,25.5,12
Van Wells,157694,C,OREGON ST,1,0,265,55.6,100.0,32,68.1,32,59.0,0,100.0,47,47,64.4,100.0,10,21.3,10
Ugonna Nnanna,123675,G,VIRGINIA,1,0,335,82.0,100.0,10,21.3,10,79.8,0,100.0,47,47,69.9,100.0,34,72.3,34
Keyshawn Blackstock,174044,T,ARKANSAS,1,0,111,48.2,100.0,19,41.3,19,45.9,0,100.0,46,46,54.5,100.0,25,54.3,25
Hollin Pierce,129899,T,RUTGERS,1,0,278,79.6,100.0,6,13.0,6,81.9,0,100.0,46,46,77.4,100.0,37,80.4,37
Bryan Felter,129877,G,RUTGERS,1,0,278,53.7,100.0,6,13.0,6,62.4,0,100.0,46,46,65.6,100.0,37,80.4,37
Josh Remetich,123232,G,TULANE,1,0,319,63.0,100.0,32,69.6,32,65.7,0,100.0,46,46,60.8,100.0,8,17.4,8
Addison Nichols,157622,C,ARKANSAS,1,0,111,49.3,100.0,19,41.3,19,54.0,1,100.0,46,46,60.5,100.0,25,54.3,25
Rashad Green,123217,T,TULANE,1,0,319,64.7,100.0,32,69.6,32,67.4,0,100.0,46,46,67.9,100.0,8,17.4,8
Joshua Braun,124371,G,ARKANSAS,1,0,111,60.3,100.0,19,41.3,19,71.8,0,100.0,46,46,76.3,100.0,25,54.3,25
E'Marion Harris,157022,G,ARKANSAS,1,0,111,48.3,100.0,19,41.3,19,45.7,0,100.0,46,46,49.2,100.0,25,54.3,25
Tyler Needham,145131,T,RUTGERS,1,0,278,84.5,100.0,6,13.0,6,73.6,0,100.0,46,46,66.2,100.0,37,80.4,37
MarKendrick Beall,171195,G,SM HOUSTON,1,0,281,55.7,100.0,16,34.8,16,51.4,0,100.0,46,46,52.1,100.0,27,58.7,27
Kwabena Asamoah,156503,G,RUTGERS,1,0,278,79.0,100.0,6,13.0,6,70.1,0,100.0,46,46,64.1,100.0,37,80.4,37
Gus Zilinskas,145132,C,RUTGERS,1,0,278,76.5,100.0,6,13.0,6,68.0,0,100.0,46,46,62.6,100.0,37,80.4,37
Vincent Murphy,99046,C,TULANE,1,0,319,60.2,100.0,32,69.6,32,63.2,0,100.0,46,46,62.2,100.0,8,17.4,8
Fernando Carmona,146185,T,ARKANSAS,1,0,111,51.2,100.0,19,41.3,19,43.2,0,100.0,46,46,43.1,100.0,25,54.3,25
Derrick Graham,123703,T,TULANE,1,0,319,63.4,100.0,32,69.6,32,56.4,0,100.0,46,46,52.7,100.0,8,17.4,8
Andrej Karic,123120,G,TENNESSEE,1,0,307,56.4,100.0,30,66.7,30,67.2,0,100.0,45,45,80.4,100.0,12,26.7,12
Jacoby Jackson,144756,G,MISS STATE,1,0,227,50.2,100.0,15,33.3,15,60.5,0,100.0,45,45,67.2,100.0,28,62.2,28
Albert Reese IV,146848,T,MISS STATE,1,0,227,54.1,100.0,15,33.3,15,65.1,0,100.0,45,45,71.0,100.0,28,62.2,28
Dayne Davis,99049,T,TENNESSEE,1,0,307,45.7,100.0,30,66.7,30,47.4,0,100.0,45,45,56.5,100.0,12,26.7,12
Isaac Wilson,183872,QB,UTAH,1,0,328,60.0,100.0,26,57.8,26,60.2,0,91.8,45,49,60.2,86.4,19,42.2,22
Ethan Miner,98068,C,MISS STATE,1,0,227,61.2,100.0,15,33.3,15,63.3,0,100.0,45,45,63.6,100.0,28,62.2,28
Javontez Spraggins,124299,G,TENNESSEE,1,0,307,45.4,100.0,30,66.7,30,48.4,0,100.0,45,45,59.7,100.0,12,26.7,12
Cooper Mays,124289,C,TENNESSEE,1,0,307,61.4,100.0,30,66.7,30,60.6,0,100.0,45,45,58.5,100.0,12,26.7,12
Gevani McCoy,147609,QB,OREGON ST,1,0,265,60.0,100.0,32,72.7,32,60.0,0,89.8,44,49,60.0,75.0,9,20.5,12
Connor Colby,144862,G,IOWA,1,0,192,57.4,100.0,8,18.2,8,73.2,0,100.0,44,44,76.9,100.0,33,75.0,33
Beau Stephens,144860,G,IOWA,1,0,192,64.2,100.0,8,18.2,8,70.3,0,100.0,44,44,70.2,100.0,33,75.0,33
Mason Richman,129479,T,IOWA,1,0,192,63.5,100.0,8,18.2,8,68.4,0,100.0,44,44,68.5,100.0,33,75.0,33
Gennings Dunker,144859,T,IOWA,1,0,192,51.4,100.0,8,18.2,8,63.2,0,100.0,44,44,67.7,100.0,33,75.0,33
Michael Ford Jr.,130408,G,KANSAS,1,0,198,54.8,100.0,9,20.5,9,66.4,0,100.0,44,44,70.2,100.0,30,68.2,30
Bryce Foster,146994,C,KANSAS,1,0,198,59.6,100.0,9,20.5,9,75.1,0,100.0,44,44,74.4,100.0,30,68.2,30
Bryce Cabeldue,122550,T,KANSAS,1,0,198,43.6,100.0,9,20.5,9,75.7,0,100.0,44,44,88.9,100.0,30,68.2,30
Logan Jones,129473,C,IOWA,1,0,192,59.4,100.0,8,18.2,8,78.1,0,100.0,44,44,81.2,100.0,33,75.0,33
Paolo Gennarelli,170976,G,ARMY,1,0,114,62.3,100.0,10,23.3,10,81.8,0,100.0,43,43,88.2,100.0,16,37.2,16
Jermaine Terry II,146295,TE,OREGON ST,1,0,265,55.3,100.0,29,67.4,29,55.2,0,100.0,43,43,58.7,100.0,9,20.9,9
