player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Paolo Gennarelli,170976,G,ARMY,1,0,114,68.0,100.0,28,47.5,28,70.2,0,100.0,59,59,72.5,100.0,14,23.7,14
Brady Small,171015,C,ARMY,1,0,114,67.5,100.0,28,48.3,28,71.2,0,100.0,58,58,69.2,100.0,14,24.1,14
Bill Katsigiannis,147319,G,ARMY,1,0,114,63.6,100.0,28,48.3,28,71.6,0,100.0,58,58,76.3,100.0,14,24.1,14
Ben Coleman,100518,G,ARIZONA ST,1,0,110,54.6,100.0,21,40.4,21,54.6,0,100.0,52,52,56.4,100.0,27,51.9,27
Leif Fautanu,101261,C,ARIZONA ST,1,0,110,65.1,100.0,21,40.4,21,69.8,1,100.0,52,52,69.9,100.0,27,51.9,27
Cade Briggs,73582,G,ARIZONA ST,1,0,110,63.0,100.0,21,40.4,21,61.5,0,100.0,52,52,59.2,100.0,27,51.9,27
Lucas Scott,147358,T,ARMY,1,0,114,71.0,100.0,25,48.1,25,71.5,0,100.0,52,52,75.0,100.0,12,23.1,12
Connor Finucane,121569,T,ARMY,1,0,114,67.4,100.0,26,50.0,26,62.9,1,100.0,52,52,57.8,100.0,12,23.1,12
Jordyn Tyson,157690,WR,ARIZONA ST,1,0,110,86.7,100.0,20,40.0,20,59.5,0,100.0,50,50,60.5,100.0,26,52.0,26
Joshua Gray,98252,G,OREGON ST,1,0,265,74.0,100.0,19,39.6,19,73.0,0,100.0,48,48,67.2,100.0,29,60.4,29
Miles Stewart,147306,HB,ARMY,1,0,114,53.1,100.0,23,47.9,23,51.5,0,100.0,48,48,54.1,100.0,13,27.1,13
Josh Atkins,144243,T,ARIZONA ST,1,0,110,58.0,100.0,20,41.7,20,55.8,0,100.0,48,48,55.3,100.0,24,50.0,24
Devon Smith,171564,T,LA MONROE,1,0,209,56.6,100.0,9,18.8,9,50.2,0,100.0,48,48,53.8,100.0,37,77.1,37
Emmanuel Poku,162652,G,E CAROLINA,1,0,156,57.2,100.0,18,39.1,18,58.0,0,100.0,46,46,59.1,100.0,26,56.5,26
Michael McAninch,157906,G,AIR FORCE,1,0,101,65.4,100.0,5,10.9,5,88.8,0,100.0,46,46,59.8,100.0,2,4.3,2
Darius Bell,148375,G,E CAROLINA,1,0,156,58.1,100.0,18,39.1,18,60.3,0,100.0,46,46,61.6,100.0,26,56.5,26
Costen Cooley,173854,C,AIR FORCE,1,0,101,60.8,100.0,5,10.9,5,85.2,0,100.0,46,46,59.9,100.0,2,4.3,2
Parker Moorer,99422,T,E CAROLINA,1,0,156,52.2,100.0,18,39.1,18,51.8,1,100.0,46,46,55.6,100.0,26,56.5,26
Jay Mickle,181165,G,LA MONROE,1,0,209,57.8,100.0,9,19.6,9,62.3,0,100.0,46,46,63.7,100.0,35,76.1,35
Alex Moore,86489,T,AIR FORCE,1,0,101,56.9,100.0,5,10.9,5,58.2,0,100.0,46,46,55.7,100.0,2,4.3,2
Dustyn Hall,101036,C,E CAROLINA,1,0,156,57.6,100.0,18,39.1,18,57.3,0,100.0,46,46,55.4,100.0,26,56.5,26
Hampton Ergle,123795,G,E CAROLINA,1,0,156,56.5,100.0,18,39.1,18,52.7,0,100.0,46,46,52.3,100.0,26,56.5,26
Braelin Moore,157655,C,VA TECH,1,0,337,66.2,100.0,11,24.4,11,72.7,0,100.0,45,45,72.0,100.0,32,71.1,32
Eli Cox,99099,C,KENTUCKY,1,0,202,57.1,100.0,21,46.7,21,60.8,0,100.0,45,45,64.2,100.0,19,42.2,19
Kaden Moore,123357,G,VA TECH,1,0,337,50.8,100.0,11,24.4,11,56.0,0,100.0,45,45,60.3,100.0,32,71.1,32
Elijah Fisher,127950,G,LA MONROE,1,0,209,59.3,100.0,9,20.0,9,65.9,0,100.0,45,45,67.2,100.0,34,75.6,34
Marques Cox,77518,T,KENTUCKY,1,0,202,66.3,100.0,21,46.7,21,68.0,1,100.0,45,45,65.9,100.0,19,42.2,19
Carter Miller,156713,C,LA MONROE,1,0,209,59.4,100.0,9,20.0,9,61.5,1,100.0,45,45,62.1,100.0,34,75.6,34
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,77.5,100.0,5,11.1,5,54.2,0,100.0,45,45,57.1,100.0,2,4.4,2
Parker Clements,123345,T,VA TECH,1,0,337,74.4,100.0,11,24.4,11,77.6,0,100.0,45,45,74.0,100.0,32,71.1,32
Xavier Guillory,141590,WR,ARIZONA ST,1,0,110,61.9,100.0,17,38.6,17,61.4,0,100.0,44,44,59.9,100.0,23,52.3,23
Xavier Chaplin,157653,T,VA TECH,1,0,337,68.9,100.0,11,25.0,11,79.5,0,100.0,44,44,79.3,100.0,31,70.5,31
Amari Kight,99064,T,UCF,1,0,323,69.0,100.0,16,36.4,16,71.1,0,100.0,44,44,70.1,100.0,22,50.0,22
Paul Rubelt,123761,T,UCF,1,0,323,65.4,100.0,16,36.4,16,72.0,0,100.0,44,44,58.2,100.0,22,50.0,22
Caden Kitler,158445,C,UCF,1,0,323,62.7,100.0,16,36.4,16,64.3,0,100.0,44,44,66.4,100.0,22,50.0,22
Adrian Medley,98550,G,UCF,1,0,323,69.0,100.0,16,36.4,16,76.1,0,100.0,44,44,68.8,100.0,22,50.0,22
Jake Garcia,143941,QB,E CAROLINA,1,0,156,60.0,88.9,16,37.2,18,60.1,0,93.5,43,46,60.0,100.0,26,60.5,26
Sam Leavitt,175465,QB,ARIZONA ST,1,0,110,60.1,95.2,20,46.5,21,60.1,0,82.7,43,52,60.0,85.2,23,53.5,27
Jalen Farmer,157745,G,KENTUCKY,1,0,202,68.6,100.0,20,46.5,20,73.0,0,100.0,43,43,72.2,100.0,19,44.2,19
