player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Ethan Jackman,145974,G,AIR FORCE,1,0,101,65.6,100.0,12,17.4,12,68.9,0,100.0,69,69,64.1,100.0,11,15.9,11
Adam Karas,145965,T,AIR FORCE,1,0,101,60.9,100.0,14,21.2,14,76.2,0,100.0,66,66,77.4,100.0,11,16.7,11
Thor Paglialong,145955,C,AIR FORCE,1,0,101,59.2,100.0,12,18.8,12,61.8,0,100.0,64,64,65.5,100.0,11,17.2,11
Zac Larrier,104193,QB,AIR FORCE,1,0,101,60.0,92.9,13,21.3,14,60.0,0,85.9,61,71,60.0,81.8,9,14.8,11
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,62.7,100.0,14,23.0,14,76.3,0,100.0,61,61,68.2,100.0,11,18.0,11
Wesley Ndago,145973,G,AIR FORCE,1,0,101,66.1,100.0,13,23.6,13,78.3,0,100.0,55,55,70.5,100.0,7,12.7,7
Brock Robey,163975,G,JVILLE ST,1,0,196,50.5,100.0,14,25.9,14,57.4,0,100.0,54,54,63.3,100.0,34,63.0,34
Will O'Steen,125373,T,JVILLE ST,1,0,196,52.3,100.0,14,25.9,14,65.4,0,100.0,54,54,76.6,100.0,34,63.0,34
Treylen Brown,108550,C,JVILLE ST,1,0,196,61.7,100.0,14,25.9,14,69.5,0,100.0,54,54,70.4,100.0,34,63.0,34
Xavier Bausley,163939,T,JVILLE ST,1,0,196,52.1,100.0,14,25.9,14,48.0,0,100.0,54,54,48.6,100.0,34,63.0,34
Dane Kinamon,104192,WR,AIR FORCE,1,0,101,81.9,100.0,10,19.2,10,88.2,1,100.0,52,52,51.8,100.0,10,19.2,10
Clay Webb,99076,G,JVILLE ST,1,0,196,52.1,100.0,12,23.1,12,79.8,0,100.0,52,52,88.9,100.0,34,65.4,34
Sean Brown,99181,TE,JVILLE ST,1,0,196,83.2,100.0,13,27.1,13,52.9,1,100.0,48,48,37.6,100.0,29,60.4,29
Jack Hasz,145666,C,UNLV,1,0,325,72.7,100.0,12,25.0,12,57.9,0,100.0,48,48,51.0,100.0,36,75.0,36
Michael Shanahan,78230,T,W MICHIGAN,1,0,347,73.6,100.0,17,35.4,17,70.3,0,100.0,48,48,64.4,100.0,29,60.4,29
Tiger Shanks,128371,T,UNLV,1,0,325,54.0,100.0,12,25.0,12,64.6,0,100.0,48,48,69.1,100.0,36,75.0,36
Anton Ambuehl,146200,T,UNLV,1,0,325,59.4,100.0,12,25.0,12,61.1,0,100.0,48,48,61.5,100.0,36,75.0,36
Amani Trigg-Wright,81887,G,UNLV,1,0,325,79.3,100.0,12,25.0,12,62.1,0,100.0,48,48,52.1,100.0,36,75.0,36
Jack Murphy,121743,T,APP STATE,1,0,108,67.1,100.0,14,29.8,14,63.9,1,100.0,47,47,60.8,100.0,33,70.2,33
Isaiah Helms,104720,C,APP STATE,1,0,108,65.5,100.0,14,29.8,14,75.4,0,100.0,47,47,75.5,100.0,33,70.2,33
Markell Samuel,122253,T,APP STATE,1,0,108,60.6,100.0,14,29.8,14,47.9,0,100.0,47,47,44.0,100.0,33,70.2,33
