player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Trey Zuhn III,147019,T,TEXAS A&M,1,0,312,58.6,100.0,32,56.1,32,60.4,0,100.0,57,57,62.5,100.0,22,38.6,22
Ar'maj Reed-Adams,122543,G,TEXAS A&M,1,0,312,70.0,100.0,32,56.1,32,64.3,0,100.0,57,57,54.7,100.0,22,38.6,22
Chase Bisontis,172570,G,TEXAS A&M,1,0,312,56.8,100.0,32,56.1,32,57.6,1,100.0,57,57,59.6,100.0,22,38.6,22
Alex Moore,86489,T,AIR FORCE,1,0,101,57.3,100.0,12,23.1,12,55.4,0,100.0,52,52,68.8,100.0,12,23.1,12
Paul Rubelt,123761,T,UCF,1,0,323,66.3,100.0,16,30.8,16,59.6,0,100.0,52,52,54.8,100.0,31,59.6,31
Caden Kitler,158445,C,UCF,1,0,323,62.5,100.0,16,30.8,16,63.9,0,100.0,52,52,63.5,100.0,31,59.6,31
Costen Cooley,173854,C,AIR FORCE,1,0,101,54.0,100.0,12,23.1,12,74.3,0,100.0,52,52,60.8,100.0,12,23.1,12
Adrian Medley,98550,G,UCF,1,0,323,58.7,100.0,16,30.8,16,60.8,0,100.0,52,52,59.8,100.0,31,59.6,31
Amari Kight,99064,T,UCF,1,0,323,59.3,100.0,16,30.8,16,61.8,0,100.0,52,52,62.8,100.0,31,59.6,31
Randy Pittman Jr.,176195,TE,UCF,1,0,323,63.6,100.0,14,29.2,14,49.0,0,100.0,48,48,48.3,100.0,29,60.4,29
Marcellus Marshall,130496,G,UCF,1,0,323,51.1,100.0,16,33.3,16,54.1,0,100.0,48,48,59.1,100.0,28,58.3,28
Carter Fouty,156989,G,TOLEDO,1,0,316,48.2,100.0,27,60.0,27,50.8,0,100.0,45,45,64.4,100.0,15,33.3,15
Grant Zimmerly,171394,G,TOLEDO,1,0,316,57.6,100.0,27,60.0,27,64.4,0,100.0,45,45,68.5,100.0,15,33.3,15
Allen Jones Jr.,102326,T,TOLEDO,1,0,316,50.5,100.0,27,60.0,27,57.9,0,100.0,45,45,69.2,100.0,15,33.3,15
Ethan Spoth,156998,G,TOLEDO,1,0,316,64.6,100.0,27,60.0,27,62.8,0,100.0,45,45,56.5,100.0,15,33.3,15
KJ Jefferson,99129,QB,UCF,1,0,323,60.1,68.8,11,24.4,16,60.2,0,86.5,45,52,60.2,96.8,30,66.7,31
Cole Rhett,171386,T,TOLEDO,1,0,316,58.5,100.0,27,60.0,27,57.2,1,100.0,45,45,64.0,100.0,15,33.3,15
Carson Lee,86142,G,E MICHIGAN,1,0,160,68.7,100.0,18,40.9,18,64.5,0,100.0,44,44,59.8,100.0,24,54.5,24
Marcel Reed,175940,QB,TEXAS A&M,1,0,312,60.0,78.1,25,56.8,32,60.0,0,77.2,44,57,60.0,86.4,19,43.2,22
Joshua Anderson,157479,T,E MICHIGAN,1,0,160,51.3,100.0,18,40.9,18,56.2,0,100.0,44,44,61.8,100.0,24,54.5,24
TJ Shanahan Jr.,172597,G,TEXAS A&M,1,0,312,68.7,100.0,26,59.1,26,66.4,1,100.0,44,44,60.8,100.0,16,36.4,16
Zane Herring,122402,G,USF,1,0,327,53.8,100.0,31,72.1,31,59.4,0,100.0,43,43,70.3,100.0,10,23.3,10
Derek Bowman,123654,T,USF,1,0,327,66.5,100.0,31,72.1,31,62.0,0,100.0,43,43,52.5,100.0,10,23.3,10
Federico Maranges,100771,C,FAU,1,0,165,71.8,100.0,24,55.8,24,75.9,0,100.0,43,43,73.0,100.0,17,39.5,17
Cayden Green,173697,G,MISSOURI,1,0,229,56.3,100.0,13,30.2,13,72.9,0,100.0,43,43,78.1,100.0,27,62.8,27
Andre Lamas,123605,G,FAU,1,0,165,69.6,100.0,24,55.8,24,64.1,0,100.0,43,43,49.7,100.0,17,39.5,17
Malcolm Lamar Sr.,76794,T,FAU,1,0,165,69.2,100.0,24,55.8,24,74.7,0,100.0,43,43,74.4,100.0,17,39.5,17
Mike Lofton,123751,C,USF,1,0,327,72.6,100.0,31,72.1,31,70.8,0,100.0,43,43,61.7,100.0,10,23.3,10
Jack Wilty,130585,G,USF,1,0,327,54.8,100.0,31,72.1,31,54.2,0,100.0,43,43,56.6,100.0,10,23.3,10
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,53.1,100.0,10,23.3,10,65.7,0,100.0,43,43,74.6,100.0,10,23.3,10
Marcus Bryant,121917,T,MISSOURI,1,0,229,58.0,100.0,13,30.2,13,63.3,0,100.0,43,43,65.0,100.0,27,62.8,27
Theo Melin Öhrström,158662,TE,TEXAS A&M,1,0,312,63.6,100.0,23,53.5,23,54.0,0,100.0,43,43,64.8,100.0,17,39.5,17
Armand Membou,125008,T,MISSOURI,1,0,229,63.3,100.0,13,30.2,13,63.3,0,100.0,43,43,67.4,100.0,27,62.8,27
Connor Tollison,146881,C,MISSOURI,1,0,229,68.9,100.0,13,30.2,13,66.3,0,100.0,43,43,66.7,100.0,27,62.8,27
Alex Atcavage,123591,T,FAU,1,0,165,67.1,100.0,24,55.8,24,58.7,0,100.0,43,43,56.1,100.0,17,39.5,17
Cam'Ron Johnson,101018,G,MISSOURI,1,0,229,60.4,100.0,13,30.2,13,61.9,0,100.0,43,43,61.8,100.0,27,62.8,27
Beau Stephens,144860,G,IOWA,1,0,192,69.4,100.0,4,9.5,4,76.1,0,100.0,42,42,73.9,100.0,37,88.1,37
Daniel Taumalolo,163416,G,FRESNO ST,1,0,169,55.4,100.0,14,33.3,14,58.3,0,100.0,42,42,60.9,100.0,27,64.3,27
Mason Richman,129479,T,IOWA,1,0,192,56.4,100.0,4,9.5,4,63.8,0,100.0,42,42,66.5,100.0,37,88.1,37
Anthony Torres,77939,TE,TOLEDO,1,0,316,53.3,100.0,27,65.9,27,54.8,0,100.0,41,41,58.7,100.0,13,31.7,13
Mickey Rewolinski,130473,G,E MICHIGAN,1,0,160,60.5,100.0,17,41.5,17,65.7,0,100.0,41,41,68.2,100.0,22,53.7,22
Joshua Bates,173685,C,OKLAHOMA,1,0,261,56.6,100.0,18,45.0,18,53.9,0,100.0,40,40,54.1,100.0,20,50.0,20
Jack Hasz,145666,C,UNLV,1,0,325,56.0,100.0,23,57.5,23,55.9,0,100.0,40,40,57.1,100.0,8,20.0,8
Braelin Moore,157655,C,VA TECH,1,0,337,47.6,100.0,13,32.5,13,50.0,0,100.0,40,40,56.0,100.0,24,60.0,24
RJ Perry,124292,T,USF,1,0,327,58.7,100.0,29,72.5,29,58.4,0,100.0,40,40,58.8,100.0,9,22.5,9
Cole Snyder,97617,QB,E MICHIGAN,1,0,160,60.0,94.4,17,42.5,18,60.0,0,90.9,40,44,60.0,95.8,23,57.5,24
Wyatt Milum,144785,T,W VIRGINIA,1,0,343,72.2,100.0,21,52.5,21,80.3,0,100.0,40,40,81.6,100.0,14,35.0,14
Brandon Yates,99423,C,W VIRGINIA,1,0,343,63.2,100.0,21,52.5,21,66.0,0,100.0,40,40,58.6,100.0,14,35.0,14
Febechi Nwaiwu,145324,G,OKLAHOMA,1,0,261,55.5,100.0,18,45.0,18,58.4,0,100.0,40,40,61.5,100.0,20,50.0,20
Joe Brunner,158690,G,WISCONSIN,1,0,349,53.7,100.0,10,25.0,10,48.5,0,100.0,40,40,53.0,100.0,29,72.5,29
Jalen St. John,123963,T,UNLV,1,0,325,58.1,100.0,23,57.5,23,54.5,0,100.0,40,40,48.7,100.0,8,20.0,8
Jez Janvier,145758,G,E MICHIGAN,1,0,160,69.8,100.0,15,37.5,15,65.6,0,100.0,40,40,60.3,100.0,23,57.5,23
Nick Malone,99421,T,W VIRGINIA,1,0,343,70.4,100.0,21,52.5,21,70.3,0,100.0,40,40,74.4,100.0,14,35.0,14
Jack Nelson,129927,T,WISCONSIN,1,0,349,62.6,100.0,10,25.0,10,65.5,0,100.0,40,40,71.0,100.0,29,72.5,29
Ja'Quay Hubbard,99678,G,W VIRGINIA,1,0,343,55.2,100.0,21,52.5,21,69.9,0,100.0,40,40,83.7,100.0,14,35.0,14
Tiger Shanks,128371,T,UNLV,1,0,325,54.4,100.0,23,57.5,23,66.4,0,100.0,40,40,83.1,100.0,8,20.0,8
Tomas Rimac,144783,G,W VIRGINIA,1,0,343,66.5,100.0,21,52.5,21,65.6,1,100.0,40,40,67.6,100.0,14,35.0,14
Jake Renfro,123577,C,WISCONSIN,1,0,349,54.1,100.0,10,25.0,10,56.0,1,100.0,40,40,60.6,100.0,29,72.5,29
Micah Pettus,146812,T,OLE MISS,1,0,226,78.4,100.0,33,84.6,33,83.5,0,100.0,39,39,69.5,100.0,5,12.8,5
Anton Ambuehl,146200,G,UNLV,1,0,325,52.7,100.0,22,56.4,22,51.9,0,100.0,39,39,53.8,100.0,8,20.5,8
Michael Tarquin,98407,T,OKLAHOMA,1,0,261,67.6,100.0,18,46.2,18,73.8,0,100.0,39,39,73.4,100.0,19,48.7,19
Matt Craycraft,162694,C,DUKE,1,0,154,61.1,100.0,4,10.3,4,67.8,0,100.0,39,39,67.7,100.0,31,79.5,31
Bruno Fina,131791,T,DUKE,1,0,154,54.9,100.0,4,10.3,4,72.6,0,100.0,39,39,75.6,100.0,31,79.5,31
Jaren Kump,131859,C,UTAH,1,0,328,59.5,100.0,25,64.1,25,58.3,0,100.0,39,39,57.4,100.0,12,30.8,12
Reece McIntyre,98383,C,OLE MISS,1,0,226,51.6,100.0,33,84.6,33,51.7,0,100.0,39,39,57.8,100.0,5,12.8,5
Tanoa Togiai,131879,G,UTAH,1,0,328,75.1,100.0,25,64.1,25,76.2,0,100.0,39,39,62.3,100.0,12,30.8,12
Aaron Fenimore,174929,C,LIBERTY,1,0,206,60.3,100.0,15,38.5,15,59.0,0,100.0,39,39,58.4,100.0,22,56.4,22
Nate Kalepo,100522,G,OLE MISS,1,0,226,56.0,100.0,33,84.6,33,56.0,0,100.0,39,39,59.2,100.0,5,12.8,5
Ethan Hagler,139543,C,SM HOUSTON,1,0,281,58.1,100.0,16,41.0,16,57.2,0,100.0,39,39,57.5,100.0,21,53.8,21
Brian Parker II,162699,T,DUKE,1,0,154,65.3,100.0,4,10.3,4,66.3,0,100.0,39,39,64.6,100.0,31,79.5,31
Cyrus Allen,156582,WR,TEXAS A&M,1,0,312,56.2,100.0,24,61.5,24,58.0,1,100.0,39,39,62.7,100.0,13,33.3,13
Caleb Lomu,176655,T,UTAH,1,0,328,70.6,100.0,25,64.1,25,72.9,0,100.0,39,39,68.8,100.0,12,30.8,12
Johnny Garrett,157642,T,VA TECH,1,0,337,64.6,100.0,12,30.8,12,64.9,0,100.0,39,39,63.1,100.0,24,61.5,24
Braedyn Locke,157141,QB,WISCONSIN,1,0,349,60.0,100.0,10,25.6,10,60.0,0,100.0,39,39,60.0,100.0,28,71.8,28
Jacob Sexton,158081,G,OKLAHOMA,1,0,261,76.5,100.0,17,43.6,17,80.0,0,100.0,39,39,74.2,100.0,20,51.3,20
Jordan White,123439,G,LIBERTY,1,0,206,68.1,100.0,15,38.5,15,60.6,0,100.0,39,39,54.7,100.0,22,56.4,22
Justin Pickett,143870,G,DUKE,1,0,154,57.4,100.0,4,10.5,4,67.3,0,100.0,38,38,68.9,100.0,30,78.9,30
Joe Huber,123565,G,WISCONSIN,1,0,349,55.6,100.0,10,26.3,10,66.5,0,100.0,38,38,70.4,100.0,27,71.1,27
Coleton Price,158567,C,BAYLOR,1,0,118,67.3,100.0,13,34.2,13,73.1,0,100.0,38,38,71.4,100.0,25,65.8,25
Myles Hinton,131761,T,MICHIGAN,1,0,222,45.2,100.0,18,47.4,18,55.1,0,100.0,38,38,67.4,100.0,19,50.0,19
Michael Mokofisi,146439,G,UTAH,1,0,328,56.0,100.0,25,65.8,25,61.5,0,100.0,38,38,68.7,100.0,12,31.6,12
Ricky White,129639,WR,UNLV,1,0,325,81.0,100.0,21,55.3,21,76.6,0,100.0,38,38,60.7,100.0,8,21.1,8
Riley Mahlman,145172,T,WISCONSIN,1,0,349,51.1,100.0,10,26.3,10,70.9,0,100.0,38,38,78.7,100.0,27,71.1,27
Josh Priebe,129733,G,MICHIGAN,1,0,222,69.8,100.0,18,47.4,18,69.2,0,100.0,38,38,64.4,100.0,19,50.0,19
Elijah Sohn,165786,TE,SM HOUSTON,1,0,281,69.6,100.0,13,34.2,13,52.9,0,100.0,38,38,48.5,100.0,22,57.9,22
Spencer Fano,174217,T,UTAH,1,0,328,76.9,100.0,25,65.8,25,85.3,0,100.0,38,38,78.4,100.0,12,31.6,12
