player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Martin Koivisto,158592,T,C MICHIGAN,1,0,134,76.5,100.0,38,74.5,38,76.1,0,100.0,51,51,64.5,100.0,10,19.6,10
Van Wells,157694,C,OREGON ST,1,0,265,57.7,100.0,13,26.5,13,55.3,1,100.0,49,49,56.8,100.0,30,61.2,30
Josiah Timoteo,175728,T,OREGON ST,1,0,265,57.7,100.0,13,26.5,13,49.3,0,100.0,49,49,47.0,100.0,30,61.2,30
Jacob Strand,162440,T,OREGON ST,1,0,265,50.0,100.0,13,26.5,13,47.0,0,100.0,49,49,49.7,100.0,30,61.2,30
Sean Crowley,189479,T,NAVY,1,0,237,64.7,100.0,32,66.7,32,61.1,0,100.0,48,48,54.4,100.0,13,27.1,13
Matthew Nehf,171238,G,C MICHIGAN,1,0,134,58.7,100.0,36,75.0,36,60.6,0,100.0,48,48,63.6,100.0,9,18.8,9
Ben Purvis,162577,G,NAVY,1,0,237,61.6,100.0,32,66.7,32,62.8,1,100.0,48,48,63.0,100.0,13,27.1,13
Hoke Smith II,175268,G,NAVY,1,0,237,58.8,100.0,32,66.7,32,57.0,0,100.0,48,48,55.4,100.0,13,27.1,13
Canon Boone,146846,C,MISS STATE,1,0,227,57.8,100.0,28,58.3,28,62.2,0,100.0,48,48,66.3,100.0,16,33.3,16
Brady Small,171015,C,ARMY,1,0,114,60.3,100.0,22,46.8,22,63.6,0,100.0,47,47,59.6,100.0,14,29.8,14
Emmanuel Poku,162652,G,E CAROLINA,1,0,156,58.2,100.0,17,36.2,17,55.7,1,100.0,47,47,58.2,100.0,26,55.3,26
Jimarion McCrimon,175196,T,E CAROLINA,1,0,156,59.2,100.0,17,36.2,17,58.8,0,100.0,47,47,58.2,100.0,26,55.3,26
Teddy Williams,171030,T,ARMY,1,0,114,75.5,100.0,22,46.8,22,76.8,0,100.0,47,47,77.8,100.0,14,29.8,14
Will Jeffcoat,147322,G,ARMY,1,0,114,59.4,100.0,22,46.8,22,69.3,0,100.0,47,47,69.6,100.0,14,29.8,14
Henry Appleton,170956,T,ARMY,1,0,114,51.3,100.0,22,46.8,22,70.1,0,100.0,47,47,84.6,100.0,14,29.8,14
Darius Bell,148375,C,E CAROLINA,1,0,156,57.2,100.0,17,36.2,17,61.5,0,100.0,47,47,64.3,100.0,26,55.3,26
Paolo Gennarelli,170976,G,ARMY,1,0,114,63.9,100.0,22,46.8,22,64.6,0,100.0,47,47,63.9,100.0,14,29.8,14
Lucas Mrachkovskiy,189802,C,JVILLE ST,1,0,196,61.9,100.0,23,50.0,23,59.1,0,100.0,46,46,57.0,100.0,22,47.8,22
Reggie Jackson,180915,T,JVILLE ST,1,0,196,50.5,100.0,23,50.0,23,48.4,0,100.0,46,46,51.1,100.0,22,47.8,22
Amare Grayson,189783,G,JVILLE ST,1,0,196,62.4,100.0,23,50.0,23,56.8,0,100.0,46,46,52.2,100.0,22,47.8,22
Luke Petitbon,123396,C,FLORIDA ST,1,0,167,68.8,100.0,15,33.3,15,62.4,0,100.0,45,45,62.7,100.0,23,51.1,23
Delano Townsend,173351,G,OLE MISS,1,0,226,63.3,100.0,20,44.4,20,63.0,0,100.0,45,45,62.2,100.0,18,40.0,18
Brycen Sanders,172527,C,OLE MISS,1,0,226,50.8,100.0,20,44.4,20,51.1,0,100.0,45,45,55.1,100.0,18,40.0,18
Diego Pounds,143976,T,OLE MISS,1,0,226,62.5,100.0,20,44.4,20,64.4,0,100.0,45,45,64.8,100.0,18,40.0,18
Duce Robinson,176642,WR,FLORIDA ST,1,0,167,59.4,100.0,15,33.3,15,62.4,0,100.0,45,45,63.2,100.0,23,51.1,23
Micah Pettus,146812,T,FLORIDA ST,1,0,167,50.7,100.0,15,33.3,15,55.4,0,100.0,45,45,59.4,100.0,23,51.1,23
Jayden Williams,146815,T,OLE MISS,1,0,226,60.7,100.0,20,44.4,20,79.0,0,100.0,45,45,88.8,100.0,18,40.0,18
Richie Leonard IV,124386,G,FLORIDA ST,1,0,167,51.4,100.0,15,33.3,15,63.0,0,100.0,45,45,71.8,100.0,23,51.1,23
Adrian Medley,98550,G,FLORIDA ST,1,0,167,56.1,100.0,15,33.3,15,52.7,0,100.0,45,45,56.6,100.0,23,51.1,23
Patrick Kutas,163635,G,OLE MISS,1,0,226,73.4,100.0,20,44.4,20,82.5,1,100.0,45,45,82.9,100.0,18,40.0,18
Trent Walker,146340,WR,OREGON ST,1,0,265,60.0,100.0,12,26.7,12,59.7,0,100.0,45,45,59.7,100.0,28,62.2,28
Anthony Evans III,173530,WR,MISS STATE,1,0,227,58.8,100.0,28,62.2,28,59.1,0,97.8,45,46,60.9,100.0,14,31.1,14
Maalik Murphy,157302,QB,OREGON ST,1,0,265,60.0,100.0,12,26.7,12,60.0,0,95.7,45,47,60.0,100.0,30,66.7,30
Jacoby Jackson,144756,G,MISS STATE,1,0,227,56.3,100.0,26,57.8,26,60.7,0,100.0,45,45,66.5,100.0,14,31.1,14
Jayvin Q. James,173357,T,MISS STATE,1,0,227,57.7,100.0,26,57.8,26,55.2,0,100.0,45,45,53.8,100.0,15,33.3,15
Lance Johnson,204940,T,JVILLE ST,1,0,196,55.3,100.0,22,50.0,22,49.8,0,100.0,44,44,48.6,100.0,21,47.7,21
Carson Lee,86142,C,W VIRGINIA,1,0,343,59.2,100.0,19,43.2,19,56.5,0,100.0,44,44,56.1,100.0,20,45.5,20
Hayes Creel,160187,T,SO MISS,1,0,296,51.2,100.0,16,36.4,16,46.4,0,100.0,44,44,47.4,100.0,24,54.5,24
Greg Nunnery,184781,G,SO MISS,1,0,296,53.6,100.0,16,36.4,16,56.6,0,100.0,44,44,60.0,100.0,24,54.5,24
Broderick Roman,100253,C,SO MISS,1,0,296,59.9,100.0,16,36.4,16,59.7,0,100.0,44,44,59.6,100.0,24,54.5,24
Gunnar Hansen,146959,T,FLORIDA ST,1,0,167,63.0,100.0,14,31.8,14,58.0,0,100.0,44,44,51.6,100.0,23,52.3,23
Jim Bonifas,144544,C,IOWA STATE,1,0,193,56.5,100.0,20,45.5,20,59.0,0,100.0,44,44,62.0,100.0,18,40.9,18
Nick Krahe,173185,T,W VIRGINIA,1,0,343,58.1,100.0,19,43.2,19,56.3,0,100.0,44,44,55.8,100.0,20,45.5,20
Ryan Joyce,104638,C,DOMINION,1,0,263,61.1,100.0,30,69.8,30,57.3,0,100.0,43,43,53.9,100.0,11,25.6,11
Maarten Woudsma,163544,G,DOMINION,1,0,263,56.7,100.0,30,69.8,30,55.5,0,100.0,43,43,57.4,100.0,11,25.6,11
Stephon Dubose-Bourne,145357,T,DOMINION,1,0,263,58.1,100.0,30,69.8,30,57.1,0,100.0,43,43,58.6,100.0,11,25.6,11
Randy Pittman Jr.,176195,TE,FLORIDA ST,1,0,167,86.0,100.0,15,34.9,15,75.9,0,97.7,43,44,61.9,95.7,22,51.2,23
Zach Barlev,144807,T,DOMINION,1,0,263,51.0,100.0,30,69.8,30,51.3,0,100.0,43,43,58.7,100.0,11,25.6,11
Zack Owens,170020,G,MISS STATE,1,0,227,50.3,100.0,26,60.5,26,51.6,0,100.0,43,43,57.4,100.0,13,30.2,13
Jack Witmer,151103,T,VIRGINIA,1,0,335,47.4,100.0,7,16.3,7,52.5,0,100.0,43,43,56.6,100.0,36,83.7,36
Noah Josey,126259,G,VIRGINIA,1,0,335,55.0,100.0,7,16.3,7,63.0,0,100.0,43,43,65.6,100.0,36,83.7,36
Yannick Smith,190425,WR,E CAROLINA,1,0,156,61.3,100.0,16,37.2,16,62.5,0,100.0,43,43,62.1,100.0,24,55.8,24
Kevin Wigenton II,144952,G,VIRGINIA,1,0,335,55.6,100.0,7,16.3,7,60.4,0,100.0,43,43,62.3,100.0,36,83.7,36
McKale Boley,156387,T,VIRGINIA,1,0,335,57.6,100.0,7,16.3,7,62.8,0,100.0,43,43,64.2,100.0,36,83.7,36
Blake Shapen,122282,QB,MISS STATE,1,0,227,60.0,96.3,26,60.5,27,60.1,0,93.5,43,46,60.0,100.0,15,34.9,15
Drake Metcalf,131773,G,VIRGINIA,1,0,335,55.6,100.0,7,16.3,7,62.7,0,100.0,43,43,64.8,100.0,36,83.7,36
Skyler Grant,145362,G,DOMINION,1,1,263,57.5,100.0,30,69.8,30,58.5,1,100.0,43,43,62.2,100.0,11,25.6,11
Aaron Fenimore,174929,C,LIBERTY,1,0,206,61.7,100.0,23,54.8,23,60.9,0,100.0,42,42,59.2,100.0,15,35.7,15
Trey Zuhn III,147019,T,TEXAS A&M,1,0,312,50.1,100.0,12,28.6,12,53.6,0,100.0,42,42,63.5,100.0,27,64.3,27
Harrison Moore,183220,C,GA TECH,1,0,176,62.6,100.0,26,61.9,26,65.0,0,100.0,42,42,65.3,100.0,14,33.3,14
Joep Engbers,175950,G,LIBERTY,1,0,206,62.8,100.0,23,54.8,23,64.0,0,100.0,42,42,63.2,100.0,15,35.7,15
Chase Bisontis,172570,G,TEXAS A&M,1,1,312,68.1,100.0,12,28.6,12,69.6,1,100.0,42,42,67.4,100.0,27,64.3,27
Joe Fusile,143914,G,GA TECH,1,0,176,54.9,100.0,26,61.9,26,52.4,0,100.0,42,42,52.7,100.0,14,33.3,14
Dametrious Crownover,146990,T,TEXAS A&M,1,0,312,61.5,100.0,12,28.6,12,70.2,0,100.0,42,42,72.2,100.0,27,64.3,27
Mark Nabou Jr.,158665,C,TEXAS A&M,1,0,312,71.8,100.0,12,28.6,12,61.4,1,100.0,42,42,50.4,100.0,27,64.3,27
Keylan Rutledge,156597,G,GA TECH,1,0,176,64.7,100.0,26,61.9,26,69.6,0,100.0,42,42,72.1,100.0,14,33.3,14
David Wells Jr.,176410,WR,OREGON ST,1,0,265,60.1,100.0,13,31.0,13,62.7,0,100.0,42,42,63.5,100.0,26,61.9,26
Jack Hollifield,144079,C,TULANE,1,0,319,54.5,100.0,20,48.8,20,50.5,0,100.0,41,41,51.5,100.0,17,41.5,17
Kalan Ellis,144042,G,S DIEGO ST,1,0,284,69.0,100.0,16,39.0,16,62.5,0,100.0,41,41,57.4,100.0,21,51.2,21
Joseph Borjon,158713,T,S DIEGO ST,1,0,284,58.0,100.0,16,39.0,16,54.4,0,100.0,41,41,55.9,100.0,21,51.2,21
Christian Richter,159769,T,MARSHALL,1,0,214,59.6,100.0,13,31.7,13,56.1,0,100.0,41,41,54.6,100.0,26,63.4,26
Nik McMillan,157951,WR,BUFFALO,1,0,126,60.8,100.0,8,19.5,8,59.4,0,100.0,41,41,59.6,100.0,31,75.6,31
John Pastore,157770,T,KANSAS ST,1,0,199,61.4,100.0,24,58.5,24,63.9,0,100.0,41,41,64.6,100.0,14,34.1,14
De'Andre Tamarez,166545,WR,MARSHALL,1,0,214,60.4,100.0,13,31.7,13,59.4,0,100.0,41,41,58.5,100.0,26,63.4,26
Ja'Cory Thomas,199065,WR,DOMINION,1,0,263,60.1,100.0,29,70.7,29,58.5,0,100.0,41,41,61.7,100.0,11,26.8,11
Eric Meeks,53398,C,MARSHALL,1,0,214,67.6,100.0,13,31.7,13,65.9,0,100.0,41,41,62.9,100.0,26,63.4,26
Dae'Quan Wright,157645,TE,OLE MISS,1,0,226,51.3,100.0,18,43.9,18,52.4,1,100.0,41,41,56.6,100.0,17,41.5,17
Ethan Mackenny,170073,T,GA TECH,1,0,176,51.7,100.0,26,63.4,26,52.7,0,100.0,41,41,65.1,100.0,13,31.7,13
