player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jacob Gideon,72705,C,W MICHIGAN,1,0,347,57.5,100.0,9,15.8,9,61.1,0,100.0,57,57,62.3,100.0,45,78.9,45
Addison West,98272,G,W MICHIGAN,1,0,347,53.5,100.0,9,15.8,9,69.1,1,100.0,57,57,72.6,100.0,45,78.9,45
Trevor Campbell,60241,G,W MICHIGAN,1,0,347,61.3,100.0,9,16.1,9,64.9,0,100.0,56,56,64.9,100.0,44,78.6,44
Thor Paglialong,145955,C,AIR FORCE,1,0,101,65.3,100.0,14,25.0,14,72.8,0,100.0,56,56,58.1,100.0,6,10.7,6
Adam Karas,145965,T,AIR FORCE,1,0,101,60.0,100.0,14,25.0,14,79.7,0,100.0,56,56,75.7,100.0,6,10.7,6
Michael Shanahan,78230,T,W MICHIGAN,1,0,347,54.0,100.0,9,16.1,9,56.3,0,100.0,56,56,57.9,100.0,44,78.6,44
Wesley Ndago,145973,G,AIR FORCE,1,0,101,70.6,100.0,14,25.0,14,85.1,0,100.0,56,56,65.7,100.0,6,10.7,6
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,54.5,100.0,13,24.1,13,86.4,0,100.0,54,54,89.9,100.0,5,9.3,5
Treylen Brown,108550,C,JVILLE ST,1,0,196,61.4,100.0,23,43.4,23,57.1,0,100.0,53,53,54.9,100.0,25,47.2,25
Brock Robey,163975,G,JVILLE ST,1,0,196,52.8,100.0,23,43.4,23,50.0,0,100.0,53,53,50.9,100.0,25,47.2,25
Will O'Steen,125373,T,JVILLE ST,1,0,196,59.2,100.0,23,43.4,23,58.3,0,100.0,53,53,57.5,100.0,25,47.2,25
Xavier Bausley,163939,T,JVILLE ST,1,0,196,57.7,100.0,23,43.4,23,55.3,0,100.0,53,53,54.4,100.0,25,47.2,25
Hayden Wolff,98362,QB,W MICHIGAN,1,0,347,60.2,100.0,9,17.3,9,60.3,0,91.2,52,57,60.0,95.6,43,82.7,45
Kyle Hergel,87427,G,BOSTON COL,1,0,121,54.5,100.0,34,66.7,34,57.0,0,100.0,51,51,63.2,100.0,14,27.5,14
Drew Kendall,143829,C,BOSTON COL,1,0,121,71.8,100.0,34,66.7,34,68.2,0,100.0,51,51,58.6,100.0,14,27.5,14
