player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Michael McAninch,157906,G,AIR FORCE,1,0,101,61.7,100.0,19,36.5,19,86.5,0,100.0,52,52,60.2,100.0,6,11.5,6
Costen Cooley,173854,C,AIR FORCE,1,0,101,56.6,100.0,19,36.5,19,78.2,0,100.0,52,52,75.1,100.0,6,11.5,6
Alex Moore,86489,T,AIR FORCE,1,0,101,69.7,100.0,19,37.3,19,80.6,0,100.0,51,51,59.0,100.0,5,9.8,5
Thomas Johnson,147083,C,COAST CAR,1,0,141,66.8,100.0,18,36.0,18,72.2,0,100.0,50,50,71.0,100.0,29,58.0,29
Lucas Scott,147358,T,ARMY,1,0,114,89.1,100.0,17,34.7,17,88.2,0,100.0,49,49,56.6,100.0,3,6.1,3
Connor Finucane,121569,T,ARMY,1,1,114,77.8,100.0,17,34.7,17,71.2,1,100.0,49,49,69.1,100.0,3,6.1,3
Cason Henry,158126,T,S CAROLINA,1,0,289,66.5,100.0,12,24.5,12,69.2,0,100.0,49,49,67.4,100.0,32,65.3,32
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,65.8,100.0,18,36.7,18,66.3,0,100.0,49,49,71.5,100.0,6,12.2,6
Kamaar Bell,99073,G,S CAROLINA,1,0,289,49.5,100.0,12,24.5,12,55.9,0,100.0,49,49,60.2,100.0,32,65.3,32
Vershon Lee,124246,C,S CAROLINA,1,0,289,68.8,100.0,12,24.5,12,64.3,0,100.0,49,49,60.5,100.0,32,65.3,32
Brady Small,171015,C,ARMY,1,0,114,64.0,100.0,17,34.7,17,74.5,0,100.0,49,49,54.7,100.0,3,6.1,3
JonDarius Morgan,146917,T,UAB,1,0,321,61.8,100.0,14,29.2,14,66.5,0,100.0,48,48,67.3,100.0,33,68.8,33
D.J. Jones,138046,T,UAB,1,0,321,57.0,100.0,14,29.2,14,65.1,0,100.0,48,48,68.1,100.0,33,68.8,33
Brady Wilson,121508,C,UAB,1,0,321,72.6,100.0,14,29.2,14,76.3,0,100.0,48,48,76.5,100.0,33,68.8,33
Tyler Voltin,162475,G,OREGON ST,1,0,265,69.1,100.0,24,50.0,24,76.4,0,100.0,48,48,71.1,100.0,22,45.8,22
Tyler Doty,130407,G,BUFFALO,1,0,126,60.1,100.0,10,20.8,10,78.0,0,100.0,48,48,84.1,100.0,36,75.0,36
Trevor Brock,171197,G,BUFFALO,1,0,126,51.0,100.0,10,20.8,10,68.8,0,100.0,48,48,73.9,100.0,36,75.0,36
Donavan Manson,122346,G,COAST CAR,1,0,141,44.7,100.0,18,38.3,18,71.3,0,100.0,47,47,88.9,100.0,26,55.3,26
Joshua Gray,98252,G,OREGON ST,1,0,265,81.4,100.0,21,44.7,21,82.5,0,100.0,47,47,73.9,100.0,26,55.3,26
Dom Polizzi,97651,C,BUFFALO,1,0,126,63.8,100.0,9,19.1,9,65.3,1,100.0,47,47,64.3,100.0,36,76.6,36
BJ Tolo,175687,G,NEW MEX ST,1,0,242,65.1,100.0,25,54.3,25,62.5,0,100.0,46,46,61.7,100.0,17,37.0,17
Canaan Yarro,72292,C,NEW MEX ST,1,0,242,68.2,100.0,25,54.3,25,73.7,0,100.0,46,46,73.3,100.0,17,37.0,17
Louie Canepa,156939,T,NEW MEX ST,1,0,242,69.5,100.0,25,54.3,25,70.0,0,100.0,46,46,66.1,100.0,17,37.0,17
AJ Vaipulu,74652,G,NEW MEX ST,1,0,242,62.2,100.0,25,54.3,25,67.4,0,100.0,46,46,70.3,100.0,17,37.0,17
Gerad Christian-Lichtenhan,131673,T,OREGON ST,1,0,265,78.6,100.0,21,45.7,21,80.7,0,100.0,46,46,73.9,100.0,25,54.3,25
Jack Conley,98524,G,BOSTON COL,1,0,121,51.9,100.0,34,75.6,34,52.2,0,100.0,45,45,57.2,100.0,6,13.3,6
Trey Cummings,144299,T,NAVY,1,0,237,61.0,100.0,14,31.1,14,67.8,0,100.0,45,45,60.2,100.0,10,22.2,10
Ozzy Trapilo,123552,T,BOSTON COL,1,0,121,68.0,100.0,34,75.6,34,66.7,0,100.0,45,45,57.3,100.0,6,13.3,6
Lewis Bond,143817,WR,BOSTON COL,1,0,121,59.3,100.0,34,75.6,34,59.3,0,100.0,45,45,58.7,100.0,6,13.3,6
Dwayne Allick,123530,G,BOSTON COL,1,0,121,57.7,100.0,34,75.6,34,56.9,0,100.0,45,45,56.1,100.0,6,13.3,6
Jude Bowry,156223,T,BOSTON COL,1,0,121,70.1,100.0,34,75.6,34,67.9,0,100.0,45,45,57.0,100.0,6,13.3,6
Drew Kendall,143829,C,BOSTON COL,1,0,121,65.3,100.0,34,75.6,34,66.1,0,100.0,45,45,68.4,100.0,6,13.3,6
Jalen St. John,123963,T,UNLV,1,0,325,60.5,100.0,19,43.2,19,57.8,0,100.0,44,44,55.7,100.0,21,47.7,21
Brent Self,144344,C,NAVY,1,0,237,59.3,100.0,14,31.8,14,65.3,0,100.0,44,44,56.9,100.0,11,25.0,11
Anton Ambuehl,146200,G,UNLV,1,0,325,45.3,100.0,19,43.2,19,41.7,0,100.0,44,44,46.3,100.0,21,47.7,21
Javan Bouton,144294,T,NAVY,1,0,237,59.6,100.0,14,31.8,14,69.9,1,100.0,44,44,69.4,100.0,11,25.0,11
Connor McMahon,144330,T,NAVY,1,0,237,54.7,100.0,14,31.8,14,78.8,0,100.0,44,44,61.8,100.0,11,25.0,11
Ben Purvis,162577,G,NAVY,1,0,237,61.1,100.0,14,31.8,14,63.7,0,100.0,44,44,53.2,100.0,11,25.0,11
Jack Hasz,145666,C,UNLV,1,0,325,59.5,100.0,19,43.2,19,59.2,0,100.0,44,44,59.1,100.0,21,47.7,21
Mathyus Su'a,134899,G,UNLV,1,0,325,69.4,100.0,19,43.2,19,69.7,0,100.0,44,44,61.8,100.0,21,47.7,21
Tiger Shanks,128371,T,UNLV,1,0,325,72.3,100.0,19,43.2,19,66.8,0,100.0,44,44,62.0,100.0,21,47.7,21
John Busha,173849,QB,AIR FORCE,1,0,101,60.0,84.2,16,36.4,19,60.0,0,84.6,44,52,60.0,83.3,5,11.4,6
Jacob Zeno,98014,QB,UAB,1,0,321,60.0,100.0,12,27.9,12,60.0,0,100.0,43,43,60.0,100.0,30,69.8,30
Zaire Flournoy,121488,G,UAB,1,0,321,68.5,100.0,12,27.9,12,59.3,0,100.0,43,43,58.4,100.0,30,69.8,30
Joshua Simon,98358,TE,S CAROLINA,1,0,289,49.4,100.0,10,23.3,10,66.8,0,100.0,43,43,77.3,100.0,28,65.1,28
Jake Renfro,123577,C,WISCONSIN,1,0,349,61.0,100.0,15,34.9,15,70.9,0,100.0,43,43,70.8,100.0,26,60.5,26
Riley Mahlman,145172,T,WISCONSIN,1,0,349,60.1,100.0,15,34.9,15,58.1,0,100.0,43,43,57.0,100.0,26,60.5,26
Jack Nelson,129927,T,WISCONSIN,1,0,349,66.6,100.0,15,34.9,15,72.5,0,100.0,43,43,72.4,100.0,26,60.5,26
Miles Stewart,147306,HB,ARMY,1,0,114,72.9,100.0,14,32.6,14,71.8,0,100.0,43,43,59.0,100.0,2,4.7,2
