player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Joshua Pena,121864,G,NAVY,1,0,237,66.9,100.0,37,49.3,37,64.3,0,100.0,75,75,60.0,100.0,1,1.3,1
Kip Frankland,100901,T,NAVY,1,0,237,67.8,100.0,35,49.3,35,71.0,0,100.0,71,71,65.4,100.0,1,1.4,1
Jayden Williams,146815,T,OLE MISS,1,0,226,55.6,100.0,32,47.8,32,54.4,0,100.0,67,67,54.1,100.0,25,37.3,25
Nick Broeker,99084,G,OLE MISS,1,0,226,65.1,100.0,32,47.8,32,64.0,0,100.0,67,67,61.4,100.0,25,37.3,25
Caleb Warren,99083,C,OLE MISS,1,0,226,58.6,100.0,32,47.8,32,61.1,0,100.0,67,67,63.0,100.0,25,37.3,25
Micah Pettus,146812,T,OLE MISS,1,0,226,59.3,100.0,32,47.8,32,61.8,0,100.0,67,67,63.7,100.0,25,37.3,25
Jonathan Mingo,97774,WR,OLE MISS,1,0,226,76.3,100.0,32,50.0,32,73.3,0,100.0,64,64,69.0,100.0,24,37.5,24
Connor McMahon,144330,G,NAVY,1,0,237,66.5,100.0,31,50.0,31,69.9,0,100.0,62,62,60.0,100.0,1,1.6,1
Lirion Murtezi,121861,C,NAVY,1,0,237,58.7,100.0,29,46.8,29,68.0,0,100.0,62,62,,,0,0.0,0
Jordan Watkins,122730,WR,OLE MISS,1,0,226,56.3,100.0,29,48.3,29,63.0,1,100.0,60,60,75.9,100.0,23,38.3,23
Casey Kelly,99191,TE,OLE MISS,1,0,226,50.3,100.0,27,45.8,27,53.5,1,100.0,59,59,61.8,100.0,24,40.7,24
Isaac Cochran,101273,G,AIR FORCE,1,0,101,80.7,100.0,14,24.1,14,79.4,0,100.0,58,58,66.0,100.0,4,6.9,4
Everett Smalley,131512,T,AIR FORCE,1,0,101,49.4,100.0,14,24.1,14,69.8,0,100.0,58,58,59.8,100.0,4,6.9,4
Trevor Keegan,101544,G,MICHIGAN,1,0,222,61.9,100.0,43,79.6,43,60.1,1,100.0,54,54,56.4,100.0,11,20.4,11
Ryan Hayes,84003,T,MICHIGAN,1,0,222,79.4,100.0,43,79.6,43,78.4,0,100.0,54,54,64.9,100.0,11,20.4,11
Karsen Barnhart,101537,T,MICHIGAN,1,0,222,58.9,100.0,43,79.6,43,61.4,0,100.0,54,54,66.6,100.0,11,20.4,11
Zak Zinter,129605,G,MICHIGAN,1,0,222,61.6,100.0,43,79.6,43,60.8,0,100.0,54,54,58.4,100.0,11,20.4,11
Olusegun Oluwatimi,98581,C,MICHIGAN,1,0,222,61.3,100.0,43,79.6,43,62.0,0,100.0,54,54,62.2,100.0,11,20.4,11
Tai Lavatai,121854,QB,NAVY,1,0,237,60.0,64.9,24,45.3,37,60.0,1,70.7,53,75,60.0,100.0,1,1.9,1
Haaziq Daniels,125263,QB,AIR FORCE,1,0,101,60.0,92.9,13,24.5,14,60.0,0,91.4,53,58,60.0,100.0,4,7.5,4
Alex Palczewski,59738,T,ILLINOIS,1,0,187,66.8,100.0,23,43.4,23,69.2,0,100.0,53,53,63.4,100.0,26,49.1,26
Jayden Umbarger,121874,WR,NAVY,1,0,237,83.5,100.0,25,47.2,25,76.5,0,100.0,53,53,60.0,100.0,1,1.9,1
Julian Pearl,82282,T,ILLINOIS,1,0,187,60.7,100.0,23,43.4,23,63.1,0,100.0,53,53,64.1,100.0,26,49.1,26
Isaiah Adams,158192,G,ILLINOIS,1,0,187,76.4,100.0,23,43.4,23,72.9,0,100.0,53,53,64.0,100.0,26,49.1,26
Alex Pihlstrom,60911,C,ILLINOIS,1,0,187,67.7,100.0,23,43.4,23,64.2,0,100.0,53,53,59.3,100.0,26,49.1,26
Malik Heath,124173,WR,OLE MISS,1,0,226,59.2,100.0,27,51.9,27,50.3,0,100.0,52,52,63.2,100.0,18,34.6,18
Jeremy James,98423,G,OLE MISS,1,0,226,53.3,100.0,26,50.0,26,62.1,0,100.0,52,52,71.6,100.0,19,36.5,19
Chaz Neal,77325,T,FAU,1,0,165,75.8,100.0,8,15.7,8,48.0,0,100.0,51,51,37.9,100.0,36,70.6,36
Jaxson Dart,146409,QB,OLE MISS,1,0,226,60.0,71.9,23,45.1,32,60.0,0,76.1,51,67,60.0,96.0,24,47.1,25
Dorian Hinton,98283,G,FAU,1,0,165,50.6,100.0,8,15.7,8,67.9,0,100.0,51,51,75.0,100.0,36,70.6,36
Nick Weber,59684,C,FAU,1,0,165,55.9,100.0,8,15.7,8,61.9,0,100.0,51,51,63.9,100.0,36,70.6,36
Marquice Robinson,81639,G,FAU,1,0,165,43.7,100.0,8,15.7,8,44.7,0,100.0,51,51,49.0,100.0,36,70.6,36
Brendan Bordner,56812,T,FAU,1,0,165,56.0,100.0,8,15.7,8,48.8,1,100.0,51,51,47.5,100.0,36,70.6,36
Tommy DeVito,60545,QB,ILLINOIS,1,0,187,60.0,95.7,22,44.0,23,60.0,0,94.3,50,53,60.0,100.0,26,52.0,26
Pete Nygra,145875,C,N ILLINOIS,1,0,254,62.0,100.0,40,80.0,40,63.7,0,100.0,50,50,64.1,100.0,9,18.0,9
John Champe,130545,G,N ILLINOIS,1,0,254,56.7,100.0,40,80.0,40,58.7,0,100.0,50,50,64.1,100.0,9,18.0,9
Andrew Raym,122940,C,OKLAHOMA,1,0,261,61.2,100.0,16,32.0,16,74.6,0,100.0,50,50,75.2,100.0,29,58.0,29
Evan Buss,130543,T,N ILLINOIS,1,0,254,48.5,100.0,40,80.0,40,51.3,1,100.0,50,50,63.7,100.0,9,18.0,9
David Murray,81885,G,OKLAHOMA,1,0,261,56.7,100.0,16,32.0,16,55.9,1,100.0,50,50,56.3,100.0,29,58.0,29
Anton Harrison,122929,T,OKLAHOMA,1,0,261,73.1,100.0,16,32.0,16,76.8,0,100.0,50,50,73.5,100.0,29,58.0,29
Wanya Morris,98247,T,OKLAHOMA,1,0,261,68.8,100.0,16,32.0,16,65.9,0,100.0,50,50,61.6,100.0,29,58.0,29
Logan Zschernitz,100262,G,N ILLINOIS,1,0,254,53.2,100.0,40,80.0,40,58.4,0,100.0,50,50,72.0,100.0,9,18.0,9
Kyle Patterson,104205,TE,AIR FORCE,1,0,101,50.1,100.0,12,24.5,12,59.8,0,100.0,49,49,86.5,100.0,3,6.1,3
Tashawn Manning,56551,G,KENTUCKY,1,0,202,72.6,100.0,20,40.8,20,57.8,0,100.0,49,49,45.1,100.0,22,44.9,22
Kenneth Horsey,81696,T,KENTUCKY,1,0,202,64.7,100.0,20,40.8,20,62.5,0,100.0,49,49,54.5,100.0,22,44.9,22
Jager Burton,146741,G,KENTUCKY,1,0,202,41.1,100.0,20,40.8,20,50.8,0,100.0,49,49,67.5,100.0,22,44.9,22
Eli Cox,99099,C,KENTUCKY,1,0,202,59.8,100.0,20,40.8,20,56.6,0,100.0,49,49,56.0,100.0,22,44.9,22
Jett Duncan,121886,T,N TEXAS,1,0,251,63.5,100.0,13,26.5,13,58.3,0,100.0,49,49,55.5,100.0,33,67.3,33
Manase Mose,59950,C,N TEXAS,1,0,251,67.3,100.0,13,26.5,13,66.0,1,100.0,49,49,66.7,100.0,33,67.3,33
Cole Brown,81768,T,N TEXAS,1,0,251,68.5,100.0,13,26.5,13,61.5,0,100.0,49,49,57.5,100.0,33,67.3,33
Febechi Nwaiwu,145324,G,N TEXAS,1,0,251,56.5,100.0,13,26.5,13,62.3,0,100.0,49,49,64.8,100.0,33,67.3,33
Gabe Blair,145323,G,N TEXAS,1,0,251,73.0,100.0,13,26.5,13,85.2,1,100.0,49,49,83.9,100.0,33,67.3,33
Connor Bishop,102830,C,ARMY,1,0,114,60.6,100.0,16,33.3,16,68.6,0,100.0,48,48,74.9,100.0,10,20.8,10
Jordyn Law,121583,T,ARMY,1,0,114,52.0,100.0,16,33.3,16,65.2,0,100.0,48,48,61.2,100.0,10,20.8,10
Austin Aune,83528,QB,N TEXAS,1,0,251,60.1,92.3,12,25.0,13,60.4,0,98.0,48,49,60.3,100.0,33,68.8,33
Matthew Trehern,100796,G,UAB,1,0,321,56.7,100.0,16,34.0,16,63.8,0,100.0,47,47,67.0,100.0,30,63.8,30
Quincy McGee,145453,G,UAB,1,0,321,52.7,100.0,16,34.0,16,55.6,0,100.0,47,47,59.0,100.0,30,63.8,30
