player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,77.3,100.0,30,46.9,30,68.2,0,100.0,64,64,68.4,100.0,13,20.3,13
Thor Paglialong,145955,C,AIR FORCE,1,0,101,47.4,100.0,30,46.9,30,52.1,0,100.0,64,64,55.9,100.0,13,20.3,13
Isaac Cochran,101273,G,AIR FORCE,1,0,101,55.3,100.0,30,46.9,30,58.9,0,100.0,64,64,64.0,100.0,13,20.3,13
Everett Smalley,131512,T,AIR FORCE,1,0,101,49.5,100.0,30,46.9,30,59.8,0,100.0,64,64,67.8,100.0,13,20.3,13
Adam Karas,145965,T,AIR FORCE,1,0,101,53.6,100.0,28,46.7,28,51.5,0,100.0,60,60,62.8,100.0,13,21.7,13
Garrett DiGiorgio,146395,T,UCLA,1,0,324,67.4,100.0,23,39.7,23,71.7,0,100.0,58,58,67.6,100.0,31,53.4,31
Raiqwon O'Neal,81811,T,UCLA,1,0,324,72.3,100.0,23,39.7,23,63.5,0,100.0,58,58,56.2,100.0,31,53.4,31
Atonio Mafi,82449,G,UCLA,1,0,324,68.1,100.0,23,39.7,23,77.3,0,100.0,58,58,74.8,100.0,31,53.4,31
Jon Gaines II,81879,G,UCLA,1,0,324,64.9,100.0,23,39.7,23,72.6,0,100.0,58,58,74.5,100.0,31,53.4,31
Duke Clemens,100545,C,UCLA,1,0,324,60.8,100.0,23,39.7,23,62.6,0,100.0,58,58,60.8,100.0,31,53.4,31
Ben Jefferson,131510,WR,AIR FORCE,1,0,101,66.0,100.0,24,42.1,24,52.8,0,98.3,57,58,54.2,92.3,12,21.1,13
David Cormier,145967,WR,AIR FORCE,1,0,101,55.7,100.0,25,48.1,25,54.5,0,100.0,52,52,55.0,100.0,13,25.0,13
Desmond Bessent,60051,T,BUFFALO,1,0,126,64.4,100.0,33,63.5,33,58.9,0,100.0,52,52,50.3,100.0,15,28.8,15
Gabe Wallace,77535,G,BUFFALO,1,0,126,54.4,100.0,33,63.5,33,54.5,0,100.0,52,52,57.0,100.0,15,28.8,15
Jack Hasz,145666,C,BUFFALO,1,0,126,65.8,100.0,33,63.5,33,67.4,0,100.0,52,52,68.6,100.0,15,28.8,15
Haaziq Daniels,125263,QB,AIR FORCE,1,0,101,60.0,75.9,22,44.0,29,60.0,0,80.6,50,62,60.0,100.0,12,24.0,12
Tyler Doty,130407,G,BUFFALO,1,0,126,62.8,100.0,33,66.0,33,63.8,0,100.0,50,50,62.9,100.0,13,26.0,13
Connor Bishop,102830,C,ARMY,1,0,114,62.1,100.0,10,20.8,10,62.6,0,100.0,48,48,56.8,100.0,13,27.1,13
Jordyn Law,121583,T,ARMY,1,0,114,50.9,100.0,10,20.8,10,58.3,0,100.0,48,48,61.0,100.0,13,27.1,13
Connor Finucane,121569,G,ARMY,1,0,114,58.7,100.0,10,20.8,10,57.7,0,100.0,48,48,57.4,100.0,13,27.1,13
Rashad Green,123217,T,TULANE,1,0,319,64.8,100.0,16,34.0,16,69.8,0,100.0,47,47,69.8,100.0,27,57.4,27
Quian Williams,61237,WR,BUFFALO,1,0,126,59.0,100.0,30,63.8,30,60.1,0,97.9,47,48,62.2,100.0,14,29.8,14
Joey Claybrook,60141,T,TULANE,1,0,319,60.1,100.0,16,34.0,16,61.2,0,100.0,47,47,61.1,100.0,27,57.4,27
Prince Pines,77449,G,TULANE,1,1,319,50.0,100.0,16,34.0,16,51.4,1,100.0,47,47,55.5,100.0,27,57.4,27
Sincere Haynesworth,97644,C,TULANE,1,0,319,65.0,100.0,16,34.0,16,68.3,0,100.0,47,47,67.6,100.0,27,57.4,27
Josh Remetich,123232,G,TULANE,1,0,319,52.0,100.0,16,34.0,16,51.8,0,100.0,47,47,54.4,100.0,27,57.4,27
Dorian Thompson-Robinson,83574,QB,UCLA,1,0,324,60.0,91.3,21,44.7,23,60.0,0,81.0,47,58,60.0,83.9,26,55.3,31
Kingsley Eguakun,98248,C,FLORIDA,1,0,163,57.8,100.0,21,45.7,21,55.1,0,100.0,46,46,58.6,100.0,21,45.7,21
O'Cyrus Torrence,102821,G,FLORIDA,1,0,163,56.0,100.0,21,45.7,21,60.5,0,100.0,46,46,64.7,100.0,21,45.7,21
Bryce Ramsey,99086,C,SO MISS,1,0,296,61.7,100.0,19,41.3,19,61.1,1,100.0,46,46,59.7,100.0,23,50.0,23
Briason Mays,77469,C,SO MISS,1,0,296,45.5,100.0,19,41.3,19,57.3,0,100.0,46,46,61.7,100.0,23,50.0,23
Alec Holler,77899,TE,UCF,1,0,323,54.5,100.0,8,17.8,8,74.6,0,100.0,45,45,80.9,100.0,32,71.1,32
Layden Robinson,99057,G,TEXAS A&M,1,0,312,65.9,100.0,16,35.6,16,66.6,0,100.0,45,45,64.3,100.0,28,62.2,28
Charlie Schmidt,81772,C,NWESTERN,1,0,256,52.3,100.0,24,53.3,24,46.0,0,100.0,45,45,55.5,100.0,18,40.0,18
Vincent Picozzi,40641,G,NWESTERN,1,0,256,47.5,100.0,24,53.3,24,48.4,0,100.0,45,45,54.6,100.0,18,40.0,18
Ryan Swoboda,77576,T,UCF,1,0,323,58.6,100.0,8,17.8,8,64.0,0,100.0,45,45,64.9,100.0,32,71.1,32
Tylan Grable,109425,T,UCF,1,0,323,72.0,100.0,8,17.8,8,70.0,0,100.0,45,45,66.3,100.0,32,71.1,32
