player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Costen Cooley,173854,C,AIR FORCE,1,0,101,57.6,100.0,19,33.9,19,65.3,0,100.0,56,56,58.7,100.0,6,10.7,6
Michael McAninch,157906,G,AIR FORCE,1,0,101,63.6,100.0,19,33.9,19,64.7,0,100.0,56,56,65.7,100.0,6,10.7,6
Alex Moore,86489,T,AIR FORCE,1,0,101,58.7,100.0,19,33.9,19,61.2,0,100.0,56,56,67.8,100.0,6,10.7,6
Caelan Shepard,98489,T,BUFFALO,1,0,126,57.4,100.0,20,40.0,20,46.4,0,100.0,50,50,41.5,100.0,24,48.0,24
Trevor Brock,171197,G,BUFFALO,1,0,126,42.5,100.0,20,40.0,20,50.2,0,100.0,50,50,61.5,100.0,24,48.0,24
Tyler Doty,130407,G,BUFFALO,1,0,126,45.3,100.0,20,40.0,20,43.7,0,100.0,50,50,48.0,100.0,24,48.0,24
Dom Polizzi,97651,C,BUFFALO,1,0,126,61.2,100.0,20,40.0,20,65.0,0,100.0,50,50,66.4,100.0,24,48.0,24
Henry Tabansi,171215,T,BUFFALO,1,0,126,57.2,100.0,19,39.6,19,62.1,1,100.0,48,48,64.9,100.0,24,50.0,24
Joe Fusile,143914,G,GA TECH,1,0,176,57.3,100.0,24,51.1,24,57.1,0,100.0,47,47,58.3,100.0,20,42.6,20
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,56.1,100.0,18,38.3,18,56.9,1,100.0,47,47,60.3,100.0,6,12.8,6
Weston Franklin,143913,C,GA TECH,1,0,176,63.3,100.0,24,51.1,24,68.5,0,100.0,47,47,69.9,100.0,20,42.6,20
Keylan Rutledge,156597,G,GA TECH,1,0,176,60.9,100.0,24,51.1,24,68.1,0,100.0,47,47,73.0,100.0,20,42.6,20
Jordan Williams,122503,T,GA TECH,1,0,176,66.3,100.0,24,51.1,24,62.3,0,100.0,47,47,56.2,100.0,20,42.6,20
Corey Robinson II,144567,T,GA TECH,1,0,176,53.9,100.0,24,51.1,24,60.6,0,100.0,47,47,67.4,100.0,20,42.6,20
Joe Brunner,158690,G,WISCONSIN,1,0,349,60.0,100.0,21,45.7,21,69.4,1,100.0,46,46,74.9,100.0,22,47.8,22
Joe Huber,123565,G,WISCONSIN,1,0,349,55.8,100.0,21,46.7,21,51.5,0,100.0,45,45,50.4,100.0,21,46.7,21
