player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Joshua Pena,121864,G,NAVY,1,0,237,57.5,100.0,13,21.7,13,63.6,0,100.0,60,60,59.6,100.0,3,5.0,3
Bryce Texeira,77388,T,NAVY,1,0,237,73.2,100.0,13,21.7,13,82.3,0,100.0,60,60,68.6,100.0,3,5.0,3
Kip Frankland,100901,T,NAVY,1,0,237,72.2,100.0,13,21.7,13,89.6,0,100.0,60,60,59.8,100.0,3,5.0,3
Lirion Murtezi,121861,G,NAVY,1,0,237,65.4,100.0,13,21.7,13,68.6,0,100.0,60,60,59.2,100.0,3,5.0,3
Gabe Wallace,77535,G,BUFFALO,1,0,126,55.4,100.0,11,19.3,11,60.6,0,100.0,57,57,62.7,100.0,45,78.9,45
Jake Fuzak,44882,T,BUFFALO,1,0,126,68.7,100.0,11,19.3,11,67.8,0,100.0,57,57,62.2,100.0,45,78.9,45
Jack Klenk,45097,G,BUFFALO,1,0,126,61.8,100.0,11,19.3,11,61.5,0,100.0,57,57,60.9,100.0,45,78.9,45
Dre Doiron,130405,T,BUFFALO,1,0,126,74.7,100.0,11,19.3,11,73.0,0,100.0,57,57,69.1,100.0,45,78.9,45
Alfred Edwards III,60190,T,UTAH ST,1,0,329,45.6,100.0,27,50.9,27,49.2,0,100.0,53,53,57.1,100.0,25,47.2,25
Demytrick Ali'ifua,41289,G,UTAH ST,1,0,329,54.7,100.0,27,50.9,27,49.1,1,100.0,53,53,48.0,100.0,25,47.2,25
Cole Motes,128393,T,UTAH ST,1,0,329,61.2,100.0,27,50.9,27,60.7,0,100.0,53,53,59.7,100.0,25,47.2,25
Darrellson Masaniai,121856,C,NAVY,1,0,237,61.7,100.0,10,18.9,10,62.5,0,100.0,53,53,64.1,100.0,3,5.7,3
Quian Williams,61237,WR,BUFFALO,1,0,126,59.0,100.0,10,18.9,10,57.5,0,100.0,53,53,57.7,100.0,42,79.2,42
Quazzel White,60107,G,UTAH ST,1,0,329,48.3,100.0,27,50.9,27,59.3,0,100.0,53,53,71.4,100.0,25,47.2,25
Chandler Dolphin,60187,C,UTAH ST,1,0,329,69.0,100.0,27,50.9,27,63.7,0,100.0,53,53,56.9,100.0,25,47.2,25
John Michael Schmitz Jr.,55238,C,MINNESOTA,1,0,225,62.1,100.0,27,52.9,27,74.1,0,100.0,51,51,79.1,100.0,24,47.1,24
Conner Olson,41504,G,MINNESOTA,1,0,225,65.8,100.0,27,52.9,27,75.6,0,100.0,51,51,78.6,100.0,24,47.1,24
Sam Schlueter,41640,T,MINNESOTA,1,0,225,53.7,100.0,27,52.9,27,57.7,0,100.0,51,51,62.8,100.0,24,47.1,24
Blaise Andries,55233,G,MINNESOTA,1,0,225,60.7,100.0,27,52.9,27,70.0,1,100.0,51,51,74.9,100.0,24,47.1,24
Daniel Faalele,81734,T,MINNESOTA,1,0,225,71.8,100.0,27,52.9,27,81.7,0,100.0,51,51,82.2,100.0,24,47.1,24
Mychal Cooper,78029,WR,NAVY,1,0,237,64.6,100.0,12,24.5,12,83.6,0,100.0,49,49,69.7,100.0,3,6.1,3
Nick Krimin,41825,C,RUTGERS,1,0,278,58.5,100.0,18,36.7,18,48.5,0,100.0,49,49,46.2,100.0,29,59.2,29
Raiqwon O'Neal,81811,T,RUTGERS,1,1,278,59.1,100.0,18,36.7,18,56.7,1,100.0,49,49,55.9,100.0,29,59.2,29
Troy Rainey,129901,G,RUTGERS,1,0,278,62.8,100.0,18,36.7,18,62.6,0,100.0,49,49,62.0,100.0,29,59.2,29
Hollin Pierce,129899,T,RUTGERS,1,0,278,50.9,100.0,18,36.7,18,67.4,0,100.0,49,49,77.7,100.0,29,59.2,29
Joe Tippmann,101568,C,WISCONSIN,1,0,349,63.5,100.0,13,27.1,13,71.4,0,100.0,48,48,66.1,100.0,26,54.2,26
Jack Nelson,129927,G,WISCONSIN,1,0,349,50.2,100.0,13,27.1,13,60.2,0,100.0,48,48,61.1,100.0,26,54.2,26
Fernando Frye,77437,G,E CAROLINA,1,0,156,70.3,100.0,8,17.0,8,59.4,0,100.0,47,47,54.4,100.0,36,76.6,36
John Ojukwu,58530,T,BOISE ST,1,0,120,54.3,100.0,29,61.7,29,56.6,0,100.0,47,47,62.3,100.0,12,25.5,12
Jake Stetz,58529,G,BOISE ST,1,0,120,63.0,100.0,29,61.7,29,60.2,0,100.0,47,47,55.2,100.0,12,25.5,12
Uzoma Osuji,41028,T,BOISE ST,1,0,120,54.1,100.0,29,61.7,29,62.5,0,100.0,47,47,74.6,100.0,12,25.5,12
Justin Chase,40005,T,E CAROLINA,1,0,156,60.7,100.0,8,17.0,8,62.6,0,100.0,47,47,62.4,100.0,36,76.6,36
Ben Dooley,101247,G,BOISE ST,1,0,120,52.3,100.0,29,61.7,29,63.1,0,100.0,47,47,77.7,100.0,12,25.5,12
Avery Jones,77352,C,E CAROLINA,1,0,156,60.9,100.0,8,17.0,8,61.4,0,100.0,47,47,61.6,100.0,36,76.6,36
