player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Kip Frankland,100901,T,NAVY,1,0,237,49.6,100.0,26,38.2,26,52.3,0,100.0,68,68,71.9,100.0,13,19.1,13
Connor McMahon,144330,G,NAVY,1,0,237,63.8,100.0,26,38.2,26,86.5,0,100.0,68,68,74.3,100.0,13,19.1,13
Joshua Pena,121864,G,NAVY,1,0,237,64.4,100.0,26,38.2,26,68.0,0,100.0,68,68,71.8,100.0,13,19.1,13
Sam Glover,121844,T,NAVY,1,0,237,55.6,100.0,25,39.1,25,64.9,0,100.0,64,64,59.9,100.0,13,20.3,13
Lirion Murtezi,121861,C,NAVY,1,0,237,59.2,100.0,24,40.0,24,50.7,0,100.0,60,60,54.1,100.0,9,15.0,9
Malik Sumter,55194,C,GA STATE,1,0,175,63.5,100.0,15,27.3,15,52.3,0,100.0,55,55,44.3,100.0,36,65.5,36
Bryson Broadway,137997,T,GA STATE,1,0,175,52.3,100.0,15,27.3,15,57.1,1,100.0,55,55,60.8,100.0,36,65.5,36
Travis Glover,81658,T,GA STATE,1,0,175,66.3,100.0,15,27.3,15,62.4,0,100.0,55,55,59.1,100.0,36,65.5,36
Jayden Umbarger,121874,WR,NAVY,1,0,237,62.5,100.0,23,41.8,23,56.2,0,100.0,55,55,55.9,100.0,12,21.8,12
Luis Cristobal Jr.,97453,G,GA STATE,1,0,175,72.3,100.0,15,27.3,15,51.8,0,100.0,55,55,41.9,100.0,36,65.5,36
Pat Bartlett,55191,G,GA STATE,1,0,175,70.2,100.0,15,27.3,15,67.0,0,100.0,55,55,62.6,100.0,36,65.5,36
Jeremy James,98423,G,OLE MISS,1,0,226,46.4,100.0,22,41.5,22,58.3,1,100.0,53,53,69.3,100.0,26,49.1,26
Aireontae Ersery,129649,T,MINNESOTA,1,0,225,57.3,100.0,13,24.5,13,54.7,0,100.0,53,53,55.1,100.0,39,73.6,39
Axel Ruschmeyer,55236,G,MINNESOTA,1,0,225,60.5,100.0,13,24.5,13,67.5,0,100.0,53,53,68.8,100.0,39,73.6,39
John Michael Schmitz Jr.,55238,C,MINNESOTA,1,0,225,71.2,100.0,13,24.5,13,69.3,0,100.0,53,53,65.1,100.0,39,73.6,39
Nick Broeker,99084,G,OLE MISS,1,0,226,62.1,100.0,22,41.5,22,64.9,0,100.0,53,53,66.4,100.0,26,49.1,26
Caleb Warren,99083,C,OLE MISS,1,0,226,65.1,100.0,22,41.5,22,66.1,0,100.0,53,53,62.1,100.0,26,49.1,26
Micah Pettus,146812,T,OLE MISS,1,0,226,43.4,100.0,22,41.5,22,45.0,0,100.0,53,53,51.8,100.0,26,49.1,26
Quinn Carroll,98517,T,MINNESOTA,1,0,225,77.8,100.0,13,24.5,13,61.5,0,100.0,53,53,57.5,100.0,39,73.6,39
Josh Lugg,59982,G,NOTRE DAME,1,0,258,64.4,100.0,35,67.3,35,63.9,0,100.0,52,52,58.6,100.0,9,17.3,9
Jacob Gall,55024,C,BAYLOR,1,0,118,62.0,100.0,20,38.5,20,59.4,0,100.0,52,52,57.7,100.0,28,53.8,28
Tanner Morgan,55239,QB,MINNESOTA,1,0,225,60.0,100.0,13,25.0,13,60.1,0,98.1,52,53,60.1,97.4,38,73.1,39
