player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Teddy Williams,171030,T,ARMY,1,0,114,75.6,100.0,29,43.9,29,73.6,0,100.0,66,66,65.8,100.0,19,28.8,19
Will Jeffcoat,147322,G,ARMY,1,0,114,58.8,100.0,29,43.9,29,70.0,0,100.0,66,66,62.8,100.0,19,28.8,19
Henry Appleton,170956,T,ARMY,1,0,114,62.2,100.0,29,43.9,29,67.7,0,100.0,66,66,68.7,100.0,19,28.8,19
Paolo Gennarelli,170976,G,ARMY,1,0,114,62.9,100.0,29,43.9,29,60.3,0,100.0,66,66,62.0,100.0,19,28.8,19
Brady Small,171015,C,ARMY,1,0,114,69.7,100.0,29,43.9,29,69.1,0,100.0,66,66,55.4,100.0,19,28.8,19
Parker Poloskey,171004,TE,ARMY,1,0,114,63.7,100.0,28,50.0,28,67.2,0,100.0,56,56,71.5,100.0,14,25.0,14
Costen Cooley,173854,C,AIR FORCE,1,0,101,59.6,100.0,29,51.8,29,64.2,0,100.0,56,56,73.9,100.0,8,14.3,8
Jack Burnett,173847,G,AIR FORCE,1,0,101,58.1,100.0,29,53.7,29,64.2,0,100.0,54,54,64.3,100.0,8,14.8,8
Takai Wallace,174470,T,DELWARE ST,1,0,152,59.1,100.0,14,28.0,14,57.1,0,100.0,50,50,56.8,100.0,34,68.0,34
Jonathan Tejada,160669,G,DELWARE ST,1,0,152,61.2,100.0,14,28.0,14,59.8,0,100.0,50,50,59.1,100.0,34,68.0,34
Alec Falk,186417,G,AIR FORCE,1,0,101,58.2,100.0,26,52.0,26,55.0,0,100.0,50,50,57.8,100.0,7,14.0,7
Jestus Johnson,132972,C,DELWARE ST,1,0,152,61.9,100.0,14,28.0,14,64.0,0,100.0,50,50,64.4,100.0,34,68.0,34
Amori Francis,192785,G,DELWARE ST,1,0,152,51.9,100.0,14,28.0,14,60.0,0,100.0,50,50,64.7,100.0,34,68.0,34
Isaiah Cook,151705,T,DELWARE ST,1,0,152,40.2,100.0,14,28.6,14,47.5,0,100.0,49,49,56.0,100.0,33,67.3,33
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,72.9,100.0,27,56.3,27,65.4,1,100.0,48,48,58.3,100.0,7,14.6,7
Trevor Tate,173885,T,AIR FORCE,1,0,101,62.0,100.0,25,53.2,25,59.2,0,100.0,47,47,57.7,100.0,7,14.9,7
Toby Payne,156805,TE,MARSHALL,1,0,214,64.2,100.0,12,26.1,12,57.9,0,100.0,46,46,60.4,100.0,23,50.0,23
Kyree Benton,174457,WR,DELWARE ST,1,0,152,60.6,100.0,14,30.4,14,71.8,0,100.0,46,46,61.5,100.0,30,65.2,30
Jalen Slappy,156800,G,MARSHALL,1,0,214,59.5,100.0,12,26.1,12,59.5,0,100.0,46,46,66.0,100.0,23,50.0,23
Shunmarkus Adams,150889,G,MARSHALL,1,0,214,54.2,100.0,12,26.1,12,60.2,0,100.0,46,46,67.9,100.0,23,50.0,23
Eric Meeks,53398,C,MARSHALL,1,0,214,60.4,100.0,12,26.1,12,61.5,0,100.0,46,46,64.4,100.0,23,50.0,23
Jayven Richardson,184485,T,MISSOURI,1,0,229,61.4,100.0,13,28.9,13,58.2,0,100.0,45,45,56.3,100.0,27,60.0,27
Francis Mauigoa,170088,T,MIAMI FL,1,0,220,62.0,100.0,20,44.4,20,66.5,0,100.0,45,45,62.1,100.0,22,48.9,22
Josh Atkins,144243,T,ARIZONA ST,1,0,110,69.0,100.0,28,62.2,28,62.0,0,100.0,45,45,49.9,100.0,11,24.4,11
James Brockermeyer,125681,C,MIAMI FL,1,0,220,69.8,100.0,20,44.4,20,65.1,0,100.0,45,45,58.8,100.0,22,48.9,22
Nate Bledsoe,173227,C,RICE,1,0,275,58.4,100.0,31,68.9,31,56.9,0,100.0,45,45,56.2,100.0,12,26.7,12
Connor Tollison,146881,C,MISSOURI,1,0,229,58.5,100.0,13,28.9,13,55.6,0,100.0,45,45,57.4,100.0,27,60.0,27
Jimeto Obigbo,150060,G,ARIZONA ST,1,0,110,52.0,100.0,28,62.2,28,55.2,0,100.0,45,45,63.1,100.0,11,24.4,11
Anez Cooper,162732,G,MIAMI FL,1,0,220,70.3,100.0,20,44.4,20,66.7,0,100.0,45,45,60.5,100.0,22,48.9,22
Luke Miller,190648,T,RICE,1,0,275,61.7,100.0,31,68.9,31,60.0,0,100.0,45,45,56.9,100.0,12,26.7,12
Kyle Scott,171888,G,ARIZONA ST,1,0,110,68.1,100.0,28,62.2,28,63.5,0,100.0,45,45,55.5,100.0,11,24.4,11
Keagen Trost,102324,T,MISSOURI,1,0,229,55.8,100.0,13,28.9,13,62.2,0,100.0,45,45,64.8,100.0,27,60.0,27
