player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Chad Schuster,158307,T,W MICHIGAN,1,0,347,65.0,100.0,33,55.9,33,72.5,0,100.0,59,59,75.3,100.0,24,40.7,24
Raheem Anderson II,144926,C,W MICHIGAN,1,0,347,58.9,100.0,33,55.9,33,62.9,0,100.0,59,59,65.6,100.0,24,40.7,24
Gavin Dabo,193092,G,W MICHIGAN,1,0,347,71.2,100.0,33,56.9,33,74.1,0,100.0,58,58,70.6,100.0,23,39.7,23
Henry Appleton,170956,T,ARMY,1,0,114,66.0,100.0,16,28.6,16,59.9,0,100.0,56,56,55.8,100.0,23,41.1,23
Will Jeffcoat,147322,G,ARMY,1,0,114,54.0,100.0,16,28.6,16,59.3,0,100.0,56,56,62.1,100.0,23,41.1,23
Braden Bartosh,124649,G,ARMY,1,0,114,62.4,100.0,16,28.6,16,63.5,0,100.0,56,56,65.2,100.0,23,41.1,23
Teddy Williams,171030,T,ARMY,1,0,114,58.2,100.0,16,28.6,16,59.1,0,100.0,56,56,61.6,100.0,23,41.1,23
Brady Small,171015,C,ARMY,1,0,114,58.6,100.0,16,28.6,16,56.2,0,100.0,56,56,54.3,100.0,23,41.1,23
Kenton Jerido,157859,G,S ALABAMA,1,0,288,46.0,100.0,23,46.0,23,43.3,0,100.0,50,50,47.4,100.0,24,48.0,24
Lance Heard,172477,T,TENNESSEE,1,0,307,52.3,100.0,40,80.0,40,53.1,0,100.0,50,50,58.8,100.0,9,18.0,9
Ashanti Cole,167085,G,LA TECH,1,0,208,67.7,100.0,42,84.0,42,66.2,0,100.0,50,50,57.6,100.0,8,16.0,8
Jesse Perry,184890,T,TENNESSEE,1,0,307,64.4,100.0,40,80.0,40,63.9,0,100.0,50,50,60.1,100.0,9,18.0,9
Hayden Christman,170453,T,LA TECH,1,0,208,71.9,100.0,42,84.0,42,69.8,0,100.0,50,50,57.6,100.0,8,16.0,8
Jonathan Denis,131708,G,LA TECH,1,0,208,62.2,100.0,42,84.0,42,54.8,0,100.0,50,50,53.0,100.0,8,16.0,8
Zach Vaughan,123404,T,W MICHIGAN,1,0,347,84.3,100.0,30,60.0,30,77.4,0,100.0,50,50,59.4,100.0,20,40.0,20
Asher Hale,190087,G,S ALABAMA,1,0,288,57.8,100.0,23,46.0,23,64.0,0,100.0,50,50,73.0,100.0,24,48.0,24
Malachi Preciado,162892,C,S ALABAMA,1,0,288,61.5,100.0,23,46.0,23,68.6,0,100.0,50,50,70.6,100.0,24,48.0,24
Shamurad Umarov,174746,G,TENNESSEE,1,0,307,47.2,100.0,40,80.0,40,46.6,0,100.0,50,50,53.9,100.0,9,18.0,9
Ethan Hubbard,170049,T,S ALABAMA,1,0,288,56.1,100.0,23,46.0,23,52.1,0,100.0,50,50,51.7,100.0,24,48.0,24
Eli Finley,170458,TE,LA TECH,1,0,208,73.9,100.0,42,84.0,42,73.7,0,100.0,50,50,67.3,100.0,8,16.0,8
David Stickle,122419,C,RICE,1,0,275,58.6,100.0,37,75.5,37,58.2,0,100.0,49,49,58.6,100.0,11,22.4,11
Zach Holmes,146342,C,BOISE ST,1,0,120,68.5,100.0,23,46.9,23,67.2,0,100.0,49,49,62.9,100.0,25,51.0,25
Spencer Fano,174217,T,UTAH,1,0,328,62.5,100.0,34,69.4,34,59.6,0,100.0,49,49,55.2,100.0,10,20.4,10
Tyler Miller,122526,T,IOWA STATE,1,0,193,45.2,100.0,21,42.9,21,54.2,0,100.0,49,49,64.5,100.0,27,55.1,27
Michael Mokofisi,146439,G,UTAH,1,0,328,51.2,100.0,34,69.4,34,51.5,0,100.0,49,49,58.8,100.0,10,20.4,10
Caleb Lomu,176655,T,UTAH,1,0,328,58.4,100.0,34,69.4,34,56.0,0,100.0,49,49,54.7,100.0,10,20.4,10
Jim Bonifas,144544,C,IOWA STATE,1,0,193,63.3,100.0,21,42.9,21,59.6,0,100.0,49,49,54.2,100.0,27,55.1,27
Rocco Becht,157567,QB,IOWA STATE,1,0,193,60.1,100.0,21,42.9,21,60.1,0,100.0,49,49,60.0,100.0,27,55.1,27
James Neal III,157599,T,IOWA STATE,1,0,193,63.8,100.0,21,42.9,21,63.8,0,100.0,49,49,58.4,100.0,27,55.1,27
Tanoa Togiai,131879,G,UTAH,1,0,328,48.0,100.0,34,69.4,34,44.5,0,100.0,49,49,47.3,100.0,10,20.4,10
Jaren Kump,131859,C,UTAH,1,0,328,62.0,100.0,34,69.4,34,57.5,0,100.0,49,49,53.3,100.0,10,20.4,10
Luke Miller,190648,T,RICE,1,0,275,62.2,100.0,37,75.5,37,58.8,0,100.0,49,49,52.5,100.0,11,22.4,11
Dallen Bentley,176648,TE,UTAH,1,0,328,58.8,100.0,34,69.4,34,58.2,0,100.0,49,49,60.3,100.0,10,20.4,10
Sam Pendleton,171096,C,TENNESSEE,1,0,307,60.7,100.0,39,79.6,39,59.3,0,100.0,49,49,63.1,100.0,9,18.4,9
Landon Nelson,156569,C,LA TECH,1,0,208,68.1,100.0,40,83.3,40,67.8,0,100.0,48,48,61.8,100.0,8,16.7,8
Joey Aguilar,174978,QB,TENNESSEE,1,0,307,60.0,97.5,39,81.3,40,60.1,0,96.0,48,50,60.0,88.9,8,16.7,9
David Sanders Jr.,199964,T,TENNESSEE,1,0,307,51.3,100.0,38,79.2,38,55.0,0,100.0,48,48,59.4,100.0,9,18.8,9
Isaiah Jatta,171896,T,BYU,1,0,128,52.4,100.0,16,34.0,16,58.1,0,100.0,47,47,63.0,100.0,26,55.3,26
Max Cutforth,176220,QB,BOISE ST,1,0,120,60.0,100.0,23,48.9,23,60.0,0,95.9,47,49,60.0,96.0,24,51.1,25
Bruce Mitchell,157431,C,BYU,1,0,128,58.4,100.0,16,34.0,16,64.3,1,100.0,47,47,71.7,100.0,26,55.3,26
Trevor Buhr,174661,G,IOWA STATE,1,0,193,47.2,100.0,21,44.7,21,55.9,0,100.0,47,47,66.6,100.0,25,53.2,25
Kyle Sfarcioc,147834,G,BYU,1,0,128,58.4,100.0,16,34.0,16,57.6,0,100.0,47,47,57.7,100.0,26,55.3,26
Micah Barnett,162988,TE,RICE,1,0,275,56.6,100.0,34,75.6,34,58.4,0,100.0,45,45,55.4,100.0,10,22.2,10
Aaron Fenimore,174929,C,LIBERTY,1,0,206,74.7,100.0,39,86.7,39,77.1,0,100.0,45,45,64.9,100.0,3,6.7,3
Hunter Whitenack,158229,G,W MICHIGAN,1,0,347,69.8,100.0,26,57.8,26,71.5,0,100.0,45,45,67.7,100.0,19,42.2,19
Baylin Brooks,175749,WR,W MICHIGAN,1,0,347,60.3,100.0,24,53.3,24,69.2,0,100.0,45,45,75.1,100.0,19,42.2,19
Drayden Dickmann,173233,WR,RICE,1,0,275,59.2,100.0,33,75.0,33,59.7,0,100.0,44,44,62.0,100.0,10,22.7,10
Devin Voisin,97427,WR,S ALABAMA,1,0,288,62.2,100.0,22,50.0,22,62.8,0,100.0,44,44,63.2,100.0,21,47.7,21
Broc Lowry,173383,QB,W MICHIGAN,1,0,347,60.0,75.8,25,56.8,33,60.0,0,74.6,44,59,60.0,79.2,19,43.2,24
Mike Matthews,184887,WR,TENNESSEE,1,0,307,62.2,100.0,35,79.5,35,61.7,0,97.8,44,45,59.8,100.0,9,20.5,9
Daylon Metoyer,190992,T,BOISE ST,1,0,120,57.7,100.0,23,53.5,23,51.3,0,100.0,43,43,48.3,100.0,20,46.5,20
Nick Marinaro,148848,C,OHIO,1,0,259,75.3,100.0,35,81.4,35,72.8,0,100.0,43,43,58.6,100.0,6,14.0,6
Brett Canis,144755,T,LA TECH,1,0,208,64.2,100.0,36,83.7,36,57.8,0,100.0,43,43,54.1,100.0,7,16.3,7
Davion Weatherspoon,145888,G,OHIO,1,0,259,84.4,100.0,35,81.4,35,77.7,0,100.0,43,43,50.9,100.0,6,14.0,6
Shedrick Rhodes Jr.,130602,T,OHIO,1,0,259,67.9,100.0,35,81.4,35,62.5,0,100.0,43,43,47.0,100.0,6,14.0,6
Chase Hendricks,171348,WR,OHIO,1,0,259,59.1,100.0,35,81.4,35,59.2,0,100.0,43,43,60.1,100.0,6,14.0,6
Kage Casey,157197,T,BOISE ST,1,0,120,72.8,100.0,23,53.5,23,65.4,0,100.0,43,43,55.0,100.0,20,46.5,20
Greg Crippen,144924,C,MICHIGAN,1,0,222,66.0,100.0,16,37.2,16,63.4,0,100.0,43,43,61.1,100.0,26,60.5,26
Jordon Jones,164122,T,OHIO,1,0,259,69.9,100.0,35,81.4,35,78.5,0,100.0,43,43,86.9,100.0,6,14.0,6
Roger Carreon,163374,G,BOISE ST,1,0,120,63.2,100.0,23,53.5,23,60.6,0,100.0,43,43,57.4,100.0,20,46.5,20
Jimmy Liston,174964,C,UTAH ST,1,0,329,63.1,100.0,18,42.9,18,62.5,0,100.0,42,42,60.8,100.0,19,45.2,19
Kaden Sieracki,158571,T,BAYLOR,1,0,118,66.1,100.0,21,50.0,21,65.6,0,100.0,42,42,62.5,100.0,19,45.2,19
Chris Brazzell II,158409,WR,TENNESSEE,1,0,307,60.6,100.0,35,83.3,35,45.3,0,100.0,42,42,61.2,100.0,6,14.3,6
Ross Ulugalu-Maseuli,146155,C,S DIEGO ST,1,0,284,61.1,100.0,15,35.7,15,59.4,0,100.0,42,42,58.8,100.0,22,52.4,22
Christian Jones,146145,T,S DIEGO ST,1,0,284,63.3,100.0,15,35.7,15,57.4,0,100.0,42,42,53.0,100.0,22,52.4,22
Brian Parker II,162699,T,DUKE,1,0,154,52.8,100.0,14,33.3,14,54.6,0,100.0,42,42,57.3,100.0,23,54.8,23
Justin Pickett,143870,G,DUKE,1,0,154,47.9,100.0,14,33.3,14,52.5,1,100.0,42,42,58.5,100.0,23,54.8,23
George Maile,158562,G,UTAH ST,1,0,329,50.5,100.0,18,42.9,18,53.2,0,100.0,42,42,58.8,100.0,19,45.2,19
Jeremy Scott,190098,WR,S ALABAMA,1,0,288,60.7,100.0,21,50.0,21,74.0,0,100.0,42,42,63.2,100.0,20,47.6,20
Koltin Sieracki,184821,G,BAYLOR,1,0,118,60.6,100.0,21,50.0,21,57.3,0,100.0,42,42,58.7,100.0,19,45.2,19
Bruno Fina,131791,T,DUKE,1,0,154,55.1,100.0,14,33.3,14,52.2,0,100.0,42,42,52.1,100.0,23,54.8,23
Coleton Price,158567,C,BAYLOR,1,0,118,59.3,100.0,21,50.0,21,63.3,0,100.0,42,42,62.5,100.0,19,45.2,19
Bayo Kannike,141282,G,S DIEGO ST,1,0,284,61.1,100.0,15,35.7,15,61.6,0,100.0,42,42,60.6,100.0,22,52.4,22
Rodney Harris II,133616,WR,OHIO,1,0,259,81.8,100.0,34,81.0,34,80.4,0,100.0,42,42,60.9,100.0,6,14.3,6
Aveion Chenault,205552,WR,W MICHIGAN,1,0,347,60.1,100.0,26,61.9,26,60.8,0,100.0,42,42,61.3,100.0,16,38.1,16
Joseph Borjon,158713,T,S DIEGO ST,1,0,284,63.4,100.0,15,35.7,15,68.9,0,100.0,42,42,69.4,100.0,22,52.4,22
Tavo Motu'apuaka,174766,G,UTAH ST,1,0,329,51.9,100.0,18,42.9,18,52.4,1,100.0,42,42,55.6,100.0,19,45.2,19
Ryan Lengyel,144516,G,BAYLOR,1,0,118,53.9,100.0,21,50.0,21,53.1,0,100.0,42,42,55.1,100.0,19,45.2,19
Sean Thompkins,174645,T,BAYLOR,1,0,118,54.7,100.0,21,50.0,21,54.3,0,100.0,42,42,56.1,100.0,19,45.2,19
