player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Everett Smalley,131512,T,AIR FORCE,1,0,101,57.1,100.0,28,40.6,28,63.4,0,100.0,69,69,77.4,100.0,6,8.7,6
Isaac Cochran,101273,G,AIR FORCE,1,0,101,56.6,100.0,28,40.6,28,60.6,0,100.0,69,69,59.3,100.0,6,8.7,6
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,64.9,100.0,27,41.5,27,68.4,0,100.0,65,65,60.1,100.0,6,9.2,6
Sam Glover,121844,T,NAVY,1,0,237,57.5,100.0,23,37.7,23,59.8,0,100.0,61,61,59.6,100.0,4,6.6,4
Kip Frankland,100901,T,NAVY,1,0,237,41.5,100.0,23,38.3,23,49.3,0,100.0,60,60,58.7,100.0,4,6.7,4
Wesley Ndago,145973,G,AIR FORCE,1,0,101,58.6,100.0,22,36.7,22,64.5,0,100.0,60,60,58.8,100.0,5,8.3,5
Thor Paglialong,145955,C,AIR FORCE,1,0,101,55.7,100.0,22,36.7,22,70.2,0,100.0,60,60,57.3,100.0,5,8.3,5
Connor McMahon,144330,G,NAVY,1,0,237,60.2,100.0,22,37.3,22,71.2,0,100.0,59,59,53.7,100.0,4,6.8,4
Lirion Murtezi,121861,C,NAVY,1,0,237,70.5,100.0,22,37.9,22,63.4,0,100.0,58,58,52.7,100.0,4,6.9,4
Haaziq Daniels,125263,QB,AIR FORCE,1,0,101,60.0,85.7,24,41.4,28,60.0,0,84.1,58,69,60.0,100.0,6,10.3,6
Connor Bishop,102830,C,ARMY,1,0,114,67.9,100.0,17,29.8,17,73.2,0,100.0,57,57,70.4,100.0,13,22.8,13
Jeremiah Byers,100806,T,UTEP,1,0,330,55.3,100.0,16,29.1,16,69.6,0,100.0,55,55,76.0,100.0,37,67.3,37
Andrew Meyer,81910,C,UTEP,1,0,330,62.5,100.0,16,29.1,16,63.5,0,100.0,55,55,63.3,100.0,37,67.3,37
Steven Hubbard,122021,T,UTEP,1,0,330,68.5,100.0,16,29.1,16,65.3,0,100.0,55,55,62.1,100.0,37,67.3,37
Justin Mayers,100808,G,UTEP,1,0,330,60.0,100.0,16,29.1,16,59.6,0,100.0,55,55,59.6,100.0,37,67.3,37
Tanor Bortolini,129915,G,WISCONSIN,1,0,349,54.4,100.0,32,61.5,32,60.9,0,100.0,52,52,65.7,100.0,17,32.7,17
Ethan Driskell,98530,T,MARSHALL,1,0,214,61.0,100.0,17,32.7,17,68.7,0,100.0,52,52,71.1,100.0,34,65.4,34
Connor Finucane,121569,G,ARMY,1,0,114,68.4,100.0,16,30.8,16,69.3,0,100.0,52,52,76.7,100.0,10,19.2,10
Riley Mahlman,145172,T,WISCONSIN,1,0,349,52.7,100.0,32,61.5,32,62.3,0,100.0,52,52,75.3,100.0,17,32.7,17
Joe Tippmann,101568,C,WISCONSIN,1,0,349,67.5,100.0,32,61.5,32,71.2,0,100.0,52,52,67.8,100.0,17,32.7,17
Jack Nelson,129927,T,WISCONSIN,1,1,349,55.4,100.0,32,61.5,32,55.1,1,100.0,52,52,56.8,100.0,17,32.7,17
Logan Osburn,53851,C,MARSHALL,1,0,214,65.1,100.0,17,32.7,17,52.8,0,100.0,52,52,48.0,100.0,34,65.4,34
