player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Justin Dedich,83018,G,USC,1,0,326,65.3,100.0,10,27.0,10,92.4,1,100.0,37,37,98.6,100.0,27,73.0,27
Andrew Vorhees,60818,G,USC,1,0,326,80.9,100.0,10,27.0,10,91.2,0,100.0,37,37,85.7,100.0,27,73.0,27
Liam Jimmons,44413,G,USC,1,0,326,63.2,100.0,10,27.0,10,96.1,0,100.0,37,37,99.8,100.0,27,73.0,27
Brett Neilon,55555,C,USC,1,0,326,66.1,100.0,10,27.0,10,84.5,0,100.0,37,37,85.5,100.0,27,73.0,27
Erik Krommenhoek,61056,TE,USC,1,0,326,78.7,100.0,10,28.6,10,67.8,0,97.2,35,36,65.7,96.2,25,71.4,26
Jaxson Dart,146409,QB,USC,1,0,326,60.0,100.0,8,29.6,8,60.0,0,100.0,27,27,60.0,100.0,19,70.4,19
Matthew Cindric,81604,C,CAL,1,0,130,54.9,100.0,15,57.7,15,55.3,0,100.0,26,26,58.0,100.0,8,30.8,8
Valentino Daltoso,40467,T,CAL,1,0,130,63.5,100.0,15,57.7,15,54.8,0,100.0,26,26,45.2,100.0,8,30.8,8
McKade Mettauer,100537,G,CAL,1,0,130,59.7,100.0,15,57.7,15,67.1,0,100.0,26,26,71.8,100.0,8,30.8,8
Jake Tonges,60864,TE,CAL,1,0,130,62.5,100.0,15,57.7,15,62.3,0,100.0,26,26,59.8,100.0,8,30.8,8
Brayden Rohme,100535,T,CAL,1,0,130,53.3,100.0,15,57.7,15,54.6,0,100.0,26,26,58.9,100.0,8,30.8,8
Ben Coleman,100518,G,CAL,1,0,130,61.6,100.0,15,57.7,15,68.5,0,100.0,26,26,71.4,100.0,8,30.8,8
Tahj Washington,97288,WR,USC,1,0,326,60.8,100.0,8,32.0,8,47.0,0,100.0,25,25,57.8,100.0,17,68.0,17
Malcolm Epps,77951,TE,USC,1,0,326,58.1,100.0,8,33.3,8,63.6,0,100.0,24,24,54.6,100.0,16,66.7,16
Jonah Monheim,86461,T,USC,1,0,326,58.1,100.0,5,21.7,5,69.9,0,100.0,23,23,72.3,100.0,18,78.3,18
Chase Garbers,60356,QB,CAL,1,0,130,60.0,93.3,14,66.7,15,60.0,0,80.8,21,26,60.0,87.5,7,33.3,8
Collin Moore,60866,TE,CAL,1,0,130,48.0,100.0,12,60.0,12,47.2,0,100.0,20,20,54.6,100.0,5,25.0,5
Michael Jackson III,146412,WR,USC,1,0,326,61.0,100.0,7,36.8,7,61.1,0,100.0,19,19,60.5,100.0,12,63.2,12
Kekoa Crawford,27369,WR,CAL,1,0,130,61.0,100.0,10,62.5,10,45.3,0,100.0,16,16,60.5,100.0,5,31.3,5
Gavin Reinwald,60865,TE,CAL,1,0,130,64.3,100.0,9,60.0,9,64.3,0,100.0,15,15,59.8,100.0,3,20.0,3
Jalen McKenzie,60817,T,USC,1,0,326,68.1,100.0,5,35.7,5,82.7,0,100.0,14,14,75.2,100.0,9,64.3,9
Joseph Manjack IV,146413,WR,USC,1,0,326,60.0,100.0,2,18.2,2,78.4,0,100.0,11,11,80.0,100.0,9,81.8,9
Trevon Clark,98727,WR,CAL,1,0,130,60.7,100.0,6,54.5,6,81.1,0,100.0,11,11,60.7,100.0,5,45.5,5
John Jackson III,97866,WR,USC,1,0,326,60.0,100.0,1,10.0,1,70.9,0,100.0,10,10,53.7,100.0,9,90.0,9
Kyle Ford,71304,WR,USC,1,0,326,59.9,100.0,2,20.0,2,59.4,0,100.0,10,10,59.5,100.0,8,80.0,8
Monroe Young,84153,WR,CAL,1,0,130,60.8,100.0,5,55.6,5,33.6,0,100.0,9,9,60.0,100.0,3,33.3,3
Miller Moss,70727,QB,USC,1,0,326,60.0,100.0,2,22.2,2,60.0,0,90.0,9,10,60.0,87.5,7,77.8,8
K.D. Nixon,61216,WR,USC,1,0,326,60.0,100.0,1,12.5,1,55.4,0,100.0,8,8,55.2,100.0,7,87.5,7
Nikko Remigio,84150,WR,CAL,1,0,130,59.3,100.0,3,50.0,3,59.4,0,85.7,6,7,60.1,75.0,3,50.0,4
Kyron Hudson,146411,WR,USC,1,0,326,60.0,100.0,1,20.0,1,60.0,0,100.0,5,5,59.8,100.0,4,80.0,4
Marcel Dancy,83642,HB,CAL,1,0,130,60.0,25.0,1,25.0,4,60.0,0,40.0,4,10,,0.0,0,0.0,3
Vavae Malepeai,40626,HB,USC,1,0,326,,0.0,0,0.0,5,60.0,0,9.5,2,21,60.0,12.5,2,100.0,16
Daniel Etter,58336,LS,CAL,1,0,130,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chris Brooks,83644,HB,CAL,1,0,130,,0.0,0,0.0,11,60.0,0,6.7,1,15,60.0,25.0,1,100.0,4
