player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Henry Appleton,170956,T,ARMY,1,0,114,50.1,100.0,27,46.6,27,55.0,1,100.0,58,58,63.2,100.0,15,25.9,15
Will Jeffcoat,147322,G,ARMY,1,0,114,68.0,100.0,27,46.6,27,67.6,0,100.0,58,58,66.3,100.0,15,25.9,15
Brady Small,171015,C,ARMY,1,0,114,63.2,100.0,27,46.6,27,62.4,0,100.0,58,58,55.8,100.0,15,25.9,15
Teddy Williams,171030,T,ARMY,1,0,114,72.7,100.0,27,46.6,27,73.6,0,100.0,58,58,59.7,100.0,15,25.9,15
Costen Cooley,173854,C,AIR FORCE,1,0,101,65.3,100.0,31,57.4,31,63.9,0,100.0,54,54,61.7,100.0,15,27.8,15
Kris Manu,188285,C,MIAMI OH,1,0,221,60.0,100.0,1,1.9,1,60.1,0,100.0,53,53,60.4,100.0,51,96.2,51
Eric Smith,158012,T,MIAMI OH,1,0,221,60.0,100.0,1,1.9,1,59.0,0,100.0,53,53,59.5,100.0,51,96.2,51
Greg Smith Jr.,171292,G,MIAMI OH,1,0,221,60.0,100.0,1,1.9,1,43.4,0,100.0,53,53,45.4,100.0,51,96.2,51
Drew Terrill,158015,T,MIAMI OH,1,0,221,59.8,100.0,1,1.9,1,55.3,1,100.0,53,53,55.4,100.0,51,96.2,51
Darius Bell,148375,C,E CAROLINA,1,0,156,60.3,100.0,16,31.4,16,54.6,0,100.0,51,51,55.2,100.0,32,62.7,32
Panda Askew,122173,G,E CAROLINA,1,0,156,56.1,100.0,16,31.4,16,53.1,0,100.0,51,51,53.2,100.0,32,62.7,32
Emmanuel Poku,162652,G,E CAROLINA,1,0,156,52.9,100.0,16,31.4,16,59.7,0,100.0,51,51,64.3,100.0,32,62.7,32
Cooper Trnavsky,198339,T,E CAROLINA,1,0,156,59.7,100.0,16,31.4,16,54.8,0,100.0,51,51,52.7,100.0,32,62.7,32
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,65.4,100.0,29,59.2,29,80.4,0,100.0,49,49,75.6,100.0,14,28.6,14
Samari Howard,170984,FB,ARMY,1,0,114,57.3,100.0,24,49.0,24,54.2,0,100.0,49,49,55.7,100.0,12,24.5,12
Jackson Carsello,145040,C,NWESTERN,1,0,256,61.4,100.0,17,35.4,17,64.8,0,100.0,48,48,65.7,100.0,26,54.2,26
Caleb Tiernan,145042,T,NWESTERN,1,0,256,55.3,100.0,17,35.4,17,51.3,0,100.0,48,48,55.8,100.0,26,54.2,26
Ezomo Oratokhai,190888,G,NWESTERN,1,0,256,56.5,100.0,17,35.4,17,56.2,0,100.0,48,48,58.0,100.0,26,54.2,26
Evan Beerntsen,103865,G,NWESTERN,1,0,256,45.3,100.0,17,35.4,17,56.6,0,100.0,48,48,66.6,100.0,26,54.2,26
Martin Koivisto,158592,T,C MICHIGAN,1,0,134,59.6,100.0,36,75.0,36,62.7,1,100.0,48,48,66.8,100.0,11,22.9,11
Noah Short,163220,HB,ARMY,1,0,114,53.7,92.3,24,51.1,26,53.5,0,87.0,47,54,57.2,85.7,12,25.5,14
De'Andre Tamarez,166545,WR,MARSHALL,1,0,214,61.1,100.0,12,26.1,12,48.7,0,100.0,46,46,59.9,100.0,31,67.4,31
Jalen Slappy,156800,G,MARSHALL,1,0,214,66.9,100.0,12,26.1,12,63.7,0,100.0,46,46,61.3,100.0,31,67.4,31
Connor McLaughlin,131771,T,USF,1,0,327,74.5,100.0,31,67.4,31,73.3,0,100.0,46,46,65.3,100.0,9,19.6,9
Cole Best,144473,C,USF,1,0,327,67.4,100.0,31,67.4,31,68.6,0,100.0,46,46,67.1,100.0,9,19.6,9
