player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Cooper Hodges,81548,T,APP STATE,1,0,108,53.4,100.0,20,31.7,20,62.6,0,100.0,63,63,67.7,100.0,43,68.3,43
Anderson Hardy,81549,T,APP STATE,1,0,108,71.8,100.0,20,31.7,20,70.9,0,100.0,63,63,67.1,100.0,43,68.3,43
Damion Daley,75770,G,APP STATE,1,0,108,60.8,100.0,20,31.7,20,59.8,0,100.0,63,63,59.2,100.0,43,68.3,43
Bucky Williams,78305,G,APP STATE,1,0,108,64.9,100.0,20,31.7,20,73.0,0,100.0,63,63,73.7,100.0,43,68.3,43
Connor Bishop,102830,C,ARMY,1,0,114,62.0,100.0,20,32.3,20,62.4,0,100.0,62,62,64.1,100.0,23,37.1,23
Isaiah Helms,104720,G,APP STATE,1,0,108,62.5,100.0,19,31.1,19,61.6,0,100.0,61,61,60.5,100.0,42,68.9,42
Chase Brice,60363,QB,APP STATE,1,0,108,60.0,85.0,17,28.3,20,60.0,0,95.2,60,63,60.0,100.0,43,71.7,43
Shayne Buckingham,102911,T,ARMY,1,0,114,74.7,100.0,19,31.7,19,66.3,0,100.0,60,60,57.1,100.0,22,36.7,22
Jordyn Law,121583,T,ARMY,1,0,114,54.7,100.0,19,31.7,19,46.9,0,100.0,60,60,47.4,100.0,22,36.7,22
Henry Pearson,83930,TE,APP STATE,1,0,108,80.4,100.0,18,31.0,18,69.6,0,100.0,58,58,58.5,100.0,40,69.0,40
Jordan McFadden,77578,T,CLEMSON,1,0,140,75.5,100.0,31,54.4,31,81.6,0,100.0,57,57,81.1,100.0,23,40.4,23
Will Putnam,99655,C,CLEMSON,1,0,140,57.5,100.0,31,54.4,31,56.6,0,100.0,57,57,57.2,100.0,23,40.4,23
Connor Finucane,121569,G,ARMY,1,0,114,55.7,100.0,17,29.8,17,64.3,0,100.0,57,57,68.3,100.0,21,36.8,21
Walker Parks,122156,G,CLEMSON,1,0,140,55.3,100.0,31,54.4,31,64.5,0,100.0,57,57,73.6,100.0,23,40.4,23
Blake Miller,156248,T,CLEMSON,1,0,140,71.3,100.0,31,55.4,31,71.0,0,100.0,56,56,65.1,100.0,22,39.3,22
Marcus Tate,144140,G,CLEMSON,1,0,140,70.0,100.0,30,55.6,30,73.6,0,100.0,54,54,67.9,100.0,21,38.9,21
Joshua Lingenfelter,121584,TE,ARMY,1,0,114,68.2,100.0,16,30.8,16,80.9,0,100.0,52,52,82.2,100.0,20,38.5,20
Micah Mazzccua,122273,G,BAYLOR,1,0,118,60.2,100.0,17,32.7,17,81.1,0,100.0,52,52,89.4,100.0,25,48.1,25
Grant Miller,60200,G,BAYLOR,1,0,118,69.5,100.0,17,32.7,17,77.1,0,100.0,52,52,74.1,100.0,25,48.1,25
Connor Galvin,77450,T,BAYLOR,1,0,118,62.0,100.0,17,32.7,17,69.5,0,100.0,52,52,74.6,100.0,25,48.1,25
Jacob Gall,55024,C,BAYLOR,1,0,118,55.5,100.0,17,32.7,17,61.6,0,100.0,52,52,62.6,100.0,25,48.1,25
Ireland Brown,155565,C,RUTGERS,1,0,278,57.1,100.0,18,36.0,18,60.4,0,100.0,50,50,62.1,100.0,25,50.0,25
Joshua Pena,121864,G,NAVY,1,0,237,65.0,100.0,24,48.0,24,59.8,0,100.0,50,50,59.2,100.0,10,20.0,10
Willie Tyler,99413,T,RUTGERS,1,0,278,51.3,100.0,18,36.0,18,55.1,1,100.0,50,50,59.6,100.0,25,50.0,25
Kip Frankland,100901,T,NAVY,1,0,237,56.8,100.0,24,48.0,24,53.7,0,100.0,50,50,58.2,100.0,10,20.0,10
Hollin Pierce,129899,T,RUTGERS,1,0,278,48.1,100.0,18,36.0,18,52.2,0,100.0,50,50,53.1,100.0,25,50.0,25
Johnny Langan,77617,TE,RUTGERS,1,0,278,63.0,100.0,18,36.7,18,62.4,0,98.0,49,50,50.5,96.0,24,49.0,25
Logan Zschernitz,100262,G,N ILLINOIS,1,0,254,56.5,100.0,33,68.8,33,61.7,0,100.0,48,48,69.9,100.0,12,25.0,12
Evan Buss,130543,T,N ILLINOIS,1,0,254,50.0,100.0,33,68.8,33,51.3,0,100.0,48,48,57.8,100.0,12,25.0,12
