player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Cam Jones,101050,T,JVILLE ST,1,0,196,56.8,100.0,20,37.7,20,69.7,0,100.0,53,53,76.0,100.0,31,58.5,31
Daveion Harley,170423,C,JVILLE ST,1,0,196,68.9,100.0,20,37.7,20,62.9,0,100.0,53,53,57.8,100.0,31,58.5,31
Will O'Steen,125373,T,JVILLE ST,1,0,196,62.5,100.0,20,37.7,20,67.6,0,100.0,53,53,68.9,100.0,31,58.5,31
Trey Wedig,129935,T,INDIANA,1,0,190,77.9,100.0,22,42.3,22,88.2,0,100.0,52,52,86.2,100.0,25,48.1,25
Drew Evans,158693,G,INDIANA,1,0,190,65.4,100.0,22,42.3,22,68.2,0,100.0,52,52,67.5,100.0,25,48.1,25
Bray Lynch,156401,G,INDIANA,1,0,190,53.0,100.0,22,42.3,22,66.4,0,100.0,52,52,75.3,100.0,25,48.1,25
Carter Smith,156399,T,INDIANA,1,0,190,63.7,100.0,22,42.3,22,64.9,0,100.0,52,52,63.5,100.0,25,48.1,25
Mike Katic,101575,C,INDIANA,1,0,190,62.8,100.0,22,42.3,22,66.8,0,100.0,52,52,63.5,100.0,25,48.1,25
Reed Buys,124159,G,S ALABAMA,1,0,288,60.5,100.0,33,68.8,33,62.1,0,100.0,48,48,63.1,100.0,13,27.1,13
Jordan Davis,146915,T,S ALABAMA,1,0,288,56.3,100.0,33,68.8,33,62.0,0,100.0,48,48,70.4,100.0,13,27.1,13
Malachi Preciado,162892,C,S ALABAMA,1,0,288,61.6,100.0,33,68.8,33,62.5,0,100.0,48,48,62.1,100.0,13,27.1,13
Kenton Jerido,157859,G,S ALABAMA,1,0,288,53.8,100.0,33,68.8,33,54.6,0,100.0,48,48,58.7,100.0,13,27.1,13
Clay Webb,99076,G,JVILLE ST,1,0,196,71.7,100.0,20,41.7,20,75.6,0,100.0,48,48,72.6,100.0,28,58.3,28
Jake Wiley,100530,T,HOUSTON,1,0,182,52.5,100.0,15,31.9,15,56.6,0,100.0,47,47,60.7,100.0,29,61.7,29
