player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jack Burnett,173847,G,AIR FORCE,1,0,101,64.4,100.0,18,28.6,18,93.0,0,100.0,63,63,66.0,100.0,3,4.8,3
Jon Ashford,128760,G,AIR FORCE,1,0,101,56.2,100.0,17,27.9,17,80.2,0,100.0,61,61,57.0,100.0,4,6.6,4
Cayden Green,173697,T,MISSOURI,1,0,229,61.8,100.0,23,39.0,23,66.0,0,100.0,59,59,66.8,100.0,26,44.1,26
Keagen Trost,102324,T,MISSOURI,1,0,229,56.3,100.0,23,39.0,23,83.0,1,100.0,59,59,92.5,100.0,26,44.1,26
Dominick Giudice,144942,G,MISSOURI,1,0,229,56.1,100.0,23,39.7,23,63.0,0,100.0,58,58,68.5,100.0,26,44.8,26
Connor Tollison,146881,C,MISSOURI,1,0,229,60.7,100.0,23,39.7,23,54.4,2,100.0,58,58,54.2,100.0,26,44.8,26
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,64.0,100.0,18,31.0,18,62.6,0,100.0,58,58,70.4,100.0,4,6.9,4
Sean Crowley,189479,T,NAVY,1,0,237,61.0,100.0,21,36.8,21,50.6,0,100.0,57,57,50.6,100.0,5,8.8,5
Jake Polito,189512,G,NAVY,1,0,237,59.0,100.0,21,36.8,21,66.0,0,100.0,57,57,58.7,100.0,5,8.8,5
Cam Nichols,175253,C,NAVY,1,0,237,62.4,100.0,21,36.8,21,62.4,0,100.0,57,57,68.9,100.0,5,8.8,5
Malcolm Johnson,205144,T,NAVY,1,0,237,67.9,100.0,21,36.8,21,70.8,0,100.0,57,57,81.9,100.0,5,8.8,5
Ben Purvis,162577,G,NAVY,1,0,237,66.6,100.0,21,36.8,21,80.8,0,100.0,57,57,73.4,100.0,5,8.8,5
Landon Hron,171313,C,N ILLINOIS,1,0,254,63.1,100.0,31,55.4,31,67.3,0,100.0,56,56,68.7,100.0,21,37.5,21
Ross Liegel,188421,T,N ILLINOIS,1,0,254,54.7,100.0,31,55.4,31,67.7,0,100.0,56,56,81.9,100.0,21,37.5,21
Abiathar Curry,158039,G,N ILLINOIS,1,0,254,34.4,100.0,31,55.4,31,45.5,0,100.0,56,56,65.0,100.0,21,37.5,21
Evan Malcore,158043,T,N ILLINOIS,1,0,254,54.8,100.0,31,55.4,31,55.8,0,100.0,56,56,54.0,100.0,21,37.5,21
