player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Connor Bishop,102830,C,ARMY,1,0,114,57.4,100.0,17,27.4,17,63.9,0,100.0,62,62,67.7,100.0,18,29.0,18
Jordyn Law,121583,T,ARMY,1,0,114,52.2,100.0,17,27.4,17,61.4,0,100.0,62,62,64.6,100.0,18,29.0,18
Jackson Filipowicz,121567,G,ARMY,1,0,114,56.4,100.0,17,27.4,17,70.2,0,100.0,62,62,72.7,100.0,18,29.0,18
Connor Finucane,121569,G,ARMY,1,0,114,64.8,100.0,17,27.4,17,60.0,0,100.0,62,62,63.7,100.0,18,29.0,18
Isaac Cochran,101273,G,AIR FORCE,1,0,101,70.3,100.0,26,43.3,26,81.8,0,100.0,60,60,65.9,100.0,3,5.0,3
Everett Smalley,131512,T,AIR FORCE,1,0,101,73.7,100.0,26,43.3,26,75.3,0,100.0,60,60,68.9,100.0,3,5.0,3
Joshua Lingenfelter,121584,TE,ARMY,1,0,114,59.4,100.0,16,27.6,16,76.2,0,100.0,58,58,77.9,100.0,18,31.0,18
Caleb Rillos,155838,TE,AIR FORCE,1,0,101,55.0,100.0,25,43.1,25,75.3,0,100.0,58,58,72.7,100.0,3,5.2,3
Gabe Wallace,77535,G,BUFFALO,1,0,126,48.9,100.0,14,25.9,14,47.0,0,100.0,54,54,50.1,100.0,39,72.2,39
Isaiah Wright,129909,T,BUFFALO,1,0,126,56.9,100.0,14,25.9,14,47.9,0,100.0,54,54,46.7,100.0,39,72.2,39
Desmond Bessent,60051,T,BUFFALO,1,0,126,33.9,100.0,14,25.9,14,45.5,0,100.0,54,54,56.4,100.0,39,72.2,39
Jack Hasz,145666,C,BUFFALO,1,0,126,53.1,100.0,14,25.9,14,55.1,0,100.0,54,54,57.7,100.0,39,72.2,39
Ryan Swoboda,77576,T,UCF,1,0,323,41.3,100.0,18,34.6,18,62.0,0,100.0,52,52,76.3,100.0,31,59.6,31
Quian Williams,61237,WR,BUFFALO,1,0,126,61.4,100.0,14,26.9,14,62.7,0,100.0,52,52,63.2,100.0,37,71.2,37
John Michael Schmitz Jr.,55238,C,MINNESOTA,1,0,225,70.6,100.0,15,28.8,15,83.3,0,100.0,52,52,82.8,100.0,36,69.2,36
Samuel Jackson,55403,G,UCF,1,0,323,72.6,100.0,18,34.6,18,66.4,0,100.0,52,52,59.8,100.0,31,59.6,31
Tylan Grable,109425,T,UCF,1,0,323,66.4,100.0,18,34.6,18,51.2,0,100.0,52,52,51.0,100.0,31,59.6,31
Lokahi Pauole,98548,G,UCF,1,0,323,52.3,100.0,18,34.6,18,68.9,0,100.0,52,52,77.6,100.0,31,59.6,31
Aireontae Ersery,129649,T,MINNESOTA,1,0,225,61.3,100.0,15,28.8,15,69.4,0,100.0,52,52,71.2,100.0,36,69.2,36
Matt Lee,98544,C,UCF,1,0,323,74.3,100.0,18,34.6,18,81.3,0,100.0,52,52,78.2,100.0,31,59.6,31
Quinn Carroll,98517,T,MINNESOTA,1,0,225,61.5,100.0,15,28.8,15,70.4,0,100.0,52,52,71.8,100.0,36,69.2,36
Chuck Filiaga,59858,G,MINNESOTA,1,0,225,63.2,100.0,15,28.8,15,74.3,0,100.0,52,52,76.1,100.0,36,69.2,36
Haaziq Daniels,125263,QB,AIR FORCE,1,0,101,60.0,88.5,23,45.1,26,60.0,0,85.0,51,60,60.0,100.0,3,5.9,3
Athan Kaliakmanis,144971,QB,MINNESOTA,1,0,225,60.0,100.0,15,29.4,15,60.0,0,98.1,51,52,60.0,100.0,36,70.6,36
Alec Holler,77899,TE,UCF,1,0,323,59.5,100.0,18,35.3,18,68.5,0,100.0,51,51,79.7,100.0,30,58.8,30
Zach Frazier,123419,C,W VIRGINIA,1,0,343,65.9,100.0,26,52.0,26,69.6,0,100.0,50,50,73.5,100.0,17,34.0,17
Tomas Rimac,144783,G,W VIRGINIA,1,0,343,61.8,100.0,26,52.0,26,63.5,0,100.0,50,50,64.3,100.0,17,34.0,17
Doug Nester,98486,G,W VIRGINIA,1,0,343,52.0,100.0,26,52.0,26,54.1,0,100.0,50,50,63.0,100.0,17,34.0,17
