player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Ty'Kieast Crawford,122177,T,W VIRGINIA,1,0,343,54.8,100.0,21,40.4,21,51.7,0,100.0,52,52,52.0,100.0,28,53.8,28
Nick Krahe,173185,T,W VIRGINIA,1,0,343,51.5,100.0,21,40.4,21,56.0,0,100.0,52,52,61.3,100.0,28,53.8,28
Donovan Haslam,164024,G,W VIRGINIA,1,0,343,55.9,100.0,21,40.4,21,55.8,0,100.0,52,52,57.0,100.0,28,53.8,28
Landen Livingston,157364,C,W VIRGINIA,1,0,343,62.4,100.0,21,40.4,21,57.3,0,100.0,52,52,54.3,100.0,28,53.8,28
Dallen Bentley,176648,TE,UTAH,1,0,328,55.1,100.0,46,92.0,46,54.4,0,100.0,50,50,58.1,100.0,2,4.0,2
Walter Young Bear,133127,G,W VIRGINIA,1,0,343,56.2,100.0,21,42.9,21,56.5,0,100.0,49,49,58.2,100.0,28,57.1,28
Costen Cooley,173854,C,AIR FORCE,1,0,101,60.4,100.0,22,44.9,22,58.9,0,100.0,49,49,54.7,100.0,14,28.6,14
Jeff Weimer,158146,WR,W VIRGINIA,1,0,343,60.9,100.0,20,40.8,20,63.6,0,100.0,49,49,63.6,100.0,26,53.1,26
Edward Fonua,173529,G,FRESNO ST,1,0,169,53.7,100.0,36,75.0,36,56.3,1,100.0,48,48,63.8,100.0,9,18.8,9
Rolan Fullwood,146051,T,FRESNO ST,1,0,169,53.9,100.0,36,75.0,36,53.7,0,100.0,48,48,56.5,100.0,9,18.8,9
Brayden Walton,198457,T,FRESNO ST,1,0,169,43.2,100.0,36,75.0,36,46.1,0,100.0,48,48,60.9,100.0,9,18.8,9
Julian Polendo,128188,G,FRESNO ST,1,0,169,57.5,100.0,36,75.0,36,55.2,0,100.0,48,48,52.6,100.0,9,18.8,9
Jacob Spomer,163415,C,FRESNO ST,1,0,169,64.4,100.0,36,75.0,36,63.1,0,100.0,48,48,58.3,100.0,9,18.8,9
Caleb Lomu,176655,T,UTAH,1,0,328,57.4,100.0,43,91.5,43,54.8,0,100.0,47,47,59.7,100.0,2,4.3,2
Michael Mokofisi,146439,G,UTAH,1,0,328,58.6,100.0,43,91.5,43,56.7,0,100.0,47,47,56.7,100.0,2,4.3,2
Spencer Fano,174217,T,UTAH,1,0,328,83.5,100.0,43,91.5,43,82.3,0,100.0,47,47,59.8,100.0,2,4.3,2
Tanoa Togiai,131879,G,UTAH,1,0,328,57.0,100.0,43,91.5,43,57.2,0,100.0,47,47,59.8,100.0,2,4.3,2
Jaren Kump,131859,C,UTAH,1,0,328,66.2,100.0,43,91.5,43,65.8,0,100.0,47,47,59.7,100.0,2,4.3,2
Max Iheanachor,171881,T,ARIZONA ST,1,0,110,69.4,100.0,33,71.7,33,66.0,2,100.0,46,46,55.9,100.0,11,23.9,11
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,61.4,100.0,22,47.8,22,56.9,0,100.0,46,46,47.9,100.0,13,28.3,13
Malik McClain,143886,WR,ARIZONA ST,1,0,110,69.1,100.0,33,71.7,33,67.1,0,100.0,46,46,59.3,100.0,11,23.9,11
Josh Atkins,144243,T,ARIZONA ST,1,0,110,63.6,100.0,33,71.7,33,62.8,0,100.0,46,46,59.4,100.0,11,23.9,11
Jalen Moss,163408,WR,ARIZONA ST,1,0,110,57.7,100.0,33,71.7,33,48.7,0,100.0,46,46,57.8,100.0,11,23.9,11
Trevor Tate,173885,T,AIR FORCE,1,0,101,50.9,100.0,19,42.2,19,60.0,0,100.0,45,45,64.5,100.0,13,28.9,13
Jack Burnett,173847,G,AIR FORCE,1,0,101,55.6,100.0,19,42.2,19,64.0,0,100.0,45,45,63.1,100.0,13,28.9,13
Brady Small,171015,C,ARMY,1,0,114,48.6,100.0,13,29.5,13,58.1,0,100.0,44,44,60.6,100.0,24,54.5,24
Paolo Gennarelli,170976,G,ARMY,1,0,114,52.1,100.0,13,29.5,13,62.7,0,100.0,44,44,69.8,100.0,24,54.5,24
Teddy Williams,171030,T,ARMY,1,0,114,50.9,100.0,13,29.5,13,71.6,0,100.0,44,44,82.3,100.0,24,54.5,24
