player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Hawk Wimmer,104200,G,AIR FORCE,1,0,101,57.5,100.0,11,17.5,11,82.5,0,100.0,63,63,73.4,100.0,13,20.6,13
Haaziq Daniels,125263,QB,AIR FORCE,1,0,101,60.0,76.9,10,17.2,13,60.0,0,84.1,58,69,60.0,85.7,12,20.7,14
Isaac Cochran,101273,G,AIR FORCE,1,0,101,83.7,100.0,11,19.3,11,83.6,0,100.0,57,57,64.5,100.0,12,21.1,12
Kaleb Holcomb,145960,T,AIR FORCE,1,0,101,80.5,100.0,11,19.6,11,89.4,0,100.0,56,56,58.4,100.0,9,16.1,9
Jeremy James,98423,T,OLE MISS,1,0,226,71.3,100.0,14,25.9,14,69.6,0,100.0,54,54,61.2,100.0,36,66.7,36
Eli Acker,124121,G,OLE MISS,1,0,226,50.7,100.0,14,25.9,14,49.0,0,100.0,54,54,51.4,100.0,36,66.7,36
Casey Kelly,99191,TE,OLE MISS,1,0,226,64.2,100.0,14,25.9,14,59.4,0,100.0,54,54,62.8,100.0,36,66.7,36
Caleb Warren,99083,G,OLE MISS,1,0,226,62.5,100.0,14,26.4,14,68.8,0,100.0,53,53,69.4,100.0,36,67.9,36
Orlando Umana,60185,C,OLE MISS,1,0,226,71.4,100.0,14,26.4,14,69.5,0,100.0,53,53,65.8,100.0,36,67.9,36
Nick Broeker,99084,T,OLE MISS,1,0,226,52.4,100.0,14,26.4,14,54.7,0,100.0,53,53,57.0,100.0,36,67.9,36
Kellen Diesch,41750,T,ARIZONA ST,1,0,110,70.6,100.0,19,36.5,19,66.6,1,100.0,52,52,61.1,100.0,27,51.9,27
