player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Costen Cooley,173854,C,AIR FORCE,1,1,101,53.8,100.0,32,48.5,32,54.4,1,100.0,66,66,58.0,100.0,10,15.2,10
Teddy Williams,171030,T,ARMY,1,0,114,63.5,100.0,30,47.6,30,82.4,0,100.0,63,63,91.8,100.0,7,11.1,7
Henry Appleton,170956,T,ARMY,1,0,114,70.2,100.0,30,47.6,30,72.3,0,100.0,63,63,67.2,100.0,7,11.1,7
Brady Small,171015,C,ARMY,1,0,114,68.0,100.0,30,47.6,30,73.2,0,100.0,63,63,63.6,100.0,7,11.1,7
Will Jeffcoat,147322,G,ARMY,1,0,114,66.7,100.0,30,47.6,30,76.6,0,100.0,63,63,72.3,100.0,7,11.1,7
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,33.4,100.0,30,48.4,30,35.0,2,100.0,62,62,53.9,100.0,10,16.1,10
David Stickle,122419,C,RICE,1,0,275,65.9,100.0,41,74.5,41,65.6,0,100.0,55,55,61.4,100.0,13,23.6,13
Parker Poloskey,171004,TE,ARMY,1,0,114,51.1,100.0,24,45.3,24,59.7,0,100.0,53,53,55.1,100.0,7,13.2,7
Micah Barnett,162988,TE,RICE,1,0,275,64.7,100.0,40,75.5,40,59.3,0,100.0,53,53,47.4,100.0,12,22.6,12
Kaden Moreau,156738,G,LA LAFAYET,1,0,207,47.7,100.0,13,25.0,13,51.3,0,100.0,52,52,55.9,100.0,36,69.2,36
Cooper Fordham,173674,C,LA LAFAYET,1,0,207,54.5,100.0,13,25.0,13,63.8,0,100.0,52,52,67.2,100.0,36,69.2,36
Landen Livingston,157364,C,W VIRGINIA,1,0,343,62.9,100.0,13,26.0,13,52.6,0,100.0,50,50,50.7,100.0,32,64.0,32
Caden Jensen,176351,TE,LA LAFAYET,1,0,207,54.1,100.0,11,22.0,11,56.4,0,100.0,50,50,58.5,100.0,36,72.0,36
