player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Michael McAninch,157906,G,AIR FORCE,1,0,101,51.7,100.0,24,30.4,24,62.3,0,100.0,79,79,49.9,100.0,11,13.9,11
Alex Moore,86489,T,AIR FORCE,1,0,101,60.2,100.0,24,30.4,24,83.7,0,100.0,79,79,83.8,100.0,11,13.9,11
Trevor Tate,173885,T,AIR FORCE,1,0,101,62.2,100.0,24,30.4,24,58.4,0,100.0,79,79,59.9,100.0,11,13.9,11
Alec Falk,186417,G,AIR FORCE,1,0,101,67.4,100.0,24,30.4,24,63.0,0,100.0,79,79,59.6,100.0,11,13.9,11
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,64.1,100.0,21,29.2,21,58.4,0,100.0,72,72,53.7,100.0,8,11.1,8
Bill Katsigiannis,147319,G,ARMY,1,0,114,68.1,100.0,24,36.9,24,70.5,0,100.0,65,65,57.8,100.0,18,27.7,18
Brady Small,171015,C,ARMY,1,0,114,57.3,100.0,24,36.9,24,60.8,1,100.0,65,65,56.1,100.0,18,27.7,18
Lucas Scott,147358,T,ARMY,1,0,114,72.4,100.0,24,36.9,24,73.1,0,100.0,65,65,66.1,100.0,18,27.7,18
Connor Finucane,121569,T,ARMY,1,0,114,62.3,100.0,24,36.9,24,70.1,1,100.0,65,65,71.2,100.0,18,27.7,18
Paolo Gennarelli,170976,G,ARMY,1,0,114,65.3,100.0,21,35.6,21,66.4,0,100.0,59,59,61.1,100.0,17,28.8,17
Lance Heard,172477,T,TENNESSEE,1,0,307,52.8,100.0,35,63.6,35,59.3,1,100.0,55,55,70.0,100.0,19,34.5,19
Cooper Mays,124289,C,TENNESSEE,1,0,307,64.1,100.0,35,63.6,35,60.6,0,100.0,55,55,60.2,100.0,19,34.5,19
Costen Cooley,173854,C,AIR FORCE,1,0,101,62.1,100.0,19,34.5,19,75.7,0,100.0,55,55,64.3,100.0,5,9.1,5
Quentin Hayes,186423,QB,AIR FORCE,1,0,101,60.0,79.2,19,35.2,24,60.0,0,68.4,54,79,60.0,54.5,6,11.1,11
Will O'Steen,125373,T,JVILLE ST,1,0,196,48.7,100.0,9,17.0,9,58.9,0,100.0,53,53,67.5,100.0,40,75.5,40
Ben Purvis,162577,G,NAVY,1,0,237,69.4,100.0,27,50.9,27,75.2,0,100.0,53,53,73.7,100.0,11,20.8,11
Cam Jones,101050,T,JVILLE ST,1,0,196,66.5,100.0,9,17.0,9,57.2,0,100.0,53,53,53.4,100.0,40,75.5,40
Cam Nichols,175253,G,NAVY,1,0,237,57.5,100.0,27,50.9,27,62.2,0,100.0,53,53,57.5,100.0,11,20.8,11
Daveion Harley,170423,C,JVILLE ST,1,0,196,61.8,100.0,9,17.0,9,64.1,0,100.0,53,53,63.9,100.0,40,75.5,40
Javan Bouton,144294,T,NAVY,1,0,237,54.3,100.0,27,50.9,27,57.2,0,100.0,53,53,69.9,100.0,11,20.8,11
Connor McMahon,144330,T,NAVY,1,0,237,59.1,100.0,27,50.9,27,65.3,0,100.0,53,53,67.7,100.0,11,20.8,11
Brent Self,144344,C,NAVY,1,0,237,64.4,100.0,27,50.9,27,70.4,0,100.0,53,53,66.6,100.0,11,20.8,11
Amare Grayson,189783,G,JVILLE ST,1,0,196,51.5,100.0,9,17.3,9,46.9,0,100.0,52,52,48.2,100.0,39,75.0,39
David Crossan,147360,TE,ARMY,1,0,114,57.7,100.0,16,30.8,16,57.7,0,100.0,52,52,58.7,100.0,16,30.8,16
Louie Canepa,156939,T,NEW MEX ST,1,0,242,62.7,100.0,13,25.0,13,68.2,0,100.0,52,52,69.5,100.0,34,65.4,34
AJ Vaipulu,74652,G,NEW MEX ST,1,0,242,52.4,100.0,13,25.0,13,80.0,0,100.0,52,52,87.3,100.0,34,65.4,34
Shiyazh Pete,147455,T,NEW MEX ST,1,0,242,70.7,100.0,13,25.0,13,82.3,0,100.0,52,52,83.1,100.0,34,65.4,34
Canaan Yarro,72292,C,NEW MEX ST,1,0,242,69.0,100.0,13,25.0,13,83.1,0,100.0,52,52,84.1,100.0,34,65.4,34
Clay Webb,99076,G,JVILLE ST,1,0,196,61.7,100.0,8,15.7,8,70.3,0,100.0,51,51,67.7,100.0,40,78.4,40
Dorion Strawn,150063,T,TEXAS ST,1,0,314,70.3,100.0,34,66.7,34,67.5,0,100.0,51,51,60.2,100.0,14,27.5,14
Chayse Todd,97851,C,TEXAS ST,1,0,314,65.5,100.0,34,66.7,34,68.6,0,100.0,51,51,70.1,100.0,14,27.5,14
Nash Jones,133226,G,TEXAS ST,1,0,314,64.0,100.0,34,66.7,34,72.8,0,100.0,51,51,82.6,100.0,14,27.5,14
Alex Harkey,157695,T,TEXAS ST,1,0,314,70.9,100.0,34,66.7,34,78.7,0,100.0,51,51,82.2,100.0,14,27.5,14
Kordell David,156921,WR,NEW MEX ST,1,0,242,61.1,100.0,13,26.0,13,61.7,0,100.0,50,50,61.3,100.0,33,66.0,33
Shamarr Jackson,171069,T,NEW MEX ST,1,0,242,63.0,100.0,12,24.0,12,55.3,0,100.0,50,50,53.8,100.0,33,66.0,33
Ozzy Trapilo,123552,T,BOSTON COL,1,0,121,64.2,100.0,44,89.8,44,67.1,0,100.0,49,49,67.3,100.0,2,4.1,2
Logan Taylor,151098,G,BOSTON COL,1,0,121,75.2,100.0,44,89.8,44,74.3,0,100.0,49,49,59.1,100.0,2,4.1,2
Jaden Williams,143844,WR,TEXAS ST,1,0,314,60.5,100.0,32,65.3,32,62.0,0,100.0,49,49,62.6,100.0,14,28.6,14
Drew Kendall,143829,C,BOSTON COL,1,0,121,65.5,100.0,44,89.8,44,63.5,0,100.0,49,49,56.6,100.0,2,4.1,2
Jude Bowry,156223,T,BOSTON COL,1,0,121,55.7,100.0,44,89.8,44,56.0,0,100.0,49,49,59.8,100.0,2,4.1,2
Cade Harris,157896,HB,AIR FORCE,1,0,101,65.3,93.3,14,28.6,15,72.5,0,92.5,49,53,58.1,75.0,6,12.2,8
Hayden Reed,163213,HB,ARMY,1,0,114,59.6,100.0,19,40.4,19,67.2,0,100.0,47,47,67.4,100.0,13,27.7,13
Tellek Lockette,163512,G,TEXAS ST,1,0,314,66.7,100.0,31,67.4,31,66.6,0,100.0,46,46,55.7,100.0,12,26.1,12
Sean Brown,99181,TE,JVILLE ST,1,0,196,55.9,100.0,8,17.4,8,66.6,0,100.0,46,46,64.9,100.0,34,73.9,34
Keylan Rutledge,156597,G,GA TECH,1,0,176,59.0,100.0,33,71.7,33,58.0,0,100.0,46,46,59.9,100.0,5,10.9,5
Kole Wilson,168441,WR,TEXAS ST,1,0,314,62.0,100.0,30,65.2,30,62.9,0,100.0,46,46,62.5,100.0,14,30.4,14
Weston Franklin,143913,C,GA TECH,1,0,176,58.2,100.0,33,71.7,33,53.5,0,100.0,46,46,52.9,100.0,5,10.9,5
Jordan Williams,122503,T,GA TECH,1,0,176,51.3,100.0,33,71.7,33,50.3,0,100.0,46,46,59.8,100.0,5,10.9,5
Logan Brown,101566,T,KANSAS,1,0,198,60.1,100.0,17,37.8,17,76.3,1,100.0,45,45,83.3,100.0,23,51.1,23
Jeremiah Franklin,156225,TE,BOSTON COL,1,0,121,67.2,100.0,41,91.1,41,70.3,0,100.0,45,45,62.2,100.0,1,2.2,1
Javontez Spraggins,124299,G,TENNESSEE,1,0,307,57.3,100.0,30,66.7,30,55.3,0,100.0,45,45,54.9,100.0,15,33.3,15
Kobe Baynes,122692,G,KANSAS,1,0,198,60.1,100.0,17,37.8,17,61.7,0,100.0,45,45,61.8,100.0,23,51.1,23
Michael Ford Jr.,130408,G,KANSAS,1,0,198,63.5,100.0,17,37.8,17,70.8,0,100.0,45,45,72.1,100.0,23,51.1,23
Bryce Foster,146994,C,KANSAS,1,0,198,59.6,100.0,17,37.8,17,61.3,0,100.0,45,45,61.5,100.0,23,51.1,23
Liam Fortner,163189,WR,ARMY,1,0,114,56.9,100.0,17,37.8,17,58.9,0,100.0,45,45,50.9,100.0,13,28.9,13
Bert Hale,122675,G,LA TECH,1,0,208,54.5,100.0,22,50.0,22,63.2,0,100.0,44,44,70.6,100.0,22,50.0,22
Derrick Graham,123703,T,TULANE,1,0,319,57.2,100.0,23,52.3,23,68.3,0,100.0,44,44,77.5,100.0,16,36.4,16
Hayden Christman,170453,T,LA TECH,1,0,208,71.6,100.0,22,50.0,22,64.9,0,100.0,44,44,55.8,100.0,22,50.0,22
Daniel Keys,122104,T,LA TECH,1,0,208,50.3,100.0,22,50.0,22,51.9,0,100.0,44,44,57.1,100.0,22,50.0,22
Jack Conley,98524,G,BOSTON COL,1,0,121,61.6,100.0,39,88.6,39,61.7,0,100.0,44,44,59.7,100.0,2,4.5,2
Jerren Gilbert,122673,G,LA TECH,1,0,208,46.5,100.0,22,51.2,22,43.1,0,100.0,43,43,51.6,100.0,21,48.8,21
Holden Staes,156971,TE,TENNESSEE,1,0,307,48.4,100.0,27,62.8,27,55.3,0,100.0,43,43,69.5,100.0,15,34.9,15
Miles Kitselman,163599,TE,TENNESSEE,1,0,307,55.2,100.0,27,62.8,27,60.3,0,100.0,43,43,68.7,100.0,16,37.2,16
Cam Vaughn,170441,WR,JVILLE ST,1,0,196,60.8,100.0,9,20.9,9,63.2,0,100.0,43,43,63.8,100.0,31,72.1,31
Tru Edwards,146058,WR,LA TECH,1,0,208,57.6,100.0,21,48.8,21,49.0,0,100.0,43,43,62.5,100.0,22,51.2,22
John Champe,130545,G,N ILLINOIS,1,0,254,65.8,100.0,31,72.1,31,70.2,0,100.0,43,43,72.7,100.0,6,14.0,6
Evan Malcore,158043,T,N ILLINOIS,1,0,254,56.4,100.0,31,72.1,31,60.0,0,100.0,43,43,67.2,100.0,6,14.0,6
Reed Harris,175339,WR,BOSTON COL,1,0,121,55.6,100.0,38,88.4,38,56.0,0,100.0,43,43,60.0,100.0,2,4.7,2
Grant Starck,128245,T,OREGON ST,1,0,265,52.5,100.0,11,26.2,11,60.7,0,100.0,42,42,65.2,100.0,29,69.0,29
Elijah Canion,123978,WR,LIBERTY,1,0,206,61.1,100.0,16,38.1,16,69.7,0,100.0,42,42,75.3,100.0,20,47.6,20
Kage Casey,157197,T,BOISE ST,1,0,120,75.0,100.0,21,50.0,21,89.4,1,100.0,42,42,90.4,100.0,18,42.9,18
Jackson Lampley,99047,G,TENNESSEE,1,0,307,76.2,100.0,27,64.3,27,75.8,1,100.0,42,42,66.3,100.0,14,33.3,14
Ben Dooley,101247,G,BOISE ST,1,0,120,68.3,100.0,21,50.0,21,77.7,0,100.0,42,42,79.3,100.0,18,42.9,18
Zach Holmes,146342,C,BOISE ST,1,0,120,74.2,100.0,21,50.0,21,72.6,0,100.0,42,42,65.1,100.0,18,42.9,18
Kamari Morales,99713,TE,BOSTON COL,1,0,121,63.0,100.0,37,88.1,37,63.0,0,100.0,42,42,59.9,100.0,2,4.8,2
Hall Schmidt,163388,T,BOISE ST,1,0,120,49.5,100.0,21,50.0,21,50.8,0,100.0,42,42,53.1,100.0,18,42.9,18
Gerad Christian-Lichtenhan,131673,T,OREGON ST,1,0,265,53.0,100.0,11,26.2,11,66.6,0,100.0,42,42,72.3,100.0,29,69.0,29
Joshua Gray,98252,G,OREGON ST,1,0,265,53.3,100.0,11,26.2,11,68.9,0,100.0,42,42,75.3,100.0,29,69.0,29
Kanye Udoh,171024,HB,ARMY,1,0,114,54.2,77.3,17,40.5,22,57.7,0,75.0,42,56,61.8,92.3,12,28.6,13
Evan Bullock,170452,QB,LA TECH,1,0,208,60.9,95.5,21,50.0,22,61.1,0,95.5,42,44,60.3,95.5,21,50.0,22
J.J. Lippe,98426,G,N ILLINOIS,1,0,254,45.2,100.0,30,71.4,30,48.0,0,100.0,42,42,52.5,100.0,6,14.3,6
Jordan White,123439,G,LIBERTY,1,0,206,72.1,100.0,16,38.1,16,71.2,0,100.0,42,42,66.5,100.0,20,47.6,20
Jermaine Terry II,146295,TE,OREGON ST,1,0,265,41.6,100.0,11,26.2,11,41.5,0,100.0,42,42,47.9,100.0,29,69.0,29
Marcus Bryant,121917,T,MISSOURI,1,0,229,52.8,100.0,11,26.8,11,54.8,0,100.0,41,41,63.1,100.0,26,63.4,26
Brock Lampe,145846,TE,N ILLINOIS,1,0,254,57.7,100.0,31,75.6,31,67.7,0,100.0,41,41,47.4,100.0,4,9.8,4
Cam'Ron Johnson,101018,G,MISSOURI,1,0,229,71.8,100.0,11,26.8,11,70.6,0,100.0,41,41,67.0,100.0,26,63.4,26
Trent Holler,105818,C,MEMPHIS,1,0,218,64.7,100.0,4,9.8,4,61.2,0,100.0,41,41,59.2,100.0,33,80.5,33
Flavio Gonzalez,162473,G,OREGON ST,1,0,265,62.1,100.0,11,26.8,11,59.6,0,100.0,41,41,58.7,100.0,28,68.3,28
Malachi Breland,169934,G,MEMPHIS,1,0,218,66.8,100.0,4,9.8,4,53.1,1,100.0,41,41,49.2,100.0,33,80.5,33
Trent Walker,146340,WR,OREGON ST,1,0,265,73.4,100.0,10,24.4,10,69.1,0,100.0,41,41,61.9,100.0,29,70.7,29
Jonah Gambill,121763,G,MEMPHIS,1,0,218,64.0,100.0,4,9.8,4,62.2,0,100.0,41,41,60.3,100.0,33,80.5,33
Xavier Hill,124098,G,MEMPHIS,1,0,218,58.8,100.0,4,9.8,4,65.3,0,100.0,41,41,66.2,100.0,33,80.5,33
Armand Membou,125008,T,MISSOURI,1,0,229,73.8,100.0,11,26.8,11,77.1,0,100.0,41,41,73.9,100.0,26,63.4,26
Chris Adams,145359,T,MEMPHIS,1,0,218,61.3,100.0,4,9.8,4,68.4,0,100.0,41,41,68.6,100.0,33,80.5,33
Van Wells,157694,C,OREGON ST,1,0,265,57.7,100.0,11,26.8,11,53.6,1,100.0,41,41,54.1,100.0,28,68.3,28
Vincent Murphy,99046,C,TULANE,1,0,319,60.7,100.0,20,50.0,20,71.2,0,100.0,40,40,77.1,100.0,16,40.0,16
Rashad Green,123217,T,TULANE,1,0,319,77.4,100.0,20,50.0,20,73.9,0,100.0,40,40,59.3,100.0,16,40.0,16
Lewis Bond,143817,WR,BOSTON COL,1,0,121,68.3,100.0,37,92.5,37,68.6,1,100.0,40,40,60.0,100.0,2,5.0,2
Tyler Huff,142567,QB,JVILLE ST,1,0,196,60.0,66.7,6,15.0,9,60.0,0,75.5,40,53,60.0,82.5,33,82.5,40
Nick Del Grande,156673,T,COAST CAR,1,0,141,64.1,100.0,11,27.5,11,75.6,0,100.0,40,40,73.1,100.0,24,60.0,24
Ben Gulbranson,131734,QB,OREGON ST,1,0,265,60.0,100.0,11,27.5,11,60.0,0,95.2,40,42,60.0,100.0,29,72.5,29
Thomas Johnson,147083,C,COAST CAR,1,0,141,57.8,100.0,11,27.5,11,55.6,0,100.0,40,40,60.0,100.0,24,60.0,24
Anthony Walton,147087,G,COAST CAR,1,0,141,56.0,100.0,11,27.5,11,51.6,0,100.0,40,40,51.2,100.0,24,60.0,24
Zovon Lindsay,98233,T,COAST CAR,1,0,141,51.4,100.0,11,27.5,11,54.5,0,100.0,40,40,57.9,100.0,24,60.0,24
Jake Slaughter,146693,C,FLORIDA,1,0,163,61.5,100.0,14,35.9,14,73.5,0,100.0,39,39,72.6,100.0,25,64.1,25
Danny O'Neil,184200,QB,S DIEGO ST,1,0,284,,,0,0.0,0,60.0,0,100.0,39,39,60.0,100.0,39,100.0,39
Jalen Slappy,156800,G,MARSHALL,1,0,214,42.5,100.0,10,25.6,10,63.9,0,100.0,39,39,78.3,100.0,27,69.2,27
Isaiah Wright,164040,T,UTEP,1,0,330,65.2,100.0,13,33.3,13,64.6,0,100.0,39,39,62.6,100.0,24,61.5,24
Ivan Escobar,147467,C,UTEP,1,0,330,60.3,100.0,13,33.3,13,58.7,0,100.0,39,39,58.1,100.0,24,61.5,24
Brennan Smith,149139,G,UTEP,1,0,330,56.2,100.0,13,33.3,13,60.0,0,100.0,39,39,62.4,100.0,24,61.5,24
Brandon Crenshaw-Dickson,101241,T,FLORIDA,1,0,163,51.6,100.0,14,35.9,14,53.4,0,100.0,39,39,57.3,100.0,25,64.1,25
Nate Williams,130322,T,S DIEGO ST,1,0,284,,,0,0.0,0,54.3,0,100.0,39,39,58.5,100.0,39,100.0,39
Tanner Welch,176432,T,SO MISS,1,0,296,54.9,100.0,18,46.2,18,56.9,1,100.0,39,39,66.9,100.0,18,46.2,18
Ross Ulugalu-Maseuli,146155,G,S DIEGO ST,1,0,284,,,0,0.0,0,63.8,0,100.0,39,39,63.8,100.0,39,100.0,39
Logan Osburn,53851,C,MARSHALL,1,0,214,53.0,100.0,10,25.6,10,58.0,0,100.0,39,39,62.3,100.0,27,69.2,27
Christian Jones,146145,T,S DIEGO ST,1,0,284,,,0,0.0,0,61.5,0,100.0,39,39,56.8,100.0,39,100.0,39
Elijah Ellis,99452,T,MARSHALL,1,0,214,55.6,100.0,10,25.6,10,52.9,0,100.0,39,39,53.3,100.0,27,69.2,27
Bru McCoy,71345,WR,TENNESSEE,1,0,307,60.5,100.0,26,66.7,26,60.6,0,100.0,39,39,60.8,100.0,12,30.8,12
Tyler McMahan,188817,G,S DIEGO ST,1,0,284,,,0,0.0,0,68.4,1,100.0,39,39,68.4,100.0,39,100.0,39
Eli Heidenreich,162554,FB,NAVY,1,0,237,51.3,82.6,19,48.7,23,56.0,0,86.7,39,45,44.0,90.9,10,25.6,11
Brayden Bryant,162162,C,S DIEGO ST,1,0,284,,,0,0.0,0,67.3,0,100.0,39,39,67.3,100.0,39,100.0,39
Jeremy Jones,98414,T,MARSHALL,1,0,214,50.2,100.0,10,25.6,10,70.6,0,100.0,39,39,78.8,100.0,27,69.2,27
Drew Pyne,122910,QB,MISSOURI,1,0,229,60.0,90.9,10,26.3,11,60.0,0,92.7,38,41,60.0,100.0,26,68.4,26
Torricelli Simpkins III,150473,G,S CAROLINA,1,0,289,70.7,100.0,16,42.1,16,66.4,0,100.0,38,38,59.4,100.0,19,50.0,19
McKale Boley,156387,T,VIRGINIA,1,0,335,62.6,100.0,11,28.9,11,71.4,1,100.0,38,38,73.1,100.0,21,55.3,21
Garrett DiGiorgio,146395,T,UCLA,1,0,324,66.7,100.0,7,18.4,7,76.9,0,100.0,38,38,76.7,100.0,26,68.4,26
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,62.6,100.0,18,47.4,18,72.1,0,100.0,38,38,76.1,100.0,17,44.7,17
Devin Kylany,131938,C,WASH STATE,1,0,341,58.9,100.0,18,47.4,18,60.5,0,100.0,38,38,61.3,100.0,17,44.7,17
Spencer Holstege,101600,G,UCLA,1,0,324,57.0,100.0,7,18.4,7,57.7,0,100.0,38,38,58.3,100.0,26,68.4,26
Rodrick Tialavea,131959,G,WASH STATE,1,0,341,57.9,100.0,18,47.4,18,51.1,0,100.0,38,38,47.7,100.0,17,44.7,17
Josh Carlin,72075,G,UCLA,1,0,324,62.5,100.0,7,18.4,7,72.1,1,100.0,38,38,68.5,100.0,26,68.4,26
Ethan Hampton,145858,QB,N ILLINOIS,1,0,254,60.2,96.8,30,78.9,31,60.2,0,88.4,38,43,60.0,100.0,6,15.8,6
Cason Henry,158126,T,S CAROLINA,1,0,289,59.7,100.0,16,42.1,16,47.2,0,100.0,38,38,41.4,100.0,19,50.0,19
Sam Yoon,162471,C,UCLA,1,0,324,60.9,100.0,7,18.4,7,44.8,0,100.0,38,38,41.6,100.0,26,68.4,26
Kenny Odom,164032,WR,UTEP,1,0,330,60.7,100.0,13,34.2,13,49.2,0,97.4,38,39,60.5,100.0,24,63.2,24
Brian Stevens,108439,C,VIRGINIA,1,0,335,56.2,100.0,11,28.9,11,60.6,0,100.0,38,38,63.1,100.0,21,55.3,21
Logan Zschernitz,100262,C,N ILLINOIS,1,0,254,61.8,100.0,28,73.7,28,61.7,0,100.0,38,38,54.0,100.0,4,10.5,4
Esa Pole,174220,T,WASH STATE,1,0,341,70.5,100.0,18,47.4,18,68.9,0,100.0,38,38,62.9,100.0,17,44.7,17
Kamaar Bell,99073,G,S CAROLINA,1,0,289,51.3,100.0,16,42.1,16,58.6,0,100.0,38,38,65.7,100.0,19,50.0,19
Vershon Lee,124246,C,S CAROLINA,1,0,289,63.4,100.0,16,42.1,16,73.0,0,100.0,38,38,71.1,100.0,19,50.0,19
Brock Dieu,146503,G,WASH STATE,1,0,341,53.7,100.0,18,47.4,18,57.5,0,100.0,38,38,62.1,100.0,17,44.7,17
Aidan Warner,177520,QB,FLORIDA,1,0,163,60.0,92.9,13,34.2,14,60.3,0,97.4,38,39,60.2,100.0,25,65.8,25
Thomas Paasch,171322,T,N ILLINOIS,1,0,254,52.0,100.0,31,81.6,31,51.8,0,100.0,38,38,57.1,100.0,4,10.5,4
Noah Josey,126259,G,VIRGINIA,1,0,335,60.1,100.0,11,28.9,11,54.0,0,100.0,38,38,51.1,100.0,21,55.3,21
Chimere Dike,129918,WR,FLORIDA,1,0,163,72.4,100.0,14,36.8,14,68.5,0,100.0,38,38,61.0,100.0,24,63.2,24
Konner Fox,99520,TE,TEXAS ST,1,0,314,55.0,100.0,25,65.8,25,58.4,1,100.0,38,38,77.6,100.0,11,28.9,11
Bryce Ramsey,99086,G,MARSHALL,1,0,214,45.8,100.0,10,27.0,10,49.0,0,100.0,37,37,55.8,100.0,25,67.6,25
Kadyn Proctor,172392,T,ALABAMA,1,0,103,62.5,100.0,19,51.4,19,62.8,0,100.0,37,37,53.2,100.0,15,40.5,15
Marcus Vinson,170521,TE,UTEP,1,0,330,59.0,100.0,12,32.4,12,61.6,0,100.0,37,37,55.7,100.0,24,64.9,24
Mathyus Su'a,134899,G,UNLV,1,0,325,73.5,100.0,27,73.0,27,68.7,0,100.0,37,37,54.8,100.0,8,21.6,8
Tiger Shanks,128371,T,UNLV,1,0,325,57.8,100.0,27,73.0,27,64.1,0,100.0,37,37,73.3,100.0,8,21.6,8
Jalen St. John,123963,T,UNLV,1,0,325,56.5,100.0,27,73.0,27,59.1,0,100.0,37,37,63.9,100.0,8,21.6,8
Jack Hasz,145666,C,UNLV,1,0,325,69.6,100.0,27,73.0,27,72.2,0,100.0,37,37,68.7,100.0,8,21.6,8
Roc Taylor,144283,WR,MEMPHIS,1,0,218,60.1,100.0,3,8.1,3,62.5,0,100.0,37,37,62.1,100.0,32,86.5,32
Joey Hobert,131934,WR,TEXAS ST,1,0,314,52.0,100.0,26,70.3,26,53.2,0,100.0,37,37,61.0,100.0,8,21.6,8
Maddux Madsen,163379,QB,BOISE ST,1,0,120,60.1,100.0,21,56.8,21,60.2,0,88.1,37,42,60.0,88.9,16,43.2,18
Ricky White,129639,WR,UNLV,1,0,325,66.9,100.0,27,73.0,27,76.3,0,100.0,37,37,61.0,100.0,8,21.6,8
Anton Ambuehl,146200,G,UNLV,1,0,325,65.0,100.0,27,73.0,27,68.3,0,100.0,37,37,68.5,100.0,8,21.6,8
Tyler Booker,157001,G,ALABAMA,1,0,103,74.8,100.0,19,51.4,19,74.1,0,100.0,37,37,67.4,100.0,15,40.5,15
Izuchukwu Ozoh,158068,T,N ILLINOIS,1,0,254,39.3,100.0,30,81.1,30,39.4,0,100.0,37,37,57.9,100.0,2,5.4,2
Blake Miller,156248,T,CLEMSON,1,0,140,50.0,100.0,18,50.0,18,57.1,0,100.0,36,36,66.8,100.0,12,33.3,12
Harris Sewell,170024,G,CLEMSON,1,0,140,46.7,100.0,18,50.0,18,55.7,0,100.0,36,36,68.3,100.0,12,33.3,12
Caleb Rogers,123157,T,TEXAS TECH,1,0,315,55.2,100.0,11,30.6,11,72.7,0,100.0,36,36,79.1,100.0,25,69.4,25
Parker Brailsford,162482,C,ALABAMA,1,0,103,62.0,100.0,19,52.8,19,61.7,0,100.0,36,36,56.7,100.0,14,38.9,14
Dominic Serapiglia III,141881,C,C MICHIGAN,1,0,134,64.2,100.0,14,38.9,14,68.2,1,100.0,36,36,65.2,100.0,19,52.8,19
Sheridan Wilson,157336,C,TEXAS TECH,1,0,315,48.2,100.0,11,30.6,11,38.2,0,100.0,36,36,41.0,100.0,25,69.4,25
Sterling Porcher,156590,G,TEXAS TECH,1,0,315,57.8,100.0,11,30.6,11,50.9,0,100.0,36,36,49.9,100.0,25,69.4,25
Kwabena Asamoah,156503,G,RUTGERS,1,0,278,65.3,100.0,7,19.4,7,57.3,0,100.0,36,36,54.1,100.0,27,75.0,27
Seaburn Hines,147115,T,KENNESAW,1,0,200,64.5,100.0,22,61.1,22,58.6,0,100.0,36,36,55.4,100.0,9,25.0,9
Jerry Lydiatt,175677,TE,NEW MEX ST,1,0,242,50.7,100.0,4,11.1,4,68.5,0,100.0,36,36,66.9,100.0,28,77.8,28
Ryan Linthicum,144122,C,CLEMSON,1,0,140,62.6,100.0,18,50.0,18,63.7,0,100.0,36,36,62.6,100.0,12,33.3,12
Gus Zilinskas,145132,C,RUTGERS,1,0,278,75.5,100.0,7,19.4,7,69.1,0,100.0,36,36,62.4,100.0,27,75.0,27
Jacob Norcross,190299,C,KENNESAW,1,0,200,53.3,100.0,22,61.1,22,52.0,0,100.0,36,36,58.0,100.0,9,25.0,9
Dayne Davis,99049,T,TENNESSEE,1,0,307,44.0,100.0,24,66.7,24,54.0,0,100.0,36,36,72.1,100.0,11,30.6,11
