player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Kip Frankland,100901,T,NAVY,1,0,237,54.8,100.0,12,24.5,12,67.2,0,100.0,49,49,62.7,100.0,15,30.6,15
Jamie Romo,101029,T,NAVY,1,0,237,59.9,100.0,12,24.5,12,56.3,0,100.0,49,49,50.3,100.0,15,30.6,15
Nick Bernacchi,77385,G,NAVY,1,0,237,53.6,100.0,12,24.5,12,51.5,0,100.0,49,49,54.5,100.0,15,30.6,15
Bryce Texeira,77388,T,NAVY,1,0,237,53.9,100.0,12,24.5,12,62.0,0,100.0,49,49,58.7,100.0,15,30.6,15
Pierce Banbury,77384,C,NAVY,1,0,237,64.2,100.0,12,24.5,12,56.0,0,100.0,49,49,48.7,100.0,15,30.6,15
Mychal Cooper,78029,WR,NAVY,1,0,237,60.3,100.0,12,25.0,12,64.2,0,100.0,48,48,53.1,100.0,15,31.3,15
James Harris II,77030,FB,NAVY,1,0,237,73.2,100.0,10,28.6,10,65.2,0,97.2,35,36,55.3,100.0,13,37.1,13
Noah Knapp,81582,G,ARMY,1,0,114,79.3,100.0,20,60.6,20,79.8,0,100.0,33,33,59.1,100.0,2,6.1,2
Connor Bishop,102830,C,ARMY,1,0,114,66.0,100.0,20,60.6,20,73.5,0,100.0,33,33,61.1,100.0,2,6.1,2
Chance Warren,77869,HB,NAVY,1,0,237,56.5,100.0,7,21.9,7,64.7,0,100.0,32,32,57.9,100.0,9,28.1,9
Jayden Umbarger,121874,WR,NAVY,1,0,237,59.9,100.0,12,38.7,12,59.1,0,93.9,31,33,60.5,100.0,10,32.3,10
Carlinos Acie,77866,HB,NAVY,1,0,237,59.7,50.0,3,12.0,6,56.8,0,73.5,25,34,57.1,50.0,6,24.0,12
Connor Finucane,121569,G,ARMY,1,0,114,69.9,100.0,15,60.0,15,69.7,0,100.0,25,25,62.2,100.0,2,8.0,2
