player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Brent Self,144344,C,NAVY,1,0,237,54.0,100.0,18,42.9,18,58.3,0,100.0,42,42,58.6,100.0,7,16.7,7
Ben Purvis,162577,G,NAVY,1,0,237,68.4,100.0,18,42.9,18,62.4,0,100.0,42,42,58.3,100.0,7,16.7,7
Hoke Smith II,175268,G,NAVY,1,0,237,67.2,100.0,18,42.9,18,64.7,0,100.0,42,42,57.4,100.0,7,16.7,7
Javan Bouton,144294,T,NAVY,1,0,237,62.1,100.0,18,42.9,18,69.5,0,100.0,42,42,69.1,100.0,7,16.7,7
Connor McMahon,144330,T,NAVY,1,0,237,58.7,100.0,18,43.9,18,61.9,0,100.0,41,41,58.2,100.0,7,17.1,7
Bill Katsigiannis,147319,G,ARMY,1,0,114,63.0,100.0,13,33.3,13,72.1,0,100.0,39,39,87.1,100.0,13,33.3,13
Brady Small,171015,C,ARMY,1,0,114,64.9,100.0,13,33.3,13,66.7,0,100.0,39,39,69.4,100.0,13,33.3,13
Paolo Gennarelli,170976,G,ARMY,1,0,114,67.9,100.0,13,33.3,13,64.5,0,100.0,39,39,66.3,100.0,13,33.3,13
Connor Finucane,121569,T,ARMY,1,0,114,68.5,100.0,13,33.3,13,68.5,0,100.0,39,39,60.7,100.0,13,33.3,13
Lucas Scott,147358,T,ARMY,1,0,114,75.6,100.0,13,33.3,13,78.0,0,100.0,39,39,77.8,100.0,13,33.3,13
Brandon Chatman,162541,HB,NAVY,1,0,237,55.8,100.0,17,47.2,17,38.8,1,100.0,36,36,44.3,100.0,7,19.4,7
Eli Heidenreich,162554,FB,NAVY,1,0,237,62.2,100.0,17,50.0,17,60.6,0,82.9,34,41,60.0,42.9,3,8.8,7
Hayden Reed,163213,HB,ARMY,1,0,114,47.2,100.0,11,33.3,11,55.3,0,100.0,33,33,74.7,100.0,11,33.3,11
Cody Howard,162556,TE,NAVY,1,0,237,68.9,100.0,13,41.9,13,68.2,0,100.0,31,31,57.1,100.0,5,16.1,5
David Crossan,147360,TE,ARMY,1,0,114,51.7,100.0,10,37.0,10,65.3,0,100.0,27,27,76.4,100.0,9,33.3,9
Liam Fortner,163189,WR,ARMY,1,0,114,59.1,100.0,9,36.0,9,58.9,0,100.0,25,25,59.1,100.0,9,36.0,9
Alex Tecza,162587,FB,NAVY,1,0,237,67.5,75.0,12,50.0,16,63.3,0,72.7,24,33,60.0,33.3,1,4.2,3
Noah Short,163220,HB,ARMY,1,0,114,60.4,70.0,7,30.4,10,59.5,0,82.1,23,28,60.4,100.0,9,39.1,9
Nathan Kent,162558,WR,NAVY,1,0,237,61.2,100.0,12,60.0,12,60.0,0,100.0,20,20,59.6,100.0,4,20.0,4
Kanye Udoh,171024,HB,ARMY,1,0,114,65.6,61.5,8,40.0,13,61.5,0,58.8,20,34,59.2,41.7,5,25.0,12
Blake Horvath,162555,QB,NAVY,1,0,237,60.0,27.8,5,26.3,18,60.0,0,45.2,19,42,60.0,85.7,6,31.6,7
Bryson Daily,147303,QB,ARMY,1,0,114,60.0,61.5,8,42.1,13,60.0,0,48.7,19,39,60.0,53.8,7,36.8,13
Regis Velez,144350,WR,NAVY,1,0,237,59.8,100.0,5,35.7,5,58.3,0,100.0,14,14,60.0,100.0,2,14.3,2
Thomas Scully,144343,TE,NAVY,1,0,237,57.4,100.0,5,38.5,5,63.8,0,100.0,13,13,69.6,100.0,2,15.4,2
Tyrell Robinson,121607,HB,ARMY,1,0,114,59.9,100.0,3,27.3,3,57.7,0,100.0,11,11,58.7,100.0,4,36.4,4
Casey Reynolds,147315,WR,ARMY,1,0,114,55.7,100.0,3,30.0,3,36.5,0,100.0,10,10,60.1,100.0,2,20.0,2
Parker Poloskey,171004,TE,ARMY,1,0,114,58.6,100.0,3,33.3,3,57.8,0,100.0,9,9,60.0,100.0,4,44.4,4
Daba Fofana,144305,FB,NAVY,1,0,237,60.0,50.0,1,12.5,2,56.5,0,88.9,8,9,59.5,100.0,4,50.0,4
Cam Schurr,147312,WR,ARMY,1,0,114,60.0,100.0,1,14.3,1,56.4,0,100.0,7,7,58.1,100.0,2,28.6,2
Jake Rendina,171009,FB,ARMY,1,0,114,,,0,0.0,0,59.4,0,100.0,5,5,60.0,100.0,1,20.0,1
Amin Hassan,144313,HB,NAVY,1,0,237,60.0,100.0,1,20.0,1,60.1,0,83.3,5,6,,,0,0.0,0
Will Montesi,147328,HB,ARMY,1,0,114,60.0,100.0,1,25.0,1,58.1,0,100.0,4,4,60.0,100.0,2,50.0,2
Luke Hutchison,175242,WR,NAVY,1,0,237,60.0,100.0,1,33.3,1,60.0,0,75.0,3,4,,,0,0.0,0
Kroy Myers,144333,WR,NAVY,1,0,237,,,0,0.0,0,69.4,0,100.0,2,2,60.0,100.0,1,50.0,1
Samari Howard,170984,HB,ARMY,1,0,114,59.9,100.0,1,50.0,1,60.0,0,100.0,2,2,,,0,0.0,0
Isaiah Bryant,175220,FB,NAVY,1,0,237,60.0,100.0,1,50.0,1,58.8,0,100.0,2,2,,,0,0.0,0
Jordan Sanders,144342,ED,NAVY,1,0,237,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rayne Fry,175234,LS,NAVY,1,0,237,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cam Nichols,175253,G,NAVY,1,0,237,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Riley Riethman,144340,P,NAVY,1,0,237,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
